word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
terme,-0.004012,-0.677456,-0.247444,-0.198369,0.01951,2.136284,0.007194,-0.554781,-1.805956,0.034249,-0.678033,-0.678112,-0.165524,-0.101419,-0.159475,0.764337,1.41466,1.335607,0.579567,-0.267944,0.063034,0.37061,1.205239,0.451983,0.507497,-0.903713,0.542183
trois,-0.181434,-0.187144,0.156079,0.574894,0.280844,1.93652,0.729719,0.151794,-2.588191,0.795643,0.116714,-0.546778,1.084907,0.13204,0.440138,-0.484137,1.686621,0.143607,0.965747,0.005617,-0.852182,-0.370357,0.649079,0.379934,0.708534,-0.516981,0.072638
plan,0.631323,-0.689947,-0.367791,0.118635,0.575477,2.427685,1.930273,0.34149,-2.183148,-0.387382,0.06875,1.20885,1.89908,-0.061233,-1.039851,-0.792546,1.2818,-0.694654,0.863698,-0.805019,0.235141,-0.373086,0.49122,0.003228,0.024221,-0.747864,0.86515
formule,0.654665,-1.02507,-0.386082,0.065987,0.245591,1.731012,0.349082,-2.159694,-1.706352,-0.334775,-1.105676,0.268098,0.944452,-0.140645,-0.033896,1.150248,1.080037,1.332526,0.638851,0.095995,0.171795,-0.138482,0.481421,1.465061,1.202262,-0.533356,-0.674978
droite,0.715554,-1.036268,-0.274544,-0.990583,-0.567909,2.672182,1.405082,-0.180459,-1.902494,-0.057737,1.091654,0.555274,2.572948,0.185045,-0.855966,-0.733726,1.205349,-0.206203,0.437951,0.32816,-0.217783,0.477062,0.468656,0.350121,0.187093,-0.721107,0.845966
$\mathbb{C}$,0.526115,-0.866607,0.549509,0.20285,-0.466866,2.510581,1.173697,0.215095,-1.210435,-1.673307,0.943876,0.075567,0.921058,0.791747,-0.268108,-0.5207,1.047828,0.827367,0.253889,0.223008,0.050429,0.054816,0.793669,0.70444,0.582127,-0.04233,0.211443
solution,-0.001914,0.006837,-0.360463,0.603225,-0.730694,1.102956,1.037424,-0.15706,-1.541551,-0.528132,-0.104854,0.149392,0.93346,-0.626681,0.255206,0.850128,1.591915,1.003651,0.593685,-0.850344,0.835059,-0.709589,2.436647,0.050957,1.337043,-0.542898,-0.894661
modèle,0.065044,-0.871288,-0.184925,0.759247,-0.66271,1.313137,0.51598,-0.076704,-1.66509,-0.760795,-1.07181,-0.333583,-0.345563,0.864255,0.824973,0.581226,0.712607,0.457393,-0.179891,-2.43218,-0.137095,-0.594894,0.368465,1.13837,0.703365,-1.213731,0.079396
linéaire,0.570718,0.065553,-1.044282,0.264831,-0.14465,2.062152,1.160638,0.033107,-1.237784,-0.977168,-1.357661,-0.151295,0.918455,0.937168,-0.59628,1.341366,1.537596,1.308432,-0.252338,-1.88762,-0.007078,-0.035225,1.192025,0.393113,0.106101,0.467453,-1.185959
probabilité,-0.682932,-1.267482,0.347405,0.487746,-1.114656,1.607491,-0.22033,-0.021401,-1.838071,0.054721,-0.681053,-0.895487,0.110789,0.301434,0.489456,1.689191,1.395134,0.064181,-0.84676,-1.234297,0.557647,0.210317,0.481118,0.707571,0.70391,-1.358993,0.591448
série,-1.206102,-0.999347,-0.447701,0.071242,0.111971,2.65432,-0.647751,-0.132936,-1.585778,-0.163671,-0.520926,0.337062,0.419824,-0.676321,-0.044918,1.343059,1.997593,0.466465,-0.116702,-0.193434,1.135075,-0.349362,0.247603,0.642368,0.069092,0.080377,-0.559682
somme,0.02198,-0.548868,0.636035,-0.089919,0.451168,2.752317,0.061095,-0.424684,-2.368403,0.625588,-0.055139,-0.923019,0.426192,0.090336,0.08382,1.264624,1.251805,0.942325,0.498753,0.738613,1.23911,-1.128185,0.541728,0.540978,0.107469,0.11825,-0.404929
mesure,-0.14477,-0.590677,0.023158,-0.859786,0.296032,2.386065,0.830295,0.304804,-1.926657,-0.416872,-0.782287,-0.859753,0.053042,-0.443999,-0.834495,0.57952,0.466717,0.037256,-0.011517,-1.097136,1.322122,0.054228,-0.000593,0.804452,0.662104,-0.408225,0.872321
carré,0.090038,-0.200792,0.351337,-0.29708,0.595269,1.838268,1.406474,0.003195,-2.148319,0.842688,-0.121356,-0.37926,0.920099,0.022064,-0.450182,0.464982,1.106933,1.986648,1.340185,1.13241,0.920084,-0.78507,-0.128671,0.668631,1.03509,-0.312431,-0.723921
vecteur,1.312393,-0.395417,0.363001,-0.320039,0.227647,2.300978,0.961927,0.510212,-2.321453,0.190183,-0.916001,0.039468,1.414321,1.362117,-1.797729,0.12028,0.333018,0.511234,-0.251704,-0.728451,0.186284,1.45596,1.677116,0.671128,-0.050323,-0.327755,-0.568101
connexe,-0.349526,-0.473327,-0.462511,0.647328,0.978924,2.451216,1.024318,1.064532,-0.633664,-1.288282,-0.97653,-0.403795,0.961982,0.039015,0.246347,1.021427,1.244315,0.803742,0.139975,-0.128661,0.231193,-0.493134,-1.203475,-0.094936,0.357384,-1.250227,-0.501053
