word,1,2,3
sphère,0.853241,1.98695,-0.03867
strictement,0.991013,2.497252,0.047859
puissance,0.068011,2.339269,0.792523
Euler,1.672037,0.470645,-1.133789
topologique,1.128259,2.403053,-1.760372
déduire,0.524536,2.272738,-0.374897
composer,-0.710189,1.187096,1.397392
deuxième,-1.368849,0.457726,2.045843
rayon,0.027847,2.49284,-0.337401
caractéristique,-0.21539,2.384336,0.658324
vide,0.121703,2.174108,0.27746
affine,1.008113,1.780102,-1.787176
supposer,0.752544,1.975941,0.958981
ouvert,-0.024072,1.54988,1.325012
partiel,-0.576027,0.960816,0.704663
approximation,0.608793,2.28382,-1.472701
convergence,0.475921,1.771026,-0.617033
chemin,0.044599,0.659536,2.026862
rotation,0.215733,2.864707,-0.683678
différence,-0.058057,2.477934,0.850565
analytique,0.961027,1.240947,-0.589329
formel,0.908225,1.949085,0.222105
intersection,0.771211,1.087739,-0.397391
pourcent,-0.399864,1.448618,1.027532
caractère,0.545699,2.317496,0.978138
raison,-0.155225,2.020585,2.120782
aire,0.444597,0.384224,1.371494
section,-0.391717,0.855567,1.25466
cycle,-0.673508,1.666134,0.375017
source,-0.689484,0.392687,1.519774
discret,0.160663,1.815494,-0.209508
combinatoire,1.19237,1.548491,-1.513472
dynamique,0.202946,2.492759,-0.018555
inverse,0.127718,2.169667,0.147911
minimal,0.527863,2.470905,-0.230511
extension,-0.354849,1.962599,0.421882
arc,0.254815,1.100257,0.853791
énoncé,1.267967,2.026722,-0.905816
parallèle,-0.652736,1.631297,0.898443
négatif,-0.032849,2.733268,0.123075
niveau,-0.404029,2.622542,1.501646
fraction,1.040875,1.387271,-0.222451
segment,-0.642212,1.251628,-0.539527
norme,-0.13233,2.676655,0.046131
local,-0.195021,1.633331,2.184143
métrique,1.383999,1.539413,-0.641654
symétrie,1.05851,2.106921,-1.060562
inégalité,1.219247,1.747384,-0.474405
chaîne,-1.188287,1.824866,0.740626
prouver,0.600198,1.458878,0.754454
Gauss,1.973526,0.586901,-1.428699
symétrique,1.254679,2.347016,-0.638927
Riemann,1.333327,0.482962,-1.835531
$\mathbb{Z}$,-1.032014,0.363713,-0.661462
polyèdre,1.435443,1.269183,-1.998569
binaire,0.343623,2.294492,-1.262894
demi,-0.87068,0.7569,1.118481
multiplication,0.608102,2.326268,-0.457107
libre,-0.769314,1.219348,1.454069
identité,-0.228241,1.561067,0.932344
Hilbert,0.970423,0.578218,-1.868491
scalaire,0.962986,2.685649,-1.746258
solide,0.350049,2.595654,0.149553
densité,0.870418,2.644614,-0.016027
lemme,1.466721,0.770311,-1.818393
polynomial,0.551095,2.098225,-2.083864
cinq,-0.799197,1.092,2.255037
exponentielle,0.996026,2.473326,-1.316188
élémentaire,0.699322,1.114705,0.286907
argument,0.441304,1.289721,0.1955
optimisation,0.279101,2.617283,-1.24194
Fourier,1.092276,0.278066,-1.178606
dériver,-0.594526,2.015543,0.057715
module,-0.534061,2.650811,-0.925943
maximal,0.054327,2.806703,-0.130504
paire,-0.163347,1.560943,-0.252623
uniforme,0.468814,1.6674,0.245056
action,-0.991569,1.985758,1.372402
total,-0.574882,1.768273,0.846968
polygone,1.569862,1.442995,-1.209465
division,-0.952509,0.238297,1.167571
signe,-0.935741,0.807594,1.125241
troisième,-1.271702,0.36307,2.088257
composante,0.554301,2.290698,0.00935
paradoxe,0.713742,0.996924,-0.924284
égalité,0.151864,1.319242,0.928676
critère,0.31465,2.808067,0.404505
orthogonal,1.010842,2.367968,-1.810053
moment,-0.761844,1.542246,1.708557
conséquence,0.443798,2.203066,1.638808
orienter,0.205292,2.324325,0.595338
courbure,1.26543,2.319778,-1.18579
couple,-0.909876,0.611673,1.236944
relatif,0.267619,2.198995,1.033146
morphisme,0.468575,2.280209,-2.045903
central,-0.419833,1.17149,1.458102
observation,-0.051688,1.688934,0.393939
fixe,0.034066,2.256272,0.669149
raisonnement,1.534216,2.171212,-0.839674
cardinal,0.795827,-1.57746,1.850587
quadratique,1.19234,2.182068,-1.797453
dual,-0.030905,1.928511,-2.127855
multiple,-0.534613,2.17076,0.558605
dénombrable,1.586213,2.163975,-1.680004
cube,-0.36961,1.629036,-1.020421
récurrence,0.688461,1.677138,-1.53689
ordonner,1.112456,0.395957,1.555996
maximum,-0.510267,2.350728,0.469791
variation,-0.478377,1.92835,-0.052326
pair,0.787969,-0.574084,1.234592
projection,-0.261817,1.804171,-0.446409
ajouter,-0.220907,1.866332,1.343534
Fermat,1.634382,0.033808,-1.362774
fonctionnel,0.538442,2.756982,-0.086217
intérieur,0.162874,1.597161,2.093486
milieu,0.030123,1.713205,1.94902
tendre,0.186607,1.997284,1.092434
expérience,-0.407494,1.820955,1.034338
voisinage,1.180144,1.653057,0.291426
commutatif,0.975385,2.163438,-1.964586
estimation,0.205768,1.938327,0.122185
projectif,1.435811,2.134369,-2.001119
quotient,0.759986,1.826982,-1.553934
Newton,-0.689827,-0.462088,-0.64672
dix,-0.828327,0.947545,2.203774
localement,1.110098,1.930689,0.433862
borne,0.346209,1.027312,0.124905
exact,0.44759,2.023381,0.474124
six,-1.128546,0.993585,1.811119
impair,0.976066,1.50469,-0.690149
équivalence,0.711278,2.202194,-1.134388
Cauchy,1.793625,0.256156,-1.283349
échelle,0.105638,2.422617,0.744418
rectangle,1.144902,1.60838,-0.90468
ordinal,1.796039,1.21347,-2.115828
échantillon,-0.007848,2.646322,-0.315727
réciproque,1.155135,1.951464,-0.547847
minimum,-0.223516,2.577679,0.527163
engendrer,0.548858,2.558172,0.135593
stable,0.049022,2.741307,-0.091564
algorithmique,1.172984,2.023045,-1.792412
fibré,1.334122,1.697053,-2.404715
universel,0.551625,0.840693,1.240611
union,-0.41654,0.288491,1.969974
diagramme,0.483938,1.73138,-1.373033
événement,-0.685258,1.133166,1.746021
Turing,0.506788,0.436403,-1.747221
addition,-0.123991,1.370233,-0.977918
stratégie,-0.194266,2.183496,0.603972
optimal,0.089934,2.981663,-0.962265
variance,0.791037,2.46136,-2.13413
permutation,0.80981,1.920945,-1.644007
disque,-1.926324,1.293801,0.116307
tenseur,1.446723,1.795341,-2.128069
hyperbolique,2.084319,1.721352,-1.899186
décomposition,1.058648,2.335041,-0.969342
elliptique,1.441153,1.639667,-1.068879
mesurer,0.131992,2.459769,-0.005545
rang,0.050415,0.673977,1.673847
Leibniz,1.49658,-0.258397,-0.843263
boule,0.18626,1.413401,-0.142155
branche,0.867369,0.556903,1.372254
partition,-0.110735,0.660234,0.077151
fermé,0.616998,1.326908,0.331619
invariant,1.054496,1.726673,-1.991258
diviser,0.71348,1.291092,1.643051
diviseur,0.93916,1.78298,-1.673902
Banach,1.599061,0.927213,-2.237514
logarithme,1.578038,1.498434,-1.885372
cent,-0.103042,0.606617,1.887423
décimal,0.770838,1.701771,-1.663908
espérance,0.178403,0.533163,0.600579
estimer,-0.109351,1.781399,1.177679
périodique,-0.00669,1.089176,-0.00919
harmonique,0.514967,2.011868,-1.03996
déterministe,1.386654,2.141205,-1.732721
intégrer,-0.659366,1.25007,1.48196
extérieur,-0.026559,1.987184,1.607186
interne,-0.116683,1.52061,1.017243
absolu,0.644554,1.728719,0.657943
converge,0.851518,1.921101,-2.137815
unitaire,0.797458,1.308698,-0.177231
multiplier,0.135253,1.793368,0.985101
global,-1.325143,2.16404,-0.338145
modulo,0.229302,1.810097,-2.44782
trivial,0.455517,1.998995,-1.54418
abélien,0.561976,2.474463,-2.155332
Bernoulli,1.936985,-0.295753,-1.206381
borné,1.232529,1.753453,-1.321226
remarquable,0.639083,1.058691,1.568981
hauteur,0.333171,1.848797,1.077913
supplémentaire,-0.76268,2.491312,0.903695
Pascal,-0.760611,-1.309142,1.046611
NP,0.67801,0.748,-1.572332
univers,-1.128886,1.475807,0.300657
cartésien,1.702841,1.28555,-1.278296
sept,-0.707285,0.831109,2.107765
noyau,0.499543,2.578361,-0.073293
canonique,1.577831,1.114586,-0.172884
isomorphe,0.553038,1.948469,-2.233361
évaluation,-0.062225,2.610004,0.154136
intégration,0.27034,2.112498,0.643273
combinaison,-0.338347,2.620601,-0.068731
précision,0.200967,2.595522,0.102376
spécial,-1.732665,0.850262,1.102687
isomorphisme,0.857655,2.070683,-2.073719
idéal,0.377915,1.635178,0.560775
complémentaire,-0.146822,1.791025,0.411612
riemannien,1.805443,1.804112,-2.325343
Dirichlet,1.555383,0.696704,-1.988184
Gödel,1.039182,-0.014532,-2.154507
Neumann,0.038131,-1.630039,-0.607427
transformée,1.293463,1.148707,-2.060328
régression,1.08779,2.278924,-0.946146
infinité,0.960955,2.041506,-1.128531
