word,1,2,3,4,5,6,7
centre,-0.380262,-0.777976,0.108866,-0.339684,-0.033145,-1.340702,-2.605998
démonstration,-0.292453,0.792739,-1.618879,-0.53568,0.322592,-0.78083,0.472344
vectoriel,-1.378113,1.290405,-3.510613,-0.384863,0.001878,0.512053,0.433531
limite,-0.127151,0.449441,-1.405545,0.442367,0.366315,-1.200491,-1.751874
représentation,-1.273565,-0.089005,-1.506454,-0.098418,0.054099,-1.457632,-0.368903
famille,-0.485232,-0.763214,0.364617,0.988981,-0.774337,-1.874937,-0.210507
arête,0.308746,0.393697,-2.304842,1.777569,-0.042321,1.054382,-0.834224
distance,0.948608,0.564938,-2.043844,-0.070556,-0.336228,-0.643154,-1.416337
surface,0.50681,0.266505,-2.834457,0.330813,-0.046361,-0.193524,-2.066436
aléatoire,-0.051999,1.242769,-2.787966,-0.463115,0.558384,-0.554247,0.47855
naturel,-1.033355,-0.31935,-1.318693,0.310503,0.579698,-1.39877,-2.11023
normal,-0.430839,0.323794,-1.452722,-0.418754,0.325892,-0.702726,-0.640589
arbre,-0.14187,-0.97889,-2.10246,1.135538,0.271659,-0.444321,-1.154416
démontrer,-0.378623,0.83115,-1.766279,-0.3182,0.700781,-1.501984,0.811888
algèbre,-1.474141,1.52735,-2.546416,-0.208716,0.463405,0.596025,1.038389
règle,-0.307553,1.407383,-1.784537,-0.452949,0.277377,-1.973165,-0.03878
volume,-1.570974,-0.312275,-1.088512,-1.308086,-1.941263,0.144528,-0.588736
calculer,0.153626,1.668438,-2.843636,-0.523264,-0.065281,-0.410707,-0.317905
constant,-0.817596,0.692344,-1.679846,0.080946,-0.197084,-0.827293,0.208755
quatre,0.752543,-0.394106,-0.913559,0.643518,-1.368658,-1.638685,-1.453325
différentiel,-0.697085,1.403167,-2.511078,-0.475905,0.493945,0.07297,0.483241
hypothèse,-0.852779,0.802094,-1.94078,0.066062,0.675517,-1.751242,0.610076
image,-0.474278,-1.261741,-1.75,-0.757995,-0.207624,-1.131622,-0.095773
régulier,1.037614,0.397103,-1.024784,-0.137218,-0.443271,-0.798771,-1.034856
complet,-0.518407,-0.1834,-1.111395,-0.603154,-0.475654,-1.147603,-0.606583
racine,-1.026989,-0.548714,-1.618195,0.774183,0.123807,-0.529889,-0.105159
coefficient,0.071231,2.055135,-2.627033,-0.677821,0.005312,0.270905,-0.160479
côté,0.819748,-1.31357,-0.670279,1.068011,-0.583051,-1.690891,-0.576334
preuve,-0.223037,0.654165,-1.571732,0.022368,0.305303,-2.338458,1.005453
axiome,-0.827238,2.528135,-2.09997,-0.021648,0.328189,0.114029,1.286349
$\mathbb{R}$,0.673814,0.104953,-1.107985,-1.060191,-1.870522,0.79195,-0.328784
continue,0.433579,0.009645,-0.719352,-0.07892,-0.286648,-1.528787,-0.330312
résoudre,0.38129,0.982148,-1.563587,0.081579,0.442238,-1.873157,0.682828
arithmétique,-1.81012,1.793235,-2.305459,-0.257345,0.520167,-0.081516,0.976027
conjecture,-0.612004,1.266898,-1.308786,-0.314863,0.816475,0.523414,1.901075
réseau,0.01126,0.182865,-0.959456,-1.080698,0.666449,-1.053281,-2.356108
opération,1.201452,0.890575,-0.600586,-0.610665,-0.116346,-1.633503,-0.801824
chiffre,-0.11101,1.421888,-1.663779,-0.34219,-0.54625,-0.863125,-1.296374
expression,-1.043157,-0.3173,-1.825111,-0.711271,0.597074,-1.752084,0.325273
propre,-0.02936,-0.370421,-1.444212,-0.237259,0.054759,-2.394847,-0.260499
principal,0.364039,-0.816197,-0.60719,-0.199655,-0.448718,-1.71832,-1.091545
paramètre,-0.203523,1.602106,-3.190998,-0.70321,0.614441,-0.311138,-0.578595
coordonnée,-0.786495,1.878148,-2.252416,0.061344,-0.184101,0.897753,-0.675476
opérateur,0.12567,0.370148,-0.818101,-1.074098,0.455788,-0.543875,-0.12304
numérique,-0.675963,-0.249043,-1.714065,-2.001285,0.633695,-0.866839,-1.068083
unité,0.153063,1.219171,-0.783307,-0.389579,-0.400254,-1.436842,-1.77616
liste,-0.570339,-0.599987,0.166779,-0.453935,-1.177357,-1.070816,-1.947744
convexe,-0.350326,1.062425,-2.989061,0.99623,0.571793,0.954279,0.025513
rationnel,-1.4286,1.32584,-2.618223,-0.559715,0.876706,-0.976504,1.032428
nœud,0.701093,0.976214,-2.453812,0.620666,-0.447089,0.50523,-1.117997
$\mathbb{Q}$,0.310981,0.644603,-1.576544,-0.578595,-0.818911,0.813673,0.484396
topologie,-1.282718,1.464378,-2.609654,0.188957,0.702682,0.619306,0.517545
origine,-0.491068,-0.829281,-0.453747,0.292148,-0.253902,-1.72929,-0.822015
distribution,0.782763,-1.900394,0.279997,-0.936652,-0.418889,-0.321522,0.641779
intervalle,0.1603,1.500863,-2.661105,0.526437,-0.504409,-0.235838,-0.145577
compact,-0.060497,0.07767,-2.627993,-0.323975,-0.041671,0.933688,-0.43875
reste,0.47883,-0.184354,-1.007901,0.841332,-0.244286,-2.242235,-0.994561
test,0.950754,0.828291,-1.68686,-1.821542,0.233989,-0.854664,-0.148356
proposition,-0.293264,1.177976,-0.624347,-0.654756,0.091469,-2.188286,0.242069
catégorie,0.59447,-0.465357,-0.757834,-1.237434,-0.210446,-0.884441,-1.229065
programme,0.29592,-0.070318,-0.708815,-2.313454,0.422631,-1.756414,-1.283374
intégral,-1.936063,-0.310267,-0.547112,-1.630247,-0.71703,0.549451,-0.329442
complexité,-0.666004,0.957868,-2.57311,-0.979133,1.354387,-0.841022,0.528217
automate,-0.566851,0.694286,-1.526082,-0.157164,1.5173,0.700211,0.112203
moyenne,0.806293,1.03596,-1.664424,-0.071551,-0.806658,-0.404896,-2.343971
symbole,-0.793374,0.005991,-1.521727,0.692813,0.441818,-0.913218,-0.103931
axe,0.409217,0.513739,-1.485999,0.516519,0.240181,0.087828,-1.862214
euclidien,-1.490791,1.687526,-2.979793,0.41822,0.185375,0.79074,0.163827
inférieur,0.239776,0.740623,-2.017926,1.083971,-0.288655,-0.858536,-2.072368
dérivée,-0.888099,2.415582,-2.853752,-0.126174,0.170452,0.059294,0.82249
transformation,-0.703559,0.523372,-1.582831,-0.625894,0.268863,-0.845094,-0.831973
anneau,0.306656,0.071931,-2.469799,0.546468,-0.389022,0.318819,0.24228
facteur,-0.468928,0.798652,-2.018253,-0.423677,0.859047,-1.304706,-0.106114
indice,-0.114061,1.180411,-1.987929,-0.53696,0.306924,-0.453784,-0.415722
zéro,0.997638,0.77937,-1.346519,-0.106016,-0.629962,-0.331193,-0.160434
sphère,-0.435442,0.455584,-1.907313,0.453102,0.921664,-0.311329,-0.346207
strictement,-0.623966,1.376126,-2.208128,-0.007981,0.722979,-0.935312,-0.285664
puissance,0.715566,1.324326,-2.000552,0.198584,-0.290039,-1.525433,-0.685795
Euler,-1.548344,1.482542,-1.494875,0.385228,0.327313,0.573443,1.297415
topologique,-1.403009,1.587191,-3.07998,0.155287,0.346699,0.856551,0.16136
déduire,-0.426696,1.584707,-2.718434,0.043072,-0.066111,-0.703853,0.634975
composer,0.013665,-0.907474,-1.111673,0.103924,-0.605146,-0.942441,-1.03115
deuxième,1.038696,-0.344056,-0.065114,0.109066,-1.623239,-1.617452,-0.960724
rayon,0.239533,0.358347,-2.932362,0.243511,-0.100588,0.060067,-0.792951
caractéristique,-0.030537,-0.445358,-2.346722,-0.025106,0.213393,-0.56919,-1.658064
vide,0.449716,0.184922,-2.39289,0.835012,-0.219475,-0.567952,-0.378987
affine,-1.459458,1.524956,-2.662626,0.171149,0.213345,1.038391,0.690223
supposer,-0.296181,0.663975,-1.92647,0.551336,0.297792,-1.768396,0.382982
ouvert,-0.345226,-0.203767,-1.173884,0.134325,0.112893,-1.058622,-1.493696
partiel,-0.203603,0.354405,-0.752976,-0.486528,-0.488366,-0.970736,-0.146396
approximation,-0.632676,1.839267,-2.77608,-0.588183,0.462558,0.024031,1.083338
convergence,-0.548452,1.210247,-1.264695,-0.821691,1.092508,-0.221887,-0.199732
chemin,-0.111466,-0.565233,-0.373232,0.897511,-0.543349,-1.081536,-1.903904
rotation,0.907729,1.202522,-2.998224,0.14766,0.320862,0.169338,-0.545376
différence,-0.140168,0.376414,-2.262857,-0.303958,0.307625,-1.575307,-0.417021
analytique,-2.402133,0.726715,-1.777432,-1.194683,0.878261,-0.64413,0.673206
formel,-1.047846,1.211406,-1.520546,-0.662913,0.993061,-1.692808,0.600955
intersection,-0.286539,0.599263,-1.36509,0.523556,-0.251488,0.898295,-1.27082
pourcent,0.649843,1.079116,-0.475012,-0.453254,-0.52376,-0.929382,-2.314576
caractère,-0.871378,0.006703,-2.201851,0.061933,0.84995,-1.936957,-0.048893
raison,0.657371,0.236901,-1.261153,0.157582,0.208713,-2.705713,-0.556273
aire,-0.513299,-0.84569,0.176422,0.287815,0.488946,-0.313609,-2.751512
section,-0.354158,-0.004494,-0.238449,-0.540306,-0.268635,-0.908804,-1.926861
cycle,-0.414441,-0.15053,-1.537774,-0.867022,0.33895,-0.69431,-0.70655
source,-1.10906,-0.344502,-0.242277,-0.332168,-0.860448,-1.1498,-1.120504
discret,-0.260274,-0.018977,-2.000155,-0.191056,0.748344,-0.651184,0.625855
combinatoire,-1.66512,0.962903,-1.575217,-1.075321,1.457606,0.199497,1.035803
dynamique,-0.580023,0.235159,-2.103295,-1.021949,1.385613,-1.089095,-0.687075
inverse,0.430823,0.931619,-2.006542,-0.014336,0.267305,-0.851115,-0.124022
minimal,-0.082252,1.616407,-2.233369,-0.47552,0.107242,-0.143081,-1.304734
extension,-0.205289,0.552821,-1.629415,-0.80683,0.024845,-0.513077,-1.413875
arc,-0.082905,-0.815228,-1.480166,0.996323,-0.641176,-0.170029,-1.376944
énoncé,-1.082858,1.687056,-2.74387,-0.105803,0.55058,-0.613426,1.590267
parallèle,0.215127,-0.403704,-1.394688,-0.271166,0.060527,-0.845304,-0.927933
négatif,0.286981,0.818203,-2.576654,-0.688752,0.537967,-1.316148,0.237857
niveau,0.724401,0.161697,-1.721453,-0.280131,0.329633,-1.525235,-2.245775
fraction,-0.31922,1.602249,-1.175984,0.372162,0.541459,-0.049328,-0.581393
segment,0.598907,-0.662409,-1.809432,0.006983,-0.178685,0.750108,-0.498807
norme,-0.810165,1.589003,-2.025541,-1.459293,0.421464,-0.992451,-0.968169
local,-0.129696,-0.093223,-0.373143,-0.307786,0.532125,-2.159527,-1.875191
métrique,-1.462763,1.302924,-1.808349,0.275575,0.584952,0.603055,-0.738177
symétrie,-0.822711,1.068756,-2.69852,0.221375,0.600265,0.408024,0.143646
inégalité,-0.695772,1.661587,-1.377177,-0.658338,1.398228,-0.717979,0.638691
chaîne,0.867759,-0.897978,-1.007701,-1.127956,0.339881,-0.833989,-1.434244
prouver,-0.200498,0.706861,-1.460296,0.315178,0.492154,-1.803197,0.881661
Gauss,-1.531572,1.862993,-1.296074,0.229368,0.572365,0.504692,1.370292
symétrique,-0.742708,0.902748,-3.176216,0.916369,0.176467,0.474851,-0.319696
Riemann,-1.679197,1.508238,-1.547001,0.057653,0.424194,0.614338,1.666893
$\mathbb{Z}$,0.015272,0.06148,-1.044163,-0.507975,-1.268944,0.798734,0.040836
polyèdre,-0.355644,0.797353,-2.020772,0.704709,1.045777,1.751642,0.657383
binaire,-0.350077,0.860851,-2.703324,-0.25743,0.30513,0.713757,-0.102164
demi,1.643958,-0.257371,-0.466626,0.898593,-1.236314,-0.614596,-1.090721
multiplication,-0.295985,1.161317,-2.196351,-0.227055,0.802888,-0.335033,-0.109543
libre,0.071618,-0.204572,-0.443361,-0.665879,-0.080447,-1.69228,-1.013261
identité,-0.330855,0.046084,-0.888837,-0.718711,0.56561,-2.035269,0.220186
Hilbert,-1.209987,1.496776,-1.261541,-0.459517,0.310008,0.524341,1.721544
scalaire,-1.081684,1.786391,-3.268623,0.219013,-0.005101,0.48363,0.816655
solide,0.338779,0.1178,-2.270171,0.407704,0.955388,-0.726916,-0.753247
densité,-0.388506,1.376571,-2.52579,0.176307,0.554718,-0.034096,-2.056291
lemme,-0.690134,1.276516,-1.386407,0.511313,1.027024,0.968482,1.353415
polynomial,-0.347581,1.97762,-2.455943,-0.765674,0.506712,0.479127,1.385512
cinq,0.755726,-0.277944,-0.659505,0.520832,-1.230757,-1.666058,-1.404227
exponentielle,-0.452802,2.071177,-2.696296,-0.222185,0.686148,0.150199,0.35305
élémentaire,-1.591465,0.442145,-1.212945,-0.141658,0.450566,-0.395571,-0.450172
argument,-0.849408,0.622614,-1.387277,-0.417017,0.288893,-1.556259,1.304795
optimisation,-0.53258,1.299229,-2.016201,-1.771614,1.561138,-0.198778,0.051732
Fourier,-1.823732,1.141344,-1.124676,-0.198786,0.705371,0.502794,0.980804
dériver,0.029499,-0.18818,-1.941817,-0.521675,0.136667,-0.239198,-0.685662
module,0.262656,0.947913,-2.442473,-1.145622,0.485513,0.372191,-0.919912
maximal,0.862737,1.680923,-2.759486,0.044991,-0.66913,-0.142482,-1.660669
paire,1.186328,-0.207326,-2.005255,0.798511,-0.269141,0.286433,-0.24687
uniforme,0.278093,0.695356,-1.610873,0.726224,0.324793,-0.591119,-0.330499
action,0.413415,0.229141,-1.048661,-1.252689,0.17864,-2.230287,-0.358883
total,1.024701,1.351964,-1.228372,-0.308766,-1.21942,-1.04767,-2.007307
polygone,-0.261314,1.068882,-1.83354,0.898112,0.660411,1.393659,-0.389633
division,0.979359,1.154615,0.684058,-0.538568,-1.66581,-0.956329,-1.967355
signe,0.799212,-0.339752,-0.351764,-0.300273,-0.327307,-1.391094,-0.133886
troisième,1.01067,-0.281819,0.037897,0.165053,-1.551242,-1.571341,-0.928837
composante,-0.578538,1.231137,-1.664934,-0.658825,0.851534,-0.815401,-0.986273
paradoxe,-0.959182,0.476532,-1.488992,-0.279496,0.810163,-0.389753,1.618141
égalité,0.536628,1.482815,-0.331346,-0.672898,0.159979,-1.724916,-0.097307
critère,-0.156712,1.530618,-1.827721,-1.136237,0.800465,-1.558241,-0.60401
orthogonal,-0.487859,1.502314,-2.913091,0.502329,0.095943,1.002169,-0.033283
moment,0.821337,0.008669,-1.274985,0.228834,-0.583249,-2.21221,0.16128
conséquence,0.662148,1.294265,-1.157383,0.06892,0.587386,-2.4975,-0.280469
orienter,-0.215573,-0.387209,-1.938613,-0.0974,1.064095,-0.701812,-1.292326
courbure,-0.476966,1.622144,-3.023032,0.866196,0.256324,0.584623,0.225771
couple,0.752538,-0.641957,-0.670563,0.414101,-0.602087,-1.468528,0.444935
relatif,-1.054138,1.53971,-1.464709,-1.083989,0.093296,-1.916918,-0.83598
morphisme,-0.638508,1.851242,-2.876379,0.039045,0.03182,1.031744,0.529244
central,0.080538,-0.220897,-0.285099,-0.357805,-0.083518,-1.108371,-2.303927
observation,-0.82985,0.459988,-1.898775,-0.644622,0.188445,-0.778067,-0.602688
fixe,0.314322,0.637458,-1.825115,-0.030119,0.015807,-0.649984,-1.267585
raisonnement,-1.239938,1.374753,-2.46578,-0.692405,1.302447,-1.232543,1.548392
cardinal,-0.623324,0.100719,1.275534,1.739852,-0.967427,-0.820776,0.298235
quadratique,-1.140095,2.204971,-2.955441,0.149515,0.102317,0.777279,0.816225
dual,0.064558,1.071877,-2.115158,-0.700207,0.43501,1.55426,0.287635
multiple,0.102655,-0.110902,-1.808758,-0.558392,0.278653,-1.230426,-0.326428
dénombrable,-0.853744,2.344632,-2.715861,1.047747,0.404748,0.78915,0.615905
cube,0.719795,0.085021,-2.032878,-0.019921,-0.470446,1.006497,-0.432302
récurrence,-0.164124,1.594481,-2.353478,0.108048,0.082748,0.151445,1.689246
ordonner,-0.187833,1.381016,-0.00933,1.227388,-0.221395,-1.699067,0.360302
maximum,0.98638,0.969113,-2.02499,-0.226325,-0.576222,-0.630642,-1.300472
variation,-0.668705,0.256236,-2.504655,-0.625358,-0.227472,-0.223771,-0.216266
pair,-1.176631,1.163468,0.165735,0.67882,-1.032416,-1.030743,0.342621
projection,-0.04652,-0.299965,-1.915301,-0.606362,0.583568,-0.149563,-0.39672
ajouter,0.033735,-0.01873,-1.809454,0.255029,-0.343511,-1.31232,-0.911426
Fermat,-1.385469,1.264013,-0.851467,0.449186,0.832944,0.625655,1.360276
fonctionnel,-0.778292,0.559986,-2.270766,-0.768328,1.512491,-0.756086,-0.837954
intérieur,0.062041,-0.260912,-1.164303,0.951904,-0.086106,-1.665304,-1.429884
milieu,0.164006,-0.623965,-0.967989,0.619861,0.392042,-1.775673,-1.591777
tendre,0.272913,-0.200464,-1.792185,0.653343,0.536511,-1.66293,-0.028404
expérience,-0.08351,-0.161075,-1.325848,-0.800888,0.502574,-2.152872,0.203817
voisinage,-0.087515,0.873773,-1.571316,0.830803,0.735403,-0.295615,-0.456666
commutatif,-1.023019,1.635855,-2.733833,-0.15683,0.118061,0.962041,0.765998
estimation,-0.245998,1.638793,-1.540868,-0.79338,0.193125,-0.825999,-0.808581
projectif,-1.314395,1.546764,-2.903099,0.232504,0.668036,1.354854,0.366031
quotient,-0.29994,2.422266,-2.040234,0.149764,-0.027542,0.475993,0.587873
Newton,-0.195018,0.101412,-0.22153,-0.361265,-0.397542,0.234691,1.341485
dix,0.766125,-0.042845,-0.497357,0.419218,-1.217382,-1.772966,-1.031685
localement,0.103844,0.322315,-1.458379,0.742034,1.319759,-0.382331,-1.232566
borne,-0.282488,0.028325,-1.346747,0.439145,0.089712,0.401746,-0.915164
exact,-0.893804,1.042225,-2.188169,0.098096,0.023099,-1.278845,-0.126824
six,0.856182,-0.292966,-0.731052,0.171754,-1.442081,-1.414749,-1.34722
impair,-0.026814,1.235611,-1.612349,0.973409,-0.346961,0.8074,-0.57433
équivalence,-0.785964,2.02465,-2.142617,-0.774649,0.356082,0.013682,0.376598
Cauchy,-1.521947,1.263386,-1.116565,0.636371,0.816516,0.763919,1.331548
échelle,-0.08545,0.575123,-1.859338,-0.46406,0.348792,-1.016711,-1.383178
rectangle,-0.192524,0.166157,-2.623598,1.15865,-0.182345,1.392072,-0.522326
ordinal,-0.597821,2.625683,-1.558642,0.405357,0.637811,0.927908,1.041128
échantillon,0.178589,0.510108,-2.492593,-0.22755,0.547231,-0.314601,-0.482669
réciproque,-0.180538,1.346059,-1.871156,-0.148294,1.011419,-0.960789,1.368183
minimum,0.841884,1.615299,-1.820509,-0.538194,-0.140877,-0.864653,-1.461906
engendrer,0.435971,0.955311,-2.119465,0.16536,0.990627,-0.971062,0.146381
stable,0.348972,1.121662,-2.263738,-0.356304,0.622551,-0.634403,-0.744561
algorithmique,-1.359727,1.156056,-1.907167,-1.430526,2.010886,0.083733,0.709051
fibré,-0.934095,1.164133,-2.423245,-0.073556,1.040871,1.836321,0.321769
universel,-2.134231,0.65956,-0.811316,-0.494163,-0.093095,-1.666307,-0.043696
union,0.084563,0.588086,1.220187,-0.773738,-0.129771,-2.196164,-1.119176
diagramme,-0.363232,1.056314,-2.268715,-0.250449,0.45816,0.953406,0.078329
événement,0.281976,0.097121,-0.386815,-0.256119,-0.342978,-1.99369,-0.601735
Turing,-0.559068,1.032614,-0.648355,-1.129839,1.13415,0.384327,1.747349
addition,-0.572569,1.184958,-2.126151,-0.67522,-0.205239,0.376844,0.173303
stratégie,0.161652,0.449104,-0.936291,-1.527892,1.348855,-1.904735,-0.16608
optimal,0.33026,1.434769,-2.520296,-1.034968,1.020677,-0.149601,-0.30338
variance,-0.083482,2.604014,-2.418927,-0.602549,0.680439,0.582057,0.821311
permutation,-0.179041,1.867921,-2.524343,0.290422,-0.07368,0.938116,0.657459
disque,0.737774,-1.371465,-1.821173,-0.978051,-0.914081,-0.282712,-0.421754
tenseur,-0.723949,2.174763,-2.337134,0.439922,0.51194,0.889388,0.95168
hyperbolique,-1.410591,1.545597,-2.525346,0.816313,0.965552,1.359652,0.385606
décomposition,-0.343386,0.881487,-2.653787,0.353822,1.03568,0.173632,0.103462
elliptique,-0.708595,0.436354,-2.801217,1.130195,0.282086,1.210859,-0.180812
mesurer,0.33191,0.446435,-2.504555,0.20733,-0.18546,-0.035509,-1.480997
rang,0.72491,0.645551,-0.163663,0.861214,-0.797325,-1.472624,-0.733677
Leibniz,-2.214987,1.407378,-0.599614,-0.125005,0.433982,-0.283481,1.865079
boule,0.78147,-0.987358,-1.836979,0.992707,0.126149,0.312456,-0.552039
