word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
partie,0.509258,-0.526852,0.470896,-0.233226,0.149633,-0.634775,1.837324,0.825168,-0.649581,0.747538,-0.511335,0.627965,-0.246852,0.157909,0.253323,0.77684,-0.732197,0.658583,-0.123194
relation,-0.110115,-0.484844,-0.393139,-0.16993,-1.027924,0.882124,0.628781,1.07513,-0.671452,0.774502,-0.057464,-0.038695,0.403688,0.508351,0.127477,1.467139,-0.891368,-0.711759,0.110057
courbe,0.559292,-0.36059,-0.729096,-0.127258,0.748236,-1.16092,0.507836,0.913475,-2.506003,0.572804,0.377163,-0.715067,0.882086,-0.524552,-1.876222,-0.454123,-0.29182,0.86332,-0.046456
différent,1.101346,-1.846953,0.442176,-0.261333,0.410994,-0.423062,0.911832,1.654957,-0.899447,0.764485,0.571936,-0.132758,0.147038,0.554968,0.44266,0.977463,-0.904228,0.026018,0.101058
complexe,0.785284,-1.187331,-0.841127,0.230062,-0.320662,-0.331873,0.159585,1.277551,-1.878021,0.852378,0.387915,0.107914,0.011123,-0.245795,0.27294,0.649632,-0.883003,0.324122,-0.118626
matrice,0.796481,-0.323201,-1.125912,0.293409,0.198764,-0.418408,-0.875284,1.340181,-1.861978,0.856978,1.112966,-0.823939,1.160919,0.4236,-0.677596,-1.019783,-0.868062,0.887904,1.195994
domaine,1.744034,-0.706688,-0.105091,0.192199,-1.35626,-0.279891,1.405881,0.726381,-0.936427,0.822776,0.331796,0.526853,0.331722,0.458702,0.27151,0.560085,-0.529502,-0.613154,-0.128667
fois,-0.06557,-1.34988,0.675228,-0.266841,0.569476,0.519656,1.117483,0.930831,0.240306,1.26829,-0.115111,0.247385,-0.686462,0.507229,-0.558918,0.604987,-0.001993,0.561109,0.185099
type,1.349777,-1.370312,-0.070667,-0.310583,0.707754,-0.834,-0.060929,1.916536,-0.806258,0.336864,0.488265,0.259518,0.71846,0.35751,0.744889,0.039059,-0.164602,1.223692,0.112261
mot,0.481551,-0.094929,0.951632,-0.84768,0.632367,-0.112621,-0.002738,1.06665,-0.784234,-0.12045,1.138493,-0.884186,-0.003912,0.632882,0.494115,1.265374,-1.497625,0.339299,0.597421
algébrique,0.849825,-0.490038,-1.366371,0.801679,-0.352347,0.046288,-0.790177,0.758339,-1.79433,0.566417,1.240637,-1.220419,1.635283,-0.146073,-1.469303,-0.593834,-2.190932,0.180698,0.4543
degré,1.579779,0.3105,-0.574264,-0.891346,0.918023,-0.254151,0.483629,-0.417853,1.268945,1.083785,1.174158,0.835299,0.829976,0.58345,-1.453644,0.062796,0.012438,0.597983,0.167055
