word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
droite,-0.309184,-1.980127,-0.220705,-0.743589,0.688976,-0.409995,-0.020658,-0.139331,-0.298209,1.501883,0.021388,0.234376,-0.804596,-0.98662,-1.268747,-0.263156,0.134612,0.380148,0.738682,-0.58613,0.554452,-0.320156,0.426393,-0.445619,1.351083,0.09605,-0.846605,0.554952,0.971923,0.283951,-0.573688,-0.137017,0.654947,-0.128594,0.266771
$\mathbb{C}$,-0.410427,0.434948,-0.095093,0.398228,0.11205,0.026742,-0.074425,-0.506224,0.002031,0.617904,-0.023136,0.243901,0.837167,-0.460567,-0.310453,-0.184288,0.381058,1.079638,0.025342,0.046019,0.47562,0.189132,0.411287,-0.263875,0.290622,-0.049033,0.005634,0.77391,0.280135,0.403362,0.408321,-0.551988,-1.002426,-0.262042,0.329788
solution,-0.139593,-0.51129,0.019214,-0.409878,-0.216354,-0.093282,0.07237,-0.925023,-0.833111,1.29966,-1.191674,0.514113,0.938095,-0.552334,0.70439,0.0551,-0.321918,-0.404062,-0.754004,1.429148,0.605821,0.398685,0.563309,0.490064,-0.154055,0.161241,-0.143275,0.80993,0.787762,0.613034,0.469983,-0.657438,-0.873597,-0.579485,-0.225218
modèle,-0.575827,-0.080075,0.381797,-0.108452,0.715014,-0.010832,-0.596436,-0.826313,-0.10527,1.056586,-0.068528,-0.086619,0.279096,-1.012873,0.482827,0.010484,-0.501735,0.440226,-0.983639,0.330882,0.583573,-0.314734,0.056139,-0.428263,-0.524401,-0.263602,-0.145032,-0.241956,0.526268,1.500929,1.495953,-0.936837,-0.964117,-0.252462,1.117241
linéaire,0.139094,0.370776,0.393871,0.341375,0.842223,0.068253,0.641478,-1.094615,-0.86003,1.864741,0.175546,0.406636,-0.717015,-0.534997,-0.435547,0.232587,-0.180547,-0.820732,0.497676,0.521384,1.099003,0.63166,-0.126654,-0.185979,-0.746762,-0.31526,0.240624,0.287831,1.010417,1.701683,0.165301,-0.075931,-1.0511,-0.532778,-0.119724
probabilité,0.929261,0.828471,0.070586,0.884405,0.929625,-0.254105,-0.477142,-0.998566,-0.507318,1.089047,-0.760352,0.158818,-0.421235,0.170753,0.357801,-0.61209,-0.207417,-0.410033,0.267104,1.565922,0.916461,0.710462,-0.141461,-0.328029,0.158258,-0.318801,0.645329,1.196547,-0.711403,1.505735,-0.378543,0.103991,-0.64193,-0.024774,-0.533335
série,-1.395742,0.209473,0.848682,0.004774,-0.594339,0.431823,-1.399661,-0.47318,-0.061692,-0.98744,0.281597,-0.032072,0.735082,-0.987693,-0.597013,0.34367,-0.161056,1.348261,-0.333448,-0.060491,0.187022,0.810522,-0.869255,-0.216028,0.431031,-0.730852,0.396176,-0.71895,0.009512,0.807778,-0.003381,0.676447,-0.520349,0.312256,-0.093184
somme,0.574813,0.274004,0.165325,0.601312,0.366857,0.137555,0.039928,-0.590966,-0.635839,0.431863,-1.013246,0.055778,1.184957,0.072297,0.481463,-0.517501,0.025222,0.645121,0.435163,-0.158076,0.716856,0.599408,-0.568333,-0.556629,0.70613,-0.481622,-1.619097,0.738868,0.324784,0.357598,-0.7666,-0.838489,0.950299,-0.162003,-0.302997
mesure,0.490654,-0.232985,-0.627593,0.301987,1.161995,-0.313112,0.283085,-0.343038,-0.683545,0.887132,-0.496511,0.579641,0.103397,-0.888481,-0.522876,-0.467369,0.351171,0.292642,-0.503593,0.651413,1.898384,0.01756,-0.621199,-0.004367,0.181863,-0.324622,0.224162,0.489325,0.135271,0.272457,0.941313,-0.279425,-0.443776,-0.154798,-0.76111
carré,-0.847012,0.015379,0.272314,-0.164282,1.346985,-0.606862,0.586298,-0.960698,-0.423828,0.850049,-0.138657,0.43291,-0.301173,-0.586473,-0.78077,-0.05427,0.189025,0.728587,0.830606,-1.104255,0.640111,-0.210925,-0.048366,-0.783217,-0.100604,-0.717015,-1.199685,-0.407272,1.011639,0.714572,-0.119475,-0.263134,0.500667,-0.401396,-0.257481
