word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
application,2.162761,-1.687101,0.517517,-0.025274,0.586878,0.076862,-0.673161,-0.334295,0.464948,0.024711,-0.888827,-0.305151,-0.199006,-0.838961,0.43306,-0.138612,0.736993,-0.236501,0.584084,-0.422521,-0.168135,-0.286846,0.279514,-0.703789,0.295885,1.566843,0.244862,-1.142348,0.071137,0.311016,0.108117,-0.011625,-0.10982,-0.500205,-0.042922,-0.834985,0.760981,-1.166831,-0.941395,0.288331,-0.0147
élément,1.01411,-0.801067,-0.113805,-0.736817,0.949419,-0.302202,0.184144,-0.074819,0.438212,0.625365,0.147954,-0.523997,-1.052773,-1.388997,0.328971,0.615238,0.054522,0.145643,-0.137753,-0.164473,1.494274,-0.99793,0.171609,-0.333523,0.555095,0.878939,0.04891,-0.44629,-0.473769,-0.547891,-0.141366,0.513776,0.148462,0.529771,0.027284,-0.205154,-0.079328,-0.598837,-0.222552,-0.299462,-0.792253
grand,1.023376,-0.419527,-0.179491,-0.229314,-0.462212,-0.062383,0.540811,-0.062628,0.413155,-0.040494,0.198194,0.219506,-0.100182,-0.488295,-0.214086,0.006628,-0.079254,0.404895,-0.279597,0.110537,0.719869,-0.01802,-0.330031,-0.210826,-0.413872,-0.225119,0.025885,0.02094,-1.433605,-0.910235,-0.872453,0.560677,-0.835154,0.52846,-0.303278,-0.026878,-0.418831,1.031654,0.044529,-0.201629,-0.106266
propriété,0.7179,-1.544336,-0.044064,-0.079295,1.081535,0.030166,0.564935,1.125659,0.961446,-0.200899,0.12257,0.300268,-0.273556,-1.274333,-0.28081,-0.686752,0.263894,-0.162972,0.579129,-0.31924,0.951256,-0.66153,0.622405,-0.52732,-0.268782,0.269329,0.423376,-0.478445,-0.955227,-0.683101,-0.227297,-0.026383,-0.136998,0.311075,-0.412341,-0.584073,0.726522,-0.331545,-0.858086,-0.316439,0.527267
ordre,0.686161,-0.53441,0.255947,-1.368321,0.448876,0.759411,0.09924,0.043566,0.283001,-0.637964,0.558264,0.31419,0.332846,-0.632271,-0.464655,-0.287268,-0.370782,0.096752,-0.146784,-0.368514,0.305948,-1.203019,0.606846,-0.774858,-0.516535,0.506244,-0.415956,-0.947928,-0.669303,-0.198459,-1.343051,0.557288,0.017369,0.192342,-0.193858,0.069815,0.088633,0.463274,0.435827,0.68686,-0.41526
variable,1.633644,-1.165534,-0.499358,-0.750734,0.433972,0.32445,-0.050901,1.362715,0.829326,0.633977,0.481364,-0.50414,-0.309541,-0.469449,0.75517,0.212654,-0.11964,0.002167,0.254547,-0.319581,0.851333,-0.451047,-0.126944,-1.056002,-0.024585,1.21698,-0.483162,-0.814796,0.527861,0.226109,0.122627,0.897218,-0.801572,-0.997444,-0.291143,0.149152,-0.217625,-1.066649,-1.129713,0.238955,0.693645
base,1.477562,-0.680291,0.079562,-0.516532,0.48259,-0.12683,-0.349376,-0.709478,0.56799,0.333364,-0.247074,-0.426645,-1.063693,-0.487792,0.144915,0.097298,0.061419,0.341752,-0.105289,0.135566,0.820093,-0.799544,0.321179,-0.3249,-0.531836,0.904896,-0.182001,-1.253752,-0.248413,-0.434869,0.375002,0.248253,-0.121298,0.170194,0.235825,0.108131,0.233258,-0.371687,-0.296365,-0.292385,-0.04014
géométrie,0.691431,-0.725999,0.366126,-0.875232,-0.062325,-0.385292,1.030137,0.643928,0.505602,0.658301,0.021422,-1.232644,-1.431021,-1.490561,-0.270726,0.7604,0.723557,-0.152384,0.915753,0.050409,0.080339,-0.302599,-0.217533,-0.401637,-0.069068,0.713976,0.708997,-1.504334,0.361483,0.342897,-1.23547,-0.626327,1.426759,-1.177779,-0.93175,-0.459628,-0.384548,-1.336417,-0.714889,0.111711,0.280661
analyse,1.815512,-0.6038,-0.162713,0.100982,-0.339189,-0.734998,-0.467477,-0.057616,0.022037,0.59476,0.251,-0.512901,0.093428,-1.764524,-0.139868,0.510703,0.286566,0.329447,0.37119,0.086585,0.790274,-0.297913,0.37154,-0.91056,0.819163,0.59752,0.715556,-0.48817,0.119331,0.42271,-0.016789,-0.104942,0.631686,-0.098773,-0.540635,0.206714,0.039245,-1.101368,-0.216795,0.655445,-0.459926
loi,0.979142,-0.676827,0.171053,-0.817418,0.32428,-0.582417,-0.697194,1.474488,0.696706,-0.560218,-0.803868,-0.103118,1.406328,-0.919646,-0.028009,-1.340631,-0.127412,-0.025419,-0.122172,-0.569435,0.281321,-0.694574,0.902431,-0.393404,0.411381,1.335143,-0.327561,-1.410869,-0.153574,0.3564,0.169423,-0.333975,0.021617,0.681365,-0.266045,-0.502652,0.620973,0.683381,0.487801,0.798875,-0.542777
définition,1.654049,-1.261834,0.434545,-0.914192,0.298771,-0.768275,-0.289009,1.027533,0.388305,0.213164,-0.20453,-0.603532,-0.414129,-1.475372,0.262363,-0.092274,0.261293,0.277361,-0.054804,-0.506334,0.582803,-0.534191,0.421092,-0.780083,1.126091,1.027557,0.235333,-1.12566,0.725095,-0.111165,0.149056,-0.069116,-0.078319,-0.62284,-0.263463,-0.285985,-0.244027,-0.779155,-0.547907,-0.033376,0.267745
réel,0.795179,-1.216186,0.183845,-0.795588,0.036095,-0.595385,-0.278514,0.984467,-0.206404,0.215415,-0.255926,-0.190056,-0.092227,-1.257204,0.133218,-0.201177,0.600671,0.244376,-0.362015,-0.389987,1.022371,-0.306701,0.297223,-0.491478,1.010042,1.034623,0.402681,-0.553952,-0.726941,0.115254,0.040413,1.037692,-0.22481,-0.356686,-0.886125,-0.406348,-0.752745,-0.468923,-1.172169,0.210316,-0.296822
dimension,0.771184,-1.076737,-0.014406,-0.925032,-0.036526,-0.856603,0.222746,0.803378,0.433795,0.526062,-0.094254,-0.198864,-1.33099,-1.142171,0.080659,0.84419,0.678074,-0.216519,-0.008085,-0.277247,0.631216,-0.555566,-0.406347,0.026149,0.598039,1.018848,-0.39376,-0.80077,-0.637184,0.014207,-0.173219,0.490714,-0.026196,0.184639,-0.364541,-0.058771,-0.906356,-0.315851,-0.925638,-0.20977,-0.070321
statistique,1.926978,0.612968,-0.394956,0.480221,-0.54347,0.18083,-0.08249,1.047228,-0.119681,-0.066434,-0.732669,1.125207,-0.406657,0.647077,0.310206,0.420592,-0.909188,1.101768,0.148451,0.02514,0.798416,-0.40093,0.939685,-1.89636,0.737061,0.5103,0.62096,-0.782565,0.202915,0.263221,0.223366,-0.453111,1.465304,-0.186431,-0.215823,-0.065777,0.164985,0.711371,-1.399625,0.273174,0.975292
sommet,0.804559,0.300759,-0.301564,-1.150636,-0.922352,0.255567,1.25665,0.19863,1.004208,0.140755,0.232393,-0.150032,-0.621872,-0.270902,0.281665,0.134995,0.18414,-0.328385,-0.425866,0.467929,0.013846,-0.05683,-1.129851,-0.286091,-0.303333,-0.256729,-0.233116,-1.775649,-0.5459,-1.737275,0.360014,1.015327,-0.19355,0.594121,0.0478,0.74399,-0.88139,0.272495,-0.379348,0.149653,0.151731
logique,0.927014,-0.847316,0.21848,-0.377854,0.171074,-0.315097,-0.313839,1.215185,-0.218522,-0.278182,-0.720061,-1.185812,-0.700052,-1.555319,-0.058572,-0.033521,0.484458,-0.245119,0.189515,-0.519421,0.910999,-0.130771,0.250948,-0.378706,0.98281,0.948369,0.974822,-1.009949,0.901603,0.2067,-0.271327,-0.830571,0.995923,-0.640099,-0.401022,-0.644819,-1.047668,-0.206903,-0.562124,0.360156,-0.691011
terme,1.295963,-0.641392,-0.106829,-0.48138,0.256101,-0.175663,-0.27432,0.463436,0.071467,-0.422018,0.095654,-0.507826,-0.461881,-0.510755,0.518703,-0.45719,-0.322068,0.840099,-0.103077,-0.013125,1.108807,-0.300366,0.497984,-0.679306,0.731447,0.324334,0.513882,-0.591598,-0.181367,-0.899984,-0.236652,-0.141688,-0.227564,0.062371,-0.070538,-0.596633,-0.27933,0.004294,-0.149646,0.082062,-0.399899
