word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
ordre,-0.414606,-0.908396,0.891007,-0.493423,0.926751,0.214895,-0.201508,0.413776,0.333872,-1.003043,1.43396,-0.834952,-0.119755,0.371446,-0.80777,-0.225144,0.198364,-1.107742,-0.221721,-1.418131
variable,-0.595174,-1.921029,-1.107018,-0.755878,0.575404,-0.243193,1.060894,-0.37528,-0.119424,-0.509423,0.917491,-0.208799,1.104702,0.204184,2.422728,-0.592463,-0.070627,-0.743887,-0.422105,-0.241029
base,-0.940945,-2.109404,-0.444443,-0.89738,0.073874,0.470749,1.300997,0.514261,0.247868,-0.291636,0.567969,-0.544714,0.005063,0.062251,0.335828,-0.43415,-0.23626,-0.717972,-0.040685,-0.370891
géométrie,-1.282515,-0.131177,-0.754696,-1.206671,0.463277,0.411874,0.176647,-1.349867,0.51374,-0.383217,1.977297,-0.186389,0.677869,-1.737551,2.098324,-1.266551,-0.27012,0.252591,-0.618004,-0.6899
analyse,-0.669929,-0.578164,-1.645561,-0.995338,0.56461,-0.698829,0.778476,-0.968886,-0.289142,0.50211,1.111521,0.231046,0.224277,-0.057486,0.529329,-1.57214,0.131671,-0.374691,-0.549488,-1.453121
loi,0.428902,-0.415762,-0.810935,-1.018261,0.733086,-0.007611,0.663053,0.796422,-0.912734,-0.64841,0.56237,-0.753404,-0.139453,0.841578,0.124464,0.000998,0.754946,-0.648573,-0.347539,-2.523578
définition,-0.591877,-0.928495,-1.386822,-1.120877,0.888422,-0.600376,1.038171,-0.296545,-0.099172,-0.145041,0.835563,-0.567324,0.397965,-0.478782,1.505474,-0.867765,0.121918,-0.854617,0.059623,-1.344982
réel,0.117839,-0.823798,-1.347987,-0.760881,0.187499,-0.826617,1.031249,-1.079973,0.218171,0.023104,0.787671,0.076639,0.312262,0.069632,0.941688,-0.218836,0.120148,-1.455482,0.417103,-1.3063
dimension,-1.124683,-0.823908,-0.904922,-1.178922,-0.133377,-0.045675,0.787413,-0.972421,0.344706,0.048075,0.851172,0.262357,0.532041,-0.483285,1.597547,0.368553,-0.65425,-1.040841,0.127092,-0.821023
statistique,0.259267,-1.030622,-0.457674,-0.056301,0.639107,-0.698277,0.095116,0.957605,1.172033,-0.369464,-0.100282,0.380791,2.293256,-0.037753,0.131532,-1.109256,-0.496371,0.870419,-0.509886,-1.459604
sommet,-0.972218,-1.111366,-0.046146,1.094219,-0.890235,0.868554,-0.215774,0.533187,0.337451,-0.168079,0.262132,-0.658472,1.155228,-0.200516,0.94998,0.035793,-1.203797,-1.001629,1.031214,-0.753937
logique,-0.15701,0.033413,-0.861784,-1.159142,0.728216,-0.78131,0.928783,-1.352469,0.402611,-0.255193,1.199257,-0.253374,0.07812,-1.405892,1.43847,-0.569523,0.314348,-0.661974,-0.057295,-1.882276
terme,-0.240924,-1.284823,-0.490907,-0.35853,0.486563,-0.957779,0.741844,0.000815,-0.169893,-0.128648,0.947415,-0.665237,0.482341,-0.123067,0.055553,-0.478404,-0.353847,-1.015666,0.489832,-1.011117
trois,-0.708504,-1.732883,0.047211,-0.1992,0.036031,0.351805,-0.317886,-0.174852,0.811318,-0.773839,0.480965,0.231254,0.527649,0.703446,-0.641549,0.491522,-0.418698,-0.861567,0.580414,-0.786322
plan,-0.486104,-1.383208,-0.879197,-0.287562,-0.640617,0.757954,0.143343,-0.30765,-0.064711,-0.108403,0.524666,-0.518974,-0.232465,-0.188486,0.312715,0.090403,-0.194746,-0.844592,0.011045,-1.89311
formule,-0.169814,-1.210967,0.038334,-0.323284,1.173962,-0.644568,0.660275,-1.291883,0.065746,-1.307654,0.343586,0.231195,1.714364,-0.497944,0.5244,-0.58324,0.126942,-0.449368,-0.098999,-0.291219
droite,-1.177852,-0.755368,-0.194034,0.567396,0.263336,1.336358,-0.610324,-0.388231,-0.410831,-0.840263,0.455047,-0.724603,0.468788,0.323975,0.820398,0.392947,-0.367561,-0.655964,1.717705,-1.893896
$\mathbb{C}$,-0.501779,-1.383387,-0.239094,-0.44305,0.829719,-0.168045,0.367141,-0.25287,0.724024,0.109734,0.085083,-0.359091,0.398218,0.49975,0.236432,0.521498,0.143131,-0.722876,-0.163402,-0.422563
solution,0.823506,-1.724931,-1.183927,-0.915061,0.192891,-0.174538,1.498619,-0.968707,-0.546919,-0.222278,0.778242,-0.845806,0.120978,-0.383796,0.688822,-0.419458,0.356539,-0.49578,-0.347692,-0.423724
modèle,-0.566786,-1.593226,-0.703605,-1.433681,0.492726,0.363936,1.376058,-0.891448,0.454881,-0.190184,0.848599,0.363512,0.377468,-0.741386,0.144613,-0.14466,0.110635,-0.610876,0.065363,0.102096
linéaire,-0.946476,-0.999902,-1.448803,-0.740428,0.515345,0.522915,0.857521,-0.911905,0.047078,-0.390369,1.059709,-0.707069,1.211995,-0.722889,2.53338,-0.421382,-0.148817,-0.356709,-0.164462,-0.344171
probabilité,0.465063,-0.230256,-1.211891,-0.312173,0.926087,-0.507783,0.696199,-0.323027,0.373484,-0.488441,1.588201,0.07642,1.355148,0.05499,2.241226,-0.944341,1.049047,-0.767314,-0.434288,-0.571469
série,0.020719,-0.655854,-0.07654,-0.839804,-0.123394,-0.26926,0.530581,-1.374465,1.063378,0.153917,-1.375598,1.251023,0.392239,1.655572,-0.380204,0.091028,-1.19618,-0.886517,0.041301,-0.344131
somme,0.555487,-1.418422,-0.560572,-0.529473,0.866327,0.34831,-0.624625,0.690087,-0.046703,-0.98594,0.426394,0.541956,0.059808,0.036147,0.937148,0.640459,1.053025,-0.790966,0.155779,-1.060373
mesure,-0.777326,-1.483506,-0.926469,-0.123843,-0.129049,0.307308,1.219941,0.427276,-0.337785,-0.105591,1.189941,-0.439401,1.082524,0.668337,0.299067,-0.175861,0.36715,-0.750982,-0.367118,-1.167247
carré,-1.895935,-1.250307,-0.48091,-0.416778,0.158646,1.120414,-0.788112,-0.124638,0.302099,-0.820915,0.538633,0.489091,0.242418,-0.076162,1.463315,0.694947,-0.314499,-0.64618,0.832879,-0.243983
vecteur,-0.198652,-0.710015,-0.754229,-0.454122,1.116888,0.125852,1.45156,-0.590136,0.701702,-0.019332,1.066086,-1.469521,0.434148,0.337246,2.795973,-1.109048,0.332639,-0.335906,0.343788,-0.407312
connexe,-1.217761,-1.178284,0.075291,-0.40904,0.817537,0.314198,0.047765,0.808754,0.704011,1.067461,-0.641146,-0.180364,-0.283686,-0.26663,-0.165464,-0.964284,-0.645513,0.019088,-0.623383,-1.045042
classe,-0.143008,-1.242981,0.485906,-0.997087,0.994925,0.064371,0.701513,0.198532,0.599027,-0.419219,0.732905,-0.019437,0.635123,-0.007096,-0.280573,0.106354,-0.268813,-0.015666,-0.042546,-0.522526
produit,0.398105,-2.863886,-1.309065,-1.277271,0.660915,-0.262232,1.377458,-0.29891,-0.928359,0.181169,0.162572,-0.299665,-0.069057,0.761864,-0.177225,-0.284992,-0.150633,-0.144985,0.171076,0.698372
égal,-0.272702,-1.038736,-1.03527,-0.412078,1.275556,0.131735,0.387481,0.194042,-0.10632,-0.94,0.917808,-0.273174,1.808775,0.335692,1.731967,0.759236,0.381735,-1.066804,0.467048,-0.618647
