word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
variable,2.613999,-0.807944,1.577059,0.519303,-1.305663,-0.119257,-0.385439,1.015356,1.05952,1.259525,-0.554275,1.873145,0.203768,-1.324197,-1.149735,-0.275428,-0.003545
base,1.411546,-0.876273,0.83007,-0.196879,-1.051951,0.65195,-0.388413,2.104085,1.392128,0.663359,-0.092107,0.48941,0.320948,-2.226384,0.551923,-0.611686,0.098126
géométrie,0.94081,-1.2757,1.525068,-0.021243,1.028523,1.010679,0.800992,2.302725,1.527878,-0.108694,1.86111,-0.855485,0.983023,-1.691223,0.407151,1.226494,-0.276221
analyse,1.607677,-2.415937,2.417492,0.681939,0.433847,0.148828,0.133656,1.863066,1.08446,0.216413,0.900908,0.694557,1.234375,-0.389859,-0.242999,0.646106,0.011375
loi,2.946718,-0.332442,0.879051,1.447673,0.017635,1.406754,-0.322213,0.661123,0.282682,2.016297,-0.719766,0.964471,1.049154,-1.189982,-0.425931,-0.31939,-0.755028
définition,2.48005,-0.365983,1.831559,-0.170765,-0.211805,0.196839,-0.531841,1.270974,1.263752,0.213077,0.433356,0.186039,0.455884,-1.973397,0.32865,-0.180804,-0.015168
réel,2.668243,0.060848,1.663696,0.416631,0.005936,-0.409593,-0.633581,2.300785,1.114973,-0.07984,-0.013353,0.686655,0.308626,-2.015906,-0.115959,-0.523871,-0.59406
dimension,1.342445,-0.211199,1.002309,-0.29632,-0.774618,0.721446,-0.653456,2.441936,0.614545,0.332451,1.02675,-0.068067,-0.203688,-2.622441,0.120529,0.500452,-0.18482
statistique,0.703714,-2.46702,1.942499,1.39938,-0.345491,0.050186,0.916123,1.137088,1.292402,1.92273,0.146117,1.390376,0.617753,0.308547,-0.968555,0.065523,-0.542518
sommet,-0.612088,0.341116,1.345223,-0.02532,-1.497064,0.357032,-1.422254,0.579521,1.008074,1.495003,0.24024,-0.983158,-1.676929,-4.319827,0.145535,-0.018454,-0.042623
logique,1.705345,-0.373445,2.21813,-0.101966,-1.007984,1.165526,0.252346,-0.503087,2.594292,-0.170245,2.09698,0.383609,1.061149,-0.392321,1.361026,-0.130183,0.394835
terme,1.866711,-0.490662,1.313006,0.504974,-0.493817,-0.156146,-0.532755,1.02896,1.91938,0.672521,-0.084878,0.767274,0.453161,-1.676375,0.274444,-0.687099,0.574395
trois,0.115122,-0.107025,1.163747,-0.042379,-0.060081,0.338337,0.081034,1.197354,2.422161,1.130675,-0.416978,-0.112218,-0.127477,-2.893147,0.075619,0.386939,0.40101
plan,1.388558,-0.037729,1.193836,-0.515915,0.521547,0.770293,0.757732,2.318333,0.942257,0.424532,0.46467,-0.632615,-0.742043,-3.03204,-0.958959,0.05499,0.600389
formule,2.843036,0.447925,0.950205,0.508569,-0.313805,1.609938,-1.132813,0.449669,1.679392,0.068166,-0.027199,0.675321,1.220097,-1.612891,-0.112915,-0.280018,0.79778
droite,0.891519,1.07981,1.607444,-0.14138,0.536079,0.793816,0.524532,1.782103,1.326203,-0.061464,-0.282887,-0.395806,-1.145069,-2.969793,-1.340989,-0.791637,0.911352
$\mathbb{C}$,0.983889,0.894515,2.160336,0.134183,-1.29762,0.664249,-0.13301,1.071578,1.05399,-0.107702,-0.074183,0.617866,-1.278676,-2.169456,-0.028671,-0.692317,0.220054
solution,1.614286,-0.142781,1.660044,0.291552,-0.299951,-0.134044,-1.456544,0.932751,1.258779,0.313094,0.379706,0.779331,0.088242,-1.78311,-0.7713,1.55161,0.762272
