word,1,2,3,4,5
diagonale,1.580205,0.96163,-2.339792,0.467937,-0.74762
translation,-1.128148,1.263466,-1.764771,0.766414,0.240377
continuité,-1.849862,0.303837,-2.235741,0.022602,-0.304378
pavage,-0.115289,0.867286,-1.705883,1.015761,-0.635704
ellipse,0.258924,1.129587,-1.06198,0.326944,0.755561
restriction,-1.064375,0.440222,-2.398813,0.252094,-0.520545
filtre,-1.672942,0.027331,-1.551032,0.323318,-0.542885
différentiable,-1.59381,0.487373,-2.050521,0.402502,-0.381011
holomorphe,-2.051407,0.596755,-2.082412,0.253955,0.018335
strict,-0.935517,0.339979,-2.403945,0.247896,-0.759946
circulaire,-0.198815,0.282243,-1.795513,0.133156,-0.653961
automorphisme,-1.45794,0.974531,-2.189553,0.940537,-0.170081
interpolation,-2.208581,0.2472,-1.633086,-0.234313,0.144955
singulier,-1.060201,0.446355,-2.022188,0.018571,-0.013388
mesurable,-1.741391,0.337903,-2.614292,0.367576,-0.761536
imaginaire,-0.357451,0.796836,-2.062416,0.329692,0.116616
polytope,-0.725028,1.036075,-1.265777,1.023987,-0.0486
gradient,-1.757307,0.21801,-1.697275,0.209991,-0.442547
hamiltonien,-1.305739,0.333777,-1.805726,0.181924,-0.304243
restreindre,-1.110881,0.204027,-1.98665,-0.597856,0.285437
divisible,1.56675,1.766229,-2.458323,1.213771,0.134465
isométrie,-1.609666,0.706108,-2.16637,0.694893,-0.482408
Ramanujan,-0.605317,0.205446,-0.259778,-0.61758,1.068167
stabilité,-1.853419,-0.522156,-1.556986,-1.018334,-0.255998
irrationnel,-0.624461,0.374435,-2.316159,0.02819,-0.268269
intégrable,-2.471739,0.123169,-2.474156,0.293499,-0.847653
symplectique,-2.554726,0.37095,-0.992228,0.230674,0.442406
binomial,-1.606344,0.468104,-2.18689,0.056905,-0.182691
factorielle,-1.107282,0.588494,-1.774856,0.448523,-0.191054
planaire,-0.269066,0.62947,-2.020537,0.617276,-0.854306
homologie,-1.943756,0.606994,-1.442914,0.629208,-0.036224
largeur,-0.005571,0.708794,-2.010554,0.96165,-0.855908
compas,0.014297,0.080086,-1.546648,-0.361617,-0.518218
foncteur,-1.059099,0.434329,-1.632718,1.177206,-1.389367
Taylor,-0.904117,0.642694,-0.424297,-0.039366,1.233937
factorisation,-1.060221,0.255751,-1.639118,0.040841,-0.089905
Euclide,0.255773,0.450484,-1.069403,-0.622735,0.651061
perpendiculaire,1.086432,1.155743,-2.0844,0.740525,-0.428348
croissant,-0.318922,0.663045,-2.33954,0.44463,-0.556972
corde,0.641152,0.300776,-1.575457,-0.217428,-0.475908
abscisse,0.085964,0.79822,-2.314447,0.945021,-0.868283
cyclique,-1.162673,0.938537,-2.261781,1.053758,-0.085178
Lie,-2.757104,0.596867,-1.532352,0.36509,0.539816
interaction,-1.573367,-0.195176,-1.009996,-0.973532,0.234902
Archimède,0.443314,0.379696,-1.047025,-0.108745,0.187462
quatrième,1.075617,0.780939,-1.383978,-0.28007,0.754113
inférence,-1.755981,-0.689195,-1.390434,-1.360527,-0.106668
Borel,-1.356305,0.049433,-0.730497,-0.320657,0.556822
convergent,-1.293397,-0.126627,-2.602317,0.042852,-1.32236
spectre,-1.607675,0.316475,-1.591274,0.125595,-0.031407
déduction,-1.885886,-0.374744,-1.775709,-0.925473,-0.461893
spectral,-2.1569,0.609311,-1.213162,0.160557,0.721016
implication,-0.9292,0.163362,-1.650907,-0.075961,-0.348902
décroissant,-0.42983,0.619152,-2.571953,0.624842,-0.774209
triplet,0.481972,0.965831,-2.160809,0.607997,-0.188369
génératrice,-1.360323,0.528485,-2.067309,0.183746,-0.07985
Pythagore,0.348247,0.078834,-1.187227,-0.678598,0.296491
équivalent,-0.628103,-0.028927,-2.03323,-0.573211,-0.268076
million,2.457676,1.022195,-1.104502,0.191238,0.29641
singularité,-0.938816,-0.045986,-1.586326,-0.435147,-0.286224
endomorphisme,-2.344475,0.852092,-1.952955,1.289317,-0.393961
indépendant,-0.487562,-0.153002,-2.278696,-0.678362,-0.505317
tore,-0.599774,0.918273,-1.704338,1.044537,-0.437173
significatif,0.647732,-0.293996,-2.048605,-1.70494,-0.037341
semblable,0.45756,0.189644,-2.133513,-0.689778,-0.56786
sinus,-1.058069,0.353168,-1.590137,0.675378,-0.509182
dérivation,-1.452367,0.324033,-2.033655,-0.421784,-0.147973
tribu,-1.470249,0.38337,-1.541256,0.790254,-0.647319
uniformément,-1.645847,0.103716,-2.683067,0.531405,-1.4009
Boole,-1.144531,0.36965,-0.697111,0.495977,0.361133
lisse,-1.888025,0.727115,-2.152409,0.625063,-0.052935
booléen,-1.762967,0.134271,-2.137952,-0.262614,-0.418279
infinitésimal,-0.855039,0.201271,-1.321658,-0.683216,0.364863
cohomologie,-2.683177,0.293605,-0.940451,0.569448,-0.01548
Legendre,-0.54563,0.297933,-0.786177,-0.217391,0.506033
pondérer,-0.803909,0.142367,-2.102003,-0.139908,-0.719053
médian,0.569766,0.250596,-1.732065,-0.176339,-0.475296
multiplicatif,-1.422478,0.668634,-2.065992,0.92526,-0.536153
Peano,-0.872806,0.043988,-0.483471,-0.50702,0.318435
quadrature,-0.525204,0.160455,-1.107246,-0.144287,-0.144528
résidu,-0.920565,0.520798,-2.08616,0.386745,-0.458168
stationnaire,-1.817786,-0.095818,-2.065061,-0.619159,-0.372906
homotopie,-1.82483,0.711418,-1.632947,0.498541,0.024726
entropie,-1.773429,-0.132258,-1.255589,-0.079902,-0.272515
logarithmique,-1.416397,0.071062,-1.92414,0.0088,-0.416297
clique,-0.175404,0.442396,-1.996533,0.695926,-0.909579
dualité,-1.66433,0.230041,-1.55755,0.029602,-0.14378
dense,-0.975889,0.82911,-2.436597,0.774757,-0.491154
monoïde,-2.649284,0.214484,-1.928802,0.776655,-0.783789
orbite,-0.491196,0.032168,-1.512127,0.025918,-0.65959
axiomatique,-1.867033,-0.311905,-1.411869,-1.597068,0.525326
transitif,-0.899753,0.603611,-1.995347,0.969478,-0.867337
Abel,-0.921014,-0.275761,0.088993,-1.037391,0.96865
bilinéaire,-2.952642,1.179373,-2.004568,1.52048,-0.214179
paramétrer,-1.259125,0.319564,-2.114546,0.403065,-0.740881
cylindre,-0.256281,0.916571,-1.425689,1.036224,-0.74005
centré,1.904326,0.750107,-2.613279,0.740678,-1.460259
mille,3.021216,1.112071,-1.232038,0.362731,0.15405
normer,-2.76847,0.885337,-2.17658,1.019499,0.201763
inversion,-0.911612,0.461207,-1.554046,0.13784,-0.214106
quadrilatère,0.909496,0.428795,-1.849191,0.81555,-1.42861
trigonométrie,-1.414968,0.14908,-0.905056,-0.489106,0.400833
dénominateur,0.80757,0.698144,-2.306398,0.279051,-0.507653
indépendance,-0.511978,-0.56183,-1.530327,-1.619484,-0.109996
Noether,-0.476831,-0.243482,0.46509,-1.089649,1.399713
régularité,-1.246082,-0.204863,-1.960447,-0.71372,-0.387917
périmètre,1.12349,0.912943,-2.029254,0.528096,-0.539891
parabole,0.294548,0.892844,-1.691888,0.661708,-0.802066
monotone,-1.960086,0.571029,-2.016681,0.892383,-0.419663
Hausdorff,-1.172027,0.388641,-0.670109,0.086226,0.398288
plongement,-1.558068,0.582556,-1.838928,0.696236,-0.372907
converger,-0.51495,-0.051266,-2.888065,-0.106645,-1.638469
pyramide,1.490084,0.802859,-1.576661,0.770715,-0.884019
Grothendieck,-1.3412,-0.017315,0.007918,-0.582544,1.094303
neutre,-0.422278,0.691252,-2.050961,0.774008,-0.608693
diverger,-0.954342,0.094152,-1.809477,-0.158978,-0.317427
matriciel,-1.711146,0.213571,-2.029878,-0.397378,-0.026982
symbolique,-1.113686,-0.200669,-1.490487,-1.229176,0.371657
tiers,0.71919,0.275846,-1.615094,-0.701652,0.03874
quaternion,-1.284043,0.643697,-1.234592,0.879307,-0.15469
inversible,-1.344165,1.068235,-2.759016,1.14098,-0.562757
transcendant,-1.051249,0.129112,-1.551399,-0.314664,0.227779
excentricité,0.813043,1.220765,-1.689529,1.833122,-0.980823
Jacobi,-1.313647,-0.108939,-0.422242,-0.362842,0.591249
divergence,-1.961644,-0.044694,-1.501861,0.169101,-0.76868
projeter,-0.023332,0.797142,-1.663577,0.536571,-0.377586
tétraèdre,0.954525,1.109912,-1.628614,1.45284,-0.739506
Kolmogorov,-1.129017,-0.26949,-0.275449,-0.665354,0.544292
Hamilton,-0.451389,0.397332,-0.138419,-0.301971,0.928335
hexagonal,0.746129,0.57444,-1.855357,1.507164,-1.491716
séparation,-0.930587,0.015699,-1.616815,-0.036035,-0.554958
douze,2.365345,0.988334,-1.15974,0.101945,0.054423
cosinus,-1.376026,0.408701,-1.433964,0.740207,-0.601508
terminal,-0.29527,0.053016,-1.808484,-0.123836,-0.724468
tensoriel,-2.218886,0.25606,-1.824708,0.019985,-0.153727
treillis,-1.743455,0.524146,-1.342617,0.755474,-0.193218
cinquième,1.19435,0.742098,-1.096282,-0.1906,0.68319
profondeur,-0.056583,0.153984,-1.400768,-0.40167,-0.294497
dodécaèdre,0.845412,1.038629,-1.170997,1.660052,-0.90054
Hadamard,-1.03274,0.123418,-0.331203,-0.471534,0.879445
Nash,-0.461637,-0.195212,-0.251469,-0.076113,-0.026912
Cartan,-1.059127,-0.045255,0.285375,-0.902684,1.10768
adhérence,-1.125406,0.988581,-2.317666,1.181345,-0.377546
hyperbole,0.194073,0.919115,-1.498064,1.300368,-0.696904
convolution,-1.832457,0.145492,-1.643516,0.464652,-0.502593
covariance,-1.795486,-0.034259,-1.635986,0.338011,-0.89718
soustraction,0.079037,0.364188,-1.842217,-0.083507,-0.223212
constructible,-0.390444,0.265612,-1.865839,0.270927,-0.836815
décimale,1.577061,0.722394,-1.474549,0.083081,-0.01849
congruence,-0.859104,0.771056,-1.724643,0.580295,0.039283
séparable,-2.187937,0.557485,-1.962996,0.901134,-0.64592
prolongement,-1.597282,0.353441,-1.653461,0.163641,-0.015629
induction,-1.732157,-0.083051,-0.930355,-0.373995,0.080055
Schwartz,-0.354452,0.204988,0.022648,-0.852846,1.246896
cryptographie,-1.644004,-0.589744,-0.744537,-1.435044,0.372384
similitude,-1.191132,0.694155,-1.892892,0.823952,-0.749163
Minkowski,-1.280661,0.182875,-0.857182,0.084569,0.342514
ZFC,-1.951791,-0.557873,-1.520652,-0.30032,-0.78135
Catalan,0.084842,0.222034,-0.125505,-0.218856,0.592205
hyperplan,-0.788296,0.637886,-1.829815,1.177423,-1.136053
radical,-0.051494,0.032534,-1.273969,-0.258644,-0.501117
intuitionniste,-1.880857,-0.631429,-1.259578,-1.099797,-0.408525
singleton,-0.355865,1.040302,-1.988211,1.261487,-0.408219
biparti,-0.877464,0.68467,-1.547232,1.213496,-0.73109
Bell,0.007062,0.626784,0.116528,-0.015203,1.283636
pentagone,1.465415,0.866828,-1.836472,0.768912,-0.972266
homothétie,-0.587237,1.218281,-1.722201,1.186776,-0.288659
sommation,-1.181271,-0.003726,-1.29421,-0.26653,-0.347804
Knuth,-1.020688,0.228188,-0.104674,-0.243262,0.789079
Zermelo,-1.551419,-0.257148,-0.814192,-0.483547,0.074139
quantificateur,-1.283467,-0.317542,-1.539166,-0.01487,-0.944344
pentagonal,0.917426,0.733113,-1.487569,1.387868,-1.461385
Cayley,-0.63465,0.317472,-0.439178,0.140008,0.365743
préfixe,0.634516,0.34481,-1.225514,-0.098524,-0.181685
adjacence,-1.269626,0.945966,-1.170522,0.70183,0.561213
calculable,-0.971524,-0.281865,-2.186632,-0.344351,-0.969342
chaos,-1.681057,0.104019,-0.120537,-0.450561,0.830466
trente,2.974346,1.174717,-1.187615,-0.11671,0.761461
Dedekind,-0.908691,0.2112,-0.598904,-0.179425,0.409294
heuristique,-1.063977,-0.88174,-1.099237,-1.47977,-0.433506
Weyl,-0.921978,0.198611,-0.276521,-0.335149,0.830762
Tchebychev,-0.70852,-0.027023,-0.723989,-0.077658,0.12622
Fréchet,-2.009582,-0.128833,-0.682973,0.149413,-0.093442
associatif,-1.756294,0.384701,-1.490165,0.541658,-0.359576
implicite,-1.219588,-0.499354,-1.746484,-1.042848,-0.296685
inverser,0.385757,0.097252,-1.571072,-0.258388,-0.497654
calculabilité,-2.380378,-0.438362,-0.365434,-1.402595,0.923495
dominer,0.141099,0.069164,-1.892311,-0.486995,-0.799175
Brouwer,-0.808536,-0.032054,0.029353,-0.304325,0.548622
séquentiel,-2.046894,-0.417555,-1.605937,-0.523964,-0.55819
Tarski,-1.4642,-0.225546,0.217469,-0.974833,1.10274
lacet,-0.47718,0.513039,-1.74629,1.136376,-1.129417
conjonction,-0.988806,0.101556,-1.531144,0.723012,-0.978599
laplacien,-2.821009,0.08594,-1.672343,0.184692,-0.439693
négligeable,-0.538218,0.052011,-2.200899,-0.081711,-0.889216
quantification,-1.661628,-0.094887,-1.084945,-0.182423,-0.003121
récursivement,-1.766164,-0.196293,-1.891871,0.211794,-0.900708
coïncider,-0.183516,0.530303,-2.282534,0.268339,-0.508121
déformation,-0.959137,-0.365732,-1.263328,-0.339112,-0.651011
Scott,0.127267,0.351502,0.920564,-0.266815,1.180075
difféomorphisme,-2.260736,0.319557,-1.465294,0.923715,-0.770215
parallélogramme,0.986344,0.15127,-1.807984,0.051458,-1.315398
$\pi$,0.335531,0.687558,-0.566738,0.439198,0.255834
corollaire,-0.390532,0.14381,-1.663171,-0.302855,-0.074342
simplexe,-0.19068,0.620221,-1.467596,0.688121,-0.434245
multiplicateur,-0.647468,0.080259,-1.424961,0.124003,-0.538282
hexagone,1.322597,0.892337,-1.492844,0.931792,-0.627865
hypercube,0.125259,0.726777,-1.234558,0.952296,-0.60492
Landau,-0.455438,0.052455,-0.132087,-0.047038,0.355938
normaliser,-0.809285,0.161506,-1.72542,0.284228,-0.624385
pivot,0.836236,0.595961,-1.344442,0.312953,-0.240604
icosaèdre,0.682123,0.998524,-1.027466,1.386,-0.773507
plonger,-0.917476,0.449442,-1.567032,0.739671,-0.657105
équilatéral,1.670008,0.786832,-2.02382,0.754649,-1.107809
divisibilité,0.042967,0.95674,-1.338163,0.754477,0.204438
métrisable,-2.108581,0.299766,-2.300823,0.756074,-1.015938
compacité,-2.212247,-0.181781,-1.414867,-0.05526,-0.502913
dénombrement,-0.012418,-0.185202,-1.020782,-0.819506,-0.130808
torsion,-1.505997,0.494245,-1.620518,0.71745,-0.693269
décidable,-2.197436,-0.531994,-1.772357,-0.6471,-0.358792
incertitude,-0.591935,-0.47434,-1.263624,-0.953911,-0.598583
quart,1.367388,0.720707,-1.155571,0.655615,-0.167477
Bessel,-1.168043,-0.102181,-0.319207,-0.078055,0.200134
bijectif,-1.820146,0.526062,-2.164593,0.502217,-0.348117
homéomorphisme,-1.522637,0.88914,-2.000828,1.382277,-0.543414
postulat,-0.111661,-0.003957,-1.042817,-0.48503,-0.171874
clôture,-1.791962,0.27074,-1.271278,0.471515,-0.26443
numérateur,0.721729,0.792509,-1.965849,0.608285,-0.603799
revêtement,-1.99436,0.415169,-1.185367,1.094029,-0.467658
discriminant,-1.783692,0.199989,-1.446022,0.254957,-0.35811
incomplétude,-1.578636,-0.374258,-0.837475,-1.132261,0.380992
Peirce,-0.588599,-0.200206,0.450438,-0.344307,0.493671
indécidable,-1.400047,-0.394494,-1.590854,-0.886068,-0.112305
pgcd,0.411263,0.751164,-2.015225,0.774861,-0.686464
congru,1.209004,1.939448,-2.316128,1.841944,0.057454
fractionnaire,-0.550114,0.376218,-1.453093,0.323988,-0.316851
opposé,0.073712,0.298368,-1.836571,0.260189,-0.816678
Hamming,-0.329601,0.113155,-0.503536,0.25657,-0.022432
lagrangien,-2.448266,-0.424858,-1.233182,-0.509867,-0.57372
primalité,-1.0473,-0.669076,-0.438856,-0.202221,-0.86776
démontrable,-1.29314,-0.11075,-2.020178,-0.056519,-0.848
borélien,-2.146955,0.275158,-1.555042,0.932781,-0.982975
hypergéométrique,-2.482537,-0.132338,-1.015129,0.081623,0.020283
injection,-1.335436,0.728969,-1.903877,1.372186,-0.773065
réflexif,-2.280861,0.313955,-1.824896,1.22916,-0.860377
surjectif,-1.731288,0.384015,-2.613419,1.026181,-1.247624
orientable,-1.630698,0.643824,-1.76537,1.24633,-0.758967
Littlewood,-0.951764,0.204127,-0.225398,0.354679,0.442129
Liouville,-1.300391,0.121264,-0.302561,-0.190287,0.680303
prisme,1.353362,0.855237,-1.346003,1.085839,-1.356586
ergodique,-2.245359,-0.698768,-0.707166,-1.347522,0.402658
algébriquement,-1.212971,0.169877,-1.89178,0.147058,-0.74173
déterminant,-1.090485,-0.040629,-1.479174,0.357965,-0.817079
Kronecker,-0.926494,-0.340514,-0.210282,-0.287277,0.107077
valuation,-1.620171,0.749831,-1.569604,1.391146,-0.554045
eulérien,-0.785621,0.500383,-1.408032,0.653417,-0.377587
littéral,-0.579492,0.289934,-1.339092,0.599887,-0.406448
disjonction,-1.562746,-0.17905,-1.299318,1.136923,-1.29611
parallèlement,0.427865,0.187881,-0.41341,-0.486611,0.558538
retenue,1.330837,1.13558,-1.358301,1.521955,-0.369039
majoration,0.012306,0.132619,-1.681396,-0.422312,-0.301481
crochet,-1.491672,-0.150605,-0.798301,0.359558,-0.439773
sécant,0.341885,0.664806,-1.808709,0.943854,-1.194009
invariance,-1.635911,0.038819,-0.94556,0.026337,-0.262134
suffixe,0.597983,0.242304,-1.011146,0.028158,-0.354525
homomorphisme,-1.56633,0.646795,-2.120374,1.210973,-1.046183
antisymétrique,-1.822035,0.648753,-1.699598,1.322221,-0.830545
barycentre,-0.894927,0.453353,-1.499188,0.610043,-0.652016
subdivision,-0.196916,0.169884,-1.222489,0.582582,-0.819489
assertion,-0.046116,-0.219437,-1.523842,-0.101838,-0.782609
polygonal,0.729546,0.803424,-1.340356,0.87166,-0.43813
octaèdre,0.894415,1.065275,-1.333941,1.638145,-1.147096
onze,2.113266,0.72201,-0.984984,-0.01069,0.18967
milliard,2.738789,0.625243,-1.088184,0.287484,-0.441509
orthonormal,-1.310296,0.694861,-1.884994,0.917515,-0.749734
tridimensionnel,-1.475107,0.353893,-1.277668,0.465938,-0.3796
extraction,-0.887343,0.036889,-1.148308,-0.162129,-0.060625
linéarité,-1.320482,-0.072006,-1.590534,-0.318059,-0.379198
Pólya,-1.353697,-0.126122,0.141034,-0.813682,1.199887
Riesz,-2.025812,-0.713568,-0.037716,-0.825373,0.193608
cinquante,3.001511,1.218145,-1.069243,-0.032771,0.795394
transposer,-0.809412,0.144528,-1.122851,0.391665,-0.276869
additionner,1.303828,0.297658,-1.725381,0.086712,-0.591043
dispersion,-1.10196,-0.561861,-1.154302,-0.550688,-0.903436
sophisme,-1.97816,-0.961825,-0.641844,-0.825529,-0.58266
homéomorphe,-1.386996,0.711891,-1.935382,1.35726,-0.745299
Kleene,-1.691911,-0.37216,-0.278311,-0.402198,0.25145
bissectrice,1.55677,0.773307,-1.57478,0.527638,-0.666046
ZF,-1.955039,-0.654055,-0.946438,-0.225259,-0.66514
concave,-1.279013,0.152372,-1.42257,0.765604,-0.913701
étoilé,0.534325,0.970405,-1.488026,1.450048,-1.086434
gaussien,-1.558007,-0.25863,-1.539935,-0.120332,-1.080754
isométrique,-1.0469,0.313086,-1.591258,0.696665,-0.78112
cyclotomique,-2.070768,0.62875,-1.184081,1.41629,-0.234568
normalisation,-0.235349,-0.263577,-1.221136,-0.455383,-0.471237
aléatoirement,1.061421,-0.326813,-1.433194,-0.580021,-1.003846
décagonal,1.856541,-0.764956,-0.768886,-0.388859,-1.83372
observable,-0.970507,-0.731022,-1.276129,-0.505749,-1.203037
quinze,2.10967,0.806193,-0.803707,-0.062867,0.549745
Kripke,-2.179008,-0.758171,-0.35214,-0.68123,-0.211167
similarité,-0.782957,-0.234392,-1.274253,-0.261422,-0.748211
continûment,-0.397387,0.040669,-2.142325,0.590013,-1.683155
quarante,2.941821,1.106803,-0.928006,0.169467,0.697102
minimisation,-1.441692,-0.56443,-1.201753,-0.623615,-0.739623
Eisenstein,0.056933,0.599488,-1.010205,0.600254,0.067297
réciprocité,-1.724479,-0.018978,-0.658886,0.20974,-0.079183
inductif,-1.722685,-0.246429,-1.338475,-0.240074,-0.53612
énumérer,0.302466,0.095054,-1.283089,-0.337792,-0.330099
orthogonalité,-0.950573,0.178494,-1.451497,0.264803,-0.564612
ellipsoïde,-0.747847,0.219482,-0.812272,0.737587,-0.758067
Fraenkel,-1.204089,-0.787208,0.018909,-0.447888,-0.531641
asymptote,0.339282,0.259717,-1.443456,0.473067,-1.02107
asymptotiquement,-0.364071,-0.222701,-1.67667,-0.02186,-1.510458
maximiser,0.292836,-0.990127,-1.428842,-1.147898,-1.479816
complétude,-2.201672,-0.608242,-0.992652,-0.960084,-0.083808
jacobien,-1.193867,-0.029553,-1.552769,0.098643,-0.658395
propositionnel,-2.024715,-0.442579,-1.383146,-0.032582,-0.66664
irrationalité,-0.183391,-0.076129,-1.300599,-0.15139,-0.512153
corréler,-0.003171,-0.437671,-1.896203,-0.636145,-1.344812
cylindrique,-1.577432,0.36339,-0.900004,0.935713,-0.858992
trapèze,0.794211,-0.342948,-1.405986,0.436116,-1.806696
losange,1.550306,0.348817,-1.533102,0.53358,-1.220584
cardinalité,-0.374943,0.304529,-1.975289,0.367155,-0.79057
inéquation,-0.878679,-0.249235,-1.020922,0.248424,-0.959594
ensembliste,-1.89473,-0.328199,-1.627771,-0.498092,-0.438922
parabolique,-1.662392,-0.018612,-1.141944,0.464576,-0.709242
Pell,-0.1345,0.187285,-0.401919,0.298394,0.119635
attracteur,-1.848402,-0.640602,-0.646351,-0.209345,-0.976778
noethérien,-2.909627,-0.082092,-1.612096,0.860644,-1.053464
soustraire,1.628087,0.421596,-1.390665,0.071937,-0.488063
treize,1.779333,0.87212,-1.10637,0.591977,0.040731
exponentiation,-1.008258,-0.288554,-1.234445,0.114527,-0.670502
Hermite,-1.499313,-0.000724,-0.053212,-0.041578,0.312002
atlas,-1.254575,0.411539,-0.592102,0.504218,-0.151296
convexité,-1.329982,-0.45837,-1.331068,-0.237241,-0.95859
Weierstrass,-1.290052,-0.16754,0.071484,-0.460786,0.453639
Baire,-2.19569,0.400653,-1.233422,0.918492,-0.244367
médiane,0.739523,0.060345,-1.187534,0.101187,-0.803361
rhombique,0.497015,0.81202,-0.170172,2.161796,-0.771504
simplicial,-1.741489,0.377638,-1.324331,0.551108,-0.50756
Student,-1.544003,0.523402,-0.099197,0.350757,0.606148
maillage,-0.672112,-0.372358,-1.046141,0.119275,-1.112884
Sobolev,-1.535459,0.258566,-0.42243,0.506165,0.179192
transposition,-0.043413,0.608699,-1.046794,0.645685,-0.454057
Zorn,-1.173658,-0.636184,-0.728457,-0.55152,-0.605319
minorer,-0.188247,0.460369,-1.919309,1.207176,-1.387485
circonférence,1.397502,0.396364,-1.555291,0.48654,-1.235845
Skolem,-1.332252,-0.542102,0.126231,-0.281079,-0.165029
sommable,-0.544766,0.161239,-1.795483,0.794544,-0.973428
encadrement,-0.099184,-0.027887,-1.189138,-0.457556,-0.21535
involution,-1.370997,0.506391,-0.781114,0.763944,-0.018298
sixième,1.320421,0.462029,-0.386468,-0.09946,0.229712
martingale,-1.49926,-0.403619,-0.51062,-0.161587,-0.501675
circonscrit,2.264278,1.369763,-1.273268,1.10517,-0.326866
isocèle,1.867401,0.595507,-1.896608,0.594528,-1.317703
Schwarz,-1.534048,-0.233581,-0.21802,-0.311986,0.228524
énumérable,-2.429503,-0.153253,-1.440499,0.915983,-1.369094
médiatrice,1.92248,0.82308,-1.765897,0.621835,-1.112181
méromorphe,-1.73993,0.037852,-1.166883,0.439094,-0.214742
ultrafiltre,-1.663992,0.216405,-1.399692,0.987555,-0.825365
connexité,-1.423554,-0.014518,-1.429951,0.066876,-0.609176
Karp,-1.211075,-0.067339,0.425421,-0.128311,0.593373
discontinuité,-0.689222,-0.237182,-1.459928,-0.094402,-1.171563
existentiel,-1.3563,-0.327497,-0.954154,0.169184,-0.915739
inconnue,-0.307489,-0.055506,-1.386349,-0.131339,-0.56891
résoluble,-0.976793,-0.011383,-1.221463,0.466869,-0.740834
arité,-0.097633,0.539821,-1.237822,1.18366,-0.886099
homographie,-1.720124,0.03719,-0.978899,0.86335,-0.934277
ternaire,-1.14343,0.163739,-1.183334,0.441448,-0.742953
injectif,-1.807788,0.356951,-1.794519,1.142585,-1.155949
irrégulier,0.405697,0.120689,-1.24417,0.257139,-0.985837
septième,1.832918,0.502849,-0.446886,-0.178784,0.439414
Galton,-1.085712,-0.495187,0.115254,-0.408143,-0.462152
Lipschitz,-1.76077,-0.385669,-0.778059,-0.379888,-0.295829
monôme,0.093044,0.730779,-1.807437,1.509799,-1.062473
proportionnalité,-0.138837,-0.063195,-1.365524,-0.062263,-0.849863
rectangulaire,0.268328,0.156019,-1.171444,0.61334,-1.002425
pyramidal,1.297352,0.730031,-2.006902,1.541506,-1.631537
Zariski,-1.191834,0.158871,-0.475232,0.363636,0.24942
acyclique,-1.31154,0.700328,-1.494327,1.083606,-0.623311
dixième,0.695895,-0.04578,-0.514821,-0.110903,-0.124681
octogonal,1.634201,-0.050482,-1.010259,0.72437,-1.840143
seize,2.626119,0.846657,-0.942983,0.061069,0.306768
lexicographique,-0.55621,0.323426,-1.414939,0.407064,-0.473774
marginal,-1.065144,-0.476728,-1.102013,-0.172142,-1.00363
Fischer,-0.045847,-0.071033,0.611386,-0.155316,0.445194
bidimensionnel,-1.234893,0.156706,-0.984091,0.472975,-0.470421
conjugué,-0.826088,0.477124,-1.395333,1.562088,-1.328432
isopérimétrique,-1.020515,-0.002121,-0.949234,0.344799,-0.519285
unaire,-1.391297,0.083166,-1.382694,0.068762,-0.424763
Bruijn,-1.147562,-0.207257,-0.265416,0.378636,-0.26107
Cesàro,-0.91599,-0.860833,-0.380677,-0.080627,-1.001628
déformer,0.133699,-0.504398,-1.289764,-0.131155,-1.41113
encadrer,0.512576,0.448291,-0.574199,0.049798,0.240338
polyédrique,-0.659861,0.426559,-1.432009,0.90322,-0.891813
Bézout,-1.175286,-0.263049,-0.281379,-0.120214,-0.219115
Goldbach,-0.343696,-0.121586,-0.567023,-0.144107,0.001292
holonomie,-2.642914,-0.278528,-0.788569,0.441878,-0.68244
colinéaire,-0.304926,0.637762,-2.110579,1.026086,-1.28258
décroître,0.967222,-0.65053,-1.657168,-0.704994,-1.393476
Carmichael,0.373996,0.227034,-0.661625,0.391763,-0.214024
factoriser,0.217572,0.131751,-1.630312,-0.033288,-0.547749
Navier,-2.248388,-0.464001,0.370315,-0.59091,0.564794
sécante,-0.170772,0.172791,-1.319438,0.755232,-1.496008
Sturm,-1.281925,-0.320372,0.313131,-0.675118,0.512956
tétraédrique,0.862659,0.735525,-1.462156,1.394371,-1.051771
ennéagonal,2.366207,0.434871,-2.831384,1.082337,-2.264615
antiprisme,-0.18996,0.137387,-0.645943,1.621554,-1.711151
birapport,-0.121952,0.554914,-1.28367,0.800513,-0.795307
dilatation,-1.824344,-0.182717,-0.88511,1.005478,-1.276814
Diophante,-0.051563,-0.497831,0.075757,-1.018694,0.571359
Penrose,0.036641,0.097454,-0.206536,0.15893,-0.238737
scinder,-0.204177,0.502654,-1.178242,1.292518,-0.715786
sommer,0.215348,0.071554,-0.691898,-0.201818,0.106103
binôme,-1.270032,-0.382262,-0.764888,-0.69793,-0.112422
extrémal,-1.127994,0.009888,-1.432262,-0.212014,-0.40865
Bolzano,-1.097494,-0.302073,0.018031,-0.507266,0.280528
histogramme,-0.612403,-0.654992,-0.688144,-0.266889,-1.258257
impropre,-1.356956,-0.125929,-1.598581,0.072705,-0.931407
cycloïde,-0.036165,0.066309,-0.468407,0.942676,-1.169954
Fulkerson,-0.529507,-0.465245,0.928384,-1.11374,1.156815
dichotomie,-0.499215,-0.527676,-1.029524,-0.590692,-0.744653
