word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
algorithme,-0.393264,0.651444,0.728257,-0.822649,-0.505794,-0.144944,1.096065,0.307268,-0.49361,0.47399,0.235953,-0.448982,-0.587909,-0.908305,0.601969,-0.081347,-1.294847,0.529776,-0.859507,-0.042456,-0.268209,-0.333744,-0.468685,-1.020531,-0.821253,0.81622,1.493825,0.967922,0.146217,0.71853,0.26321,1.000029,-0.039705,0.541516,-0.288316,0.695758,1.083915,1.579834,0.042898,0.226165,-0.038019,-0.763346,0.615521,1.240158,-0.843123,-0.851409,0.159912
calcul,-0.306939,-0.512128,0.520242,-1.009288,-0.779791,-0.429205,0.522899,0.020676,-0.814632,0.170523,0.34532,-0.895145,-0.587594,-1.407482,0.264551,0.395864,-0.793506,0.802236,-0.524824,-0.377609,-0.032583,-0.702001,0.321502,-0.953729,-1.175592,1.312934,0.837104,0.620678,0.247661,-0.08595,0.359838,0.864165,0.269823,-0.407567,0.126355,0.812045,1.110752,1.159894,0.71088,-0.212961,1.12059,-0.448966,0.146111,0.433675,-0.10277,-0.302441,0.321414
application,0.041024,0.147499,0.496034,-0.433671,-0.028257,-0.991747,0.29703,-0.16607,-0.163332,1.507214,0.650148,-0.115752,-0.286394,-1.286377,-0.460334,0.9017,-0.69004,0.802017,-1.066227,0.366013,0.380971,-0.544861,-0.564184,-0.723142,-0.55618,1.044843,0.675174,-0.202795,0.364718,-0.145189,-0.38078,-0.021722,0.508943,-0.606096,-0.585936,0.313162,0.098676,0.606535,1.152518,-0.97773,0.837057,-0.884555,0.446751,1.001538,-0.159249,-0.705075,-0.546305
élément,-0.217788,0.310322,-0.421901,-0.850793,0.088294,-0.597889,-0.057239,0.147535,-1.037168,-0.031225,-0.480257,-0.83732,-0.966667,0.075585,-0.475816,0.890895,-0.199187,0.415669,-0.015191,-0.235311,-0.57091,-0.378642,-0.719631,0.279783,-0.886918,-0.014934,0.089821,-0.550538,0.615632,-0.364685,0.11985,0.371726,-0.238635,0.358076,-0.942232,0.630078,0.418402,0.998458,0.831978,-1.267299,1.169571,0.195275,-0.290789,0.610933,-0.403726,0.329511,-0.221552
grand,0.164144,-0.045089,-0.044265,0.000172,-0.129486,-0.131111,-0.824842,0.289595,-1.110793,-0.103246,0.214179,-0.057042,-0.635597,-0.241643,0.169354,0.365276,0.472813,-0.673741,0.987651,-0.547988,0.188341,0.178102,-0.241027,0.307862,0.400015,0.315377,0.215736,-0.049112,0.28604,-0.328103,-0.250264,0.079906,-0.140826,-0.110325,-0.108879,-0.166219,-0.274371,-0.476667,-0.132067,-1.232888,1.032952,0.54149,-0.513177,-0.042041,0.736668,0.412971,0.1501
propriété,0.021295,-0.44918,0.149416,0.213186,-0.930575,-0.668841,-0.242794,0.395637,0.011159,0.243601,0.099537,-0.001428,-0.99054,-0.661125,0.35849,0.606315,-0.282286,0.727634,0.653978,-0.625218,-0.18892,0.390783,-0.729163,0.351597,0.041239,0.040916,0.113146,-0.552641,0.531926,-0.449697,-0.656464,-0.140069,0.679319,-0.718577,-0.845321,0.655101,0.716763,0.650247,1.050982,-0.783351,1.137229,0.099679,0.659328,0.050668,0.261026,1.042213,-0.361979
ordre,-1.285461,-0.304417,0.050831,0.134925,-0.150337,0.171112,-0.067785,0.518598,-0.324481,0.524806,-0.37778,-0.517889,-0.296932,-0.258533,0.013675,0.133895,0.068378,-0.141245,-0.465966,-0.05326,-0.556146,0.441189,-0.007662,-0.287251,0.029572,0.238695,-0.67098,0.237571,0.284412,-0.402632,-0.498562,0.660089,-0.191487,-0.291064,0.295876,-0.289823,0.238309,-0.838927,1.54766,-1.285177,1.433845,0.680061,-0.278568,-0.134181,0.548961,0.412987,-0.248611
variable,-0.510644,0.742039,0.933435,0.198216,-0.000306,-0.775551,-0.413527,-0.075613,-0.662962,0.509268,0.270731,-0.898006,-0.579007,-0.10583,0.005874,0.52738,-0.415933,-0.174299,-0.190167,-0.647489,-0.65395,-0.832696,0.620927,-0.236155,-0.445312,1.148894,0.340772,0.181503,0.185544,-0.420659,1.079295,0.409972,0.872465,-0.711788,0.152107,1.324946,0.716899,1.747039,0.895674,-0.512994,1.180067,-0.004943,-0.032863,0.27313,-0.159514,-0.358143,0.003137
base,-0.487783,0.754729,0.135287,-0.40876,0.052767,-0.13793,-0.058685,-0.048807,-0.888433,0.77528,0.386893,-0.358381,-1.037324,-0.411713,-0.132716,1.302543,0.226789,0.143433,-0.090998,0.382423,-0.076512,-0.668463,-0.466733,0.024542,-0.29623,0.563179,-0.285085,-0.537924,0.133505,-0.443964,-0.421655,-0.029318,0.045568,0.377526,-0.038302,0.469296,0.092109,0.525323,0.827345,-1.08535,0.562322,-0.225599,-0.012928,0.295788,-0.453234,0.019225,-0.349826
géométrie,-0.529374,-0.412848,0.692625,-0.410906,0.366427,-0.487681,0.489412,-0.578344,-1.382531,0.092641,-0.069204,-0.872159,-0.721588,-0.409604,-0.169348,0.795357,-0.682097,1.138185,0.3481,0.151942,-0.379817,-0.764298,0.568384,-0.473265,-1.329971,-0.353824,0.937143,-0.022588,0.463992,0.476259,0.452149,0.458234,-0.44046,-0.496293,-0.712585,0.480301,0.464439,0.854113,0.870372,1.033152,1.057279,0.013501,0.193163,0.67818,0.249705,-0.050196,-0.066322
