word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
produit,0.479636,-0.203076,-0.23975,1.159565,-0.492203,0.457459,0.726674,-1.158385,0.891012,0.084801,0.006192,-0.921036,-1.024541,0.720637,-0.377898,0.193205,-0.808616,1.438854,-0.353376,-1.406887,0.884258,-0.189407,1.653865,0.704947,-0.440812,-0.200434
égal,1.225849,-0.378677,-0.647362,0.153016,-0.52516,0.159738,0.101327,-0.423093,-0.589405,-0.282229,0.914033,-0.340068,-0.201777,-0.336679,0.621247,0.207322,-1.552933,0.168007,-1.700324,-0.017854,-1.112622,0.356218,0.899802,0.699394,1.050505,-0.639509
cercle,1.06401,0.348314,-1.323221,-0.4004,0.29269,0.467238,-0.730082,0.471825,0.530789,-0.560549,-0.354996,0.502711,0.021378,-0.699289,0.484482,0.983794,-0.07846,-0.324957,-0.357917,0.561915,-0.420754,-0.025579,0.04471,0.672678,-0.795841,-0.229676
partie,2.115361,-0.34701,-0.055799,-0.107303,-0.246811,0.308738,0.108913,0.029471,0.289408,0.562975,-0.526628,0.208022,-0.480561,0.702602,0.116826,0.466935,0.235233,0.690757,-0.074852,0.631591,-0.535175,0.075137,0.388588,0.711398,-0.710644,-0.262527
relation,1.330527,0.454841,-0.070974,-1.023132,0.164136,-1.063628,-0.396275,0.255356,-0.000232,0.426137,-0.485909,-0.609144,-0.100885,0.192366,-0.284403,1.079674,-0.272549,0.95628,-0.119482,-0.193235,0.982764,0.356028,0.842527,0.525621,0.841764,-0.046529
courbe,1.043642,-1.06753,-0.983751,0.691216,-0.971624,0.804223,-0.339691,0.973394,-0.995944,-0.548345,-0.122986,0.522076,-0.094063,0.241905,0.464358,-0.266019,-1.669025,-0.754133,-1.254805,0.413516,-0.49482,-0.397198,1.110535,-0.143705,-0.284623,-0.003404
différent,2.026973,-0.108401,-0.069419,0.622467,0.108562,0.886033,0.141037,-0.042541,0.280959,-0.338515,-0.602033,-0.36546,-0.484816,-0.006029,-0.03164,1.155994,-0.441216,1.218031,-0.748422,-0.155525,0.274256,0.034888,1.089952,1.04998,-0.333803,0.04686
complexe,1.465957,0.288514,-0.766973,0.325415,-0.264135,0.81195,-0.270003,0.413715,0.320764,0.361037,-0.578191,-0.081724,-0.390709,0.423627,-0.219407,1.146347,-0.721237,0.162544,-0.371821,-0.364643,0.040724,-0.680243,1.513975,0.567015,-0.127377,0.873428
matrice,0.063673,-0.193594,-1.042907,1.094563,-0.682017,0.697955,0.348879,0.095627,-0.56205,0.341842,0.847988,0.853175,0.872206,-0.621986,0.343917,0.483276,-1.150264,0.473011,-1.473962,-0.603237,-0.265827,-1.139413,1.451882,0.265791,0.321329,0.91999
domaine,1.135103,0.094786,-0.970068,-0.889605,-0.218961,-0.082896,0.279038,-0.008977,0.05574,0.010047,-1.323319,-0.385408,0.275734,0.850571,-0.40887,0.395698,-0.408809,1.613654,-0.292857,-0.376725,0.097422,0.360598,1.297676,0.882949,-0.515761,0.685966
fois,1.890283,-0.031837,0.898219,0.208843,0.095656,-0.130138,0.3703,0.329224,0.403621,-0.027278,0.303601,-0.206116,-0.607902,-0.554835,0.174254,-0.036381,-0.455363,0.735638,0.409191,-0.010874,-0.579275,0.60577,0.36733,1.061393,-0.129048,-0.442865
type,1.298407,0.178506,0.017956,1.001905,-0.502186,1.168494,0.703318,-0.247954,0.259002,-0.768771,-0.056006,0.186798,-0.365808,1.197107,-0.033264,0.783596,-1.015898,0.919544,-1.546692,-0.688715,-0.349488,-0.547444,0.791099,-0.105638,-0.404516,0.136445
mot,1.951349,0.288186,-0.130152,1.819153,0.107271,0.240827,-0.313792,-0.40397,-0.279899,-0.475706,-0.12416,-0.007047,0.344312,-0.544963,-0.04634,1.316681,0.97398,0.737831,-1.268241,0.207873,0.800732,0.237473,0.46788,-0.117873,-0.22615,-0.215404
algébrique,0.120745,0.503574,-1.538467,0.647243,-1.086211,0.556746,0.045788,0.782811,-0.749071,0.097656,0.869877,0.229707,1.374779,-0.97851,0.720423,1.32815,-1.261167,0.084433,-2.367744,0.078315,0.379765,-0.214202,0.527712,-0.11686,0.351303,1.321187
degré,0.69189,-0.313021,0.302421,-0.307808,0.023044,-0.143241,0.639999,-0.646933,0.254452,-1.115422,-0.773833,0.362737,1.786694,0.029383,-1.394834,-1.217623,-0.772848,0.186404,-0.576706,-0.149231,-1.508473,-0.907555,0.294951,0.329176,0.943652,-1.048385
langage,1.087326,0.12966,0.212054,1.496684,0.177599,0.542541,-0.385725,0.821564,-0.138677,-0.828536,-1.112741,-0.926147,1.228457,0.02216,-0.236867,1.33753,-0.127711,0.693531,-1.78692,-0.669673,1.670981,0.05567,0.714632,-0.118213,-0.192924,1.46447
