word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
élément,-0.42246,0.5509,0.339118,0.292661,-0.758487,0.150959,-0.160706,-0.437402,1.589636,0.737234,-0.193659,-0.729269,0.867993,-1.299872,0.263076,-0.756069,-0.170321,-0.173005,0.004351,0.918129,0.104816,-0.442445,-0.102884,-0.051941,-0.092472,-1.300704,0.47933,-0.33101,-0.906626,-0.972678,-0.041005,-0.981881,0.370387,-0.40443,-0.236139,0.390045,-0.041069,-0.341088
grand,0.400806,-0.003081,-0.176763,-0.229179,0.356607,0.301149,-0.017611,-0.25047,0.587066,0.37542,-0.529994,-0.910229,-0.107787,-0.410783,0.666871,-0.57112,0.081799,0.036909,0.196178,0.19235,0.077227,0.085472,-0.253363,0.839581,1.188023,0.188945,-0.747045,-0.082337,-1.003046,-1.262493,-0.397779,-0.111112,-0.382449,-0.018645,0.164908,0.344894,0.055899,0.383609
propriété,0.043182,0.83302,-0.019904,1.035439,0.176432,-0.245326,0.064781,0.032203,1.200115,1.131363,0.365532,-0.636128,-1.058524,-0.70916,-0.028031,-1.242469,-0.082637,0.674589,0.476018,0.834184,0.685083,-0.640623,0.066116,-0.038441,0.387257,-0.592228,-0.090229,-0.251765,-0.459562,-0.537023,-0.363466,-0.581339,-0.020322,0.539131,1.20955,-0.175608,0.450617,-0.119134
ordre,0.720087,0.510171,0.427483,1.327323,-0.62659,0.791779,0.088282,0.426495,0.604078,-0.160974,0.130933,-0.634979,-0.190719,-0.230233,-0.069674,0.513238,0.192051,0.247876,0.921949,0.078156,-0.351285,0.048924,-0.092927,0.754431,0.74551,-0.216399,-0.67162,-0.174698,-1.097538,-0.893721,-0.758253,-0.344449,0.906447,0.169693,0.313189,0.752802,0.38257,-0.154369
variable,-0.873863,0.940646,0.504447,0.669294,-0.718301,-0.269411,0.93714,-1.515946,1.632406,0.354183,0.99751,-0.494228,-0.346045,-1.087801,0.193533,-0.574238,0.09321,-0.450378,0.864527,0.878538,-0.228018,-0.518774,-0.843583,-0.643713,-0.293365,0.328957,-0.31619,-0.208666,-0.211038,-0.499209,0.322961,0.184286,-0.218143,0.012841,-0.318212,0.860887,-1.098401,-0.063263
base,-0.206758,0.664577,0.167344,0.773484,-0.540515,0.216288,-0.26696,-1.251122,0.733034,1.124294,0.415693,-0.557646,0.35545,-0.892896,0.199606,-0.06781,0.192303,-0.18649,0.102786,-0.033227,-0.359027,0.010711,-0.329574,-0.059738,-0.363836,-0.706995,-0.210431,-0.005887,-0.820041,-1.035691,-0.44463,-0.825404,0.170978,-0.025452,-0.203191,-0.253233,0.020779,0.137836
géométrie,-0.448306,1.334031,-0.009687,0.344125,-0.855172,-0.437448,0.065391,-0.382777,0.526644,-0.011386,0.443986,0.856879,0.637084,-0.841401,0.339471,-0.778825,0.224601,0.522725,-0.305907,1.606753,0.229758,-1.288028,-0.790194,-0.711779,-0.08927,-0.785767,-0.591781,0.490315,-0.863274,0.349952,0.700859,-0.36376,0.322871,0.322222,-1.162597,0.767604,-0.076373,-0.841562
analyse,-0.292986,0.24795,-0.196201,0.366504,-1.027209,-0.096247,0.332252,0.039109,1.224652,0.138743,0.049258,0.128024,1.687425,-0.90983,0.168782,-0.501558,0.185061,0.245873,-0.062032,1.154178,-0.263826,-0.244782,0.108523,-0.051267,-0.770229,-0.523893,-0.458903,-1.003275,-0.52312,-0.357515,0.025089,-0.471257,-0.158822,1.346979,-0.163658,-0.258432,-1.255562,-0.152457
loi,1.291327,0.869766,0.668641,1.977129,-0.675343,-0.673362,0.60206,0.57852,1.065568,1.25126,0.43517,-0.357727,1.10537,0.078088,-1.141179,0.384794,-0.655925,0.908942,0.93187,0.24296,0.093208,0.343202,0.202535,-0.252622,0.490958,0.307702,0.118485,0.071205,-0.378962,-0.421198,-0.647881,0.090404,0.78794,0.276253,0.822889,-0.133485,-0.447017,0.05972
définition,0.040254,0.704778,0.790249,1.342662,-0.737101,-0.141796,0.211888,-0.375683,1.446979,0.962507,0.646921,-0.114995,1.534246,-1.063803,-0.298444,-0.765579,0.188009,0.01152,0.409049,0.533203,0.288805,-0.664752,-0.483568,-0.065849,-0.593753,-0.250531,-0.248187,-0.242274,-0.458048,0.096088,0.403025,0.040918,-0.123187,0.417359,-0.051102,0.213623,-0.788004,0.272537
