word,1,2,3,4,5,6,7,8,9,10,11,12
modèle,-0.591061,0.312634,-1.672705,1.180009,0.519125,0.130089,1.694763,1.783048,0.371158,0.448872,1.210223,-1.242848
linéaire,0.980852,0.711167,-1.651735,0.536291,-0.015568,-0.368286,2.678972,2.258087,-0.216421,0.461228,1.001712,-1.518642
probabilité,0.045199,0.437348,-1.474711,1.255745,0.476197,-0.143416,1.921306,0.977771,0.98558,1.294862,-0.108292,-2.014015
série,1.628489,-0.068122,-1.50642,0.851021,-0.474418,-0.637705,0.944014,1.132112,0.703478,1.006911,0.604213,-2.312199
somme,1.865331,-0.85791,-0.243732,2.086818,0.391492,-0.634261,1.99672,-0.095807,0.804393,0.903911,0.328524,-2.629914
mesure,0.897009,-0.589417,-2.009168,0.604754,0.525966,-0.722595,2.174507,0.848399,0.314299,0.928371,-0.220981,-1.649354
carré,2.069734,-1.573393,-0.451034,1.733947,1.34211,-0.651207,1.788876,-0.040039,0.574887,0.33754,0.430152,-1.767009
vecteur,1.795447,-0.812707,-1.245218,-0.157412,0.228599,0.691165,3.556558,1.300331,-0.15527,-0.071541,-0.645481,-1.140769
connexe,1.40258,-0.249915,-0.950976,1.376868,0.182299,-1.191206,0.823514,2.455552,0.233468,-0.886894,0.722702,-1.523993
classe,0.155289,0.318617,-0.223698,1.084904,-0.008303,-0.632801,1.984877,2.099306,-0.295053,0.197662,-0.206284,-1.699541
produit,1.299204,-1.126707,-0.62797,0.728891,-0.294213,-0.003785,2.819193,1.283427,-0.381193,-0.129202,0.365841,-1.879956
égal,2.255777,-0.67601,0.10212,1.567802,0.910944,-0.135682,2.601413,0.248159,0.48114,0.784202,-0.796996,-1.75778
cercle,2.538513,-1.577457,-0.569387,0.378197,2.846191,0.427839,1.567535,1.135319,0.816846,-0.366479,-1.443649,-0.738527
partie,0.647598,-1.122619,-0.567063,1.24228,0.153384,-0.726136,1.173238,1.898336,-0.242395,0.789272,-0.602551,-1.390492
relation,1.120158,-0.172394,-0.462027,0.596206,0.60545,0.605109,2.12375,2.1634,-0.220566,0.562416,0.63073,-1.44695
courbe,2.101942,-0.631515,-1.350806,-0.422604,2.199758,-0.669622,1.768742,1.167052,0.450307,0.004526,-0.288031,-0.950163
différent,0.02874,-1.291238,-1.429443,2.042627,0.872268,0.119181,2.105665,1.646659,0.151476,0.761676,-0.022657,-0.952611
complexe,1.653957,-0.780753,-1.38116,0.076113,0.073631,-1.179647,1.968822,2.006217,-0.648853,0.826406,0.337694,-1.762866
matrice,1.920748,0.19879,-0.864346,0.899278,0.229569,0.483174,3.051193,0.996072,0.46524,-0.351353,0.769011,-1.091414
domaine,-0.187281,-0.904339,-2.211168,1.33611,0.241824,-0.63773,1.010162,2.402967,0.250748,0.656896,0.105362,-1.221599
fois,0.505306,-1.010094,-0.347781,2.202819,0.741116,0.150887,1.234061,1.20512,0.47844,1.392134,-0.781319,-1.456387
type,0.89272,-0.261152,-0.950451,1.484633,0.087544,0.062592,1.868775,1.923856,-0.163009,0.586039,0.90235,-0.90911
mot,-0.438114,-1.522741,0.712534,1.937492,0.261752,-0.539844,2.054229,1.121567,-0.562562,0.075043,0.682407,-1.954297
algébrique,0.936449,-0.703865,-0.872775,0.279254,0.454367,-1.113199,1.008234,2.831292,-0.613472,-0.058473,0.911183,-2.090368
degré,2.544366,-1.07109,-0.428544,1.876268,0.3619,-0.085529,1.456265,0.097379,0.710038,0.660517,-0.361946,-1.284066
langage,-1.023907,-0.897315,0.40954,1.471091,-0.226403,-0.110973,1.568898,2.809074,-1.336058,0.141805,1.675188,-1.670038
nul,1.514794,0.030459,-0.509801,0.441012,0.560552,-0.317903,3.289347,0.869603,0.026528,1.306346,-0.623865,-2.012632
moins,-0.043657,-1.238324,-0.410454,2.246042,0.853799,-0.670775,1.522605,0.891255,-0.209508,2.00858,-0.53061,-1.119718
objet,0.108053,-1.664053,-1.171035,1.066865,0.744823,-0.36168,1.975756,2.258753,-0.963459,0.56678,0.15096,-0.37267
triangle,2.816768,-1.638668,0.097197,1.224978,2.887923,0.786628,1.078172,0.716402,0.812438,-0.583109,-0.139047,-0.514383
structure,0.580044,-0.05691,-1.213432,1.376745,0.147267,-0.614161,1.524113,2.839848,-0.659782,0.035937,0.705434,-0.084497
corps,0.855217,-1.194797,-0.623138,-0.203936,-0.411135,-1.283302,1.880341,1.71271,-0.652437,-0.107921,-0.331809,-2.31278
rapport,1.629464,-0.603739,-1.531662,0.906447,0.498871,0.600637,1.835858,1.070605,0.608213,0.732826,-0.542178,-1.027538
longueur,1.870139,-1.146591,-0.42112,1.765118,1.309976,-0.12143,2.432529,0.22401,0.545234,0.152418,-0.321372,-0.99346
informatique,-1.564482,-0.051542,-1.680368,1.464603,-0.961821,-0.1878,0.196957,3.03335,0.264325,-0.512694,0.341225,-1.588574
infini,0.543186,-1.042543,-0.002262,0.674272,0.655584,-0.946285,1.986812,1.262413,-0.585628,0.923587,0.01348,-2.162603
variété,1.646204,-0.003021,-0.904594,-0.268338,1.290083,-2.285128,1.667762,2.326776,-0.772044,-0.125515,0.011697,-0.620145
ligne,1.86388,-1.516892,-0.870784,2.045705,0.163259,0.660677,0.61345,1.400893,0.489624,0.125766,-0.349086,-0.469737
positif,1.875608,0.162103,-0.574849,0.723698,0.24853,-0.346523,2.80206,0.482252,0.074055,1.430381,-0.083589,-1.626935
