word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
théorème,0.45216,-1.978994,-0.529225,-1.110229,0.136799,0.955328,0.684987,0.597136,-1.007027,1.39225,-0.224831,0.951907,0.187863,-0.773588,0.905783,-1.175786,0.023306,0.767577,-0.504892,-0.230307,1.036788,0.007356,-0.237947,-1.52205,0.225988,-0.494639,-0.283237,-0.586685,0.061698,0.479658,2.226474,0.160189,0.673449,-0.695926,0.66548,-1.182521,0.646075,-0.436785,-1.387647,-0.586186,-1.427182,-2.32432,0.032944,-0.46791,0.522913,0.723721
problème,-0.085995,0.348088,-0.10907,-0.747169,0.229933,0.476392,-0.931843,0.511633,0.18958,-0.6065,-0.737154,0.447965,0.354401,-0.5185,0.179191,-0.47568,-0.593049,0.59782,-0.103312,-0.52857,-0.030971,1.002499,-0.141917,-0.74374,0.528135,-1.031456,-0.062322,0.696557,-0.326838,-0.554296,0.952708,-0.308043,-0.452367,-0.232302,0.393194,-0.731806,-0.014288,0.334694,-0.652345,-0.745908,0.096445,-0.783296,0.155419,0.002149,0.524221,-0.23902
valeur,0.118063,0.146953,-0.234202,-1.121099,0.985964,0.95889,-1.675924,-0.272158,-0.090577,-0.091964,-0.272311,-0.419689,0.104055,-0.819321,0.051099,-0.407012,-1.238321,0.265001,0.104851,-0.128337,0.611467,1.010638,-0.718733,-0.334118,-0.033713,-0.197893,0.929322,-0.220891,-0.330611,0.470974,0.768971,0.213041,0.688981,-0.793956,0.678363,0.221513,0.603066,1.146443,-0.796101,-1.055509,0.007091,-0.944905,-0.677623,0.05305,0.374235,0.047836
groupe,0.249074,-0.356691,-0.59902,-0.421558,0.34747,-0.479617,-1.403407,0.083005,0.075106,-0.394177,-0.838464,-0.467833,0.051029,0.085017,-0.274713,1.573433,-0.558665,-1.325129,0.095227,0.362121,-0.106004,-1.200375,-0.234382,-0.152153,-0.36626,-0.195169,-0.378844,0.425768,0.399088,-0.015927,0.190029,0.29762,-0.751214,-0.798633,0.911368,-0.80777,0.32534,-0.020278,0.127094,-0.21216,-0.271651,-0.676093,-0.179023,1.018672,0.52636,-0.533451
graphe,0.502027,-1.320947,1.775862,-1.271957,-0.412548,0.481652,0.49093,-0.192469,-0.396393,0.422387,0.089062,0.45445,0.356694,-1.454512,1.028053,-0.208016,1.082892,-0.210516,-0.099853,-1.134494,0.688296,0.239117,-0.703762,-0.702114,0.248955,0.543542,1.035819,-0.709969,-0.385287,0.762392,2.373474,0.890161,0.312525,-0.194648,-0.045326,-0.353271,1.437393,-1.02051,-0.219045,-1.194946,-0.886138,-1.662545,0.912834,0.098296,1.427683,1.68786
forme,-0.037896,-0.443446,0.091941,-0.531813,0.11265,-0.785998,-1.143506,0.418295,0.214466,0.278322,-0.158615,-0.375738,0.200364,-0.782121,-0.025016,0.189884,-1.053761,0.149758,-0.005456,0.295875,-0.223889,0.568401,-0.890532,0.37985,0.326232,-0.676935,0.392826,0.740851,-0.844832,-0.006795,0.123533,0.02981,0.325061,-0.750555,0.950465,0.218215,-0.212486,-0.251651,-0.37575,-0.077795,-1.132417,-0.533466,-0.16956,0.220661,1.452478,0.09792
entier,0.039233,-0.479175,-0.253301,-1.161058,0.454595,0.188557,-1.355162,-0.038195,-0.002808,0.027653,0.268062,-0.283813,-0.054079,-0.550028,0.535198,-0.009864,-0.805693,0.053961,-0.250528,0.057428,-0.553689,0.150327,-0.40842,-0.692602,-0.601604,-0.087067,0.348218,0.453893,-0.223137,0.259801,0.650022,0.181719,0.194769,-0.877163,0.701964,-0.160009,0.416883,-0.289677,-0.154399,-0.787316,-0.574572,-0.420625,-0.252824,0.313924,0.289618,0.247402
système,0.115181,0.489561,0.512932,-0.373826,0.254648,-0.313119,-1.292442,1.121316,0.082027,-0.941662,-0.41073,0.328624,0.500746,-1.421525,0.547743,0.56553,-0.881929,0.115777,-0.570369,-0.524498,0.263189,0.389776,-0.672846,0.198626,0.76035,-0.889554,0.594044,-0.205346,-0.997887,-0.105702,0.348848,-0.618296,-0.632165,0.035124,0.03148,-0.229331,0.495587,0.777865,-0.317669,-1.134856,-1.012148,-0.770886,-0.179572,-0.233444,1.202471,-1.035483
équation,1.087234,-0.742562,-0.177127,0.041286,0.269471,1.556294,-0.064518,0.619087,0.633336,0.372534,0.392797,0.381522,-0.327875,-1.264021,0.560062,-1.297131,-0.300042,0.403347,-0.178284,-0.403655,-0.044886,-0.18227,-0.626419,-0.894445,0.274425,-1.572002,0.276981,-0.632267,0.048234,0.399212,1.045208,-0.472636,0.766004,-0.911051,0.718662,-1.207165,0.357601,0.226341,-1.743053,-1.441743,-1.46444,-2.54472,0.337506,-0.554238,0.621091,0.640884
suite,0.302982,-0.132377,-0.049548,-0.302112,-0.159374,0.029033,-0.814656,0.395704,0.357181,-0.117409,-0.886854,-0.347971,0.725967,-0.165962,0.360964,0.493976,-0.375299,0.024399,-0.480123,0.179629,-0.824127,0.178029,-0.286999,-0.26283,-0.372734,-0.683313,-0.623945,0.74583,-0.326657,-0.277466,0.149819,-0.192714,-0.620761,-0.983626,0.153591,-1.226712,-0.053058,0.296331,0.049941,-0.049062,0.316762,0.696485,-0.412171,-0.032059,0.152803,-0.509952
algorithme,0.001731,-1.176399,0.48298,-1.094335,0.287271,1.203631,-0.242401,0.687795,0.093113,0.778114,-0.09235,0.876732,1.010993,-1.536419,0.471767,0.363905,0.528212,0.100376,-1.205765,-0.352204,0.083019,0.953284,-0.201174,-1.320831,1.109671,-0.608786,0.440063,-0.393494,0.164318,-0.123911,1.109332,-0.815073,0.259342,0.007639,-0.100206,-0.173776,0.014918,-0.30608,-0.433108,-2.084193,-0.985507,-1.516343,0.699645,-0.074595,0.212266,0.617375
calcul,0.48327,-0.122815,-0.018509,-0.503908,0.505048,1.596078,-1.0865,0.641464,0.112552,-0.341287,-0.081221,0.633801,0.564427,-1.378924,0.193124,-0.567069,-0.423156,0.578377,-1.036513,-0.356245,-0.049576,0.60766,-0.672467,-0.785932,0.698131,-0.758214,0.616782,-0.493694,-0.243039,-0.379593,1.159879,-0.433374,0.778174,-0.595557,-0.085631,0.051021,0.297339,0.630732,-0.359088,-1.555008,-1.021935,-1.486373,0.151457,-0.800582,0.256393,0.353081
application,0.999674,0.450704,0.278347,-0.878999,0.847675,0.11652,-0.155347,1.374129,-0.185893,-1.123039,0.340317,0.714695,0.761477,-1.705676,0.571113,0.316656,-1.026431,-0.141826,-0.706926,-0.156329,0.506879,1.113698,-0.37206,-0.547766,-0.230272,-0.710453,-0.180012,0.010847,0.252204,0.204252,0.704452,-0.563871,-0.195186,-0.071989,0.327753,-0.31699,-0.146614,0.854129,0.093771,-1.193659,-1.158054,-1.044857,-0.336245,-0.468578,0.656513,-0.628794
élément,0.055938,-0.281855,0.04828,-0.822053,0.045124,0.238283,-1.276435,0.595277,0.289923,0.176931,0.136122,-0.213482,0.031842,-1.278011,-0.781388,-0.280578,-1.620665,-0.460644,0.154805,0.044154,0.499155,0.571903,-0.625958,0.371931,0.688595,-0.073347,0.437586,0.380237,-0.787373,-0.020507,0.014097,0.168237,0.404208,-1.118801,0.772434,-0.608214,-0.159268,0.099629,-0.372703,-0.180543,-0.746416,-0.648692,-0.403994,0.522124,0.867925,-0.023582
grand,-0.279622,0.238025,-0.005782,0.483513,0.243473,-0.066903,-1.072609,0.214567,-0.210878,-0.526548,-0.30718,-0.573042,-0.321907,1.077759,0.236137,0.343362,-0.724594,0.381423,-0.269007,0.260752,0.014877,0.524752,-0.234351,0.106461,0.409985,-0.16697,0.469983,0.311373,-0.815667,0.312302,0.379655,0.656656,0.164605,-1.220618,0.356854,0.141965,0.045135,-0.207904,-0.382371,0.278487,-0.249391,0.491593,-0.476507,0.070852,0.791271,-0.663847
propriété,0.737147,0.351786,0.191504,-0.545585,0.032068,-0.35527,-0.680934,0.222844,-0.783445,-0.150016,0.229444,-0.605702,-0.085547,-1.036931,0.18696,0.017316,-0.968631,0.732538,-0.573504,0.186628,0.675196,0.676992,0.535478,-0.003601,-0.268192,-0.155823,-0.164901,-0.59688,-0.783638,0.454714,1.175874,0.496913,0.434835,-1.131723,1.28192,-0.598078,-0.123999,0.674933,-0.899359,-0.298634,-0.120349,-0.885063,-0.311666,-0.410527,0.699557,0.168301
ordre,0.137903,0.053838,0.22666,-0.251037,0.028104,0.467332,-0.341386,0.340161,0.05057,-0.248186,-0.151706,-0.275732,-0.124196,-0.123502,0.769364,-0.706764,-1.20412,0.00402,0.21209,0.108731,-0.057786,0.131069,-0.315139,0.272999,-0.96323,-0.32555,-0.033981,-0.814755,-1.118662,0.199799,0.418455,-0.536638,-0.224169,-2.168724,0.316767,0.162178,0.247224,-0.370906,-0.284488,-0.528725,0.196978,0.457643,-0.414404,0.148595,0.491563,-0.509165
variable,0.781641,-0.654027,-0.577292,-0.828809,0.470758,0.861036,-1.738654,-0.051299,0.375356,-0.674449,0.121908,-0.013044,0.275343,-1.304886,0.422386,-0.450264,-0.354422,-0.073205,-0.083898,-0.057725,0.275876,0.528353,-0.84791,0.568087,-0.070293,-0.936447,0.862192,-0.234899,-0.398951,0.721841,0.645311,-0.258765,0.620916,0.094517,0.442334,-0.069225,0.013233,-0.039407,-0.800059,-1.478304,-0.585915,-1.029777,-0.093966,-0.901149,1.40064,0.380917
base,-0.053786,0.357935,-0.033937,-0.837449,0.463687,-0.142171,-0.863929,0.799357,0.055058,-0.237048,0.332675,-0.19255,0.046617,-0.986882,-0.3157,0.410768,-0.683873,-0.137964,-0.420347,-0.096635,0.513112,0.597799,-0.812189,0.133675,-0.178292,0.24681,0.390082,0.129002,-0.472453,-0.211116,-0.020646,-0.674273,0.113755,-0.730909,0.60603,-0.10988,-0.016163,-0.433722,-0.257343,-0.583339,-0.879266,-0.469659,-0.19209,0.21938,1.082297,-0.476476
géométrie,0.798284,-0.413702,0.328272,-0.216796,0.376716,0.318444,0.482319,1.726926,0.3197,0.002164,0.391427,0.657303,0.197557,-0.891941,0.296618,-1.286175,-0.44148,0.357145,0.063013,-0.122248,0.534655,-0.370347,-0.68152,-0.755432,1.225139,-0.090259,0.324376,0.302835,-0.20814,0.527084,1.64092,-0.127534,0.94128,-1.110824,0.662177,-0.231513,0.274846,-0.301697,-0.314746,-0.433982,-1.741882,-1.911582,0.216856,-0.411275,0.504371,0.83625
analyse,0.833743,0.615716,-0.134125,-1.087109,-0.010786,0.780478,-0.40576,1.173282,0.390885,-0.241242,-0.576813,0.087468,0.865033,-0.607859,-0.173346,-1.007488,-1.238241,-0.069913,-0.358211,-0.723637,0.149273,0.440033,-0.871196,-0.487081,1.1311,-0.149949,-0.290813,0.324617,0.566061,-0.241067,0.323356,0.314552,-0.016365,-0.14413,0.485496,-0.071775,-0.222566,0.147856,-0.679341,-0.947933,-1.047622,-0.718694,-0.037061,0.559766,0.446401,-0.072511
loi,1.096537,0.88788,0.666632,-1.245281,-0.553276,0.442602,-0.27751,0.350521,-0.334461,0.045821,-0.432425,-0.190651,0.421694,-0.519491,0.970528,-0.353744,-0.983743,0.238026,0.525526,-0.574321,0.397483,0.458836,-1.136681,-0.621648,-1.588947,-0.160801,-0.103701,-0.11435,-0.667122,-0.818748,1.180103,-0.746819,-0.783582,-0.257485,0.535349,-0.354896,0.988099,1.527987,-0.96011,0.282021,0.204612,-0.045504,0.040401,0.028703,0.148057,-0.562027
définition,0.470717,-0.038684,-0.253361,-1.138149,0.194759,0.047513,-0.972754,0.49998,0.130815,-0.11381,0.001258,0.740316,0.404305,-1.000891,0.824985,-0.995244,-1.105726,0.126616,-0.336879,-0.106687,0.583554,0.57638,-1.392111,-0.639402,0.302848,-0.544103,0.552513,-0.302382,0.023715,0.175896,1.008816,-0.378575,0.114011,-0.103957,0.968938,-0.058023,0.230834,0.466433,-0.688476,-0.748699,-0.596269,-1.335996,-0.321839,0.09024,0.780455,-0.077499
réel,0.221086,-0.426219,0.279455,-0.947934,0.163719,0.475701,-1.355883,0.275433,0.332597,-0.335818,0.00701,0.146529,0.294213,-0.792213,0.921493,-0.458598,-0.914695,0.093022,-0.229542,-0.116536,0.200932,0.997753,-0.798133,-0.617895,0.97946,-0.195092,0.567352,0.567631,0.073001,0.545049,0.646082,0.383869,-0.296736,-0.684404,0.40631,-0.625366,0.130981,0.623571,-0.868809,-0.814251,0.488105,-1.016634,-0.33289,0.117186,0.00223,-0.314437
dimension,0.070701,-0.121526,0.156804,-0.432334,0.298206,-0.014895,-0.928924,0.362694,0.549177,-0.056022,0.439739,0.423752,-0.196429,-1.06743,0.351147,-0.347338,-0.97418,0.02097,0.449576,0.335903,0.804238,0.696092,-1.151677,0.224747,0.977227,0.406262,0.936359,0.848595,0.163475,0.533265,0.835735,0.580263,0.230079,-1.070845,0.604214,-0.616111,0.554929,0.109954,-0.694271,-0.678399,-0.747416,-0.585161,-0.040816,-0.360243,0.187697,0.060184
statistique,0.291313,1.049578,0.30232,-0.32215,0.432255,0.681165,-1.497841,-0.793624,-0.084686,-0.042599,-1.261996,-0.14527,0.63703,-0.327609,-0.941194,-0.83226,0.754789,-0.249377,-1.434199,-0.499942,1.085632,-0.301718,-0.646119,-0.542014,-0.002101,0.26201,0.487258,-0.860343,0.733913,-0.035041,1.780719,-1.084713,-0.012362,-0.047677,-0.489727,-0.294081,-0.80379,-0.022574,-0.702918,-1.125982,-0.024798,0.405033,-0.83319,0.302143,0.129026,-0.321744
sommet,-0.541506,-1.055881,0.429503,-0.245534,0.601435,0.211516,-0.516914,-0.088557,0.00958,0.181581,0.098032,-0.638666,-0.920974,0.879024,0.267028,0.50481,0.135695,0.439439,-0.363037,0.307325,0.873506,0.102813,-1.376593,-0.294672,0.200685,-0.295385,0.331854,0.325362,-0.977404,0.360052,0.618425,0.40436,0.72376,-0.379711,0.695073,-0.390814,0.968133,-1.486841,0.044121,-0.794676,-0.965204,0.697535,0.510778,-0.141066,0.996267,-0.362222
logique,-0.602403,0.293372,0.763845,-1.281424,0.213109,0.151659,-0.391953,0.837601,0.226406,0.218872,-0.668379,1.254334,0.727996,-1.127056,0.259347,-1.019865,-0.727951,0.313511,0.126128,0.217283,0.539778,-0.130928,-0.300952,-1.01641,0.955146,-0.93937,0.373343,0.178762,-0.24237,-0.55541,1.61978,-0.188834,0.060255,-0.408713,0.202045,-0.117389,0.696838,0.908461,-0.783897,-0.377695,-0.984919,-1.40768,-0.05489,0.158907,0.059151,0.013939
terme,-0.247889,0.018345,-0.272899,-0.384122,0.341559,-0.01389,-1.340131,0.117707,0.11473,0.009704,-0.886087,0.005274,0.025211,-0.45335,-0.124747,-0.485766,-0.657566,0.108052,-0.192815,0.303952,-0.137383,0.501586,-0.733755,-0.473206,0.017968,-0.632385,0.186185,0.043778,-0.987557,-0.136243,0.662401,-0.417832,-0.116072,-0.250692,0.952023,0.183944,-0.34841,0.485426,-0.582631,-0.097625,-0.17841,-0.636181,-0.39623,0.375756,0.62038,-0.55751
trois,-0.229529,-0.099445,0.326946,0.092638,0.398689,0.033727,-1.557888,0.415134,0.219543,-0.145183,-0.40172,-0.590682,-0.239016,0.278483,0.010152,0.426859,-0.411564,-0.160454,-0.216732,-0.038856,-0.204879,-0.014161,-0.595545,0.134785,-0.568938,-0.206288,0.38743,0.463576,-0.305242,-0.38243,0.04904,0.220386,-0.322245,-1.56765,0.255841,-0.262802,0.43142,-0.562981,-0.207663,0.373486,-0.588587,0.835345,-0.125281,-0.226733,0.869613,0.195595
plan,0.223366,0.348495,0.587749,-0.7609,-0.505285,0.419964,-0.523458,1.062873,0.228062,-0.44272,-0.50683,-0.056976,-0.069201,-0.132487,-0.168031,0.387434,-1.206494,0.033944,-0.438758,0.444068,0.944287,0.648501,-0.503873,-0.105467,0.267215,-0.064835,0.331598,0.887775,-0.420306,0.207572,0.224004,0.01413,0.383895,-0.42574,0.518117,-0.767381,0.718068,-0.10853,-0.980596,-0.389828,-0.642273,0.375456,-0.124435,-0.39521,0.021124,-0.681884
formule,0.480884,-0.481556,-0.471661,0.246643,1.092365,0.119407,-1.636628,-0.141097,0.035786,0.392687,-0.329147,0.854068,-0.356645,-0.391544,-0.408155,-0.725864,0.272923,-0.189651,-0.074467,-0.270508,0.146792,-0.281897,-1.080537,-0.478762,-0.18695,-0.89865,-0.851441,0.045839,0.000456,0.013933,1.236386,-0.714252,0.185614,-1.05128,-0.142783,-0.169995,0.613006,0.311866,-0.401469,0.247177,-0.670613,-1.761494,-0.35405,-0.206578,0.619227,-0.05521
droite,-0.691897,-0.793249,1.278422,-0.776737,0.582939,0.466609,0.141768,0.027064,0.337648,-0.115094,-0.515589,-1.040111,-0.699689,0.234,0.146506,0.239232,-0.417292,-1.140804,0.061656,0.636507,0.696171,0.218559,-0.681537,0.516352,0.621713,-1.16335,-0.073052,0.110467,-0.607409,-0.482671,-0.321543,-0.133591,0.989292,-0.683509,1.406546,-0.358229,1.664101,-0.276522,-0.41838,0.280724,-0.523872,0.601457,-0.869747,0.206965,1.051719,0.268659
$\mathbb{C}$,-0.198379,0.415362,-0.259314,-0.647173,0.611643,-0.103777,-1.064835,-0.040367,0.347684,-0.476334,0.332979,0.206947,-0.313301,-0.285551,-0.21863,0.341492,-0.506934,-0.032799,0.536007,0.423552,-0.052329,0.347128,-0.020273,0.019214,-0.493085,-0.46055,0.076928,-0.016716,0.273538,-0.061681,0.40699,-0.277017,0.305604,-0.639385,-0.347422,-0.467072,-0.227723,0.050719,-0.398235,-0.183787,-0.121758,-0.670946,-0.982296,0.269686,0.67959,-0.076808
solution,0.588906,-0.248306,0.304055,-0.540604,0.94557,0.350151,-0.205072,0.704864,0.329974,-0.475246,0.06316,0.097975,-0.315595,-1.279876,-0.326193,0.333946,-0.913979,0.3626,-0.567348,-0.278605,0.544362,1.092325,0.165638,-0.644776,0.102792,-0.690006,-0.535673,0.281405,-0.031483,0.039614,0.468841,0.015387,0.171061,-0.225547,0.59772,-0.527186,0.132026,1.117836,-0.325606,-0.980718,-0.653875,-1.78784,0.063779,-0.094371,0.587774,-0.807425
modèle,0.262524,0.614188,-0.367129,0.039792,0.434568,-0.76033,-0.998545,0.343866,0.062464,-0.595967,0.394443,1.318572,0.236304,-1.019089,0.090409,0.535483,-0.450749,-0.422808,0.247936,-0.470779,0.154508,0.871,-0.646406,0.147562,1.012272,0.031206,0.113799,0.143693,-0.389799,0.32307,0.520636,-0.391017,0.233042,-1.179475,0.147651,-0.398113,0.722888,0.619497,-0.757522,0.026605,-0.763815,-1.112534,-0.147127,0.014435,0.843964,-0.31933
linéaire,0.452805,-0.740777,0.31492,-0.745169,0.324031,0.390626,-0.259493,0.948452,1.100916,0.14021,0.06631,0.481382,0.470113,-1.214111,0.699316,-0.1583,-0.490826,0.13573,-0.332323,-0.212326,0.531252,0.45537,-1.025672,-0.563048,0.55786,-0.360612,0.7262,-0.055779,-0.00878,0.751299,0.724653,-0.271453,0.900564,-0.205007,1.140081,-1.097592,-0.089999,-0.373773,-0.728371,-1.159189,-1.194578,-1.650545,0.005022,-0.32693,1.047979,1.2044
probabilité,0.287453,-0.698293,-0.303053,-0.801879,0.503188,1.511135,-1.022148,-0.435385,0.589787,-0.218448,-0.039725,0.218111,0.165999,-1.51227,1.027803,-1.28499,-0.327885,0.353437,-0.379659,-0.689871,0.005468,0.168197,-0.550068,-0.679309,0.378375,-0.72484,0.008336,-0.632005,0.116328,-0.28278,1.426836,0.044856,0.443741,-0.027752,0.240448,-0.726358,0.152689,0.091546,-0.829215,-1.845474,0.108661,-1.274652,0.088268,-0.521174,0.391582,0.783574
série,0.490821,-0.236419,0.474796,0.031856,-0.462332,-0.458455,-1.60345,-0.324678,0.698149,0.281881,-0.230937,0.06101,-0.295055,0.068818,1.17357,0.341925,0.46432,-0.278943,-0.481933,0.221689,-0.273534,0.159511,-0.753796,0.427896,0.185875,0.534266,0.17234,1.45934,1.478633,-0.147344,-0.177437,0.296857,-1.227769,-1.063121,-0.631476,-0.396501,-0.29099,0.023945,-0.55423,0.340729,-0.207116,-0.456803,0.143327,0.363336,0.345659,-0.942533
somme,0.210781,-0.480143,0.166816,-1.038045,0.962159,1.105041,-1.170198,-0.053378,-0.270668,0.214892,-0.287985,-0.657771,-0.133857,-0.52142,0.575213,-0.480978,-0.493112,0.033916,-1.252678,0.248971,0.394073,0.458905,0.321471,0.085146,-0.842448,0.459017,0.73855,-0.624552,-0.361876,-0.334579,0.679489,0.521901,0.897453,-1.256782,0.258059,-0.692602,0.728418,0.738542,-0.566143,-0.04144,0.20208,-0.044321,-0.885386,-0.477612,-0.194553,0.326704
mesure,0.020247,0.183138,-0.514156,-1.164559,0.607537,0.707206,-0.68794,0.658424,-0.188313,-0.565821,-0.166794,-0.367874,0.26035,-0.265412,-0.088259,-0.169664,-0.425789,0.606445,0.599153,-0.626733,0.224501,1.087498,-1.183306,-0.106164,-0.168341,-0.1082,0.210534,0.296602,-0.621907,0.402697,0.586397,-0.308203,0.267095,-0.142427,0.162944,-0.418051,0.848508,-0.14501,-0.627159,-1.222502,-0.177563,0.222077,-0.114258,-0.352342,1.116423,-0.254334
carré,0.076791,-0.596585,0.553028,-0.469853,-0.003249,0.156295,-0.843001,0.010817,0.466835,0.421078,0.773813,-0.295751,0.057404,0.011363,0.326242,-0.064867,-0.416023,0.343594,-0.721441,0.238473,0.937626,0.373594,-0.226289,0.610289,0.2992,0.103778,1.429277,0.736423,-0.020189,-0.094351,0.64248,-0.026252,1.241038,-1.465354,0.884769,-0.462009,1.108339,-0.391109,-0.216042,-0.029774,-0.92246,0.000506,-0.767185,-0.484326,0.63798,1.232644
