word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
propriété,-0.245634,0.683331,0.28936,-0.665865,0.248853,0.703332,0.102626,0.421615,0.631767,-0.154798,-0.212885,-0.130085,0.860122,0.380264,1.209648,0.593207,-1.108175,0.244267,-0.227084,0.456874,-0.192844,1.072764,0.980462,-0.194447,0.066882,0.785064,0.955581,-0.511164,-0.308668,-1.858233,0.496515,0.302859,-0.35638,0.277918,0.778098
ordre,-0.502267,1.186492,0.457818,0.771966,-0.568432,0.591633,0.990477,0.551516,0.26718,-0.986685,0.064961,0.078137,0.080717,0.334721,1.043167,0.34461,-0.362004,0.885247,-0.440046,-0.33206,1.194575,0.313949,-0.048108,-0.512725,-0.176918,-0.028637,0.703991,-0.806335,-0.038429,-0.212274,0.553399,0.014587,0.259582,0.887921,0.631887
variable,-0.024004,1.799993,0.832194,0.052063,-0.475058,0.358718,-0.283326,-0.388682,1.648417,0.063836,-0.118945,-0.302819,-0.548945,-1.039018,0.301375,0.033749,-1.108805,0.942647,-0.427382,0.232521,-0.948984,1.353375,-0.009941,-0.028746,-0.190678,1.150691,0.661406,0.087199,-0.611899,-0.594418,0.12606,0.246287,-0.69509,0.216739,1.385304
base,-0.474005,-0.087866,0.775705,0.303307,-0.549602,0.481793,-0.138168,-0.088413,1.589942,-0.423021,-0.727947,-0.180673,-0.465331,-0.363212,0.731445,0.466277,-0.425189,0.911793,-0.116573,0.808033,0.139996,0.424222,0.817012,-0.212752,-0.821078,-0.093039,0.774439,-0.023688,-0.157571,-0.0331,0.703971,0.443644,-0.679742,0.448633,0.54604
géométrie,-0.66247,1.416166,0.820908,-0.078054,0.646451,0.648164,-0.391804,0.163724,0.179275,0.219486,-1.747005,0.308968,-0.102133,-0.770011,-0.788298,1.092454,-0.68133,0.653675,-0.950372,-0.057265,-0.359247,2.114654,0.945122,0.06109,0.650062,0.848476,1.51148,0.548108,-1.227044,0.068841,-0.064822,-1.10768,-0.276511,-0.024056,-0.618632
analyse,0.10402,0.297536,1.162172,0.83851,0.458143,-0.749958,0.283131,-0.087851,0.720119,0.392211,-1.096432,0.214809,0.262833,-0.88687,-0.218941,0.410153,-0.636311,1.603082,-0.377776,-0.599409,-0.138286,1.877295,0.687033,0.412319,0.261121,0.357023,0.093902,-0.307512,-0.089611,-0.084436,0.81144,0.201479,-0.455057,-0.085141,0.375402
loi,0.110041,0.671537,1.271096,0.379199,-0.102573,-0.430855,0.508557,-0.311827,0.404125,-1.50027,-0.865443,-0.565458,0.555188,0.081581,0.813206,-0.165663,-0.373997,0.180265,-0.019016,-0.79267,0.511864,0.724948,0.796647,-0.234946,0.215893,0.783842,-0.43893,-2.064931,-0.168764,-0.931205,-0.563511,0.622293,-0.320956,1.259215,1.122586
définition,-0.32748,0.972324,1.043132,0.220152,-0.0334,0.466553,0.655678,0.079408,1.068326,0.046543,-1.6455,-0.320012,0.085271,-1.289832,0.123049,0.190976,-1.106271,0.584859,-0.126766,-0.239028,-0.642601,1.382672,0.68458,-0.072035,0.017567,0.755024,0.352795,-0.483045,-0.189218,-0.613643,-0.120293,0.369345,-0.730789,0.250535,0.799653
réel,-0.110596,1.353549,0.726472,-0.264529,0.503118,-0.313147,1.158206,0.333739,1.717358,-0.222302,-0.310215,0.034508,0.15767,-0.936205,-0.066714,0.610227,-0.494164,0.313926,0.238048,-0.894734,-0.545638,1.196779,0.494487,0.054103,0.216705,0.034911,0.475731,-0.336899,-0.324497,-0.523705,0.080775,0.528002,-0.900358,-0.063627,0.939219
dimension,0.162092,0.804757,0.390299,-0.950514,0.307439,0.314529,0.781554,0.148521,1.574822,0.414004,-0.654613,0.561883,-1.099347,-0.66339,0.117626,0.085644,-0.660696,0.219385,-0.553387,-0.445947,-0.35958,1.272606,0.605561,-0.208921,-0.037388,-0.202278,0.756795,-0.52836,-0.869554,-0.039336,0.222177,-0.451433,-1.012961,0.317996,0.23706
