word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
espace,0.056671,0.960595,1.809249,-0.305141,-0.524148,0.7939,0.044347,-0.523824,0.613609,-0.457559,0.482206,-0.385482,0.095046,0.84161,-0.126987,1.211723,-0.121118,0.01204,-0.285124,-1.020572,-0.910295,-0.06716,-0.690899,-0.897071,-1.321701,-0.747885,-0.749065,-0.147094,-0.651372,0.190847,0.266084,0.010168,0.036211,0.284318,-0.263853,0.501704,-0.36999,0.124782,0.399706,0.566402,-0.001282,-0.989154,0.261473,-0.126576,-0.357461,0.317346,0.047196,-0.196483,0.543857,-1.953245,0.865951,-0.838954,-1.211297,-1.013722,-0.189945,-0.168187,-1.050617,0.662705,1.379848,0.596935,0.73229,0.389992,-1.457504,0.560073,-0.355026,0.557852,-0.1453,0.096657,-0.714598,0.942167,0.011859,0.704004,-0.129819,0.421012,-0.00536,0.381901,-0.743369,-0.816411,-0.559568,0.481625,-0.844833,0.675369,-0.143577,0.296199,-0.741734,-0.798876,-0.34114,-0.827842,0.755699,-0.015951,-0.069108,0.256171,0.193139,1.256358,0.148434,-0.75377,-0.646997,0.186923,0.168196,1.275836
théorème,0.757338,-1.055375,0.524972,-0.568192,-0.015013,1.118864,0.116118,0.149195,-0.104598,0.001871,-0.190218,0.743915,-0.185614,-0.227374,0.151001,-0.263485,0.242308,0.479234,-0.949373,-0.537864,0.488714,-0.183394,-1.128188,-0.132527,-0.248916,-0.863727,0.83676,-0.212546,-0.873438,0.085007,1.080303,-1.164317,0.733351,-0.769994,-0.09809,-0.263847,0.241749,-0.030439,0.288691,0.290203,-0.149949,-1.309647,0.506911,0.45723,0.621229,0.853865,-0.565318,-1.158096,-0.323286,-1.023099,0.028336,-1.395276,0.467278,-1.132131,0.783077,-0.19704,-1.240682,1.347248,0.087953,-0.449398,-0.14697,0.24502,-0.860869,0.028859,-0.34235,1.624257,-0.96132,-0.256894,-0.884846,0.107677,-0.450429,0.451588,-0.450305,0.168981,0.533626,0.234257,0.134355,-0.245226,-0.228597,0.555233,-0.732577,0.760927,-0.041398,1.262006,-1.098135,-0.723479,-0.333937,-1.198708,0.530309,-0.615351,-0.237629,-0.246186,0.218478,0.689592,0.256619,-0.302416,-0.515197,1.004318,0.122205,1.111346
problème,-1.056845,-0.801931,0.053328,-1.081141,0.588403,0.268915,0.308099,-1.03939,-0.160467,-0.63768,-0.341315,0.980251,0.238,0.584405,-0.020298,-0.010934,-0.298843,-0.143172,0.460978,-0.648569,-0.874879,-1.239355,0.062428,-0.380762,-0.300673,-0.569243,0.12618,-0.165421,0.728923,0.690996,0.172356,-0.47473,-0.256883,0.247953,0.302392,0.474202,0.113373,-0.056429,0.596804,-0.269855,0.250701,-0.53982,1.287754,0.52361,-0.235383,-0.824555,0.134407,-0.977834,-0.035959,-0.775684,0.13165,-0.52037,0.716542,-1.327351,0.05099,-0.627803,-1.281725,0.789179,1.273319,-0.508617,-0.435629,0.186573,-0.948919,-0.501738,0.464999,1.822621,-0.376955,0.168145,-0.279885,-0.478789,0.354958,1.324045,0.21882,0.342193,1.311135,0.737292,-1.527688,-0.106035,-0.531289,0.085584,-0.618809,0.105467,0.790066,0.527419,-1.011271,-0.510396,-0.141589,-0.2911,0.685044,-0.079973,0.523418,-0.292441,-0.216953,0.805827,-0.691838,0.571526,0.228386,0.320068,0.104125,0.044163
valeur,0.364516,0.185563,0.327171,-0.782227,-0.029423,0.234529,0.322815,-0.249621,-0.044725,-0.223705,0.073463,1.047928,0.45731,-0.207076,-0.585636,0.291868,0.451204,-0.434017,-0.265284,-0.688867,-0.488872,-0.935384,0.15006,-0.028437,-0.555642,0.118129,-0.830764,-0.22917,-0.04237,0.695558,-0.164711,-1.439285,-0.433361,0.677073,-0.724856,0.982634,-0.527269,-0.086541,0.127961,0.093765,-0.12834,-0.879483,0.865313,-0.688609,-0.106328,-0.671321,-0.491663,-0.297053,0.189268,-1.377205,-0.362337,-0.377891,-0.295854,-0.275582,-0.600205,0.909912,-1.255751,0.554058,0.175542,-0.296095,0.523192,-0.031559,-0.104331,-0.15406,-0.594593,0.712459,0.262766,0.32035,-0.522821,-0.397193,-0.936008,0.655334,0.269487,-0.005253,-0.065087,0.030177,0.140637,-0.429064,-1.232645,0.617983,0.391108,1.118788,-0.125807,0.629361,-1.578751,0.301063,-0.562215,-0.294557,0.626117,1.00019,0.199771,0.562054,0.291196,0.41701,-0.827357,-0.385549,0.128274,1.269344,0.837257,1.372019
groupe,-0.086021,-0.315981,1.575189,0.630056,-0.041744,0.474947,0.423651,-0.329958,0.48362,0.485767,0.557038,-0.528898,-0.061278,0.552333,-0.40238,1.032689,0.551108,-0.241673,-0.230275,-1.078975,-0.967092,-0.502923,0.181785,-0.469383,-0.806877,0.489477,0.414614,-0.632032,-0.665326,-0.282682,0.052696,-0.186588,0.616103,-0.09994,-0.656674,0.155097,0.830106,-0.292659,-0.091968,0.172761,0.427413,-1.49806,-0.60823,0.114995,-0.801209,0.217252,0.720404,-0.850223,0.210606,-1.306528,-0.899884,-0.36587,-0.288447,-0.532855,0.256283,-0.137071,-1.449979,1.86282,0.579092,0.490514,1.342532,0.394675,0.673312,-0.33514,-0.141265,1.035708,0.223456,-1.89806,-0.041855,-0.39108,0.569311,-0.227437,0.557043,1.061328,0.767484,1.360246,-0.720871,0.457204,0.211614,0.225922,-0.660848,1.072933,0.160351,-0.054348,-0.645658,-0.232108,0.263139,-0.312197,0.880581,-0.654599,0.799243,0.408174,0.79156,0.309752,-0.48453,-0.708052,-0.273221,0.299251,-0.101849,0.900735
graphe,-0.372854,-1.121336,0.328032,-0.118504,0.625035,-0.405942,0.6262,-0.607214,-0.206311,0.234873,0.059826,0.213411,-0.98365,0.832461,0.052639,0.544814,0.184511,0.00918,-0.397957,-0.517365,0.015696,0.320275,0.668391,-0.849171,-0.582585,-0.637803,0.256741,-0.383704,0.614378,-0.037792,-0.236009,-1.531442,0.737157,-0.480583,-0.177642,0.163081,-0.003638,-2.424846,1.354513,-0.156368,0.25339,-0.543717,0.877545,0.011182,-0.345209,-1.499573,0.053247,0.130417,-0.553825,-2.551371,-0.237899,-1.115035,0.428447,-0.132596,0.368066,-2.258452,-0.35454,1.912409,0.305765,0.995913,0.284911,0.456245,0.258478,0.98769,0.146263,0.960367,-0.484999,-0.120466,-1.240461,-0.239073,0.620607,-0.055781,-0.710282,1.411861,0.959937,0.646637,-0.876144,0.190311,-0.507884,0.069391,0.423582,0.825821,0.115665,0.61574,-0.276099,-1.305515,-0.963158,0.238615,1.529838,-0.250952,-0.728307,0.299079,-0.178467,-0.065326,0.21975,-0.590527,0.565818,1.157439,0.883045,-0.253083
forme,1.140124,-0.860951,0.352254,-0.392037,0.149922,0.926215,0.758772,0.370335,-0.277134,-0.428237,0.052545,0.899864,0.742272,0.12783,0.078163,0.54523,-0.429849,-0.356879,-0.073655,-1.525849,-0.692439,-0.670064,0.30479,-0.514359,-1.052032,0.396419,-0.792788,-0.911376,0.291603,-0.122466,0.745241,0.184097,0.46074,0.457013,0.225721,0.543463,-0.759411,-0.304886,-0.249264,-0.170881,0.166098,-0.146629,-0.124727,0.329301,-0.660009,-0.564927,0.515397,-0.365242,-0.424175,-1.374917,-0.148788,-0.461662,-0.328515,-0.930783,0.294119,-0.131551,-1.294785,1.075629,0.159041,-0.916921,0.799262,0.087013,-0.086323,-0.169258,0.002075,1.251318,-0.547925,0.600846,-0.527663,0.866501,0.072494,-0.200395,0.478573,-0.393217,0.489388,0.527065,-0.491025,0.273856,-0.522657,-0.102742,-0.144483,0.947983,-0.666318,0.401291,-0.817108,-0.013917,0.217008,-0.341495,1.208597,0.590716,0.456254,0.518599,-0.281234,0.590413,-0.326415,0.440609,-0.358209,-0.057968,0.593878,1.003534
entier,0.166397,-0.723429,0.816228,-0.342966,0.048332,0.308929,0.696568,0.672158,-0.51872,-0.418775,0.624236,0.113027,-0.530601,-0.519439,0.927749,0.636544,-0.037649,-0.086406,-0.169683,-1.319065,0.465196,-0.709704,-0.128454,-0.53024,-0.42267,0.197544,0.752601,-0.675606,0.114234,0.82733,0.314213,-1.178607,-0.878009,-0.577209,-0.333064,0.734195,-0.115975,-0.078373,-0.209032,0.138256,0.979998,-0.219037,-0.09827,-0.430002,-0.915905,-0.754395,-0.769849,-0.730281,0.289585,-1.492593,0.055497,0.004642,-0.093686,0.287633,-0.119341,-0.203743,-0.504502,0.941188,0.31741,-0.813097,0.67468,0.151725,-0.582763,-0.84362,-0.609037,0.632728,-0.184887,-0.120045,-1.477177,-0.166429,-0.152059,0.173509,0.327312,-0.075498,-0.090504,0.514779,0.549365,0.060959,-1.395081,0.543597,-0.341581,0.601496,0.469535,0.893556,-1.222174,0.467565,-0.420116,-0.450286,0.921447,0.693715,1.602063,-0.205297,0.190682,1.054069,-0.267132,0.108669,0.184189,0.112489,0.32046,1.216123
système,-0.069476,-0.914334,0.812542,-0.311778,-1.022482,0.264773,0.722429,-0.659676,0.971492,0.190864,-0.698165,0.740957,-0.037861,1.148968,-0.122389,0.463107,-0.609126,0.321426,-0.714112,-0.343061,0.322225,-1.557508,0.511817,-0.487372,0.123672,-0.499724,0.443586,-0.718022,0.615773,-0.011033,-0.257024,-0.826813,0.535466,0.468519,-0.873235,0.564583,-0.202552,-0.388783,0.551137,-0.17826,0.724925,-0.173233,0.178974,0.797993,-0.763773,0.390268,-0.181104,0.121123,-0.506812,-0.757481,0.146673,0.016566,-0.593688,-1.164026,-1.066822,0.318162,-1.180083,0.838988,0.9007,-0.270327,0.413618,-0.062644,0.536726,-1.187233,0.0209,0.883569,0.469794,-0.449004,0.000681,1.435986,0.257276,1.074591,-0.494081,-0.57488,0.84036,0.721485,0.344527,-0.834899,-0.519073,0.285817,-0.206326,-0.035958,-0.669983,0.493034,-0.448077,0.394821,0.510038,-0.751741,1.037946,0.177043,0.3769,-0.147084,0.060258,0.963974,-0.158449,0.260044,0.720081,1.023261,0.359197,1.740142
équation,0.561997,-0.83925,0.296979,0.122224,0.269725,0.636064,0.609446,0.949161,-0.262116,-0.037836,0.295563,1.63121,-0.409956,-0.139453,0.019415,0.703121,0.211134,0.350934,-0.034629,-0.82022,-0.856052,-1.137011,0.293646,-0.257459,0.442957,-1.120028,-0.08043,-0.529194,1.317497,1.289638,-0.829802,-0.2131,0.236525,0.099457,-0.579609,0.376385,-0.678101,0.025518,-0.418997,-0.252171,-0.401691,-0.944396,0.414897,1.05473,-0.265093,0.237394,-0.31098,-0.343414,-0.685538,-0.51543,0.549868,-0.179513,-0.692167,-1.050365,-0.020491,0.316952,-1.837878,0.512645,0.88363,-0.159773,0.146082,0.692653,-0.126065,0.171552,0.416376,1.243958,-0.377177,0.853392,-0.778963,0.753313,-0.050898,-0.052751,0.300099,-0.624591,1.226341,0.982273,-0.81768,-0.279358,0.247619,0.341688,-0.667554,0.482763,0.582363,0.56288,-0.023637,0.519364,0.816592,-0.872964,0.891727,0.411723,0.415953,-0.433846,0.841569,0.850037,-1.118656,0.851659,0.36131,0.348691,0.384426,1.703391
