word,1,2,3,4,5,6,7,8
polynôme,1.140543,-0.41909,1.103061,-2.340481,1.855534,-0.710863,-0.299056,0.489247
centre,-1.379586,-0.432519,-2.043716,1.030466,0.266734,0.797698,-0.649405,0.524765
démonstration,-0.988345,0.46916,-0.313216,-0.796401,0.77932,-0.560986,0.264503,0.497686
vectoriel,0.543108,-0.330603,-0.219286,-2.428183,2.336294,-0.620113,0.124271,0.65401
limite,-1.49067,-0.767305,-0.98368,-0.4651,0.907278,-0.212459,-1.246925,0.637197
représentation,-1.138333,-0.087089,-1.387006,-0.591746,0.755447,-0.12344,-0.155416,-0.886248
famille,-1.428777,-1.309782,-0.242185,0.679324,-0.544056,0.023441,-0.281869,-1.694997
arête,0.513546,0.047861,0.538195,0.027102,1.794075,-0.684588,-2.478078,-0.239138
distance,-0.956109,-0.555973,-0.75859,0.094939,1.176431,-1.297836,-0.96401,1.415421
surface,-0.356486,-1.68557,-1.102794,-0.28597,1.606562,-1.644678,-1.786999,1.188227
aléatoire,-0.727765,0.218213,-0.297753,-1.920576,1.373927,-1.566161,0.004441,0.999939
naturel,-1.00116,-1.479467,-2.058388,-0.70504,0.510337,-0.082134,-1.49712,-0.193183
normal,-0.750124,-0.861413,-0.834938,-0.620486,0.910602,-0.548261,-0.056304,0.531832
arbre,-0.341396,-1.069336,-1.119367,0.01648,0.923747,-1.385741,-1.746324,-0.811422
démontrer,-1.435719,-0.475533,-0.455196,-1.766556,-0.03768,-1.262306,0.22003,-0.148593
algèbre,1.167868,-0.12146,0.455244,-2.486843,1.921458,-0.154066,-0.608423,0.966667
règle,-2.106146,-0.055822,-0.814391,-1.390974,0.494597,-0.4941,0.251294,0.354728
volume,1.248654,-1.755546,-1.911519,0.417649,0.299086,-0.104784,0.707962,-0.395221
calculer,-0.670643,-0.73322,-0.172696,-1.482815,1.32491,-1.144732,-0.251186,1.821003
constant,-0.799875,-1.256769,0.03158,-1.128039,1.148079,-0.334667,0.294177,0.147471
quatre,-1.630999,-0.939919,-0.617172,1.45887,0.820736,-0.580439,-0.77412,0.184536
différentiel,-0.234668,-0.639459,0.274723,-1.932293,1.685185,-1.082848,0.217388,1.597885
hypothèse,-1.199448,-0.646139,-0.577565,-2.00276,0.06072,-0.904475,-0.10688,-0.789985
image,-0.728129,0.026022,-1.463474,-0.294426,1.319933,-1.074776,0.767932,-0.628448
régulier,-1.350529,-0.128375,-0.276597,0.857667,0.788863,-0.596729,-0.446559,1.292833
complet,-0.8358,-0.487533,-1.274022,0.102489,0.653327,-0.253933,0.378747,-0.017719
racine,-0.156392,-0.598421,-0.774167,-0.770591,0.719391,-0.688029,-0.797457,-1.483709
coefficient,0.027916,-0.12764,-0.036422,-1.630593,1.407093,-0.787709,-0.088663,1.899096
côté,-1.664068,-0.176037,-0.087606,1.302244,0.883459,-0.959055,-0.624316,-0.75645
preuve,-2.067221,-0.477095,-0.223288,-1.519911,-0.158391,-1.164189,0.460997,-0.659241
axiome,0.068582,0.41056,0.815138,-2.539698,0.57491,0.143928,0.153329,0.196037
$\mathbb{R}$,1.226891,-0.497749,-0.519675,1.189058,0.474152,-0.960875,0.475591,1.010459
continue,-1.581165,-0.335856,-0.442401,0.257759,0.079772,-0.704296,0.011683,0.100392
résoudre,-2.019566,-0.339328,0.471409,-1.229254,0.013619,-1.292097,0.273825,0.047884
arithmétique,0.392993,-0.088697,-0.147941,-2.991332,1.286601,0.545239,-0.108628,0.365449
conjecture,0.522345,0.29466,0.923859,-2.657586,-0.008886,-0.30453,0.602405,-0.432215
réseau,-1.374427,-0.462373,-1.727978,-0.02002,1.251958,0.263701,-0.286119,1.730733
opération,-1.684169,-0.672994,-0.343365,0.018911,-0.389128,-0.995879,-0.19932,1.319426
