word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
équation,-0.085646,-0.93043,1.458405,1.1056,0.949962,0.004252,0.328591,0.161251,1.642942,0.53355,2.950589,0.776605,-0.473645,-0.692979,0.152258,2.035477,-0.552991,-0.212753,-0.099291,0.396403,0.873052,-0.682704,-0.043034,-1.506842,1.754627
suite,0.447695,-1.090945,0.938394,0.263774,0.124945,1.487656,0.359307,0.014081,0.388981,0.252476,3.114053,-0.039658,-0.51489,-0.857871,-0.48667,-0.545221,0.796297,-1.07175,0.588024,0.000752,0.84348,-1.660405,-0.318159,-0.398456,-0.236497
algorithme,-0.076363,-1.852094,1.454058,0.42297,-1.306491,1.670858,0.405482,-1.229737,0.802531,0.7145,2.955732,-1.005997,-0.816427,-0.950502,1.42633,0.119864,0.908455,0.230012,-0.690199,1.571175,-0.347683,0.358751,0.588629,-0.20331,0.020514
calcul,-0.631267,-1.048887,1.449755,0.836532,-0.24606,0.47656,-0.255026,-0.684576,0.893143,1.075566,2.93926,-0.071838,-0.708491,0.087812,0.753451,0.828744,0.282989,0.073648,-0.426085,0.770493,0.78164,-0.693012,-0.369004,-1.943399,-0.1114
application,-0.030398,-1.042698,0.424367,-1.384139,0.346892,0.969416,-0.879681,0.134916,0.343299,0.25779,3.077085,0.31555,-1.086503,-0.636942,-0.572555,-0.130829,-0.428998,0.550811,0.542717,0.741649,0.45085,0.069791,-0.195211,-1.699392,1.08907
élément,1.228184,-0.837909,0.45513,0.63353,0.56629,1.053755,-0.294104,-0.042401,-0.298245,-0.837923,3.142204,0.506841,-1.514323,-0.830379,-0.344463,0.235596,0.332182,-0.430941,0.168357,-0.015177,-0.080818,-1.415001,1.112227,-1.070089,-0.433823
grand,0.306316,0.24143,1.095783,0.352108,0.697301,1.046255,0.757339,-0.395473,0.844794,0.097552,3.241033,0.390027,0.01298,0.65573,0.866699,-0.46547,0.245063,0.72597,0.646408,-0.370943,-0.804576,-1.355959,0.727483,-0.452588,-0.60353
propriété,1.001025,0.019275,1.034422,-0.165018,1.170433,1.451368,0.346854,0.317171,0.350203,-0.56032,2.539924,0.622685,-1.656268,-0.800539,0.637517,-0.182364,0.269788,0.453012,-0.066494,0.060248,0.767315,-0.649666,-0.588019,-1.128665,0.369776
ordre,0.566405,-0.362482,0.971778,0.742641,0.591339,0.546191,0.90676,0.587567,0.079652,-0.520648,2.883698,1.495408,-1.368047,-0.728165,0.028598,-1.043256,-0.253676,0.518933,-0.145804,1.053699,0.992459,-1.747252,-0.22957,-0.369967,-0.813349
variable,0.382201,-0.570667,0.975755,-0.027362,0.252884,0.788166,-0.69618,-0.786193,1.441691,-0.300741,3.093578,-0.003728,-2.493292,-0.288525,-0.095966,0.176533,-1.28944,-1.835951,0.358038,-0.208092,0.809479,-0.649543,-0.855526,-0.180486,0.563537
