word,1,2,3,4
topologique,2.297067,-1.105066,-1.891799,-1.419886
déduire,0.338392,-1.320945,-2.056026,-0.404623
composer,-1.097074,-1.151271,-0.283268,0.962033
deuxième,-1.648226,-0.807684,0.397844,1.62998
rayon,0.426619,-2.188067,-1.122236,0.012823
caractéristique,-0.461702,-2.408795,-0.974923,0.214259
vide,-0.244882,-1.68182,-1.281643,-0.005557
affine,1.382775,0.133698,-0.865098,-1.447621
supposer,-1.056012,-0.705834,-2.260833,-0.10162
ouvert,-1.319045,-1.522061,-0.442141,0.270063
partiel,-0.543758,-0.629095,-0.40938,0.750861
approximation,1.47082,-1.149318,-2.318171,-0.789224
convergence,0.242436,-1.195232,-0.772709,-0.796111
chemin,-1.982605,-0.945773,0.399145,0.258613
rotation,0.81103,-2.48474,-1.462465,-0.11351
différence,-0.679238,-1.749953,-1.838932,0.538508
analytique,0.712239,-0.075578,-1.548181,-0.732876
formel,-0.528553,-0.779401,-2.411185,-0.463552
intersection,0.05082,-1.530521,0.710567,-0.922536
pourcent,-1.21687,-2.441561,0.699689,0.378017
caractère,-0.867102,-1.111468,-2.343503,0.005195
raison,-1.877455,-1.260731,-1.729138,0.834213
aire,-1.667673,-1.49793,1.29029,-0.370463
section,-1.296926,-1.616745,0.688149,0.438967
cycle,-0.128173,-1.286032,-0.920582,0.714608
source,-1.319383,-0.545839,0.360811,0.819717
discret,-0.236521,-0.564376,-2.144646,0.18999
combinatoire,1.930534,-0.357637,-1.922308,-1.043189
dynamique,-0.032733,-1.95413,-1.801402,0.204962
inverse,-0.206843,-1.55361,-1.548476,0.053811
minimal,0.061637,-2.725221,-0.530607,-0.414063
extension,-0.24796,-2.106415,-0.457763,0.326031
arc,-0.8914,-1.108109,-0.136104,0.04552
énoncé,0.908825,-0.352021,-2.87012,-0.786027
parallèle,-0.69401,-1.469206,-0.719944,0.706648
négatif,0.027885,-1.661719,-2.322584,0.602393
niveau,-1.213169,-2.964647,-0.650551,0.548531
fraction,-0.123966,-1.486862,-0.416297,-1.197731
segment,0.780188,-1.156784,-0.280964,0.438237
norme,0.076294,-2.271726,-1.194421,0.14898
local,-2.038446,-1.645232,-0.421724,0.569711
métrique,0.325724,-1.344603,-0.510505,-1.450406
symétrie,0.855827,-1.38124,-1.661799,-1.213697
inégalité,0.146436,-0.970176,-1.927764,-0.944952
chaîne,-0.411705,-1.845669,-0.341131,1.239611
prouver,-1.111778,-0.244201,-2.35645,0.08877
Gauss,1.610899,0.404501,-1.008353,-1.868103
symétrique,0.367218,-1.791515,-1.424735,-1.483106
Riemann,1.921789,1.676049,-0.40264,-1.626855
$\mathbb{Z}$,0.762108,-0.57433,0.5399,0.866026
polyèdre,1.948639,-0.777452,-0.738517,-2.477022
binaire,1.394752,-1.658022,-1.128552,-0.580666
demi,-0.918264,-0.95565,0.303704,0.989781
multiplication,0.119978,-1.58081,-1.644417,-0.636297
libre,-1.307711,-1.179334,-0.400909,0.954111
identité,-0.936453,-0.580549,-1.734661,0.791202
Hilbert,2.089051,1.183405,-0.986686,-1.266988
scalaire,1.957179,-1.234367,-2.062158,-1.102195
solide,-0.136255,-2.159467,-1.875375,-0.189211
densité,-0.199996,-3.199383,-0.613008,-0.984165
lemme,2.092319,-0.227196,-0.949473,-1.66479
polynomial,2.280696,-0.491371,-2.157198,-1.780308
cinq,-1.994931,-1.199235,-0.160503,1.173675
exponentielle,1.123192,-1.677897,-1.570272,-1.290053
élémentaire,-0.268222,-0.654944,-0.760161,-0.703055
argument,-0.168124,0.112044,-2.354928,0.166126
optimisation,1.306836,-2.324397,-1.772886,-0.180448
Fourier,0.983342,0.603468,-0.821973,-1.662891
dériver,0.207771,-1.561688,-0.962382,0.606324
module,1.094466,-2.637491,-0.966187,0.073737
maximal,-0.035124,-3.430498,-0.365199,-0.116974
paire,0.370762,-1.208737,-0.752945,0.10107
uniforme,-0.515597,-1.046973,-1.288564,-0.246634
action,-0.947687,-1.308654,-1.363516,1.38428
total,-0.997729,-2.620759,0.501207,0.673366
polygone,0.926546,-1.180042,0.10834,-1.666105
division,-1.262898,-1.557934,1.794254,0.767769
signe,-0.779833,-0.429362,-0.613258,1.184388
troisième,-1.676587,-0.56137,0.381586,1.593638
composante,-0.063832,-2.070527,-1.150659,-0.503346
paradoxe,0.8589,0.42297,-2.014657,-0.240515
égalité,-0.836377,-0.953064,-0.928468,0.233409
critère,-0.29244,-2.042903,-1.862739,-0.069976
orthogonal,1.366699,-1.641968,-1.112725,-1.845161
moment,-1.313236,-0.739857,-1.62844,1.26869
conséquence,-1.591909,-1.3079,-1.879933,0.230861
orienter,-0.550303,-2.07425,-1.159623,-0.146225
courbure,0.947052,-1.805244,-1.744189,-1.481452
couple,-0.819342,0.060271,-1.083539,1.296261
relatif,-0.997219,-1.694589,-1.29436,0.003168
morphisme,2.814059,-1.808511,-0.758361,-1.130647
central,-1.43898,-1.906454,0.582699,0.547551
observation,-0.297558,-1.249144,-0.975683,-0.014508
fixe,-0.532979,-2.167519,-0.752693,0.045613
raisonnement,0.64798,-0.413188,-3.111721,-0.814711
cardinal,-1.949529,1.707614,0.449224,-0.319446
quadratique,2.1143,-1.402056,-1.091137,-1.631785
dual,2.444974,-1.160713,-0.076851,-0.110545
multiple,-0.306656,-1.41715,-1.438341,0.910637
dénombrable,2.870237,0.075421,-1.900079,-1.707317
cube,0.998741,-1.578229,-0.071383,0.302361
récurrence,1.730051,0.18173,-1.858745,-0.585102
ordonner,-1.854375,0.402079,-0.920738,-0.608182
maximum,-0.240895,-2.510958,-0.505708,0.497838
variation,0.511978,-1.571101,-0.99009,0.393355
pair,-1.388459,0.672308,-0.056175,-0.513582
projection,0.471934,-1.352896,-1.141728,0.497444
ajouter,-1.105798,-1.560719,-0.986504,0.553764
Fermat,0.829979,0.877643,-0.605048,-2.347515
fonctionnel,0.229605,-2.16455,-1.916786,-0.492318
intérieur,-1.877625,-1.553395,-0.746482,0.177399
milieu,-1.827587,-1.588565,-0.837136,0.356015
tendre,-0.994161,-1.057112,-2.059898,0.332759
expérience,-0.685105,-0.862418,-1.932753,1.105818
voisinage,-0.746706,-0.957212,-1.137701,-0.935826
commutatif,2.227614,-1.336351,-1.179199,-1.354029
estimation,-0.209781,-1.900565,-0.622789,-0.198597
projectif,2.3666,-0.712437,-1.44022,-1.715442
quotient,1.542399,-1.099246,-0.933639,-1.623806
Newton,0.895711,0.963127,-0.266468,0.618908
dix,-1.930694,-1.070936,-0.066575,1.261531
localement,-0.850941,-1.696259,-0.910937,-0.751714
borne,-0.152989,-1.290085,-0.05017,-0.363524
exact,-0.602603,-1.052301,-1.838896,-0.114175
six,-1.542328,-1.204392,0.23237,1.450797
impair,0.264385,-1.351482,0.118649,-1.274663
équivalence,0.926371,-1.467518,-1.316957,-0.989715
Cauchy,0.943754,1.479301,-0.344412,-2.471067
