word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
variable,0.938614,-1.482677,-0.613174,-1.148063,0.826022,-1.339851,1.200529,1.363772,-0.330602,0.772321,1.227978,-0.008926,1.007548,0.9896,-0.010226,1.381441,0.358277,2.202908,-0.282356,-0.295909,0.09306,-2.113031,-0.326828,1.39915,-0.231896,-0.326415,0.03233,-0.265886,-0.857423,-1.194551,-0.19835,-0.15634,-0.611397
base,0.041868,-1.554533,0.268774,1.1447,0.152834,-1.360774,0.568416,0.481134,1.047043,1.272731,1.235226,0.009799,0.60316,-0.42601,0.503267,0.390188,-0.055645,0.380272,0.090801,0.204413,1.247146,-2.095633,-1.112751,0.883577,-0.947548,-0.071782,1.115424,0.573691,0.705819,0.330138,0.2345,-0.449877,0.173183
géométrie,-0.158817,-1.289872,0.163552,0.283258,-0.809597,-0.929056,0.533602,1.96518,0.537153,1.61791,-0.112021,2.169616,-0.554785,1.035726,1.399965,0.16126,-0.006582,-0.587899,0.410381,0.667028,1.045543,-1.394432,0.440239,0.083493,-0.562473,0.502667,2.35854,-0.214838,-0.642659,0.795323,0.55739,-0.620519,0.603336
analyse,0.461106,-1.812744,-0.241892,-0.127735,-0.133715,-1.222171,1.632074,1.417445,-0.194557,0.680032,1.179729,1.297938,0.564345,1.039698,0.699045,0.538534,0.511459,0.158085,0.071083,-0.335359,-0.036391,-1.737847,0.600925,-0.523275,0.563587,-0.691966,1.811634,-0.358423,-0.321516,-0.161964,-0.109792,-1.259159,-0.364156
loi,1.23256,-0.991243,-0.47091,-0.473089,-0.618538,-2.253685,0.91077,0.476426,-0.302032,0.703629,2.105388,-0.335376,0.480305,0.417384,-0.543586,0.026056,0.276629,0.812052,0.031397,0.086783,-0.37615,-2.069792,-0.501251,0.730853,-0.596427,0.403199,-0.00937,-1.688638,-0.390582,0.239109,0.709992,1.623041,-0.784353
définition,0.165216,-1.815555,0.067723,0.051046,-0.579283,-1.15264,1.136223,0.507012,0.614712,0.815687,1.087124,0.81695,-0.492515,0.017519,0.976233,1.431231,-0.06463,0.884295,0.158981,-0.126563,-0.046605,-1.61132,-0.553072,1.155002,-0.640442,0.206324,0.586003,-0.415065,-0.565219,-0.170718,0.876364,-0.376391,-0.405888
réel,-0.033711,-1.641249,-0.797996,-0.562106,0.001815,-2.31959,0.767533,1.491693,0.624932,0.673285,0.447334,0.265974,0.000684,0.343786,1.022015,1.368213,0.656434,1.040221,0.129068,-0.681552,0.894391,-2.164095,-0.723429,0.495521,-0.013463,0.341369,-0.034708,0.597277,-0.147473,0.629507,0.369984,-0.35199,-0.247228
dimension,0.258291,-1.619862,0.321658,0.809921,-0.471128,-0.799937,-0.081949,0.992231,0.666043,0.815198,-0.36152,1.004072,0.496444,0.545389,1.500487,0.695305,0.491108,0.363049,-0.179975,-0.321536,1.45961,-2.473919,-0.136593,0.851093,-1.519719,1.001018,0.521494,-0.350774,-0.319181,-0.119935,0.611258,-0.538262,0.339778
statistique,2.041633,-1.425556,0.474844,-0.541827,-0.036192,-1.405012,1.143194,-0.140712,-0.792527,0.558026,2.068468,0.335086,1.42965,0.853086,-0.280644,0.173758,0.727366,0.145768,0.641957,-0.314464,-0.61313,-1.115186,0.401608,-0.850726,0.253443,-0.674421,1.668113,-0.907246,-0.295768,0.201132,0.232806,-1.33432,-0.486588
sommet,0.551748,-0.474481,0.672354,0.53736,-0.179588,-0.784095,-1.619115,-0.027366,0.361912,0.936689,-0.514526,1.124807,0.496266,-0.888009,-0.132825,0.288679,-1.318898,0.64316,0.514428,-1.516548,-0.203288,-2.02536,-1.397741,2.628003,-0.977281,1.828331,1.335976,0.661673,0.011331,-1.450865,0.699645,-0.967243,0.581245
logique,-0.054135,-1.204697,1.221113,0.159678,-1.042187,-1.701487,1.802256,0.310504,0.128082,0.02978,1.172324,0.443292,-1.80192,1.427717,0.425064,0.821903,-0.955868,0.757491,1.640408,-0.055431,0.8458,-0.374074,-0.335446,0.573816,-0.43809,-1.10878,1.801723,0.319314,-1.373564,-1.536576,0.447726,-0.569258,-0.518548
terme,0.473736,-1.605603,0.074653,-0.221256,0.190002,-0.952558,1.728669,0.403849,0.224843,0.467626,1.113083,-0.044119,-0.290268,0.30144,0.58715,0.827653,-0.405498,1.347265,-0.284153,-1.085704,0.204549,-1.209861,-0.460282,1.678635,-0.426725,0.380482,0.871659,0.235938,-0.305607,0.053449,0.616423,0.097353,-0.300084
trois,0.824216,-1.490863,0.433483,0.52701,0.777806,-0.65712,-0.26719,1.088876,0.223226,2.24581,0.601884,-0.027186,-0.624033,0.592046,-0.328849,0.43476,-1.054524,-0.008766,0.082327,-0.737708,0.719153,-1.429284,-0.491771,1.898115,-0.651209,0.495559,0.792267,0.037756,0.087752,0.251319,0.563985,-0.693426,0.434316
plan,0.682747,-1.696977,-0.180013,0.907013,-0.544659,-1.808562,0.428451,1.09812,0.520211,1.998484,-0.630512,1.237187,0.271266,-0.350572,-0.390295,0.249815,0.281466,0.064204,0.950825,0.307617,0.691261,-1.919998,-0.577152,0.92402,-0.330656,0.876566,0.318104,-0.446321,-0.63338,0.866201,-0.046341,-0.95066,1.091114
formule,-0.037099,-0.400229,0.830302,-0.409709,0.067436,-1.512426,2.30651,0.640833,0.581618,0.672652,0.946754,0.118582,-1.222372,0.381098,0.095475,0.402075,-0.154283,0.911195,-0.126251,0.16937,-0.478358,-2.42499,-0.409826,1.228845,-0.419172,0.010094,0.360891,-0.252854,0.025277,-0.760378,1.42073,0.870549,0.312797
droite,0.429232,-2.202041,0.255382,0.759826,-0.545282,-1.362071,0.330233,0.540746,0.901972,1.464709,-0.927478,0.087697,-0.592567,0.287847,-1.035843,1.295137,0.557712,0.237713,0.658842,0.000902,-0.07392,-1.371347,-1.219169,2.585508,0.037244,1.052154,0.130011,-0.441535,-0.120282,0.954189,-0.155599,-1.387218,1.007961
$\mathbb{C}$,0.2411,-1.89047,1.169661,0.486125,0.15691,-1.702747,0.215459,0.253332,0.73808,0.350605,0.373058,-0.121754,0.610636,-0.001005,0.093143,0.950823,-0.36291,0.149435,0.938505,-0.557068,0.409632,-1.436435,-0.699459,1.544779,-0.481337,0.085304,-0.741116,0.54438,0.567701,0.22476,0.597511,-0.671775,1.269534
solution,-0.37703,-1.19926,0.531016,-0.615102,0.143788,-0.995779,1.457971,0.853754,0.08653,1.552424,0.244608,0.326669,-0.110925,0.584104,1.005187,0.599785,-1.078116,0.402793,0.051208,-1.441609,0.273376,-2.205836,0.286434,1.159365,0.24038,0.282899,-0.452633,-0.427138,0.39852,-1.10748,-0.361919,-0.077385,0.280056
modèle,0.866712,-1.30857,0.022281,0.296856,-0.515155,-1.548248,0.174448,-0.334202,0.381758,1.097263,2.043515,0.464782,0.65307,1.038427,0.878934,-0.053607,-0.524982,0.821956,0.530609,-0.161217,0.149893,-1.627959,-0.007156,0.262873,-0.028317,-0.934713,0.628361,-0.815122,-0.490539,-1.063721,-0.359761,-0.024412,0.133841
linéaire,-0.5091,-2.057599,0.810682,-0.055763,0.838629,-1.292942,1.134598,1.508577,0.21413,0.576993,0.880561,1.26836,0.37642,-0.000474,1.515631,-0.048089,0.184037,0.844809,0.006386,0.532535,0.102445,-2.211376,-0.583982,1.015163,0.636301,-0.666151,0.331104,-0.630983,0.188092,-0.949686,-0.516741,-1.07343,-0.825473
probabilité,1.345745,-0.951793,-0.653552,-0.598315,-0.778385,-1.369179,0.244493,0.603045,0.223248,0.782856,1.983793,-0.308188,0.598695,1.287899,-0.013053,1.342852,-0.123602,1.201179,0.265727,-0.952216,-0.443875,-1.64294,-0.152127,0.613642,-0.491053,-0.115279,0.058328,-0.833638,-0.624417,-0.277485,0.06702,0.000901,-1.034592
