word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
solution,0.235463,1.588768,0.551672,0.584274,-0.87614,0.428006,0.308222,-0.525545,0.891145,0.451284,1.387182,-0.910468,1.234497,0.117144,0.556896,0.150856,-0.036334,-0.522562,-0.889555,0.658105,-1.174638,-0.901014,1.639807,0.474719,-0.272827,0.223397,-0.991666,-0.325077,0.344338,-0.20986,0.331596,1.324659,0.543757,-1.690714,-0.342822,-0.439199,-0.640979,-0.691851,-0.072015,0.519651,-0.358091,-0.443672,0.324116
modèle,0.21914,1.29744,-0.446296,1.257063,0.481778,-1.066539,0.746871,0.511253,0.285731,-0.504813,-0.63491,-0.692914,0.975784,-0.403395,0.633482,-0.347578,0.529715,0.293316,-0.393641,0.57029,-0.08857,-0.795298,0.807719,-0.130808,-1.475635,-0.481247,0.065251,-0.205923,1.634508,0.836398,0.869334,0.959089,-0.708836,-1.475611,-0.154217,0.171035,0.538747,-0.314999,-0.699314,0.922015,-0.014083,-1.226543,0.376306
linéaire,-0.490409,0.66795,0.922155,1.636378,-0.082018,-0.68915,0.624813,0.289529,0.629947,0.278447,0.061219,-0.299488,1.23877,0.213065,-0.018457,0.228134,0.479189,-0.588144,0.066007,0.858121,0.434611,-0.268501,1.508586,0.30419,-0.626033,-0.659262,-1.573708,0.547375,0.285269,0.501077,0.702026,1.219156,-0.386658,-2.561212,0.175494,-0.779007,-1.233362,-0.174203,0.065437,0.814498,0.408941,-1.299963,0.762718
probabilité,0.58522,1.547016,0.253151,0.568192,0.023405,-0.131091,-0.463372,1.005137,0.941346,0.609547,-0.262004,-1.815101,1.147035,0.087571,0.023964,-0.205383,1.120559,-0.392924,-0.553005,1.075482,-0.203267,-0.250917,-0.115862,-1.114865,-1.471164,-0.48064,0.508852,-1.040211,0.65851,0.486506,0.378765,0.51675,-0.481778,-1.208674,-0.7096,-0.084272,1.552535,-0.379026,-0.642257,0.094813,0.065966,-1.672859,0.449357
série,0.716122,2.195806,2.124289,0.122453,0.71074,0.675857,-0.057892,0.19743,0.408732,0.178146,-0.110504,-0.662601,1.327197,0.561442,0.374836,-0.253061,-0.001686,-0.061696,0.220159,-0.95622,-0.500118,-0.369426,0.153907,-0.674369,-0.024483,-0.396637,0.137342,-0.606306,-0.070769,0.312327,0.282378,0.187673,-0.177127,-2.173415,0.006197,0.193744,0.151806,-0.27376,0.016482,-0.166005,-0.497834,-1.463519,-0.369039
somme,-0.568685,1.352376,1.384027,-0.014257,-0.21632,-0.304477,-0.629519,-0.233407,-0.030291,-0.316762,0.823395,-1.773258,1.497748,-0.253138,0.004368,-0.234697,-0.186072,-1.31852,0.419515,-0.973524,0.868977,-0.735838,0.644328,-0.732511,-0.677214,-0.949827,0.090537,-0.163284,-0.376243,0.9364,0.573084,0.634094,0.656357,-1.820607,-0.897316,-0.029392,0.101694,0.167733,-0.219122,-0.172962,-0.957417,-2.026393,0.275729
mesure,0.105816,0.602619,0.501634,1.645513,0.377354,-0.309321,-0.301994,1.174364,0.359049,0.210233,0.889549,-0.925968,1.002308,0.263683,-0.157003,1.145178,-0.001746,-0.593521,0.471465,0.273622,-0.070706,-0.401773,0.483266,-1.479369,-1.431779,-0.978508,0.864736,-0.90319,0.146397,0.676998,0.302198,1.112435,0.073702,-1.280355,-0.602582,0.581717,0.987975,-0.558209,0.407687,0.462559,0.392725,-1.020597,-0.729858
carré,-0.657276,0.396669,1.03408,0.444581,-0.593296,-0.515934,-0.8305,-0.399522,1.548607,-0.585593,0.949405,-1.013347,1.875253,-0.540501,-0.65735,0.319529,0.037947,-1.244346,0.342633,-1.386112,-0.150392,-1.198512,0.985435,-0.9254,-0.439109,-0.614193,-0.093567,-0.570313,0.601588,-0.986523,0.098782,0.043495,0.795746,-0.835406,-1.04772,-0.127552,-0.538753,-0.326089,0.614747,0.341548,-0.272462,-2.1332,0.629612
vecteur,-1.193688,0.490102,0.220085,0.825233,-0.251119,-0.044649,-0.730386,0.362606,-0.532633,1.251594,-0.065341,-2.217817,0.966148,0.754628,0.892031,1.123914,0.874592,-1.819261,0.465724,0.234637,0.433053,-0.250599,0.198603,-0.749539,0.665598,-1.295161,-0.453118,0.882389,0.400541,-0.309002,1.566925,0.788501,0.097697,-1.779817,-0.92498,-0.101512,-0.475052,-0.763837,0.429508,0.687113,0.890781,-0.981142,0.9571
connexe,0.509648,0.340325,0.984405,1.425648,0.014148,-0.308387,0.30661,-0.290416,0.518607,-0.473304,-1.06467,-0.506007,1.912177,1.342425,-0.367826,0.411419,-0.789437,0.19007,0.930153,-0.806152,0.135217,0.012013,1.612057,-1.188102,-0.058921,-0.556964,-0.982329,0.282715,0.967481,0.129494,0.942194,0.802765,-0.129382,-1.035343,0.304465,0.359227,0.854561,-0.574959,-0.345036,-0.038412,-0.207796,-1.528065,-0.664987
