word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
structure,0.316201,-1.358524,-0.479918,1.417625,0.734972,-0.550545,-0.232853,-1.09897,-0.540333,1.022611,-0.618506,0.882654,0.338295,0.561054,1.529507,0.296409,0.95628
corps,-0.407713,-0.245073,0.61532,1.662471,0.663257,0.015879,0.096298,-1.141707,-1.191483,-0.319439,0.494487,0.272033,0.739952,-0.869528,0.946117,0.78319,0.712841
rapport,0.296514,-0.703207,-0.146539,2.329243,-0.000963,-0.471482,0.18195,0.690031,0.120913,-0.073284,0.06125,0.871367,0.057435,0.107933,1.113236,-0.465304,0.869325
longueur,0.250741,-1.32971,-0.994978,2.094172,0.418609,1.73231,0.110793,-1.408389,0.049369,-0.136672,-0.560117,0.359262,-1.205632,-1.050705,0.691681,0.417373,1.023207
informatique,-1.094692,-1.511771,-1.035721,1.43957,0.684871,-0.701187,-0.331611,0.913318,-0.537712,0.754827,-1.106549,1.247391,0.559604,2.213194,-0.173149,0.229015,0.222825
infini,0.123239,0.288865,-0.310984,1.540065,-0.166215,0.359388,-0.42602,-1.138642,0.068171,0.302118,1.440099,0.818925,-0.7556,0.728331,1.066624,-0.438828,-1.224518
variété,0.363202,-1.519403,-0.812339,-0.553711,0.23549,-0.363868,0.075572,0.213068,-1.220659,-0.264967,-0.374449,0.823624,-0.54364,-0.536944,2.019937,0.687328,-0.531505
ligne,0.127781,-1.700895,-0.359091,1.690668,-0.039847,0.438066,-0.744516,-0.67513,0.411795,0.014228,-0.361753,-1.141684,0.225824,-0.194445,-0.230424,-0.578872,1.114874
positif,0.503311,-0.081587,-0.214454,2.0059,-0.131721,-0.784424,0.67404,0.88433,0.058004,0.498951,0.53084,0.916276,-1.004598,0.105178,1.016702,-0.321239,-0.187005
angle,0.238146,-0.865012,0.084155,1.791399,0.923367,1.214981,-0.678979,-2.086139,0.041839,1.291004,0.010983,0.432776,-0.240511,-0.409463,0.714244,0.386311,-0.047679
polynôme,0.887912,1.446224,-0.2885,0.851995,1.506851,2.103315,-0.652553,0.752697,0.269439,2.101249,0.941601,1.671378,-0.807945,-0.32165,2.208342,0.58289,-0.06017
centre,-0.497764,-2.510912,-0.046101,0.629308,-0.081715,-0.431133,0.679397,-0.764257,0.766861,0.051031,-1.068334,-0.713857,0.827729,0.066427,0.418119,-0.562984,0.865169
démonstration,0.319371,0.092528,0.049097,1.560739,0.140601,-0.433175,0.796193,-0.604266,-0.985813,0.407633,-0.600914,0.637197,0.145275,0.990499,-0.75155,-0.138935,-0.436443
vectoriel,0.364197,0.11212,-1.171398,1.508778,1.178217,1.313899,-1.156275,0.037146,-0.599642,1.171985,0.147005,1.42966,-0.396717,1.702808,0.902745,0.724046,-0.250253
limite,0.49941,-1.229642,0.381505,1.562002,0.327519,0.133362,0.076528,-0.907331,1.274525,0.239691,0.259849,0.758469,-0.024275,-0.171264,1.43968,-0.21084,1.084972
représentation,0.778528,-0.627092,-0.460562,1.419098,0.305725,-0.391577,0.005827,-0.138085,-0.391421,0.402024,0.235621,0.1722,1.089413,-0.088192,0.917946,-0.394155,-0.84423
famille,-0.316461,-0.770598,0.671037,-0.170794,0.153376,-0.495722,-0.479488,0.439057,-0.130808,-0.985142,-0.339117,0.415596,1.399957,-1.962489,0.788883,0.02492,0.044504
arête,0.690984,-0.171858,0.468671,0.1513,1.007304,1.924366,0.047948,-2.922966,0.320117,0.814229,-0.299507,0.614382,-0.713476,-0.646103,0.722418,1.000013,-0.25814
distance,-0.134061,-0.685907,-0.710028,2.524663,0.004225,0.423779,0.486034,-1.029217,0.487755,0.05453,-0.17265,0.839584,-0.774251,-0.125389,-0.10208,0.007071,0.697952
surface,0.177953,-1.557636,-0.776196,1.743628,-0.191385,0.608993,-0.107939,-1.68252,-0.486756,-0.38277,-0.115101,1.495624,-1.344566,-0.266879,0.755873,0.231159,1.637481
aléatoire,0.18123,0.234899,-0.314926,1.868525,0.381391,0.182209,0.234395,-0.387354,-0.176979,0.52846,0.631064,1.901007,-0.501086,0.985701,0.343715,0.326545,-0.237014
naturel,0.312163,-2.205484,0.11958,0.630122,-0.375077,-0.297821,0.071182,-0.68794,-0.015276,-0.371931,-0.313076,1.000649,0.116916,-0.417092,2.420764,-0.8879,0.963668
normal,-0.261003,-0.718259,0.210335,1.458288,-0.103652,0.017114,0.454512,-0.298324,-0.894587,0.707455,-0.19821,0.423635,-0.548206,0.208551,0.632381,-0.346288,0.59048
arbre,0.378104,-1.653676,-0.261362,0.374162,0.020189,0.389218,0.166185,-1.350794,-0.882561,-0.812532,0.630387,1.05722,-0.310529,-0.893548,1.371257,0.537589,0.015379
démontrer,-0.133256,0.306545,0.312947,1.555402,0.081864,-0.807887,0.510465,0.065229,-0.613982,0.088651,0.051497,2.044258,0.221867,0.084517,0.932478,-0.286784,0.183029
algèbre,0.44015,1.041009,-0.672782,0.492648,1.959329,1.537932,-0.663141,-0.264572,-0.347122,2.31176,-0.68636,1.32337,0.101487,0.925866,1.873057,1.216684,-0.112543
règle,1.315764,-0.339656,0.279777,2.10092,1.063815,-0.515854,0.328395,0.728609,-0.317446,1.003348,0.493001,0.808017,0.966232,0.345052,0.652637,0.363846,0.262163
volume,0.138871,-0.421307,-1.597942,0.530341,-0.906919,-0.614471,-1.386107,0.073442,-1.457551,0.930874,0.771617,-0.478947,-0.238326,-0.7389,0.474728,-1.013296,0.738449
calculer,0.675334,-0.139252,-0.372982,2.384012,0.244895,0.871772,0.030955,0.443502,0.248593,0.908579,-0.283666,2.251586,-1.228548,0.158639,0.282155,-0.594782,0.687041
