word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
calcul,-0.270157,-0.375751,-1.427719,0.549405,0.907831,-0.292212,-0.290091,-0.834296,-0.51728,0.98293,1.285592,0.765128,-0.787599,-0.515527,0.413205,0.539215,-0.217475,0.91408,0.019122,0.750012,-0.977982,0.706121,1.443858,1.160518,-0.116148,0.698387,-1.303736,0.513139,0.237793,0.679215,0.119775,0.670365,0.843516,0.088184,0.523231,1.090537,1.449623,0.220015,-0.420439,-0.560707,-0.984812,0.58353,1.022965,0.934839,-0.501872
application,-0.84761,0.425696,-0.496505,-0.09295,0.283959,-0.288822,0.287852,-0.83294,0.070078,2.100994,0.429018,0.228694,-0.459908,-1.0367,0.039576,-0.146503,1.380338,0.972813,0.779095,-0.034043,-0.864772,0.167195,0.465628,0.614031,0.221366,1.102915,-0.490235,-0.39374,0.305261,0.942491,0.075552,1.218721,-0.128147,-0.187985,-0.949501,0.915119,1.358642,0.254116,-0.129808,-1.297618,0.020153,-0.821584,0.377538,1.504035,0.341928
élément,-0.508015,-0.169388,0.045854,0.438113,1.665961,-0.175694,0.480783,0.245523,0.519993,0.311334,0.078555,1.098386,-0.424039,1.458006,0.884063,-0.68204,1.458946,0.535634,0.229496,0.325437,-1.385332,0.551626,0.242816,0.160719,0.121476,0.854149,-0.417708,-0.112571,-0.599211,0.379456,0.306635,-0.311385,0.074372,0.052474,0.34379,1.164853,0.966312,1.228319,-1.04401,-1.711251,0.382129,-0.140757,0.723612,1.170647,-0.654159
grand,0.043945,0.363331,-1.311724,0.467722,1.662741,0.7402,1.177342,0.255276,0.621955,1.198048,1.057074,0.390463,-0.521464,0.883717,0.461343,0.158874,-0.339782,0.256041,0.030349,-0.00242,-0.757684,1.084084,0.114197,1.476612,-0.59184,0.225321,-0.187416,-0.14163,-0.915009,-0.653767,0.24761,0.725893,0.092229,0.563368,0.354837,0.012507,1.366253,0.028934,0.253146,-1.300295,-0.060425,0.72331,0.320105,1.258631,-0.14199
propriété,-0.293675,-0.039505,-0.350287,0.707974,1.067084,-0.057215,0.619012,0.004001,0.196173,0.913536,-0.196493,1.160225,-0.320523,0.685047,0.905013,0.273173,1.669443,0.427339,0.527223,0.505323,-1.256081,0.298801,-0.399114,0.61205,0.409735,1.139137,-1.0189,-0.262457,-0.520809,-0.318846,-0.268396,0.657143,0.217883,-0.308588,-0.448756,1.363189,1.65791,-0.539115,0.158069,-1.260603,-0.646615,0.059524,-0.424742,0.980483,0.214884
ordre,0.250171,-0.542429,-0.568643,-0.268431,1.722356,-0.195423,0.119104,0.898254,0.490564,1.345813,0.438455,1.072612,-0.337775,0.78822,1.028819,-0.104913,0.881089,0.390581,1.195788,0.70271,-0.043347,0.443842,0.285208,0.838543,-1.174214,1.162951,-0.343336,-0.21967,-0.79966,-0.427973,-0.685022,-1.062573,0.104538,-0.964126,0.107922,0.998581,1.118679,-0.879434,-0.181457,-2.110258,-0.471104,0.089091,0.08914,1.612146,-0.924556
variable,-0.453407,0.421172,-0.536924,-0.495661,-0.175385,-0.757881,0.256803,-0.164835,-0.371598,0.620376,0.3408,0.466657,-1.286624,-0.164689,-0.066739,-0.386662,2.042818,1.128958,0.161059,-0.425613,-0.962206,-0.311452,2.218942,-0.768983,0.900687,1.670352,-0.951728,-0.131354,-1.25829,-0.215052,-0.022274,-0.088036,0.486423,0.566944,0.487687,0.968978,0.504136,-0.264838,-0.148703,-1.68084,-0.772389,0.821191,0.798951,1.511129,0.016043
base,-0.59915,0.430384,-0.667426,-0.04481,0.403462,0.087731,-0.75529,-1.155706,0.106703,0.79376,0.238873,0.787692,-0.679556,1.120193,-0.025801,0.063532,0.307705,0.960975,1.36368,0.274273,-0.709372,1.366465,-0.002119,0.324409,0.257278,0.696901,-0.947978,-0.474167,0.200609,0.546644,-0.733925,1.181406,0.1401,-0.115311,0.525634,1.554148,1.356243,0.562025,-0.849824,-1.700815,0.906262,0.788939,0.038714,0.971822,0.42519
géométrie,-0.86493,-0.746639,-1.02217,0.963319,0.201022,1.564278,-0.138839,-0.680249,0.50167,0.896182,-1.171407,0.68031,0.805695,-0.094353,0.44046,0.72705,1.09895,0.993773,0.719031,-0.637814,0.23033,0.941643,0.903211,1.629098,0.070732,1.115549,-0.186517,-0.027208,-0.094411,0.610426,1.536524,0.818764,0.098302,0.810181,-0.328754,1.251712,1.503229,0.49766,-0.081897,-0.570454,-1.091272,0.384068,0.399952,0.487197,0.291986
analyse,0.137259,0.173168,-1.14946,1.043733,-0.071908,0.269708,0.1698,-0.477244,-0.36175,1.790977,0.321312,0.680927,-0.457845,-0.434112,-0.14909,0.540494,1.003019,1.52066,0.651131,-0.064591,-0.423305,0.482038,2.11155,0.341391,0.122124,1.644615,-0.915409,-0.104242,-0.422288,0.038911,1.13739,1.12689,-0.101947,-0.051851,0.022453,1.045197,1.234974,0.659657,0.092486,-0.131051,-0.581484,-0.526016,0.489777,0.44738,0.462815
