word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
égal,0.536341,-1.011694,1.58934,-2.416088,-1.76073,1.56879,-0.668814,-0.384228,0.330255,-0.949014,-1.063176,-1.043922,1.716461,0.045324
cercle,1.593787,-0.095421,1.985247,-1.707575,-1.711006,1.636267,-0.48182,-1.528119,0.969039,0.594049,-0.363981,-1.308136,0.342529,1.874381
partie,-0.399512,-0.470437,0.45764,-1.874954,-2.325641,1.014998,-0.152847,0.23747,1.209862,0.012373,0.196424,0.177929,1.264539,0.021202
relation,0.805723,-0.600738,0.916126,-1.732625,-2.248738,0.239919,0.116527,0.569541,1.113334,-0.111078,-1.231372,0.817186,0.800936,0.125383
courbe,1.459426,0.152031,2.181362,-1.921047,-0.933045,0.634414,-0.167615,-1.083371,1.695361,0.848025,-0.909207,-0.54796,0.581873,0.67665
différent,0.339754,-0.395296,0.133486,-1.97257,-2.487518,1.151356,0.20472,0.753548,0.802176,1.279052,-0.762641,-0.944404,1.263848,-0.210583
complexe,-0.118884,-1.042678,1.898035,-1.889531,-1.275424,0.416457,-0.210511,0.4406,2.152588,0.529331,-0.782315,0.732432,1.375468,-0.4937
matrice,1.95197,-1.15404,1.906892,-1.198487,-1.651025,0.792714,-1.189006,0.159161,0.800323,0.2594,-1.359031,-0.266577,0.549688,-1.473756
domaine,-0.931415,-0.280088,0.656096,-1.463113,-2.122908,0.919329,0.991592,0.78562,1.869018,1.375972,-0.141536,-0.245498,1.147204,-0.512356
fois,-0.281348,-1.257191,0.022233,-1.813083,-2.37204,0.467313,-0.687508,-0.104973,0.721024,0.030357,-0.122221,-1.335711,1.119208,-0.117862
type,0.96239,-0.575298,0.490313,-1.527517,-2.130227,0.169811,-0.116968,1.360933,1.022872,0.547635,-0.573732,0.361863,1.025379,-0.694889
mot,1.593353,-0.890233,-1.176426,-1.452006,-2.13984,0.995648,0.40399,0.142797,0.855906,-0.576317,-0.428033,0.40879,1.622671,-0.875872
algébrique,-0.021809,-1.409869,1.617398,-1.515444,-1.438201,0.253048,0.759037,0.054713,2.3524,0.824196,0.217463,0.845805,1.444616,-6.6e-05
