word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
géométrie,0.40412,-0.870869,0.887754,0.853818,-0.753656,0.41564,-0.841673,0.819964,-1.647416,-1.790843,-0.378846,0.678057,1.112272,1.764805,-0.896628,0.342727,-0.568296,1.3162,-0.706799,-0.082474,-0.272799,-0.939522,1.067808,0.660061,-0.541658,-1.288549,0.681402,-1.564473
analyse,0.539838,-1.326455,0.935682,0.984755,-0.768105,-1.086002,-0.392011,1.372481,-1.931137,-0.386157,-0.657854,0.642242,0.499401,0.2799,-1.322507,0.257861,-0.367561,1.320763,-1.116918,0.33628,0.850857,-0.008495,0.461746,0.172503,0.454977,-1.714849,1.779413,-0.915174
loi,1.37974,-0.982733,-0.209171,-0.25011,0.19245,-1.91718,0.325986,0.671782,-2.021706,-0.655536,-0.52779,1.13382,0.71457,-0.064656,-0.471273,0.272716,-1.005032,0.155393,1.527142,-1.041835,0.108222,1.427164,0.63204,-0.189737,0.988979,0.269795,1.542131,-1.321905
définition,0.508364,-0.866155,-0.017125,-0.273428,-0.689492,-0.883524,-0.472437,0.059311,-2.208501,-0.990097,-0.252262,-0.397544,0.429475,1.370242,-0.415676,0.318435,-0.163693,0.68167,-0.12,-0.380096,-0.819373,-0.005841,0.652384,-0.26627,1.003175,-1.011683,1.929831,-0.775846
réel,0.752427,-1.70365,-0.363014,0.098237,-0.816856,-1.195602,0.464984,-0.505495,-2.598437,-0.663579,0.669352,0.198075,0.509997,0.880278,-0.083375,0.221939,-0.544908,0.761914,-0.192674,0.216787,-0.948903,0.769395,0.692298,0.596753,0.579587,-1.954831,1.33937,-1.00405
dimension,0.176287,-1.143507,-0.374242,0.149768,-0.533902,-0.43453,-0.050005,-0.074357,-2.000812,-1.438055,1.103193,-0.394936,1.23491,1.45445,-0.085383,0.362986,0.260895,0.909357,0.080805,1.004496,-0.419559,-0.565215,1.953226,0.038023,0.406706,-0.891204,0.591244,-0.848131
statistique,0.781638,-1.008151,0.23274,0.424508,-0.412305,-2.418578,-0.852101,1.912606,-0.353195,0.716953,-1.08031,0.765569,1.346033,-0.423162,-1.628746,0.265132,-0.422472,-0.034279,-1.019304,0.127727,1.429678,0.357821,0.457186,0.454251,0.591011,-0.425245,1.706869,-1.317855
sommet,-0.085591,-1.132339,-1.295598,-0.704037,-0.726092,-0.714769,-1.264667,-0.762257,-0.439818,-1.121077,0.6421,-1.755194,0.836524,1.602047,1.194695,-0.706613,-0.003155,-0.354016,0.684886,0.239066,-0.730635,-0.915934,2.535295,-0.223048,1.46482,0.831009,0.159639,-2.683779
logique,1.566478,-0.180445,0.845781,1.126243,-0.759258,-0.70505,-0.48673,0.320544,-0.470321,0.460593,-1.761777,-1.628186,0.576657,0.519762,-0.990586,0.279314,-0.934272,1.569084,0.283958,-0.904455,-1.340478,-0.677653,0.750718,0.216349,-0.533497,-0.492683,2.788952,-0.88825
terme,0.585963,-1.087032,-0.071948,-0.779985,-0.303574,-0.907048,-0.277388,-0.428292,-1.868786,0.259978,-0.306719,-0.568196,-0.122157,0.891258,-0.52714,-0.265357,0.022566,1.227255,0.939774,-0.268576,-0.230589,0.18077,0.412303,0.376499,0.895944,-1.080612,1.881237,-1.278005
trois,0.584216,-1.305541,-0.355813,-1.067503,-0.525065,-0.165071,-0.982048,0.472623,-0.800873,0.009225,-0.449201,0.15478,0.652785,2.017509,0.899981,-0.687963,-0.617204,0.656097,0.994804,0.828631,-0.023936,-0.587897,0.957323,0.238494,0.373944,-0.389389,0.994554,-2.293021
plan,0.827119,-1.227809,-0.036535,-0.178745,-0.816585,-1.080964,-0.778198,0.538526,-1.491608,-1.408429,1.29536,1.078105,1.281809,1.255388,0.767151,0.109398,-0.474425,-0.196242,-0.287007,-0.101554,-1.016007,-1.505207,0.921626,0.96243,0.027813,-1.04536,0.361646,-1.641671
formule,1.015152,-0.876072,-0.779242,-0.150348,0.596073,-0.246048,-0.56379,0.307986,-2.092183,-0.127789,-0.455486,0.140887,0.059912,0.834632,0.013585,0.205455,0.040487,1.400117,0.89757,-1.13576,-1.229812,-0.05234,0.500058,0.037831,0.393706,-0.406543,2.85173,-0.814728
droite,0.912255,-0.628587,-1.019223,-0.466058,-0.711306,-1.213529,-1.378013,0.23044,-1.894594,-0.161544,0.936265,0.759266,0.361867,1.285122,2.092099,0.179466,-0.162377,-0.578744,0.309699,-0.308033,-0.561111,-1.369877,0.975187,0.826753,-0.037177,-1.298312,0.881253,-1.881083
$\mathbb{C}$,0.708841,-0.836815,-0.952784,0.394607,-0.926462,-1.106252,-0.734804,0.189329,-1.221378,0.597549,0.742133,-0.497846,1.209873,0.772681,1.233767,-0.415153,0.623918,-0.261375,0.467497,0.11126,-1.219435,-0.134899,0.759243,0.706186,0.666652,-1.17851,1.120453,-1.215338
solution,-0.139985,-2.255606,-0.476947,0.458816,-0.647562,-0.632271,-0.43774,-0.044438,-0.626691,-0.926269,-0.170616,0.169106,-0.877518,0.529836,0.494009,0.375627,0.421275,1.284517,0.593943,0.960915,-0.745006,-0.390808,0.127646,0.389515,1.148333,-0.811676,2.135147,-1.402106
modèle,1.416746,-1.181348,0.034594,1.023333,-0.890968,-1.440628,-0.192164,1.227533,-0.61967,-0.635775,-0.39253,-0.112068,0.703376,0.091357,-1.318887,-0.619567,-0.631754,0.40404,0.408844,-0.240285,-0.070274,0.098951,0.973439,-0.414506,1.744953,-0.209671,1.4453,-0.980033
linéaire,0.537926,-2.029774,-0.217818,1.644641,-0.755834,-1.410225,-1.010387,0.625628,-2.017999,0.033764,0.613839,-0.197594,-0.462169,1.573947,-0.216034,0.393992,-0.046722,1.059448,-0.182415,0.534299,0.385872,0.073472,0.197274,-0.493838,0.626309,-0.82623,1.896674,-0.345569
probabilité,1.168143,-0.851255,-0.505692,-0.338687,-0.669145,-2.060376,0.518296,0.383628,-1.327466,-0.226113,-1.212595,0.052943,0.470946,-0.304256,-0.815325,0.275844,-0.798593,0.046835,1.106976,0.110827,0.358536,1.127643,1.128908,-0.661349,0.796219,-0.575819,1.536244,-1.731237
série,-0.525223,-1.527232,0.59316,-0.384902,0.02123,-0.842988,0.226785,0.425645,-2.295718,0.390533,-0.345752,1.539873,0.63133,-0.263977,-0.22574,0.697406,-0.368297,1.401743,0.463064,-0.332614,-0.373672,0.883013,0.521407,-0.219387,0.197512,-1.2576,1.325654,-1.534174
somme,-0.195381,-1.356475,-0.783922,-0.872228,0.369449,-0.287082,-0.565838,-0.529084,-2.089333,0.110427,0.594843,0.49739,0.7722,0.682204,0.032027,-0.818733,-0.188351,1.410597,1.199465,0.334412,-0.120316,1.272821,1.245943,-0.327524,0.859711,-0.586268,1.436676,-1.927519
mesure,0.574219,-0.607594,-0.569545,-1.019434,-0.503357,-1.682928,0.690897,0.743534,-1.701767,-0.718853,0.518981,0.533059,0.6934,0.775512,-1.14519,-0.359686,0.20619,0.391853,-0.449541,-0.410098,-0.156693,0.663829,1.597723,0.390646,0.307111,-0.494517,1.438088,-1.303536
carré,0.304711,-1.698023,-0.882418,-0.1215,0.959193,-0.256788,-0.301876,-0.75377,-1.445812,0.161726,0.718793,0.418768,0.346722,0.572283,0.419894,-1.140541,0.617567,1.830276,1.25732,-0.262813,-0.60632,-0.154217,2.042561,-0.034058,-0.329312,-0.609756,0.854589,-2.203798
vecteur,1.40892,-1.55785,-1.899722,0.278641,-0.183006,-1.146683,0.302338,0.140902,-2.667453,0.111137,1.649583,-0.157922,0.076197,2.507895,0.658013,0.056401,-0.900402,-0.156757,0.366243,0.249228,0.661428,-0.544665,0.536381,0.993276,0.56556,-0.431206,1.307059,-0.577384
connexe,-0.314601,-0.961872,1.247227,1.501016,0.112508,-1.526534,-0.448884,0.304833,-1.234363,-0.641815,-0.434289,0.081563,1.296477,1.217416,-0.041531,0.144337,0.303348,0.90191,-0.649166,-0.527919,-0.674195,0.635958,2.126129,0.378781,0.626463,-0.000842,0.635638,-1.195631
classe,0.489323,-0.991027,0.251496,-0.201432,-0.287145,-1.263827,-1.537759,-0.388338,-1.642453,-0.903401,-0.468752,-1.487395,0.601061,0.922877,-0.486989,0.181789,-0.059322,0.593409,-0.484338,1.249013,-0.901688,0.333149,0.421461,-0.073364,1.434802,-0.865402,0.810037,-0.881783
