word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
calcul,0.039901,0.613898,-0.396756,0.593441,-0.439926,0.216078,-0.854065,-0.261605,-0.210741,0.257208,-0.456702,-0.09669,0.815052,-0.900078,1.151428,-1.341019,0.52428,-1.158604,-0.272566,-1.562885,-0.840362,0.469118,-0.711449,-0.418353,0.579063,0.301363,-0.706394,-0.350172,-0.827017,0.889874,1.385414,-0.724168,-0.024132,-0.822068,-0.070068,-1.480409,0.625695,-0.108732,0.039729,0.251889,0.38667,-1.142062,0.357592,-0.473775,-0.751564,-0.505265,1.19172,-0.661748,-0.18814,-1.583739
application,-0.312246,0.534411,-1.329927,0.231779,0.449643,0.636301,-0.087748,0.87545,-0.567166,-1.161018,-0.898467,0.182774,1.311158,-0.286683,-0.233855,-1.442904,0.880705,0.124687,0.080587,-1.496188,-0.373094,0.332453,0.110431,-0.227424,0.411826,-0.317949,-1.577798,-0.490423,-0.782625,0.425426,0.02298,-0.379475,-0.57247,-1.574893,0.287631,-1.017648,0.852655,-0.39104,-0.195382,0.816818,0.290604,0.082774,0.221281,-0.435533,0.391654,-0.727321,0.274448,0.873211,-0.504646,-1.17928
élément,-0.018124,0.612485,0.330199,-0.392782,0.96261,1.277296,0.127495,0.01215,-0.303654,1.251442,-0.803016,0.02595,1.46051,-0.748163,-0.060276,-2.007733,0.571949,0.672119,-0.10658,-1.465363,-0.698005,-0.9339,-0.651269,-0.795235,0.970682,-0.698,-0.189773,-0.92498,-0.060116,0.44827,-0.494024,0.1987,-0.230614,-0.012128,-0.174469,-1.048898,0.312105,-0.476027,-0.351562,-0.366078,-0.055812,-0.432875,0.279153,-0.074109,0.340194,-1.006841,-0.261154,-0.220576,0.251046,-1.720014
grand,1.401967,-0.372764,-0.626542,-0.029595,0.158434,0.629182,-0.459689,-0.036249,-0.203453,0.135363,-0.141085,0.195582,1.453071,-0.9078,0.835501,-1.398322,0.234565,-0.56135,-1.327313,-0.927802,0.013035,-0.595406,0.746933,-0.119896,1.712195,0.162836,0.944789,-1.094941,0.914948,-0.084801,0.440025,-0.24248,0.133826,-0.376034,-0.411946,-0.562761,1.211962,0.637239,0.043802,0.238988,0.833251,-0.835113,0.205849,0.160266,0.084855,-0.911771,0.176697,-0.306201,-0.510672,-1.568935
propriété,0.364779,0.213946,0.082694,-0.265565,0.644193,0.917481,-0.302774,0.88316,-0.524728,0.334224,-0.611059,-0.021574,0.816471,0.178726,-0.176877,-1.89891,0.624718,0.277024,-0.314085,-0.704872,-0.036926,-0.038619,0.956152,-0.111964,-0.068673,-0.209781,-0.236762,-0.264191,0.524315,0.829267,0.028184,0.249472,-0.229349,-0.5125,0.954307,-0.694381,0.844656,-0.152177,-0.566414,0.221651,0.133316,-0.022967,1.358106,-0.374205,0.016878,-1.929106,0.107775,-0.04424,-1.056819,-2.153747
ordre,0.995804,-0.508851,0.301229,0.191571,0.910094,0.411683,0.738319,0.310046,-0.592085,0.426485,-0.043361,0.62685,0.499145,-0.873789,0.645234,-2.151806,-0.448633,0.140514,0.41271,-1.27243,-0.905889,0.095189,0.342291,-0.195196,0.952911,-0.20945,0.658388,-1.016426,1.051171,0.674596,-0.108728,0.145423,-1.065318,-0.221157,-0.084483,-0.943848,0.840877,-0.098554,0.603417,0.022709,-0.523331,-0.065962,0.552268,-1.127847,0.131108,-1.814169,0.445594,-0.568616,-0.424111,-1.700023
variable,0.335699,0.275135,-0.132491,-1.220405,0.543341,-0.089697,-0.123515,0.068435,0.218299,-0.402905,-0.729081,0.043256,1.576669,-0.679255,0.436151,-2.170371,0.276697,1.561389,0.349792,-0.629862,-0.474946,0.979212,0.074228,-0.957436,-0.296773,-0.479009,-1.325378,-0.35819,-0.586968,-0.283982,0.929681,0.449633,-0.029695,0.831905,-0.219919,-0.78057,0.119584,-0.829591,-0.408923,1.225348,0.686236,0.347061,0.209172,-1.381998,-0.301526,-0.775563,1.476143,-0.617374,0.104651,-1.842957
base,-0.225049,0.587805,-0.06634,-0.647448,-0.531398,0.595521,-0.01363,-0.024644,0.87906,0.058047,0.029909,-0.849987,1.077419,-0.463378,0.41258,-1.902804,0.76302,-0.257842,-0.207529,-1.43111,-1.019807,0.11049,-0.141108,-0.626775,1.09434,0.046658,-0.032664,-1.250825,-1.14715,0.543406,0.222691,-0.786934,0.311414,-0.51039,1.317727,-0.698038,0.673217,-0.867928,-0.017305,-0.773215,1.052127,-0.181036,0.439893,-0.188099,1.114327,-1.288854,0.46186,-0.072664,-0.923039,-0.964079
géométrie,-0.882636,-0.50517,-0.575538,0.904307,-0.380577,1.703711,-0.388022,0.661132,0.761983,-0.620608,-0.226208,0.705715,1.469521,0.184302,0.738065,-1.257802,1.10836,-1.0068,-1.387354,-1.453573,0.735217,0.529497,0.19253,0.935326,0.465457,-0.614216,-0.69465,-0.430482,0.094122,0.526634,0.698045,0.789602,-0.294111,-1.005251,0.524189,-0.707986,0.571682,-1.404157,-0.176818,-0.430337,-0.077927,-1.14097,1.177145,-0.319674,0.489865,0.017506,-0.096445,-0.291361,-0.170309,-1.306379
analyse,0.656465,0.348616,-0.607202,0.862875,-0.406488,0.692605,-0.147415,-0.283949,0.419794,-0.759401,-0.527268,0.459333,0.656216,-0.965072,0.626784,-1.60156,0.944916,-0.245346,-0.665718,-1.053863,-0.255475,0.861315,0.369254,0.267816,-0.25626,-0.421876,-1.592548,-0.511241,-0.362715,0.496011,0.613701,0.104536,0.451654,-0.744734,0.210129,-2.164408,1.202016,-0.521221,-0.942869,0.69497,0.207248,-0.563155,0.996369,-0.876681,0.172787,0.410445,0.526121,-0.226247,0.290999,-1.179787
