word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
système,-2.108135,-0.344784,0.246351,-0.00693,0.532797,-0.385117,0.478403,-0.009204,0.684346,-1.149068,1.224672,0.540804,0.108625,0.027003,0.660617,-1.450303,-0.597428,-0.046099,-0.158046,-0.515145,0.269635,-0.528241,1.792404,-0.00894,-0.053461,0.795937,0.095854
équation,-0.237004,-0.003592,0.639588,2.108222,0.624243,-0.608188,1.596965,-0.446196,-0.109019,-0.139515,1.66852,0.236451,0.076946,0.145952,-0.378506,-2.499822,-1.34564,-1.034724,0.871481,-1.131863,1.194607,0.968528,1.151646,-0.055242,-0.51599,-0.618057,1.231705
suite,-0.807676,-0.761394,-0.244823,0.151952,0.120294,-0.334584,0.437876,-0.833483,0.174271,-0.321713,-0.065096,0.434916,-0.050923,0.430756,-0.111302,-0.465349,0.6489,0.755235,0.295662,1.135756,0.26761,0.162411,0.851395,0.337256,0.404948,0.660884,-0.236939
algorithme,-0.956385,-0.124558,0.299856,0.83846,0.047515,-0.42196,1.379006,1.249547,-1.25239,-0.795678,0.928515,0.708762,-0.329697,-0.250732,-0.654373,-1.234254,-1.139568,-0.525665,-0.08932,-1.349849,0.798361,0.049981,1.717215,0.053554,-0.696581,-0.028792,0.377748
calcul,-1.453467,-0.497127,1.047621,1.442128,0.339758,-0.969481,0.551034,-0.030958,-0.519641,-0.560976,1.40281,-0.112775,0.364699,0.076979,0.041318,-1.493543,-0.753508,-0.520589,-0.419592,-0.788379,0.830548,0.547469,1.330724,0.088028,-1.015364,0.313737,0.287162
application,-2.140736,-0.326096,0.974722,0.051701,0.881791,-0.413223,0.769779,-0.191689,0.704561,-1.206847,0.807825,0.489269,0.726092,0.83929,0.146438,-0.755055,-0.867097,-0.699195,-0.189884,-0.98986,0.604345,-0.153283,1.856169,0.163969,-0.109937,0.367321,-0.55834
élément,-1.739966,-0.293408,0.276241,0.048974,0.01339,-0.471506,-0.2603,-0.036919,0.726935,-0.456643,0.417589,1.239704,-0.326828,0.094111,0.496429,-1.86787,-0.404925,-0.493743,0.064832,0.299453,0.799697,-0.005818,0.202022,-1.066261,-1.090865,0.637755,-0.081119
grand,-0.181786,-0.932861,0.105842,0.261821,0.063853,0.317238,-0.822923,-0.31292,0.89186,-0.559343,0.056534,0.069427,-0.396892,0.036355,0.484895,-1.169805,0.241682,0.183406,0.025201,1.969548,-0.457354,-0.132952,0.021276,0.238188,-0.051557,0.68722,0.211528
propriété,-0.518791,-0.695542,1.034743,0.802508,0.56674,0.589851,-0.727101,-0.604899,0.556235,-1.015465,0.573792,0.918049,-0.882273,0.13433,0.625943,-0.834258,-0.423181,-0.784553,0.490683,0.000478,0.866886,0.853673,1.055777,-0.084044,-0.423884,-0.157309,-0.339539
ordre,-0.258718,-1.321599,0.404535,0.090151,0.689685,-0.668746,-0.014258,-1.565337,1.020169,-0.561621,-0.132388,0.150083,-0.457754,0.245727,0.168003,-0.962646,1.047537,-0.640326,0.173705,0.084422,0.137133,0.378103,0.197489,-0.52257,0.251882,0.982316,0.636574
