word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
loi,2.006648,-2.171294,-0.026971,0.502776,2.713066,-0.535706,0.960713,-0.798224,0.830958,-1.278074,-0.135083,0.58903,0.571381,-0.928665,-0.908942,-0.208893,-0.421236,-0.125876,0.251595,0.471292,0.251236,1.3123,-2.077662,0.618123,-0.854318,0.179526,-0.99668,-0.2571,0.239647,0.157214,-1.008966,0.649039,0.113716,-0.390761,0.123137,0.728854,0.592789,-0.435367,-0.100247,0.657501,0.509912,0.103316
définition,0.474065,-1.130934,-0.371584,0.61295,1.598292,-0.246005,-0.215408,-0.752666,-0.547983,-1.924426,0.150977,0.740896,-0.039775,-0.078261,-0.635281,0.456221,-0.903564,-0.206843,0.011886,-0.107776,1.393114,0.322484,-0.625109,-0.161827,0.469197,0.64081,-1.428586,0.163381,0.525048,0.589532,1.028776,-0.27753,-0.636596,0.013752,1.078458,0.114367,-0.1237,0.398982,0.460853,0.31935,0.597015,0.385241
réel,-0.344548,-1.029046,-0.329232,0.079803,2.141567,0.193951,0.147346,-0.609986,-0.201293,-2.180793,0.196693,1.295648,0.20486,0.133189,-0.642303,0.749361,0.386508,0.446718,0.715707,-0.070684,1.702972,0.166419,-0.829244,0.202654,1.394842,0.290166,-1.473814,0.680279,1.001177,0.794896,-0.12984,-0.055844,-0.062416,0.073188,0.678756,0.424187,0.008607,0.278179,-0.035376,-0.449439,0.16745,-0.402381
dimension,-0.105157,-0.57005,0.224257,0.290803,1.395512,0.829806,-0.92426,0.377167,-0.03692,-1.700603,0.103384,1.825457,0.180651,-0.536299,-0.980971,0.137625,-0.319807,1.060101,-0.661399,-0.648204,1.07784,0.810372,-0.655124,-0.288983,-0.192504,0.53528,-1.310859,0.308279,1.15805,0.94594,0.295136,0.442912,-0.31623,0.920117,1.017567,0.056611,-0.347119,0.851163,-0.241474,-0.718669,0.942951,0.485707
statistique,1.302536,-1.060318,-0.805715,0.694328,1.929572,-0.197403,0.834887,0.707088,-0.369073,-0.417844,0.453665,-0.096691,0.247479,1.015295,-1.602751,-0.004691,-0.321752,-0.569358,0.770657,-0.592796,0.520179,1.68202,-0.282202,1.319168,-0.213527,-0.073191,-0.010016,1.100623,0.540223,-0.038611,0.201485,2.134805,-0.009143,0.406374,0.466214,0.297489,0.324842,-0.870502,0.931158,0.494995,-0.56957,1.469969
sommet,0.421368,-0.200419,0.919356,0.479693,0.462442,0.563332,-0.468519,0.039779,-0.880826,-2.41554,0.814786,-0.12315,-1.161368,-1.025508,-1.209785,0.338658,-1.064784,-0.632394,-0.4292,0.156931,-0.307246,0.553681,-0.398822,-0.593954,0.180346,0.920813,-0.58054,0.893445,1.178801,1.267048,0.729723,-0.515308,-1.624764,1.473771,-0.880595,-1.542084,0.307242,-0.039422,-1.193605,-0.841987,1.560422,0.030867
logique,1.363193,-0.99345,-0.618723,0.413176,1.467074,0.4389,1.65439,-0.666036,-1.032826,-1.344983,0.964212,-0.117966,0.447968,0.778069,0.01963,-0.102725,-0.872823,-1.14348,-0.145936,-0.28531,1.130002,1.510254,-0.007433,0.275047,-0.332334,1.79172,-0.783347,-0.101927,-0.128859,0.046919,1.65665,-1.100123,-1.063652,-0.780446,0.718703,0.205337,0.777859,0.957641,1.667235,-1.205087,-1.289378,-0.146396
terme,0.413559,-0.948533,-0.356366,0.579407,1.606777,-0.186073,0.65757,-0.868888,-0.628415,-1.603418,0.27179,0.205726,-0.212811,-0.161553,-0.415528,0.354087,-0.023836,-0.396938,-0.055112,0.522557,1.560375,0.636589,-0.530829,0.978274,0.319156,0.547482,-0.721132,-0.003987,0.495218,1.11003,1.19529,-0.186114,-0.806423,-0.055143,0.588353,-0.094668,0.252751,0.446063,-0.387558,0.55974,0.478142,-0.331349
trois,1.008609,-0.702869,0.113708,0.400334,0.998254,1.289133,0.118445,0.552995,-1.119911,-1.251764,0.3581,0.212994,-1.243874,-1.089944,-1.412447,0.584332,0.039283,-0.328472,0.691631,0.112879,1.308084,1.154651,-0.559568,-0.895745,0.279169,0.510097,-0.144353,0.187881,-0.030702,0.953501,0.544538,-0.035636,-0.808348,-0.354378,0.313839,-0.455095,0.562114,0.344046,-0.498915,0.310441,1.004522,0.62664
plan,0.281951,-0.592452,0.844447,0.820316,1.367324,1.126998,-0.666478,0.344724,-0.035798,-0.985506,1.256276,1.504181,-0.225973,-0.344276,-1.898296,1.434986,-0.651302,-0.160375,0.535312,-0.336707,1.084253,1.033664,-0.145686,-0.982032,0.121304,0.050229,-1.378746,1.132861,1.290472,0.975942,-0.941371,-0.02439,0.331319,0.299292,0.525115,-0.584388,0.145659,0.978917,0.517234,0.268938,0.404293,0.280953
