word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
élément,-0.691852,-0.121402,2.096645,0.553085,0.071153,0.752545,-0.281972,-0.361882,-0.176743,-0.259735,0.739679,0.099393,-0.231123,0.144459,-0.258589,0.855425,0.534082,0.242026,0.121072,0.190177,-1.045834,0.854508,1.76845,-0.202858,0.453169,-0.627201,-0.197887,0.033943
grand,0.021974,0.215118,0.073067,0.846484,-1.442154,0.105735,-0.021124,0.137894,0.54475,0.070096,-0.41795,0.316606,-0.399863,0.244574,-0.387866,0.847709,0.714072,0.085107,-0.136007,-0.065821,0.32736,0.584325,1.59206,0.25155,0.573124,0.012602,-0.352586,0.116185
propriété,-0.145992,0.180988,1.877885,0.909776,0.304173,-0.795139,-0.12042,-0.063266,-0.63442,-0.265497,-0.413771,0.786192,-0.091093,-0.321583,-0.123588,0.81928,-0.204332,1.493601,0.222315,-0.667271,-0.069404,-0.037824,1.83403,-0.222836,0.457106,0.233084,-0.086226,-0.42071
ordre,0.173291,0.279051,0.853481,1.929235,-0.492363,-0.731347,-0.337618,-0.718039,0.768753,-0.663949,-0.194206,-0.286244,-0.621661,-0.359316,0.72991,0.16839,0.098199,0.031264,1.171212,-0.084884,0.021197,1.107259,1.158046,-0.635627,0.174852,-0.189863,-0.133562,-0.294136
variable,-1.030041,-0.477105,1.814928,1.460822,1.382323,0.329782,-0.345622,-0.971619,-1.426081,-0.975845,0.187241,0.417677,-0.882814,-0.045485,-0.636393,0.231007,0.748602,0.048345,-0.023268,-0.516684,-0.31639,-0.829591,1.024046,-0.107576,0.608101,-0.045319,-0.009977,0.522282
base,-0.564867,-0.153771,1.65736,0.788646,0.289217,0.08733,-0.581464,-0.615193,-0.06238,-0.717092,0.069089,-0.203374,0.429362,0.369639,0.142432,0.68154,1.149153,0.434202,-0.225898,0.303698,-0.045205,0.466614,1.024492,0.146783,0.548059,-0.314222,-0.695049,0.412757
géométrie,-0.576992,-1.324205,1.61232,0.718016,2.385216,-0.360714,0.707159,-0.80492,0.329109,0.014721,-0.288654,0.879266,-0.930914,0.212798,-1.805013,0.046363,0.314429,0.353615,-0.100678,-0.185001,-1.008168,0.9109,1.02293,-0.473845,-0.440536,-0.479939,0.995488,-0.256569
analyse,0.600094,-0.720068,1.71135,0.727291,0.951009,-0.131242,0.306315,0.070758,-0.535756,-0.428019,0.464616,0.154705,-0.292995,-0.135261,-0.932596,0.017961,0.876183,-0.830222,0.208958,0.583623,-1.320234,0.111438,1.70628,-0.125975,-0.745056,0.302708,-0.020044,0.620904
loi,0.459121,0.613855,2.212765,0.989799,-0.28599,-1.082955,0.523986,0.590747,-0.164036,-1.496012,0.239555,-0.506764,-0.103848,-0.306741,0.7527,-0.569091,0.32429,0.259357,1.060717,-0.736911,0.042648,-0.252826,0.963864,-1.148685,0.077487,0.172246,0.179529,0.943184
définition,-0.166938,-0.155343,2.615233,1.079207,1.199368,0.081455,0.189341,-0.202275,-0.81271,-0.159836,0.553204,-0.034013,-0.563239,0.366188,-0.729026,-0.413523,0.833901,0.430557,0.493559,0.027666,-0.7747,-0.103826,1.398866,-0.21932,0.119731,-0.01023,0.617581,0.689553
réel,-0.133542,-0.046544,1.734145,1.097562,0.088933,-0.058774,0.441787,-0.094917,-0.860241,0.317009,1.120998,0.153355,-0.198184,0.341293,-1.122334,-0.178593,0.58542,-0.310573,0.332698,-0.282577,-0.595976,-0.213887,1.40498,-0.68081,0.948265,0.252723,0.462251,0.439413
dimension,-1.51622,-0.024721,1.850019,0.675146,0.269136,0.572855,0.559482,-0.019808,-0.254046,-0.406523,0.702704,0.790678,0.062856,0.493742,-1.372512,0.358846,0.736779,-0.235499,0.110736,-0.010323,-0.555209,0.237484,0.98622,-0.359138,0.413867,-0.324372,0.476394,-0.107021
statistique,-0.297508,0.2904,1.357373,1.808584,-0.391613,-1.14073,-0.320315,0.648353,0.221354,-0.341402,-0.561974,-0.624942,-1.111161,-0.242803,-0.732815,-0.570967,1.340583,-0.1366,-0.968829,0.485396,-0.977006,-0.382522,-0.807862,1.404395,-0.581348,0.764099,-0.080096,0.18484
sommet,-1.94278,-0.359124,-0.05772,-0.12093,-1.188103,-0.02692,-0.808155,-0.263829,-0.060092,-0.807748,-0.774863,-0.510373,-1.341897,0.584987,-0.748189,0.707037,1.178474,0.722362,0.276611,0.233656,-0.252666,0.323913,0.955691,0.28831,0.357439,-0.699383,0.743457,0.52858
logique,0.092819,0.054603,2.026045,0.861984,1.38458,0.067838,1.120135,-0.425099,-0.280622,0.125929,0.864917,-0.019967,-0.131712,-0.087864,-1.043134,-0.894282,0.154005,0.236417,-0.212645,-0.146337,-1.566094,1.091687,0.920687,-0.365872,-0.031964,0.190399,1.39893,0.527359
terme,0.227377,0.191907,1.533053,1.024636,-0.20494,0.337307,-0.229386,-0.174271,-0.546121,0.079251,0.839216,-0.681374,-0.659136,0.090395,-0.357399,0.047,0.509194,0.560094,0.2438,-0.272953,-0.389318,0.768609,1.215008,0.575794,0.315786,0.340722,-0.148327,0.613309
trois,-0.680345,0.355033,0.051333,1.247681,-1.185831,0.064486,-0.217531,-0.144136,0.77401,-0.034195,0.084964,0.097519,-0.641591,-0.252526,0.181819,1.034189,1.129463,0.122919,-0.353016,-0.10517,-0.148116,0.449014,0.92202,-0.18255,0.767487,-0.461059,-0.351252,0.586657
plan,-0.533198,-0.316168,1.17871,0.289231,-0.881957,-0.249495,0.552241,0.11638,-0.177983,-0.946385,-0.256487,0.194871,0.310157,0.01666,-0.531789,0.350665,0.636965,0.350013,-0.241136,0.17115,-0.284234,0.613183,1.564103,-0.588686,0.220822,-0.729378,0.331788,0.795136
formule,-0.516624,-0.294644,1.110485,1.532407,0.571174,-0.668699,0.513517,-0.654319,-0.30002,0.705067,0.958933,0.364835,-1.69469,0.657493,-0.086963,-0.116181,0.355543,-0.141523,-0.361032,-0.648474,-0.975792,0.327862,0.104044,0.617217,0.300974,0.204142,0.209915,0.791841
droite,-0.856968,0.564481,-0.048262,0.689511,-0.390005,0.129819,-0.676951,0.508576,0.373475,-1.159626,0.173566,-0.507684,-0.975666,0.789916,-0.148957,1.038088,0.134138,0.648371,-0.538891,0.403859,-0.204476,0.987753,1.372808,-1.502906,0.277884,-1.019711,1.609148,0.612617
$\mathbb{C}$,-0.383984,0.718196,0.951817,1.305477,0.27425,0.6417,0.076408,-0.361452,-0.166422,0.277081,-0.000598,0.07705,-0.026851,-0.069741,0.211113,0.717049,0.29728,-0.188293,-0.418842,-0.189857,0.110647,0.398956,0.441407,0.001138,0.247047,0.165448,0.001745,0.941196
solution,-0.120287,-0.81959,2.002974,0.576505,0.507627,-0.796601,0.48751,-0.882243,-1.517381,-0.075794,0.987923,0.445779,0.552914,0.189765,-0.010584,0.731881,0.096173,0.386515,-0.302098,-0.340958,-0.2706,0.271906,1.154859,-0.392428,-0.092103,0.655058,0.280557,0.77315
modèle,-0.35309,-0.057328,2.000445,1.007388,0.796578,-0.010421,0.566481,-0.610468,-0.120768,0.424201,0.491906,0.517152,0.393591,1.075029,-0.674069,0.611981,0.565212,0.017014,-0.968885,-0.402936,-0.598909,0.743747,0.672909,-0.138079,0.859223,-0.11297,-0.542086,0.075258
linéaire,-0.93389,-0.788326,1.966083,0.937327,1.873179,-0.072839,-0.243067,-0.662917,-1.193928,-0.368581,-0.123527,0.187992,-0.949121,0.768619,-1.23932,0.413895,0.544791,0.493445,-0.230062,-0.428428,-0.632339,-0.088946,1.055297,-0.650617,0.375516,-0.297427,0.698399,0.555537
probabilité,-0.385584,-0.218323,1.800467,1.27042,1.19246,-0.451531,0.198195,-1.070735,-1.251656,-0.228009,0.025658,-0.350767,-1.182281,-0.409975,-0.943205,-0.443391,0.294273,-0.340072,0.358918,-0.898681,-1.309924,-1.148281,0.693491,-0.481611,0.355543,1.015742,0.897284,0.116879
série,-0.797773,0.765567,-0.191178,1.004853,-0.407648,0.117306,-0.209261,0.737971,-0.088147,0.831569,0.966491,1.434131,0.328307,0.174906,-0.39197,-0.346434,0.853806,-1.378222,-0.097317,0.537054,-0.186042,-0.061701,-0.006738,-0.077439,1.38485,0.243883,-0.684142,1.005997
somme,-0.284191,0.959187,1.402656,1.184972,-0.623805,-0.31592,0.767379,-0.455338,-0.123379,-0.500453,-0.375446,0.157176,-0.855363,-0.369105,0.638243,0.140673,0.153693,0.658437,-0.444355,-0.724421,-0.687626,-1.02585,0.807351,-0.513832,0.783788,-0.304299,0.468642,-0.102734
mesure,-0.640636,-0.417117,1.43217,0.904906,0.066053,-0.431558,0.246726,-0.236857,-0.462552,-1.012195,-0.327957,-0.911652,-0.314283,0.231206,-0.128489,1.015671,1.202094,-0.37003,0.409015,-0.517955,-0.248105,0.00909,1.121273,-0.115835,-0.025242,0.153274,-0.280225,0.878332
carré,-1.563999,0.507282,0.599578,0.661676,0.375798,0.553704,0.102518,-0.027072,0.851928,-0.733993,-0.322179,0.480858,-0.656299,0.650619,-0.388097,1.129362,0.405353,0.413694,-0.64731,-0.22725,-0.443234,-0.271266,1.338452,-0.490861,0.789962,-1.219784,0.583931,-0.480937
vecteur,-0.907181,-0.846051,1.693808,1.247111,2.350519,-0.196199,-0.795173,-1.321211,-1.321291,0.020717,-0.126437,-0.331447,-0.450144,0.146672,-0.828323,0.031402,0.300388,0.260829,0.611162,0.352424,0.12942,-0.256681,1.141523,-0.577057,0.700598,0.7792,1.595448,0.447188
connexe,0.100448,0.403942,1.367789,0.954466,0.098813,0.029465,-0.430086,0.769992,0.063356,-0.359028,-1.426621,0.563172,-0.063468,0.672935,0.217792,-0.524581,0.864518,-0.331697,0.386506,1.450097,0.601092,0.365613,0.606879,0.771238,0.128027,-0.457512,-0.34707,-0.492913
classe,-0.04881,-0.061409,1.076643,1.214817,0.209943,-0.032798,0.108329,-0.835868,0.525325,-0.180138,-0.110884,0.285311,-0.329203,-0.036896,0.384807,0.394895,0.816775,-0.198137,-0.35902,-0.644395,0.028719,0.930806,-0.029276,0.141662,0.506095,0.457536,-0.419883,0.212645
produit,0.178283,-0.509984,2.029112,0.41374,0.378071,-0.441277,-0.329208,0.121533,-1.328502,0.282495,1.03576,0.648182,0.364673,0.408115,0.856333,1.238669,0.663217,0.443305,-0.652349,-0.435463,0.375435,-0.557209,1.270408,0.713432,0.992263,0.703514,-1.022967,0.711391
égal,-1.18566,0.246926,1.843746,1.401004,0.202222,0.268011,0.082039,-0.835487,-0.293677,-0.730286,0.235875,0.025896,-1.619839,0.645047,-0.380414,0.770506,0.151349,-0.047807,-0.047325,-1.316021,-0.068347,-0.881285,0.564009,-0.941123,0.315229,0.344338,0.658768,0.47551
cercle,-0.246653,0.293776,-0.063951,0.618442,0.257058,0.488836,-0.023413,-0.042032,0.685204,-0.272099,0.014274,0.390918,-0.934814,0.457972,-0.440459,0.361121,1.238501,0.414073,-0.155164,-0.096541,-0.199489,1.167894,0.801945,-0.651821,0.116887,-0.211594,1.358842,-0.672357
partie,-0.259921,0.639665,0.506248,0.452588,-1.386228,0.387011,-0.571259,-0.010923,-0.176395,-0.207694,-0.655867,-0.017855,-0.274049,-0.051114,-0.006023,0.59526,0.982343,0.854111,-0.086641,0.124655,-0.114929,0.730744,1.318067,0.058765,0.580374,-0.376594,-0.226987,0.615344
relation,0.683411,0.183633,1.218268,0.872852,-0.158902,-0.706718,0.188641,0.317975,-0.263218,0.161565,0.360178,0.105528,0.072863,0.144583,-0.931615,-0.220619,0.487425,0.402947,1.019897,-0.263135,0.435808,0.583785,1.346999,-0.626956,-0.189,1.172503,0.564573,0.495887
courbe,-1.490576,-0.604927,0.695042,0.720413,1.535875,0.02587,0.325833,-0.551075,-0.68634,-1.100111,-0.506689,0.210086,-1.05884,0.716123,-1.534679,0.239044,-0.20627,0.670265,-0.522043,-0.873293,-0.831372,-0.106784,1.209294,-0.563697,0.998326,-0.695949,1.043272,0.453285
différent,0.083034,-0.241118,1.466605,1.010655,-0.332663,0.517512,-0.450592,-0.489913,-0.238116,-0.264019,0.954616,-0.099972,-0.245485,-0.005526,-0.249575,0.736197,1.508322,0.483019,-0.231965,0.230853,-0.306713,0.497091,1.586094,0.156807,0.52714,-0.103224,-0.485,0.599132
complexe,-0.542182,-0.529284,1.841457,0.225957,0.48025,0.162809,-0.01593,0.207583,-0.422742,0.210795,-0.086109,0.162272,0.009862,-0.04858,-1.28598,0.851316,0.913132,0.693392,0.030345,0.036494,-0.137923,0.855209,1.459936,0.068397,0.445815,0.058591,0.429476,0.029123
matrice,-1.571138,-0.353714,2.187729,0.705051,2.028484,-0.619107,-0.560936,-0.496177,-1.028596,0.221763,0.358444,0.604712,-0.495428,0.597936,-0.354811,0.662865,-0.340816,0.543648,0.180544,-0.285442,-0.884396,-0.354904,0.571342,-0.856076,-0.283849,-0.107252,0.668176,-0.368129
domaine,1.360547,-0.22402,1.835551,0.658211,-0.567901,-0.137797,0.009826,-0.424143,0.036176,-0.009382,-0.494836,0.676616,0.110225,-0.30587,-0.35326,0.144372,0.674015,1.069803,-0.377649,0.147384,0.050366,0.242943,1.980446,0.046476,0.211048,0.170317,-0.303512,-0.22109
fois,-0.2898,0.332299,-0.110863,1.424365,-1.269091,-0.211903,-0.040689,-0.352063,0.034243,0.546198,0.595854,-0.167996,-0.546166,-0.14965,-0.289774,0.831379,0.822825,-0.323603,-0.149784,-0.506464,-0.403651,0.51204,0.661946,-0.179358,0.49499,0.309904,-0.526813,0.763172
type,-0.852986,-0.100328,1.932705,1.161992,0.919544,0.668345,-0.525522,-0.624732,-0.804757,-0.537568,-0.079019,0.004408,0.485899,0.460112,0.117092,1.065902,0.841337,-0.075261,-0.591229,0.180717,-0.192069,0.421245,0.969015,0.492212,1.118947,-0.232123,-0.613114,0.162237
mot,-0.255894,0.841902,0.803288,0.379834,1.029311,1.492243,-0.487501,-0.354426,0.083247,0.297205,1.371189,-0.29018,-0.541137,0.047045,0.589296,-0.155224,0.573158,0.375356,0.887424,0.119767,-0.38381,0.471246,1.444085,0.129885,0.762971,-0.223765,0.041752,0.957766
algébrique,-0.911291,-0.373125,2.427056,0.791684,2.629289,-0.352708,0.300788,-0.55276,-0.150947,-0.066626,0.131911,0.906986,-1.471226,0.090225,-1.144618,-0.603601,-0.046791,0.89244,0.27851,-0.653658,-1.243555,0.86629,0.669273,-0.186702,-0.076756,0.109372,1.261642,-0.161293
degré,0.568552,0.151541,0.762814,1.136613,0.698268,0.170434,-0.605402,0.550935,0.530958,-0.091832,-1.435638,0.257423,-1.513533,0.768668,-0.069906,0.752647,-0.707614,-1.440213,-0.280766,-0.137255,-0.255748,-0.226506,0.174275,-0.754274,-0.436341,-0.675419,-1.490498,0.093673
langage,0.621672,0.206242,1.798886,0.565606,2.142288,0.969714,0.141668,-0.460724,-0.107177,0.517481,1.406821,0.229603,0.527452,0.077878,-0.973328,-0.728171,0.761194,0.698172,-0.158788,0.320532,-1.042764,0.731082,1.138176,0.290963,0.348893,-0.194098,0.028103,0.891245
nul,-1.396904,0.72582,0.413942,2.478095,-0.091226,-0.575054,0.201528,-0.435478,-0.889708,0.233763,0.261436,-0.835074,-2.08763,0.341508,-0.37995,0.19168,0.474802,-0.110639,0.310825,-0.567297,-0.299467,-0.062712,-0.063816,0.157004,0.132698,0.715454,1.349965,0.883128
moins,-0.281474,0.702624,0.938745,1.243485,-0.820751,0.50964,-0.345962,-0.233598,-0.350763,-0.292425,0.478484,-0.941468,-0.749528,0.355653,-0.297804,1.374056,0.998987,-0.106796,-0.43645,-0.77631,-0.474819,-0.224535,1.17005,0.19602,0.753916,0.439552,-0.487988,0.63612
objet,-0.734579,-0.524491,1.512822,0.796892,-0.059751,-0.179244,0.238969,-0.167121,0.130312,0.07468,0.323616,0.365945,0.063516,-0.182915,-0.35867,0.57929,1.296867,-0.338456,1.114181,0.643282,-0.884391,-0.236701,2.165441,0.211604,0.732426,-0.718349,-0.504597,-0.527889
triangle,-1.968493,-0.204331,0.503582,0.106722,0.797952,0.307545,-0.591846,-0.301645,0.153451,-0.877984,0.116627,0.881399,-0.600446,0.812648,-0.898214,-0.12726,0.716979,0.451031,0.21044,0.020315,0.033203,0.157837,0.065302,-0.696677,0.735008,-0.5532,1.358898,-0.309564
structure,-0.687615,-0.681843,2.302276,0.366222,0.110678,0.227719,-0.214009,-0.056375,-0.484291,-0.943301,0.15733,0.584464,0.285881,-0.161904,-0.687066,1.056536,0.901259,0.658242,-0.266618,0.171953,-0.258881,1.143648,1.336043,-0.138493,-0.403449,-0.245791,0.337936,0.108384
corps,-0.86738,-0.224261,0.440345,1.214581,0.074644,0.088275,-0.498913,-0.647845,0.575136,-1.257161,0.041414,0.056034,0.348156,-0.853433,0.102032,1.350774,-0.024093,-0.480548,0.496354,-0.212021,-0.060834,1.294823,1.465394,-0.990041,0.724611,-0.012048,0.246774,-0.303512
rapport,-0.056743,-0.210776,1.920357,1.059507,-0.228187,-0.324228,0.367375,0.129108,-0.299024,-0.780435,0.002053,-0.511296,-0.295999,0.621709,-0.363398,0.684088,0.795048,-0.645694,0.016149,-0.009106,-0.093942,-0.575888,1.262108,-0.784644,-0.211469,0.111171,0.076408,0.540879
longueur,-1.812161,-0.013949,0.916192,0.966491,0.534559,0.415473,-0.367413,-0.59063,-0.183236,-0.853657,-1.436049,-0.450929,-1.15617,0.948264,-0.421237,1.394849,1.043585,-0.117033,-0.835361,-0.329854,-0.2505,-0.398957,0.583884,-0.084551,1.53369,-0.604108,0.017213,0.626113
informatique,1.13302,-1.195286,2.200195,0.898849,1.509005,-0.241291,-0.250236,-0.286309,0.020627,0.651836,0.796669,0.214033,1.035157,-0.249702,-0.823013,-0.476908,1.736391,0.612944,-0.888796,1.012776,0.001771,0.190428,0.186449,-0.189181,0.319342,0.122339,-0.235375,0.199718
infini,-1.3009,-0.186631,1.055197,0.737853,1.148012,0.623878,0.972499,-0.856647,-0.734124,0.424833,0.40443,0.873002,-0.966782,-0.22436,-0.945298,-0.25465,-0.036145,-0.43831,0.971384,-0.430527,-0.681539,-0.241292,1.285391,-0.412739,0.463156,0.064681,1.621294,0.123108
variété,-0.082025,0.006427,0.462458,-0.092933,1.670541,0.258467,-0.477267,-0.209151,-0.140794,-0.662848,0.257465,0.982905,-0.992495,0.944835,0.046387,0.46374,0.627392,0.804522,0.286039,-0.638997,0.208822,-0.199377,1.567116,1.475156,0.495988,0.653613,-0.413336,0.885056
ligne,-0.087295,0.882082,0.321673,1.080863,-0.017705,0.203288,0.768304,0.136504,-0.482633,0.142315,-1.570063,-0.051626,0.481176,0.409539,0.050361,0.433304,1.338768,0.332275,-1.391841,0.292505,-0.294267,0.785608,0.461117,-0.269913,0.664136,-1.215416,0.257374,0.928248
positif,0.014501,0.263939,1.341539,1.376623,0.46049,0.157545,0.010789,0.321789,-1.217688,-0.309628,0.993629,-0.120301,-0.854294,0.154071,-0.840386,0.410567,0.491812,-0.641306,-0.156796,-0.5256,-0.526491,-0.641925,0.615407,-0.722276,-0.533533,0.820351,0.451227,0.759423
angle,-1.884347,-0.019667,0.324289,0.879621,0.422271,0.505381,-0.243529,-0.363876,0.2061,-1.175495,-0.34147,0.475073,-0.267211,0.237902,-1.601898,1.0119,0.340613,0.688368,-0.512581,-0.033551,-0.389666,0.180313,1.148733,-1.281888,0.50896,-1.33912,0.945095,-0.187887
polynôme,-1.361653,0.536755,2.080819,1.383142,2.690618,-0.773208,-0.855708,-0.933362,-0.246477,0.031821,-0.09555,0.848869,-1.950804,-0.009201,-0.672281,-0.817103,-1.528083,1.090021,0.156871,-0.810688,-1.069563,-0.447068,0.038995,-1.180682,0.506052,0.814139,1.468652,0.213707
centre,0.273626,-0.068098,0.761444,0.383187,-1.066802,0.147577,-0.296814,0.976524,0.611665,-0.468832,-1.326893,0.108442,0.311187,-0.409786,-0.487348,0.715735,1.931209,0.703688,-0.850869,0.817698,1.027888,0.837563,0.837359,-0.016346,-0.010043,-0.160315,0.719921,0.07039
