word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
mot,-0.301203,1.12354,1.223817,0.067026,0.220259,0.314768,-0.790065,-0.982795,-1.989259,0.091309,0.104636,-0.089711,-0.870154,0.451455
algébrique,1.959832,0.753515,0.368219,0.695244,0.403684,2.042028,-0.391866,0.692203,-1.741196,0.934672,-1.715442,-0.866731,0.696285,0.200187
degré,0.124535,0.408837,-1.647995,1.176144,1.465256,-0.842793,0.57273,-1.047939,-0.701776,-0.299425,-1.164772,-0.821005,-0.479453,0.559075
langage,0.387183,0.742158,1.459425,-0.438547,0.774192,1.71627,-0.342062,-0.081956,-1.637618,-0.444243,-0.705584,-0.106927,-0.563103,1.782821
nul,1.689437,0.373721,0.122227,0.741107,0.626633,-0.523466,-0.843943,0.177592,-0.849083,0.442559,-0.568402,0.261273,-1.748238,-1.88596
moins,0.149354,0.4048,-0.291975,-1.030305,0.866966,-0.968779,-1.226279,-0.235588,-1.54064,0.785777,-0.418085,0.630197,-2.127715,-0.373347
objet,-0.373957,0.908596,0.35971,-1.014904,1.074568,0.06956,-0.039481,0.110565,-2.053791,0.358485,0.152307,-0.175191,-0.821526,1.146605
triangle,0.513147,0.859528,-0.091751,0.506153,-0.825554,0.126733,0.025145,0.695583,-0.975922,0.845373,0.638837,0.512114,0.126784,0.284617
structure,1.108682,0.521853,0.320079,-1.11705,1.060638,0.489982,0.112937,0.779884,-1.4698,1.383137,0.08498,0.268874,-0.702522,1.272358
corps,-0.662274,0.789092,-0.923389,-0.788917,1.069642,-0.430703,-0.582311,0.728701,-1.309215,0.76315,0.238619,-0.329482,-0.54082,-0.018128
rapport,0.540813,0.465521,-0.026908,-1.010646,1.342505,0.477949,0.205852,-0.05435,-1.300016,0.391675,-0.483801,-0.342051,-2.022671,-0.14417
longueur,0.972417,0.816845,-1.51434,-0.055044,-0.248039,-1.044146,0.860157,0.360485,-2.271963,1.795939,-0.285263,0.223417,-1.253968,-0.153853
informatique,0.554587,-0.381713,0.658023,-1.180334,0.723502,1.557888,1.025574,0.795593,-0.925777,-0.536818,-1.005908,0.959548,-0.904601,1.989882
infini,0.621714,1.339987,0.666957,-0.05751,-0.704952,0.900965,-0.61314,0.560641,-1.631241,0.159596,0.158178,-1.520476,-0.696216,-0.220165
variété,0.376804,0.443127,-0.742321,-0.588097,-0.206471,0.077524,-0.657206,-1.431406,-1.182248,0.291151,0.151874,0.459615,-0.528291,1.859114
ligne,0.028584,-0.24508,0.166066,0.005924,0.472886,-1.352269,1.815569,0.62957,-0.604646,1.277856,-0.110431,-0.240962,-1.432571,0.293824
positif,1.369222,0.910617,0.157758,-0.650526,0.505784,0.612483,-0.879749,0.10391,-0.678424,-0.261858,-0.845478,-0.356931,-2.079451,-0.13806
angle,0.21585,1.079618,-0.394805,0.722879,-0.105359,-0.131089,-0.111663,1.553592,-1.586209,2.164671,0.106328,-0.403148,-0.501122,0.679638
polynôme,1.320612,1.672747,-0.546219,1.07667,0.053495,1.974239,-0.452361,-0.208432,-1.32735,1.265967,-2.196971,-1.139751,0.65271,-1.003918
centre,0.225307,-0.968332,0.224594,-0.556016,0.77546,-0.650982,1.173403,0.082603,-0.111083,1.270475,1.282927,0.609522,-1.46714,0.984651
démonstration,0.422492,-0.441321,0.539665,-0.386771,0.24248,0.064461,-1.024212,1.40638,-0.877106,-0.506786,-0.642487,0.064533,-0.487407,0.339946
vectoriel,1.107372,1.039211,0.109184,0.098726,-0.019287,1.968342,0.294003,0.958721,-2.273719,0.653052,-1.853282,-0.394318,0.462223,0.529573
limite,0.48079,0.548446,-0.051468,-0.652195,0.647335,0.55272,0.228283,0.236791,-0.827806,2.261926,0.439662,-0.117255,-1.634904,-0.255081
représentation,0.093002,0.242516,1.211996,0.309352,0.9619,-0.034983,-0.700196,-0.326917,-1.233172,0.379492,0.040491,-0.561522,-1.001101,0.807204
famille,-1.597276,0.263505,-0.699799,-0.019612,1.661531,-0.46468,-0.596375,-1.434242,0.138529,0.673042,0.4332,0.201846,-0.32835,0.666369
arête,0.399515,0.624661,-1.089829,1.264081,-0.680889,-0.10867,-0.79777,1.258425,-1.444754,2.42886,0.670292,0.230183,0.546076,0.156835
distance,0.855254,0.642319,-0.427996,-0.449807,0.207202,-0.314995,0.259179,1.128778,-1.71032,0.852138,-0.134839,0.417346,-1.403501,-0.567
