word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
trois,0.439621,0.260665,0.294059,-0.568662,0.164296,-0.427816,0.179814,-0.811902,-0.619241,0.326074,0.092426,0.39795,-0.30898,-0.100777,0.293777,-0.16621,-0.521042,-0.254626,-0.136654,-0.70243,-0.298574,-1.06454,0.258491,0.173144,-0.183042,0.245786,0.157178,0.559846,0.279989,0.046073,0.11698,0.186573,0.395435,-0.19663,-0.603146,-0.249271,-1.704019,-0.452285,0.25269,-1.240064,0.244772
plan,1.144574,0.431119,1.031525,0.028312,0.418549,-0.037953,-0.306364,-0.174961,-0.06077,-0.078476,-0.021243,0.049067,0.170079,0.002671,-0.2916,-0.120705,0.144078,-0.252452,0.071245,-0.715177,0.045992,0.043813,-0.004097,-0.119358,-0.089454,0.887831,-0.399126,0.195937,0.53809,0.331966,-0.62906,-0.253142,-0.06173,-0.075312,-0.080539,-0.667122,-1.990623,-0.192173,0.436607,0.573115,0.094991
formule,-0.308623,-0.436062,0.740134,-0.431447,-1.351708,-0.828235,-0.175494,-0.58281,0.167891,0.099326,0.359002,1.311406,0.590084,-0.383071,-0.367736,0.18186,-0.977474,0.015514,-0.41205,0.65375,-1.558928,0.5964,-0.275018,-0.820961,0.501543,-0.58524,-0.466988,0.352486,0.023613,0.772273,0.235555,0.05958,0.224519,0.580023,-0.864322,-0.350542,-0.78736,-0.460081,-0.035963,-1.14571,0.046546
droite,0.538544,0.114743,1.469799,0.0206,0.7117,0.053987,1.010901,-0.352993,-0.118022,0.138824,-1.078736,0.209491,0.924126,0.587636,-0.322077,-0.115612,-0.357449,-0.702968,-0.089456,-1.122222,0.239902,-0.251103,-0.991929,-0.654282,-0.053947,-0.347393,-0.568207,1.156586,0.41779,-0.288885,0.981256,-0.110629,-0.771842,-0.418668,-1.105696,0.609278,-1.653245,0.080204,1.332036,-0.153411,0.149957
$\mathbb{C}$,0.633571,-0.356935,0.247934,-0.274916,-0.388659,-0.22614,-0.347575,-0.065654,0.34078,0.737869,-0.06411,0.236276,-0.056686,-0.239702,-0.05295,0.29278,-0.416359,-0.745508,-0.108413,-0.096366,0.106714,0.018471,0.338617,0.16802,0.018708,-0.267342,-0.333077,-0.182359,-0.067046,0.776007,0.360394,0.594462,-0.107268,0.255726,-0.865664,-0.084391,-1.09104,-0.387241,-0.569023,-0.144373,-0.057774
solution,0.865485,-0.170894,0.094051,0.782861,0.334114,-0.099909,-0.180471,-0.005345,0.512952,0.50155,-0.160093,0.42993,0.735316,-0.295231,-0.383343,0.032025,0.077972,0.268989,-0.833168,1.275009,-1.166283,1.046569,-1.032165,0.328218,0.18765,-0.364019,-0.494704,-0.209979,0.538638,0.746413,-0.012904,0.703624,-0.169136,0.344507,-0.543962,-0.98249,-1.788533,0.076342,-0.338829,0.947332,0.24444
modèle,0.667078,-0.526448,0.204261,-0.557298,-0.619758,-0.021446,-0.056514,0.321646,0.844049,0.01149,0.153764,0.627811,0.175657,-0.473342,-0.549094,-0.788951,-0.76292,0.460361,-0.382662,0.678844,-0.10187,0.988359,0.145175,-0.616928,-0.623989,0.690568,-0.161979,0.173381,0.319063,0.971204,0.155004,0.28461,-0.467659,-0.207221,-1.346824,-1.143131,-1.488986,-0.15507,-0.311976,-0.529224,0.125311
linéaire,-0.212021,-0.107866,0.227998,-0.803161,-0.822117,-0.045946,-0.272545,0.404399,-0.298608,0.440206,-0.220825,-0.713041,0.359331,-0.369054,-0.207629,0.302803,0.588639,1.390292,-0.883024,0.633529,-0.220843,0.620531,0.13546,-0.020403,-0.099133,0.333894,-0.957548,0.208794,-0.570998,0.654967,0.529269,0.028713,-0.420138,0.187084,-0.993827,-0.283823,-2.712871,0.524536,0.74002,0.474252,-0.038324
probabilité,0.052152,-0.351396,0.773223,-0.250433,-0.800596,-0.066763,-0.888291,-0.61182,-0.297221,-0.920911,0.324631,-0.99047,-0.476447,-0.475111,0.586356,0.500912,0.981288,0.659923,-1.3457,1.550121,-0.425128,0.868503,-0.209379,0.76964,0.764365,-0.148231,-0.72403,-1.089751,0.467594,0.778333,0.509474,-0.082647,-0.195922,0.794061,-0.446565,1.140894,-1.604934,0.095728,0.069864,0.086267,0.443203
série,0.394842,0.276831,-0.024895,-0.098015,0.388435,-0.823804,-0.755303,0.586731,-0.688849,-0.19853,0.643898,1.427525,-0.906502,-0.862561,0.608961,0.343514,0.266422,0.458342,0.469909,-0.087936,0.463807,-0.422146,0.567633,0.041814,-0.341856,0.649427,0.223586,1.068871,0.12911,0.439182,-0.470478,0.563035,0.627894,0.575037,-1.753399,-0.852784,-0.064609,-0.593177,0.391207,-0.88202,-0.35735
somme,0.148259,-0.226855,1.337574,-0.439488,0.649595,0.104008,-0.023086,-1.948272,-0.821579,0.736031,0.185833,-0.544235,-0.280671,-0.353983,-0.677793,-0.206804,0.889011,-0.282744,0.010758,-0.014572,-0.792112,0.304012,-0.084592,0.218477,-0.030511,0.279816,0.518691,-0.809445,0.190007,0.178489,0.372008,1.024183,0.146989,-0.161483,-0.272964,0.667502,-0.944415,-0.697557,-0.045,-0.069041,0.413152
mesure,1.157507,0.118296,0.144954,0.189551,-0.786478,0.466776,-0.286476,-0.376846,0.108492,-0.22748,0.068178,-0.254926,0.027375,-0.01115,0.201785,0.061529,-0.194141,0.186296,-0.251578,-0.627096,-0.634491,0.282817,-0.627057,0.059004,0.638133,0.756233,0.375102,-0.371545,0.432757,0.788043,0.086866,-0.305392,-0.042027,-0.061279,-0.590474,0.484853,-2.322465,-0.170085,-0.581098,0.175506,-0.086553
carré,-0.210444,0.528265,0.848339,-1.142673,0.130977,0.485412,0.424236,-0.345026,-0.153249,0.135531,-0.770021,-0.777903,0.0641,0.557527,-0.466247,-0.111693,-0.246114,0.235241,-0.463961,-0.695211,0.264735,-0.585673,0.90236,-0.630332,-0.234253,0.621808,0.174591,0.438091,0.005332,-0.053377,0.291568,0.545475,0.424163,-0.310486,-1.484951,-0.103721,-1.875662,0.36736,0.718376,0.244582,0.221459
vecteur,-0.35905,0.100675,-0.199397,-0.652111,-0.487557,-0.206153,-0.91603,0.443076,0.272747,-0.769685,0.014785,-1.321052,0.38063,-0.953667,0.327596,0.6921,0.391649,-0.021173,-0.813825,1.403413,0.04637,0.765895,0.152328,0.095784,0.58091,-0.413536,-0.71435,0.285568,-0.589848,1.608887,0.688223,0.05,-1.038714,0.444353,-0.28642,0.282203,-2.468156,0.635293,-0.162977,0.509834,0.399188
connexe,0.368544,-0.302558,0.393225,-0.125731,0.250842,0.465846,-0.532571,0.776821,0.177075,-0.00232,1.066594,-0.15154,-0.041816,-0.930939,-0.827695,-0.364855,-0.341293,-0.002701,1.15039,-1.397139,0.120644,0.831861,1.04192,-0.215897,-0.195317,-0.869945,0.617989,1.207126,0.504187,-0.433592,0.339151,-0.239357,-0.786419,0.102975,-0.465332,-0.12477,-0.737933,-0.060212,-0.827742,0.404809,0.710158
classe,0.723415,-0.946301,-0.708029,-0.898371,-0.007423,0.15811,-0.460445,-0.531386,0.451016,0.200921,0.510833,0.558005,-0.465405,-0.394426,-0.228533,0.344724,-0.683455,-0.745858,-0.079102,0.27918,-0.178333,0.022802,0.091926,-0.61428,-0.717689,-0.185474,0.516323,-0.222102,0.402064,0.8377,0.377018,0.189566,0.245804,-0.186495,-0.067473,-0.462302,-1.235615,-0.527529,0.409656,-0.825319,-0.134515
produit,0.452461,0.560271,-0.603039,0.762127,0.045054,-0.028079,-0.358377,0.291485,-0.004195,0.39663,-0.612548,0.763079,0.165307,-1.294964,-0.6889,-0.29925,0.067609,-0.136083,-0.178944,0.85083,-1.195513,0.997671,-0.313075,0.199579,0.397436,-0.320909,0.464618,-0.514956,0.206571,0.177451,0.101306,0.902049,0.813914,-0.171153,-1.401092,-1.465071,-1.573324,0.279316,-1.255905,-0.247128,1.234012
égal,-0.019839,-0.819893,0.297066,-0.471073,-1.129987,-0.25901,-0.390055,-1.61873,-0.340315,0.099921,-0.420205,0.139125,-0.619397,0.181691,0.088487,-0.018026,-0.057646,0.05159,-0.263592,0.177766,-0.450138,0.502451,-0.526562,-0.026575,0.424939,0.529052,0.345387,-0.17157,0.21789,0.674955,0.87432,0.815091,0.220936,0.192131,-0.879434,0.860171,-2.233366,0.013698,0.670434,0.087279,0.312553
cercle,0.635698,-0.425254,0.578806,-0.982764,0.181567,-0.368183,0.225322,-0.442039,-0.136955,-0.836926,-0.194538,-0.357543,0.00107,0.659785,-0.348984,-0.495445,-0.024812,0.164802,0.25713,-0.531025,-0.054983,-0.54183,0.114926,-0.591815,0.069327,-0.252455,-0.465138,1.1094,-0.524306,0.478816,0.966304,0.538047,0.297777,-0.948106,0.158354,-0.239896,-0.911322,0.039451,0.833944,-0.38842,-0.21442
