word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ordre,0.609564,-1.225656,-0.210021,3.757365,-0.624623,0.120704,-0.611958,-0.466657,0.408456,0.10333,0.779571,0.331107,0.641075,1.305174,-0.37701,1.337512,-0.416655,0.458152
variable,0.870901,-2.349868,1.482602,2.109421,1.174297,-1.719376,0.028401,-1.021697,1.728812,-1.39185,0.94282,-0.238886,-0.234372,0.856864,-0.04217,0.357138,0.701945,0.18016
base,0.799341,-1.730812,1.012954,2.565078,0.761641,0.695359,0.39602,-1.134239,0.847486,-1.354673,-0.613439,0.327707,1.072954,0.723697,-0.68372,0.414583,-0.008763,-0.031608
géométrie,1.804153,0.347627,0.006318,1.723352,0.032832,0.776423,0.180585,-0.450342,0.433683,-1.71487,-0.623048,-0.473649,1.256192,0.646956,-2.982332,0.689549,1.525904,0.429801
analyse,1.41915,-0.985935,0.144847,1.567744,0.007642,-1.130838,-0.293906,-1.215308,0.227093,-1.828202,0.405082,-0.811399,0.321932,1.218128,-2.572994,-0.557303,0.810102,0.177722
loi,1.781519,-0.90523,0.710863,2.147402,0.719472,-2.070535,-0.839867,-0.575461,2.020563,-1.37884,0.789247,0.644726,-0.332103,-0.037175,0.152037,0.862916,0.478855,0.639711
définition,1.315232,-1.174751,0.888027,2.545661,-0.010196,0.439594,-0.025463,-0.980501,0.826733,-1.169032,1.062029,-0.572673,0.393944,0.513223,-1.038552,0.93548,0.926895,-0.222844
réel,1.457087,-1.576801,1.133126,2.501468,-0.439639,0.71078,-0.015654,-0.185905,1.819643,-1.810974,0.775707,-0.434941,-0.143552,1.084858,-0.681662,0.377972,0.454797,-0.306133
dimension,1.468898,-0.759692,0.721416,2.633931,0.92875,1.328875,0.683246,-0.216631,0.971365,-1.153612,-0.217789,-0.849702,-0.031945,1.071041,-0.985887,1.091061,0.623129,0.306445
statistique,1.261474,-1.473091,-0.070217,1.016678,0.781847,-2.186124,-1.568798,-0.641387,0.020743,-0.326014,0.819745,0.202931,0.905353,1.989478,-2.072391,-1.273077,0.874268,0.459534
