word,1,2,3,4,5,6,7,8,9,10,11
longueur,-0.119221,0.476753,-0.986657,-0.088766,-1.263113,-0.062252,-0.826515,1.18227,-1.192063,-1.822834,2.303906
informatique,0.709996,1.257795,0.521885,0.080476,1.471576,-0.75009,-1.671173,1.26768,0.35373,-1.418865,-1.523168
infini,1.507474,-0.044152,-1.747074,-1.013259,-0.719293,-0.888522,-0.398921,0.185818,0.851724,-1.304482,0.134783
variété,-0.596674,0.840454,-2.013692,-0.119118,0.827797,-0.089779,-0.412861,0.389218,0.184514,-1.467301,0.319338
ligne,-0.041944,0.735822,0.505033,-0.192963,-0.632223,0.991257,-2.028043,0.638303,-0.803972,-0.477922,1.283529
positif,1.21574,0.43584,-0.443537,-1.409515,-0.112506,-0.784238,-0.242597,1.259654,1.477405,-1.241688,0.603938
angle,0.314123,0.455888,-1.047081,-0.066936,-1.330159,0.054727,-0.728186,0.249596,-0.86794,-1.830731,0.407119
polynôme,2.414765,-1.471062,-1.576074,-1.110117,-0.038339,-1.141382,0.235246,-0.244348,0.393271,-1.838445,1.486659
centre,-1.557692,1.517382,0.780198,-0.188078,0.228198,0.716429,-1.807661,0.546973,-0.229864,-0.547494,0.650955
démonstration,1.745582,0.585608,-0.006063,0.093475,0.005967,-0.6837,-0.347607,0.39538,0.687576,-1.402083,-0.204802
vectoriel,2.393127,-0.670128,-1.552701,-0.569036,-0.41196,-1.340344,-1.576579,0.399961,-0.06505,-2.08819,0.059806
limite,-0.49415,0.794476,0.092127,-1.359667,-0.687736,-0.511247,-1.025281,0.362012,-0.2625,-1.463315,0.932401
représentation,0.943665,1.468153,-0.825768,-0.512057,-0.486998,-0.296779,-1.293504,-0.310046,0.885001,-0.553515,0.137792
famille,-0.297153,1.835124,-0.012411,-1.004489,0.443594,1.072692,0.384351,-1.365171,-0.4545,0.19982,0.795996
arête,0.206437,-0.257104,-1.44855,0.599485,-1.776005,-0.659128,-0.414673,-0.158177,-0.914383,-1.824198,0.848759
distance,0.507245,0.794156,-0.230924,-0.185605,-0.839614,-0.5847,-0.385187,1.412852,-0.311152,-1.477859,1.112582
surface,-0.156682,0.931098,-0.996514,-0.831194,-0.53482,-0.762692,-0.540405,1.422078,-1.669966,-2.153322,1.19735
aléatoire,1.443376,0.124356,-0.889321,-0.821333,-0.374607,-1.881445,-0.176402,0.825769,0.813706,-1.88452,0.110969
naturel,-1.230697,1.639689,-1.021565,-1.481615,0.640429,-0.252402,-1.371149,-0.043466,-0.465891,-1.386106,1.078623
normal,0.416392,0.515388,-0.240029,-0.769773,0.397613,-0.315743,-0.630453,0.738959,-0.020638,-1.490092,0.414792
arbre,-0.738378,1.219558,-1.752706,-0.798351,-0.648031,-0.094867,-0.058872,0.025257,-0.77242,-1.514679,0.693294
démontrer,1.200617,0.965517,-0.245227,-1.239837,0.706685,-1.223859,0.522318,0.025366,0.492896,-1.306533,0.159661
algèbre,2.25235,-0.793733,-1.299862,-0.27895,0.573117,-1.33121,-0.989701,-0.239563,-0.210696,-1.928316,-0.195243
règle,1.50336,1.231138,0.542408,-1.138344,-0.727822,-1.263176,-1.010989,0.141665,0.945559,-0.858777,-0.145951
volume,1.165319,0.38518,-1.635478,-0.937014,0.739566,0.634181,-1.792582,0.971311,-0.748926,1.047074,0.312646
calculer,1.425586,-0.148321,-0.40875,-0.901685,-0.297376,-1.371024,-0.58411,1.047085,0.23949,-2.041255,1.067449
constant,1.27178,0.018133,-0.549484,-1.375622,0.505174,-0.193578,-0.173572,-0.266664,0.257203,-1.659279,1.046059
quatre,0.529315,1.839375,0.506084,-0.211514,-1.21688,1.07359,-0.401089,0.593573,-0.432494,-0.680927,1.149989
différentiel,1.805591,-0.541003,-0.610538,-0.578042,0.725278,-1.164213,-0.566442,0.632365,0.017022,-2.559801,0.510943
hypothèse,0.847165,1.162281,-1.09901,-1.542436,0.352957,-1.433995,-0.109772,-0.505925,0.390145,-0.950596,0.279763
image,0.631152,1.459172,-1.024184,-0.641752,-0.224856,0.477894,-0.778988,0.74774,0.532902,-0.739977,-0.760482
régulier,0.22285,0.47734,0.702111,-0.23418,-1.203039,0.291336,-0.392096,1.058173,0.255085,-1.075179,0.769127
complet,1.015123,1.262639,-0.303248,-0.337125,0.062968,0.096222,-0.959885,0.697624,0.400591,-0.471024,0.210537
racine,0.117725,0.830637,-1.909202,-0.600509,-0.005549,-0.059015,-0.094134,-0.562711,0.260418,-1.031169,0.807708
coefficient,1.557042,-0.677585,-0.559786,-0.566667,-0.037413,-1.396123,-0.54122,1.16534,1.002083,-2.192352,1.539627
côté,-0.122721,1.790338,0.093795,-0.309965,-1.229675,1.283289,0.467797,-0.098899,-0.204758,-0.887227,0.28841
