word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
géométrie,2.492299,0.816676,0.39106,0.775548,1.415399,0.727801,1.649191,0.129876,-0.693752,-0.080782,1.022842,0.710984,-0.967351,-1.601101,0.196262,1.643743,2.411895,-0.539198,0.252944,-0.265274,0.034186,0.480071,0.152415,0.380876
analyse,1.472806,0.421668,-1.276359,1.583128,1.011724,0.287574,1.162227,-0.647816,-0.186009,0.386073,0.484625,-0.303539,-0.266401,-0.613904,0.366101,1.839214,2.553935,-0.810112,-0.634234,0.48052,0.505345,0.350714,-1.399663,-0.14106
loi,0.845084,-1.328888,-0.359204,0.450549,0.178273,0.751247,0.714158,0.311522,0.085019,-1.351554,-0.587221,-0.417334,1.851939,-0.173724,-0.9756,1.839674,2.673569,-0.885756,-1.2105,0.677656,0.01229,-0.767027,-0.672943,-0.937579
définition,0.755248,-0.008622,-0.390921,-0.179055,0.336354,1.284644,0.814998,-0.520557,-0.334904,-0.25324,0.469379,0.303438,0.927299,-0.775675,0.141,1.312794,3.008875,-0.588413,0.853301,0.781119,0.098685,0.17413,-0.203862,-0.196698
réel,1.16402,-0.535545,0.087703,0.525406,-0.251449,1.993555,0.668141,-0.987293,0.181069,-0.326216,0.033854,0.074164,0.976561,0.305535,0.073192,1.831139,2.82466,-0.980776,0.297519,0.633512,-0.2134,0.983446,-0.341418,0.15345
dimension,1.126505,0.7716,0.160073,0.086709,0.952753,2.178824,0.404543,-0.566693,-0.643185,-0.82745,0.06708,0.001348,-0.196846,-1.0891,-0.51542,0.705134,2.5307,-0.310485,0.934018,1.092473,-0.578126,0.336268,-0.046586,0.373967
statistique,1.406458,0.167437,-1.543882,1.44054,0.991705,-1.226187,0.428137,0.169323,-0.744861,0.792582,-0.858494,-0.682752,-0.01827,0.353428,-0.772572,0.551001,3.071011,-1.116206,-1.168177,0.769536,0.449486,-0.152191,-1.385471,-1.170977
sommet,-0.155248,0.495179,0.672904,-0.850875,0.897085,1.675009,0.630344,-0.795726,-1.765385,-1.819061,0.757447,-0.876878,0.349282,0.039445,-0.933993,-1.825188,3.098262,-0.208866,1.549214,-0.229366,-1.657505,-0.558188,0.862802,-0.143321
logique,1.047305,-0.112504,-0.775526,-0.983374,-0.290641,-0.53992,1.625527,0.906505,1.277615,0.035238,1.913825,-0.624849,0.12429,-1.58859,-0.445786,0.564631,2.960381,-1.741602,-0.418961,0.506064,1.252679,0.387629,-0.082947,-0.605742
terme,0.622379,-0.818364,0.060786,0.20507,-0.741337,0.836944,0.425954,-0.769297,0.252889,-0.180971,0.231847,-0.295899,0.971828,-0.672851,-0.234564,0.521811,3.380861,-0.35782,0.162812,-0.006924,0.245355,0.290178,-0.615403,0.231069
trois,0.929225,-0.901189,0.813744,0.480905,0.735165,1.066519,1.153281,-0.204177,-0.755438,-0.130783,0.471932,0.151598,-0.023893,-0.117921,-0.190492,-0.782867,3.367454,0.223992,0.567407,-0.55578,-0.927979,0.203306,0.092037,-0.288014
plan,1.766193,0.221903,1.177954,-0.330058,0.57828,1.809354,1.716218,-0.122313,-1.41885,0.08425,-0.342007,0.051104,-0.448354,-0.556992,0.599162,0.58268,2.435242,-0.471502,0.268229,1.108881,-1.015962,0.257571,0.227318,0.157486
formule,0.002721,-1.083193,-0.218557,-0.598844,-0.518938,0.45918,1.399683,-0.658031,0.880247,-0.582843,0.088389,0.536383,0.892874,-1.69077,-0.161518,1.716672,3.129547,0.28989,0.170091,0.480787,-0.137582,-0.390368,-0.044522,-0.55142
droite,1.476111,-0.687133,0.880084,-0.764477,-0.049208,1.370256,2.312977,-0.246823,-0.401216,-0.300084,-0.721895,-0.056814,-0.226218,0.541349,0.754995,0.178021,2.619124,-0.090472,0.908145,0.856089,-2.076518,-0.034189,0.608925,0.147971
$\mathbb{C}$,0.682259,0.619723,0.350267,-0.22816,-0.634143,1.348837,0.93116,-0.615136,0.784577,-0.189956,0.090905,-0.775347,-0.317417,0.448622,-0.339653,-0.074716,2.965447,-0.540696,0.792808,0.918207,-1.434559,0.322979,0.46197,-0.11752
solution,-0.014105,0.329651,0.657043,0.301564,-0.124836,1.068293,1.503696,-2.350133,0.12943,-0.493053,1.19651,0.546972,0.306165,-0.329023,-0.240975,0.710904,2.414107,0.123063,-0.281685,0.84432,-0.282693,0.831821,-1.176976,0.183566
modèle,0.615349,0.598612,-1.521899,0.429072,-0.095454,0.144905,1.476995,-0.388625,-0.455416,-0.805439,0.696729,-0.873417,0.600817,-0.291139,-0.609442,0.417475,2.647086,-1.683722,-0.479969,0.275754,0.565375,-0.421907,-0.765213,-0.021832
linéaire,0.15503,0.078788,-1.447852,0.137264,0.098623,1.309913,0.483568,-1.473376,-0.554553,-0.764501,0.401422,0.512586,-0.723669,-0.416747,0.629094,1.905967,2.885018,-1.160332,-0.201107,1.064765,-0.433132,0.546474,-0.789474,0.436043
probabilité,1.025597,-0.899934,-0.522293,0.847336,0.425289,0.012127,0.961095,-0.246936,-0.301919,-0.812063,0.269093,-0.9113,1.858578,0.869569,-0.849033,0.782625,2.620732,-0.731697,-0.435037,1.008146,0.381892,0.039136,-0.865717,-0.449369
série,0.991563,-1.514177,0.084141,1.136551,0.719101,0.546869,0.512748,-0.676366,0.339101,-0.33524,-0.068089,-0.474777,0.524183,-0.318745,-0.208919,1.996393,2.368174,0.345485,-0.255587,0.3415,-0.048488,1.130489,-1.035132,-0.309445
somme,0.092096,-1.237591,0.134121,0.766099,0.551523,1.962857,0.243739,-1.182259,0.040673,-1.156935,-0.758916,-0.269628,0.691842,-0.339414,-0.695053,0.652438,3.030446,0.229514,0.682053,-0.763251,-0.478797,0.653885,-0.545607,-0.570876
mesure,1.936892,-0.30392,-0.477361,-0.143976,0.8944,1.303241,0.013833,-1.149863,-0.556798,-0.275467,-0.619556,-0.423979,1.391886,-0.349998,-0.630455,0.914331,2.659152,-0.317045,-0.099477,0.636567,0.419739,-0.676197,-0.259168,3.2e-05
carré,0.028424,-0.964244,1.700789,-0.293923,0.819765,1.750934,0.762158,-1.209878,-0.204436,-1.463696,-1.001169,-0.583205,0.165623,-0.996943,-0.810319,0.473643,2.958675,-0.222881,-0.320441,-0.704094,-0.39442,0.370921,0.267632,-0.346024
vecteur,0.833258,-0.425939,-0.046973,-0.253902,-0.46815,1.540372,0.043896,-0.586256,-1.030679,-0.712272,-1.410969,0.317926,-0.040503,0.55643,0.850389,1.150739,3.360305,-0.822581,-0.08821,1.412604,-1.558235,-0.727631,0.083628,0.951438
connexe,0.907957,0.093477,-0.114419,0.218396,1.235041,1.0138,0.29655,-0.422008,-0.83888,-0.187274,1.341169,-1.234448,-0.968097,-0.559705,-0.826243,1.972306,2.488335,-0.752708,0.126955,0.194904,0.054301,-0.49682,0.067333,-0.964874
classe,0.270613,0.466745,-0.599594,-0.150541,0.109668,1.044895,-0.223398,-0.940193,-0.718777,-0.116448,1.276371,0.535823,0.232194,0.185602,-0.307011,0.580639,2.597879,-0.896411,0.888749,0.289336,-0.167751,0.853721,-0.583393,-1.160741
produit,0.36252,-0.831492,-0.709525,-0.115629,0.249462,2.047186,-0.625338,-0.207877,-0.348414,-0.192006,-1.073088,0.288597,0.208412,-0.71897,0.749121,0.969962,3.317143,-0.472424,0.77129,0.394903,-0.494411,0.254353,-0.101012,-0.038899
égal,0.809299,-0.475167,0.686877,-0.397731,0.109958,1.944381,0.253431,-1.540009,-0.033374,-0.844613,-0.971892,-0.241658,0.8871,0.215515,-0.987105,0.38012,2.900017,0.221559,1.085136,-0.090642,-1.276968,0.159603,0.190496,-0.833082
cercle,1.840543,0.509629,2.223047,-0.766576,0.278104,0.746766,2.385024,-0.997744,-0.910237,-0.228865,-0.330207,0.110305,-0.110473,-0.143989,-0.138312,0.460329,2.317812,0.338749,0.365161,-0.070696,-1.597781,-0.725928,0.955197,-0.700674
partie,1.340874,-0.470191,0.570765,0.485237,0.864269,1.146467,-0.03157,-0.584767,-0.151325,0.529396,0.902987,-0.127229,0.479036,0.092763,0.178821,0.356156,2.747628,-0.290285,0.551901,0.471405,0.026609,0.799399,-0.263076,-0.254622
relation,0.682589,-0.549201,-1.333086,-0.224134,-0.536164,1.604282,0.698406,0.332827,0.093124,-0.220459,0.491008,0.51533,0.717839,-0.65189,-0.115007,0.543842,3.059093,-0.790361,0.462776,0.459979,-0.69021,-0.543286,-0.095147,-0.591722
courbe,1.432513,-0.07164,1.361795,-0.457937,0.039254,1.119275,1.909846,-1.514766,-1.200049,-0.910514,0.543818,0.227453,-0.216998,0.100046,0.494912,1.863114,1.821927,-0.328551,-0.211926,0.192808,-1.087306,-0.330777,0.123623,0.335834
différent,0.598822,-0.043977,-0.110187,0.476536,0.202951,1.173372,0.939657,-0.805548,-0.797471,0.066069,0.130853,-0.335637,0.335274,-0.180924,-0.082371,-0.610119,3.497222,-0.7193,0.187113,-0.04834,0.198481,-0.21121,-0.50091,0.208578
complexe,1.42502,0.183634,0.134962,1.093828,-0.063502,1.745795,0.496035,-0.883929,-0.236104,-0.313907,0.292347,0.60245,-0.11136,-0.57508,0.36913,1.866521,2.441671,-0.875478,0.294366,0.305271,-0.53067,1.09433,-0.457824,0.667224
matrice,-1.352945,-0.097707,-0.108834,0.588439,0.29452,2.322897,-0.641209,-1.252314,-0.991961,-0.686207,-0.869946,0.287593,0.068737,-0.406084,0.417761,0.897559,2.996821,-0.620277,-1.144455,1.083217,-1.262967,-0.168166,-0.502961,0.092557
domaine,1.903981,0.321977,-0.61258,1.218027,0.24375,0.285318,0.88145,-0.822172,-0.946781,0.861757,0.692975,0.008128,0.1038,0.153931,-0.16631,0.609597,2.66055,-0.817091,0.304483,-0.359865,0.603801,0.552603,-0.919522,0.079683
fois,0.481411,-1.172769,0.158189,0.542316,0.522086,0.583273,0.919811,-0.753654,-0.292774,-0.531505,0.445666,0.145605,0.260711,0.319299,-0.737409,-0.67702,3.012941,0.128232,0.444595,0.040503,-0.542298,0.626446,-0.127619,0.221536
type,0.332384,-0.048296,-0.19181,0.169201,-0.691436,1.032185,0.57963,-0.451108,-0.482505,-0.270812,0.869233,-0.634643,0.22914,-0.609091,-0.192505,0.498652,2.965347,-0.54432,0.015861,0.298378,-0.13231,0.2203,-0.859709,-0.153702
mot,-0.265131,-1.201042,0.521923,-0.385322,-0.406789,0.715069,-0.251245,-0.766271,0.03371,-0.225039,1.965602,-1.235096,1.390267,-0.150821,0.822059,0.370494,3.135545,-0.678771,0.45355,-0.96443,-0.036921,0.169087,0.426328,0.034754
algébrique,1.283357,0.4416,-0.179332,0.557635,0.388946,1.392928,0.955275,-0.203584,-0.143607,-0.176422,1.526744,0.916704,-0.521643,-0.991763,0.443358,1.479434,2.47449,-1.021248,0.811608,-0.610818,0.027712,1.035285,0.036377,-0.077888
degré,1.153662,-0.256579,-0.001351,-0.229501,0.292633,1.598453,0.666309,-1.085412,0.647497,-1.113825,-0.744284,-0.007232,-0.644852,-0.371571,-1.213057,0.057854,2.412584,0.522127,0.737679,-0.455844,-0.912748,-0.226952,-0.455455,-0.499171
langage,-0.388708,0.106496,-0.54295,-0.23971,-0.555025,0.128135,0.153191,0.146168,0.117127,0.36743,2.156671,-1.068669,0.636694,-0.866305,0.982323,0.581543,3.235959,-1.895911,0.508502,-0.186836,0.67802,0.558302,0.796993,0.168403
nul,0.66012,-0.627711,0.387224,-0.21812,-0.321908,2.405593,-0.053636,-1.669733,0.113399,-0.665967,-0.361679,0.650217,0.925842,0.710681,-0.544594,1.024833,2.638061,-0.67095,-0.184367,1.080022,-0.441323,0.42898,-0.31644,-0.482302
moins,0.544983,-0.186666,0.260688,0.838971,0.303335,1.17744,0.557493,-1.506761,-0.233415,-0.355961,0.101801,-0.056183,0.548487,0.47853,-1.170969,-0.771379,2.983825,-0.401512,1.181145,-0.057077,0.67604,0.232121,0.186713,0.494087
objet,1.30264,0.007144,0.188541,-0.348258,-0.524601,1.245891,0.769819,-0.25043,-0.933992,0.27194,1.03067,-0.198691,0.382807,-0.464396,0.357123,-0.429438,3.022978,-1.021558,0.678353,0.279127,0.477014,-0.065617,-0.160669,0.66024
triangle,0.738747,0.367311,2.292402,-0.53644,0.165799,1.361135,2.337803,-0.079886,-1.1055,-0.415204,-0.807175,0.084844,-0.011771,-1.792255,-1.1506,-0.048673,2.39323,0.452286,0.309214,-0.13586,-1.682922,-0.504583,1.188506,-1.167015
structure,0.771712,0.863656,-0.90207,0.390696,0.403803,1.805368,0.148411,0.034777,-0.919386,0.071572,1.509011,-0.357791,0.119839,-1.057893,0.321966,0.20941,2.400646,-0.814487,0.409559,0.807565,-0.239332,0.433609,-0.700805,0.435497
corps,1.362896,0.348716,0.207338,-0.674785,0.62135,2.306268,-0.256968,-0.806042,0.491243,-0.82853,0.999959,1.291576,-0.523017,-0.013834,0.735512,0.819547,2.330858,-1.940962,0.360943,-0.850875,0.130674,1.336342,0.020488,-0.186405
rapport,1.650312,-0.42498,-0.111288,0.188552,0.322958,1.632764,0.87344,-0.870823,-0.01567,0.204618,-0.986778,-0.073729,0.352941,0.292024,-0.56197,0.111725,2.406578,-0.079471,-0.354763,0.516374,-0.896198,-0.614373,-0.375757,-0.460395
longueur,1.34254,-0.19905,0.475716,-1.119634,0.024978,1.549343,0.495698,-1.54118,-0.168548,-0.93073,-0.10362,-1.293747,1.265418,-0.532434,-0.033029,-0.26184,2.612152,0.33189,0.779078,-0.840659,-1.456538,-0.375705,0.05498,-0.261174
informatique,0.838786,0.909162,-1.305213,0.704938,0.372325,-1.654324,0.597215,-0.217938,-0.587375,0.541085,1.102057,-0.45469,-1.102858,-0.064376,0.018462,0.256975,2.915208,-1.409885,-0.341645,-0.542082,0.346905,0.642643,-0.77443,-0.48053
infini,1.146078,-0.422083,0.50178,-0.252446,0.488242,1.528978,0.240872,-0.547172,0.525221,-0.783498,0.718629,-0.427462,1.634698,-0.079156,0.450745,0.752209,2.495652,-0.864481,0.644945,0.04377,0.158008,0.671451,0.308879,0.076171
variété,1.435642,0.723233,-0.484317,-0.03447,0.648479,2.385358,0.665419,-0.802298,-1.798488,-0.796648,1.125923,1.302887,-0.770324,-0.878569,-0.280649,1.409021,1.375039,-0.514367,1.360668,0.974551,-0.467019,0.79958,0.138381,0.547844
ligne,0.580858,-1.234963,0.83059,0.013681,1.161927,0.844168,1.271754,-0.321219,-0.102484,-0.04052,0.317052,-1.646064,-0.744734,0.185815,0.553835,0.061046,2.58257,0.839516,-0.312201,0.581044,-1.195164,-0.565835,-0.621198,-0.106088
positif,0.424294,-0.793723,0.493411,0.130326,-0.530649,2.37358,-0.210947,-1.712054,0.00951,-0.348834,-0.159606,0.241314,0.954936,0.269051,-0.887549,1.006956,2.428701,-0.367311,-0.267572,0.733011,-0.539366,0.703066,-0.484379,-0.299814
angle,2.09456,0.147579,0.572884,-0.975796,-0.50292,1.561533,1.153142,-0.102279,-0.68943,-0.200829,-1.974309,0.384395,0.32548,-1.516768,-1.315285,-0.493966,2.581388,0.607102,0.664424,0.018678,-1.202613,-1.237428,0.707652,-0.273589
polynôme,-0.934578,0.215866,-0.055131,0.876186,-0.155268,2.009404,0.124392,-1.919055,0.226223,-0.827394,-0.608587,1.69813,-0.046192,-0.225061,0.495455,1.453641,2.533499,-0.582414,0.296886,-1.024075,-1.508069,0.097902,0.057355,-0.673756
centre,2.580058,0.80831,1.060306,-0.191299,0.543952,0.623565,1.13905,-0.238871,-1.156296,0.513693,-0.879975,0.151565,-0.990825,0.622248,-0.562415,-0.098536,2.401959,-0.586037,-0.416178,0.339478,-1.755664,-0.084057,0.174777,-1.108114
démonstration,0.196489,0.018715,-0.072355,0.447451,1.000569,0.642754,2.31626,-0.860072,1.132823,0.122659,0.910894,0.399117,0.763611,-1.244882,-0.091394,0.739781,2.432317,0.195632,0.706251,0.271937,0.706764,0.146809,0.123864,-0.436242
vectoriel,0.994556,0.061861,-1.02526,-0.326671,0.482022,2.216508,-0.210386,-0.198665,-0.556859,-0.110116,-0.757944,0.755737,-0.603251,-0.574823,1.09032,1.97324,2.814616,-0.961576,1.145176,1.793508,-0.44545,-0.032015,0.330947,0.653494
limite,1.520546,-0.270293,-0.042739,-0.424801,0.463407,0.931304,0.737395,-1.216253,0.389242,-0.944347,0.258611,-0.110887,1.619664,0.339106,0.143763,1.378468,2.101289,-0.463775,0.50643,0.672226,0.138363,0.711635,-0.686465,-0.141765
représentation,0.35445,-0.16755,-0.76099,0.219284,-0.087586,1.448059,0.272858,-0.643815,-0.718874,-0.110225,-0.003081,0.427586,-0.668703,-1.116931,0.41152,0.786833,2.8697,-1.025843,0.057354,-0.15844,-0.172882,0.162809,-0.325119,0.46535
famille,1.041904,-0.11125,0.310709,0.500233,1.061922,0.552182,-0.94615,0.076187,-0.98975,-0.440323,0.564405,0.567525,1.217531,1.098026,0.425453,0.958794,2.680787,-0.920591,0.969131,0.08352,-0.383455,-0.408404,1.180185,-0.155986
arête,-0.069718,0.271093,0.169958,-0.784812,0.645439,1.801109,0.554063,-0.529775,-1.979005,-1.684883,0.583553,-0.900683,0.272719,0.162018,-1.135508,-1.908789,2.46314,-0.227143,1.356419,-0.044264,-1.372944,-0.499114,0.712047,0.09425
distance,1.533951,0.817738,-0.554006,-0.643951,0.21538,1.559439,0.101012,-1.43006,-0.645127,-0.572955,-0.646473,-0.494338,0.79545,-0.334636,-0.564099,0.365685,2.17805,0.347809,0.872287,0.256444,-1.052778,-1.57382,0.092472,0.003142
surface,1.826035,0.702419,1.136603,-0.521075,0.430539,1.667126,0.903936,-0.879559,-1.465743,-0.71875,0.644092,0.013234,-0.645453,-0.947185,-0.58843,1.031874,1.441212,0.24059,-0.265671,0.859389,-1.014301,0.067846,-0.255479,0.430038
aléatoire,-0.149443,-1.079845,-0.599043,1.25616,-0.009044,0.60405,0.826685,-0.261325,-1.370448,-1.095817,0.215637,-1.206244,1.820724,1.076843,-0.069042,1.400923,2.455671,-1.312698,-0.25438,0.951046,0.051413,-0.01433,-0.678007,0.195481
naturel,1.151733,-0.656403,-0.688414,0.349436,-0.009268,1.18339,0.084106,0.024555,0.991127,0.289262,0.252088,-0.255038,0.591597,-0.530271,-0.046934,0.196983,2.861364,-0.695803,1.027361,-0.439212,0.388518,0.928772,-0.321715,-0.19956
normal,1.392226,-0.101925,0.650499,-0.179624,0.99866,-0.182319,-0.687479,0.041517,-1.090848,-1.301574,-0.566394,0.092655,0.61497,0.456832,-1.22491,1.801791,2.375738,-0.942928,-0.43581,1.09648,-0.304956,1.110924,-0.050349,-0.970326
arbre,-0.762,0.434504,-0.088945,-0.346115,0.849772,-0.079759,0.807415,-0.64729,-1.387737,-1.192823,0.4562,-1.80145,0.873316,0.37115,1.358385,0.208411,2.706596,-1.517846,0.792414,-0.57567,-0.754112,-0.077295,0.596903,0.121218
démontrer,-0.065943,-0.034686,-0.236467,0.571706,0.923947,0.528667,2.086409,-0.678659,1.140453,-0.894303,1.238526,1.523132,1.058986,-0.90841,-0.830786,0.566971,2.103894,-0.164585,0.569607,0.478737,-0.03627,0.610304,0.595939,-0.309893
algèbre,1.07489,0.031606,-0.55528,0.382923,0.131469,1.442076,-0.629892,0.392947,0.442866,0.199738,1.213207,1.576026,-0.720478,-1.136189,1.103725,1.465679,2.685666,-1.108385,0.477925,-0.540552,-0.160105,0.435455,0.577397,0.418982
règle,0.13089,-0.888023,0.031873,-1.500135,-0.553163,0.043216,1.875181,-0.272402,0.552583,0.055651,0.225888,-0.014224,0.351086,-0.842505,0.306174,-0.095017,3.148767,-0.670824,0.001359,0.254651,0.211359,-0.142075,-0.492797,-0.687686
