word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
calcul,-0.438203,1.415125,-0.148698,0.246983,0.809586,-0.143049,-0.801716,0.990916,1.190711,0.019772,0.819849,0.311815,-0.334559,-1.41273,0.15607,-0.848112,0.429581,0.4615,-0.364311,0.476901,0.177826,-0.357022,0.696772,0.619318,-2.148905,0.150353,-0.820634,-0.88107,1.380685,0.469401,0.300254,0.901645,-0.130275,-0.636069,0.383661,-0.541358,0.139412,-0.455139,-0.449249,0.094237,-0.485747,-0.654786,0.221868,0.626331,0.607498,1.057251,-0.221417,1.673609,-0.243773
application,0.365225,0.509904,0.092968,0.19259,0.921132,-0.183608,-1.372163,0.41923,-0.764908,0.455361,0.294647,0.325371,0.129613,0.211319,0.077581,-1.174324,1.04175,1.621146,-0.95864,0.241083,-0.93044,-0.842747,0.47936,0.128348,-1.37339,0.513865,0.028171,0.151248,1.903681,0.180909,0.146069,0.389208,0.440719,-0.841974,-0.378336,-0.970949,0.239232,0.317658,-0.202359,-0.935885,0.401234,-0.795713,0.989882,0.174668,-0.329402,0.009611,-0.517203,1.426563,0.727046
élément,0.259743,0.199241,-0.450153,0.626501,0.194987,0.632378,-1.709805,-0.551495,0.971005,0.280984,-0.035382,0.758377,-0.452324,0.159526,1.396295,-0.291555,1.175963,1.628664,-1.52203,-0.22196,-0.713613,-0.595028,0.061247,-0.236423,-1.741295,-0.639254,-0.360852,0.467019,1.110364,-0.518744,0.42105,1.259469,-0.420922,-1.091035,-0.189627,0.292548,-0.086545,0.662182,-0.207802,-0.742144,-0.238671,0.551824,0.820036,0.625961,0.955048,0.749681,0.048107,0.071535,-0.159645
grand,0.101829,1.17362,-0.118595,0.895788,0.243279,-0.394865,-0.34756,-0.240421,0.684734,-0.344954,1.588441,0.009947,-0.350878,-0.623375,-0.038688,0.219847,0.161164,0.553858,-1.669097,-0.621822,-0.418481,-0.409758,0.13672,-0.607271,-2.207789,-0.830233,0.349643,-0.050308,0.857493,-0.163951,-0.662318,1.000843,0.1721,-0.041437,0.197487,0.050078,0.405688,-0.914597,0.120469,-0.802973,0.554838,-0.316436,0.604408,-0.869018,1.149532,1.183534,1.228336,0.727847,-0.247607
propriété,0.378481,0.328307,-0.348609,0.753689,0.208694,0.012287,-1.278535,-0.81357,-0.438619,0.187459,1.031571,0.762058,-0.438985,-1.144261,0.303088,-0.904825,0.465519,0.43921,-1.428099,-0.446674,0.177801,-0.366147,-0.3366,0.408092,-1.186584,0.221531,-0.071455,-0.235699,2.340352,-0.08239,0.10054,0.981216,-0.633346,-0.766913,-1.139221,-0.244203,0.166648,-0.222017,-0.281261,-0.801788,0.172184,1.08363,0.945142,-0.267045,-0.063883,0.512914,0.014807,0.731782,-0.019658
ordre,-1.00923,1.668779,-0.296361,-0.278043,-0.129065,-0.252381,-1.934762,-0.81674,-0.17529,-1.426095,0.787255,0.343394,-0.271834,-0.331729,0.217741,-0.421362,0.643028,0.418443,-1.63742,0.229745,-0.386467,-0.433556,0.296063,-0.857087,-1.626591,-0.709762,-0.383745,0.073525,1.59469,0.138479,-0.015113,1.212953,-0.763116,-0.90427,0.514825,0.233895,-0.048052,0.77881,-0.244945,-0.565392,0.046485,1.390894,0.708029,-0.606238,0.224094,0.65406,0.452674,0.625981,-0.84305
variable,-0.975795,-0.541934,0.785112,-0.253036,0.3054,-0.463252,-1.486036,-0.534065,0.651719,0.686438,0.052227,1.114517,-0.90654,-0.641253,0.20329,-0.585997,2.031354,0.89484,-0.674891,-0.370401,-0.03949,-0.781232,0.529033,-0.219741,-0.495027,0.186689,-1.65765,-0.676442,0.255498,0.564623,0.546614,0.450087,-0.266155,-1.268748,-0.401861,-0.798635,-0.554572,-0.780037,0.334146,-1.548959,0.272516,0.430989,1.475912,0.417157,0.146191,1.244283,-0.460583,1.812659,-0.04535
base,0.292034,-0.302808,-0.034482,0.023277,-0.682803,-0.36717,-1.74803,0.557647,0.517964,0.086,0.427599,1.213664,-0.834764,0.134179,0.466088,-0.945786,-0.186228,0.640868,-0.869017,0.541122,-0.103081,-1.011367,0.280216,-0.239619,-1.991068,0.645243,0.190896,-0.158315,1.392696,-1.115578,0.606419,0.767595,-0.898389,-0.975011,-0.295819,0.009238,0.430965,-0.49608,-0.04904,-0.607172,0.424823,-0.333569,0.21596,0.40726,0.819251,0.389801,0.524753,1.601405,0.18312
géométrie,0.084767,1.901389,-0.058676,0.310592,-0.26106,0.559198,-0.76578,0.37818,-0.002385,0.600358,0.713296,0.436302,0.03228,-1.069154,0.797257,-1.067169,0.165811,1.549646,-0.191571,-0.338999,-0.461645,-0.118864,-0.326341,0.462884,-0.44851,1.126568,0.447651,-0.901227,1.742927,-0.523306,-1.076373,0.165111,0.901353,-0.87314,-0.878339,0.049559,0.083448,-0.294344,-0.717692,-1.161426,0.117281,-0.581947,-0.064416,0.827338,1.751968,0.490399,0.012163,1.101982,0.418456
analyse,-0.479149,0.973735,-0.11027,-0.692099,0.782282,0.594489,-0.66684,0.322254,0.234764,0.951735,0.314222,0.048559,-0.019782,-1.292655,0.081327,-1.229473,0.952763,1.688293,-0.319704,-0.86776,-0.646861,-1.017396,0.039141,-0.006731,-1.269838,0.519645,-0.382576,-0.999469,1.272068,0.165204,-0.450611,0.182052,-0.242967,-0.215143,0.35703,-0.693817,0.779897,-0.785305,-0.214555,-0.991767,-0.050524,-1.068952,0.720127,0.221417,0.82262,0.898897,-0.733515,1.459751,0.82665
