word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
élément,-0.840314,-0.192389,-0.355323,-0.503952,-1.177373,-0.825531,0.206151,0.504397,0.113761,0.232981,-0.946654,0.047174,0.326259,0.228857,0.663281,-0.113514,-0.441138,-0.886931,1.739643,0.947939,0.358307,0.368222,1.161896,-1.137786
grand,-0.731714,0.640028,0.093684,-0.575791,-0.34582,-0.622385,-0.401486,0.163321,-0.685317,0.026221,-1.128116,-0.830547,0.525015,-0.08329,1.274904,-0.44132,-1.131632,-0.173806,0.89339,-0.136744,-0.399527,-0.388978,-0.367003,-0.015311
propriété,0.039875,0.086039,-0.206577,0.422147,-1.025331,-0.47967,0.670916,0.314187,0.156842,0.267749,-0.512619,-0.253726,1.116726,-1.204773,0.65499,-0.295304,-0.047653,0.32697,1.931384,0.654411,-0.609578,-0.446302,0.513909,-1.078863
ordre,0.449712,1.281013,-0.865791,0.335701,-0.331404,-1.122825,0.118043,1.02496,0.647644,0.206405,-1.527287,-0.35941,-0.10956,0.293951,0.426031,-0.664289,-0.365849,0.319374,1.398708,-0.136886,-0.066931,-0.674592,0.158837,-0.486287
variable,0.08974,0.029398,0.472815,0.148159,-1.361263,-0.16276,1.054985,1.091492,0.179069,0.145117,0.240658,-0.037851,-0.503971,-0.624429,0.258792,-0.549739,-0.497109,0.217439,1.743381,2.11435,0.174097,1.25998,1.198266,-0.652533
base,-0.432428,-0.019866,-0.150347,-0.712009,-0.149126,-0.14276,0.57238,0.989471,0.071532,0.926875,-0.598063,-0.360083,0.080154,0.101091,0.525835,-0.320548,-1.012694,-0.124793,1.504704,1.147083,0.525456,-0.477983,1.00679,-0.707287
géométrie,-0.455506,1.215173,0.43262,0.312023,-0.359943,-0.421171,1.390555,-0.552345,-0.018854,-1.111881,-0.61192,-0.115084,-0.317722,-0.146019,0.279234,0.782042,0.849596,-0.107324,1.030762,1.622249,0.301963,0.993048,1.955131,-2.107632
analyse,-0.247468,0.195978,0.281645,0.534091,-1.536517,0.212676,1.253529,-0.09908,-0.219995,-0.884423,-0.634884,0.718588,-0.630367,0.578246,1.119646,0.509635,-0.018177,-0.715123,1.592,1.303196,0.841086,-0.091503,0.68547,-0.396203
loi,1.052121,-0.304889,-0.225916,0.646121,-1.672868,-0.274336,1.031715,0.253899,0.736765,0.871123,-0.865796,-0.070433,-0.593698,1.097464,0.550758,-0.871537,0.212877,0.929875,1.833587,-0.030577,-0.352174,-0.760379,-0.232291,-0.115123
définition,0.074547,0.235668,0.42498,0.302315,-1.918916,-0.328263,0.918502,0.077943,0.010248,0.230858,-0.072992,0.198822,-0.773594,0.4469,0.371875,0.233546,0.139151,-0.00149,1.95016,1.514128,0.454279,0.312283,1.164404,-0.974912
réel,-0.242947,-0.399487,0.978774,0.205435,-1.650329,-0.404515,0.136972,0.315756,0.15828,-0.170214,-0.203525,0.505513,-0.832883,0.472208,1.279297,0.085609,-0.398074,-0.136675,1.733925,0.782856,0.085997,0.580451,0.289581,-1.014842
dimension,-1.092631,-0.552917,0.740904,-0.358057,-1.207982,-0.231466,0.700854,-0.033819,0.219308,0.205857,-0.828071,-0.273128,-0.476249,0.229387,0.841787,0.279424,-0.476352,-0.610568,1.140176,0.724138,-0.123768,1.135724,1.443039,-1.151388
statistique,0.118428,1.469071,0.480523,0.814434,-0.547966,0.736027,1.734838,0.511491,-0.084887,-0.268734,0.774289,-1.135416,-1.342087,-0.343284,1.309532,-0.08594,-1.273432,-0.092206,0.345749,-0.575509,0.735991,0.008749,1.223229,0.749578
sommet,-1.280187,0.051091,0.245566,-1.503282,-0.522643,-1.237744,0.685267,0.391464,-0.526182,-0.639456,-0.163992,-1.743099,-0.948744,-0.814739,-0.178855,-0.735915,-0.755523,0.026578,0.761739,-0.121918,-0.778492,0.093116,0.567098,-0.133405
logique,0.345369,0.431379,0.956406,0.964065,-1.369914,-0.785929,0.491623,-0.699538,-0.090818,-0.230025,-0.294559,0.518021,-0.545639,1.256615,0.577048,0.463078,0.360839,0.183456,1.124277,1.040701,0.750261,0.6179,1.451164,-1.720072
terme,0.250382,0.458831,-0.156996,-0.1587,-1.511031,-0.632451,-0.182541,0.103272,-0.521245,0.139501,-0.206318,0.446209,-0.175441,0.299687,0.808792,-0.499242,-1.040603,0.085064,1.456617,0.655035,0.227796,-0.189568,0.731434,-0.460543
trois,-0.484938,0.660811,-0.100155,-0.6866,-0.007065,-0.687817,-0.146329,0.773458,-0.07347,0.484473,-0.836795,-1.109678,-0.134481,-0.008589,1.233286,-0.43018,-1.043968,0.114908,1.103232,-0.146367,-0.100656,0.52709,-0.474869,-0.079821
plan,-0.508378,-0.83681,0.396325,-0.527609,-0.697077,-0.860999,0.854485,-0.097648,-0.061727,-0.01202,-1.070641,-1.065786,0.059342,0.399978,0.872769,-0.249696,-0.313635,0.255584,1.455871,0.348239,0.231625,-0.382156,0.162878,-0.672452
formule,0.843585,1.093535,-0.019316,0.369137,-0.930564,0.129833,-0.243553,0.251282,0.208656,-0.498306,0.333835,-0.769935,-0.974477,0.173153,1.239772,0.047347,-0.766165,-0.22941,0.55042,1.165638,-0.330051,1.011961,0.752282,-1.202586
droite,-1.000449,-0.098235,-1.117695,-0.662088,-0.484836,-1.985219,0.83285,-0.110134,-0.066919,-0.173759,-0.390064,-1.601331,-0.460022,0.79554,-0.186035,-1.158737,-0.286812,-0.010203,1.096743,-0.084907,0.303811,0.849166,-0.259371,-0.676231
$\mathbb{C}$,-0.337007,0.335918,-0.011435,0.325122,-0.506757,-0.277834,-0.11654,0.760294,0.003035,0.862581,-0.332283,-0.279342,0.058909,0.45679,0.677366,0.224745,-1.112041,0.641538,0.528235,0.89753,0.01371,0.511405,0.328322,-0.349848
solution,0.633744,-1.144231,0.122305,0.385736,-1.106919,0.069476,-0.105121,0.484101,0.376102,-0.078213,0.568654,0.455198,0.015374,-0.0934,1.530024,0.076684,-0.326129,0.2313,1.732384,1.273477,0.119059,-0.281909,0.974733,-1.518651
modèle,0.077589,0.147601,0.484545,-0.300751,-0.005894,0.599647,0.07592,0.180352,0.100393,0.302719,-0.3293,-0.197359,0.45385,0.822306,1.095387,0.13749,-0.973773,-0.501057,1.193532,1.344936,0.296443,0.48581,1.310922,-1.578533
linéaire,-0.479891,-0.019376,0.030113,-0.324366,-1.184114,-0.324386,1.268416,0.423561,0.01876,-0.726135,0.40085,-0.212483,-0.370227,-0.16499,-0.086857,0.233996,-0.092351,0.382112,1.621635,1.971491,0.25523,1.250591,1.649275,-1.531468
probabilité,0.641534,0.457963,1.236403,1.223829,-1.555089,-0.142679,1.147595,1.146168,0.263355,-1.105907,0.712918,0.763304,-0.597733,-0.030428,0.217274,0.005332,0.033754,0.373225,1.769492,1.073205,-0.191573,1.080344,0.844432,-0.545391
série,-0.810878,-0.587608,0.701134,0.198797,0.006878,1.139614,-0.668215,0.69892,-0.494902,0.432837,-0.806063,-0.181577,-1.464903,0.060383,1.469959,0.313139,-1.275532,-0.233312,-0.162086,0.181633,0.446538,0.810132,-1.279873,-0.365435
somme,0.216326,0.345947,0.843747,0.905264,-0.841134,-0.675375,0.40348,0.659493,0.719547,0.585133,-0.113779,-1.416254,0.642646,0.371304,0.450333,-0.801517,0.229649,0.046703,1.538129,0.181566,-0.664573,0.540265,-0.073914,-0.109647
mesure,0.204733,-0.177412,-0.013759,-0.860468,-0.786468,-0.34559,1.32952,0.838902,0.388771,-0.192609,-0.410986,-0.074716,-0.350708,0.532917,0.807922,-0.391617,-0.867835,0.426199,1.570025,0.974836,-0.705631,-0.068289,0.827899,0.045569
carré,-1.2195,0.395711,0.269233,-0.615017,-0.176402,-0.873184,0.921451,0.245582,0.393382,0.634148,-0.618892,-1.584019,0.364424,0.02393,0.012774,-0.29178,0.045862,-0.86729,1.042602,0.756724,-0.605107,1.410794,0.247533,-0.720712
vecteur,-0.591332,0.278246,-0.044907,0.712342,-1.124656,-0.820267,0.862877,1.191714,0.056291,-0.352856,1.059046,0.872871,-1.21029,-0.318859,-0.052008,-0.024903,0.116392,0.897309,1.546155,1.873585,0.265518,0.401731,1.28982,-1.456828
connexe,-1.201599,0.519187,-0.389794,0.55357,-0.175799,0.361389,0.633848,0.390221,-0.621057,0.603555,-0.847256,-0.921133,-0.309907,0.157915,0.251534,-0.008331,-0.256378,-0.368123,0.260036,0.785501,0.633376,-1.366352,0.909,0.554698
classe,0.151831,1.05451,0.128829,0.109662,0.429366,0.40812,-0.073465,0.4349,0.082009,0.76353,-0.402034,-0.106812,-0.32218,0.49278,0.978517,-0.372757,-0.684084,0.58905,0.963079,0.510058,-0.220716,0.198079,0.927266,-0.784919
produit,0.108608,-0.82274,-0.628543,-0.339693,-0.843683,1.004443,-0.238553,0.36368,-0.026952,1.124946,0.795049,0.327686,0.489818,-0.550598,1.914462,-0.314771,-0.850181,-0.50279,1.650813,1.722274,-0.329128,-0.389456,0.19095,-0.53572
égal,-0.182727,0.508903,-0.020723,-0.034949,-1.555877,-0.206445,0.720475,0.840348,0.655141,0.242661,0.418677,-0.794513,-0.285755,0.303037,0.185765,-0.690359,-0.459009,0.265774,1.78029,0.573247,-1.133834,1.690942,0.842912,-0.662498
cercle,-1.068052,1.028736,0.011249,-0.234459,-0.16282,-0.852572,-0.220329,-0.48679,-0.528711,-0.064292,-0.749963,-0.774313,-0.51575,0.271965,0.275644,-0.912786,0.721425,-0.20403,0.985465,-0.111533,0.041436,0.936017,0.842301,-0.523823
partie,-0.749219,0.052293,-0.019857,-0.721548,-0.662507,-0.757778,-0.346806,0.483134,-0.603887,0.374441,-0.95839,-1.013995,0.446547,-0.257551,0.46002,-0.715832,-0.925964,0.4804,1.304909,-0.010143,0.116604,-0.44913,0.032087,-0.029105
relation,0.271401,0.343261,0.207203,0.385217,-1.574145,-0.293345,0.015243,-0.312311,-0.657227,-0.22579,-0.514665,0.728509,-0.629068,0.189901,1.001613,-0.021964,-0.14013,0.890706,1.370627,-0.058169,-0.218363,-0.95502,0.207524,-0.57084
courbe,-0.297938,-0.098217,0.627247,-0.257861,-0.584317,-1.14709,1.676939,-0.085641,-0.100535,-0.979943,0.184253,-0.922033,0.125415,-0.363404,-0.235256,-0.576934,-0.108914,0.258377,1.147809,1.704796,-0.145071,1.938943,0.67408,-1.454461
différent,-0.403411,0.38579,-0.067778,-0.910562,-1.027304,-0.425732,-0.069186,0.467602,-0.496023,0.64711,-0.539147,-0.019767,-0.063611,0.075026,1.193072,-0.205512,-0.957288,-0.379926,2.107366,0.745068,0.720334,0.00279,0.603812,-0.456144
complexe,-1.109507,0.051017,0.100914,-0.696929,-0.859487,-0.630403,0.491038,-0.279728,-0.400225,-0.090634,-0.120301,0.167941,0.135319,-0.45262,1.224612,0.382751,-0.315439,0.057314,1.415719,0.684972,0.069874,-0.164346,1.333217,-0.966136
matrice,-0.300492,-0.143844,-0.531776,0.429113,-1.245454,-0.162221,1.044434,0.794425,0.875149,-0.123837,0.475005,0.054527,-0.3686,-0.69174,-0.115667,0.67384,0.268949,-0.100597,1.387454,1.316504,-0.324118,1.004211,1.460227,-2.014911
domaine,-0.171143,0.65678,0.286026,0.224669,-0.886961,-0.178098,0.071452,-0.088724,-0.662976,0.435899,-0.511786,-0.178292,1.276454,-0.42858,1.011128,0.118497,-0.006111,0.046783,2.216552,0.442317,0.647056,-1.192946,0.244433,-0.59455
fois,0.247967,0.5118,0.124083,-0.597704,-0.543589,-0.286242,-0.783769,0.897075,0.024826,-0.105339,-0.571541,-0.443152,-0.264298,0.25736,1.418516,-0.192143,-1.546656,0.098885,0.98968,-0.394083,-0.183388,0.633029,-0.484968,-0.110151
type,-0.710651,-0.239187,-0.086274,-0.23958,-0.114085,0.02517,0.523052,1.156344,-0.108785,0.986754,-0.159448,0.078837,0.326452,0.090194,0.668651,-0.298623,-1.262974,-0.11691,1.227581,1.943121,0.477433,0.368925,1.263404,-0.562963
mot,-0.56892,0.374342,-0.265039,-0.509037,-1.412194,-0.797592,-0.766581,0.180619,-0.587233,1.095902,-0.829663,0.880522,-0.725346,0.568485,-0.428573,-0.286164,-0.273875,-0.147821,0.990266,1.500434,0.096061,0.634927,-0.088487,-0.713349
algébrique,0.240517,1.2313,0.318051,0.901144,-1.325555,-0.439552,1.194424,-0.634234,-0.06879,-0.371907,-0.272364,0.056347,-0.788969,-0.442918,-0.076573,0.692255,0.943882,0.375306,1.147094,1.481708,-0.082711,1.285075,2.08864,-2.4223
degré,-0.316536,1.656649,-1.377694,0.135263,-0.140072,1.083336,0.929038,0.829619,0.227237,-0.981881,-0.794182,-0.76618,0.76205,1.03725,-0.422189,0.650183,-0.76515,0.066255,0.521822,1.031183,-0.2494,0.681642,-0.423389,0.703157
langage,0.115761,0.55628,0.60237,-0.004637,-1.288461,-0.059137,0.124477,-0.634799,-0.812523,0.815103,-0.427359,1.39113,-0.512205,0.526428,0.242473,0.906791,-0.14589,-0.009919,1.211138,1.928947,1.461343,0.414765,0.772878,-1.678999
nul,0.403169,1.063583,0.324622,0.542429,-1.597052,-1.226016,0.112023,0.983882,0.20859,-0.515537,0.569813,-0.877506,-1.803093,0.132209,0.96607,-0.486325,-0.964073,0.669559,0.417935,0.290694,-0.968818,1.132197,0.714809,-0.130636
moins,-0.078175,0.508987,0.100559,-0.931399,-1.070311,-0.436785,0.03874,0.965595,-0.125347,0.254981,0.075228,-0.025258,0.341005,0.480552,1.097555,-0.933531,-1.902325,-0.128197,1.840001,0.285187,-0.617068,0.728259,0.109625,0.412837
objet,-0.842733,-0.056219,0.56094,-0.631448,-0.798178,-0.574349,0.455842,1.037071,0.363398,0.014686,-1.428764,0.186824,-0.175383,-0.216647,1.116787,0.318417,0.065675,-1.218686,1.778336,0.984295,-0.001158,-0.261404,0.418466,-0.459319
triangle,-1.222647,-0.221321,0.334134,-0.523979,-0.114851,-0.518302,0.787371,0.096745,0.083616,0.356223,-0.266812,-0.746663,-1.284889,-0.54252,-0.802377,-0.444784,0.351997,-0.099975,0.595847,0.169124,0.116871,1.21804,0.832608,-1.250461
structure,-0.838402,-0.606472,-0.480541,-0.413155,-0.893106,-0.399683,0.978554,-0.329074,-0.06275,0.149201,-0.625692,-0.151592,0.371286,-0.393023,1.258906,-0.185415,-0.529255,-0.121211,1.574464,0.664513,0.576873,-0.066632,1.910614,-1.031028
corps,-0.841326,0.180467,-0.699562,0.038637,0.520472,-1.357156,0.64078,1.094215,0.538758,0.232437,-1.388191,0.545522,0.073457,0.146777,0.90551,-0.900354,-0.548401,0.196734,1.420535,0.077129,-0.081124,0.47223,0.34187,-1.143781
rapport,-0.117245,-0.111873,0.097901,-0.209194,-1.434379,-0.004904,1.140049,0.575384,0.425397,-0.132049,0.002263,-0.19557,-0.177,1.093157,1.02215,-0.208114,-0.452254,-0.167336,1.941246,0.565559,-0.090217,-0.276014,0.449617,0.256404
longueur,-1.178463,0.225406,0.395554,-1.158814,0.224688,-0.236703,1.432366,1.228582,-0.325414,-0.096788,0.27233,-1.662967,0.055365,0.067662,-0.147489,-0.603499,-1.126673,0.440499,1.199511,1.522057,-0.706954,1.373494,0.849692,-0.310865
informatique,0.006194,0.393255,0.473741,0.001174,-0.090273,0.863675,0.199615,0.004942,-0.428212,0.826573,0.597708,0.644866,-0.183478,0.073159,1.46412,1.339541,0.413421,0.174751,1.82694,0.916045,2.325035,-0.70337,0.862094,-0.904353
infini,-0.765076,0.016512,1.14627,0.950582,-1.499543,-1.116452,0.064074,0.392612,0.201073,-0.452385,-0.266218,0.39058,-0.93061,0.029476,0.457577,0.351831,0.51222,-0.083293,0.661949,1.413149,-0.778039,1.558198,0.866695,-1.150709
variété,-0.100394,0.68583,-0.163087,-0.503545,-0.582117,0.71513,0.620363,-0.518695,-1.082486,0.718386,0.013945,0.477082,-0.2938,-0.911005,0.192103,-0.789754,-0.594769,-0.430159,0.774195,2.281907,-0.970031,0.092955,0.148765,-0.73393
ligne,-0.673423,0.014614,0.839998,-0.374961,0.180838,-0.296116,0.077897,0.355363,-0.465545,0.442002,-0.660931,-2.170682,0.51562,0.949126,0.739077,0.075437,-0.449675,1.244165,0.649519,1.221446,0.681559,0.3417,0.185235,0.339419
positif,0.2111,-0.004854,-0.155254,0.317605,-2.054116,0.285674,0.65437,0.376099,0.14858,-0.457966,0.444948,0.515933,-0.716768,0.523636,0.956747,-0.090342,-0.682965,-0.056974,1.240273,0.665709,0.255375,1.247071,0.420743,0.043782
angle,-1.337613,-0.584703,0.412363,-0.695201,-0.287086,-1.200345,1.371225,0.190249,0.288644,-0.155303,-0.881302,-1.124586,0.201986,-0.342578,-0.138377,-0.160846,-0.227096,-0.190245,0.999199,0.307599,0.404795,1.81769,0.626407,-1.050881
polynôme,0.155519,1.430255,-0.12898,1.830689,-1.806043,-0.246173,1.463005,0.737112,0.556921,-0.351746,1.202491,-0.224528,-0.718519,-0.7815,-1.405892,0.324877,0.240786,1.013006,1.268175,1.165104,-0.761636,1.805489,0.644685,-2.765841
centre,-1.732251,0.219904,0.251152,-0.483842,0.279398,-0.476229,0.717326,-0.451132,-0.898556,0.76492,-0.439083,-1.301454,0.21058,-0.089247,1.394351,-0.28697,0.011728,0.613162,1.12989,-0.632716,0.717357,-0.941115,0.793739,0.594384
démonstration,0.723191,0.776493,1.440004,0.030979,-0.355727,-0.367371,0.039354,0.003212,0.297013,-0.649367,-0.208372,0.100087,-0.801167,0.13365,0.964399,0.379408,0.076659,-0.153068,1.088704,0.642895,0.343085,1.0729,1.021167,-1.15275
vectoriel,-0.541153,-0.004591,-0.036404,0.251981,-1.075537,-0.713986,0.902248,0.090298,0.447582,0.323536,0.517444,-0.091577,-0.897056,-0.339793,-0.128336,1.168579,0.875196,0.706623,1.148367,2.29362,-0.068495,1.107559,1.474144,-2.632782
limite,-0.571371,-0.30432,0.596514,0.253739,-1.412543,-1.188881,0.95018,0.15063,-0.525809,-0.171849,0.074451,-0.977948,0.00732,-0.101993,0.396372,-0.878599,-0.550312,0.934097,1.508589,0.72272,-0.09682,0.087545,0.472133,-0.0937
représentation,-0.352659,0.785872,0.081813,-0.770444,-1.465305,-0.659193,0.064033,-0.23497,-0.084672,0.293365,-1.176044,-0.177348,-0.722574,0.219707,0.385967,0.05806,0.19561,-0.701092,1.134673,0.445123,-0.083114,0.547186,0.551121,-0.118312
famille,-0.04981,1.546633,-0.687756,0.16306,-0.293781,0.057244,0.003922,0.323045,-0.493803,0.369613,-1.152694,0.367767,0.903662,-0.523264,0.222782,-0.360252,-0.463551,0.135614,1.111468,0.117784,-1.110001,-1.116589,-1.266288,-0.226909
arête,-0.698407,-0.120315,0.263871,-1.042374,-0.115053,-1.314881,1.533255,0.504602,0.270227,-0.514999,0.042965,-1.11286,-0.471214,-0.913875,-1.036739,-0.345561,-0.316798,0.302726,0.356705,0.637849,-0.580981,1.60967,0.985455,-1.236454
distance,-0.880496,0.054372,1.121072,-0.399655,-0.284781,-0.500671,0.490362,1.322023,-0.139263,-0.670959,0.344057,-0.682356,-0.797098,0.094153,0.860569,-0.043531,-0.860571,0.531663,1.36808,0.830465,0.119533,1.023468,0.871171,-0.310179
surface,-1.402457,-1.03697,0.486405,-0.709602,0.024769,-0.270484,1.098503,1.30979,0.141917,-0.512589,0.212701,-0.534107,0.642317,-0.416338,0.916425,-0.645673,-1.145254,-0.031017,1.487686,1.5733,-0.599979,0.59668,1.295486,-0.170223
aléatoire,0.393309,0.023913,1.062537,0.26466,-1.409224,-0.673167,0.461583,0.925845,0.244191,-0.787002,0.730727,0.540622,-0.970037,-0.4893,0.136898,-0.09864,0.120867,-0.043612,1.649586,1.476286,0.31826,1.089523,0.792153,-1.097678
naturel,-0.982333,0.208758,0.228506,0.319711,-1.156216,-0.897674,1.146264,-0.012277,-0.954959,0.111978,-0.463776,-0.012518,0.963842,-0.695988,1.057464,-0.741106,-0.775437,0.050855,1.374896,1.462708,-0.660095,-0.997187,0.690392,0.545727
normal,-0.228184,0.59872,0.10917,0.348804,0.130273,-0.20385,0.788595,0.319397,-0.150704,0.230926,-0.239564,0.727407,-0.021829,-0.067145,1.347146,-0.278951,-0.006345,1.485268,1.253868,0.934495,0.200731,1.181177,0.777269,-0.045699
arbre,-1.021257,0.049615,0.479322,-0.753017,-0.157667,-1.04274,0.746277,0.469685,-0.442309,0.460752,-0.430175,0.417701,0.284115,-0.736854,0.345022,-0.840339,-0.78629,-0.466216,0.636724,1.557103,-1.16452,0.182335,0.150288,-0.219718
démontrer,0.343767,0.479407,0.629709,0.446356,-1.07432,-0.354953,0.801622,0.294682,0.296857,-1.161915,-0.069165,1.158155,-0.207841,0.281202,0.737277,0.000429,-0.394093,-0.24366,1.48893,0.327625,-0.50819,0.006777,0.738192,-1.012375
algèbre,-0.067201,1.312131,-0.202923,0.933519,-0.891785,-0.329296,0.681564,-0.331028,0.62062,-0.073473,-0.053644,0.09048,-0.117479,-0.600676,-0.640603,0.809908,1.084321,0.198863,1.06698,0.897616,0.508111,1.26986,2.150595,-3.094134
règle,1.301938,0.482306,0.257893,0.008249,-1.637808,-1.185233,0.578615,0.019169,0.642308,1.071185,-0.36684,0.18112,-0.624137,0.404146,0.968287,0.00946,-0.310014,0.052854,1.395005,0.422138,0.28067,0.48092,0.672339,-0.884072
