word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
grand,-0.597545,-0.81126,0.181119,0.232661,-0.380424,0.678751,0.273321,-0.482262,0.162574,-0.022615,0.152197,-0.634745,-0.224467,-0.399104,-0.013014,-0.684123,-0.04136,-0.230003,0.067912,-0.095169,-0.998416,-0.375018,0.388927,1.247194,0.420221,0.00718,1.113952,0.21744,-0.655904,-0.60865,0.241126,-0.318466,-0.173576,0.616888,0.539465,0.216196,0.50053
propriété,-0.712239,-0.335889,0.373751,0.434155,0.451938,1.155124,0.17705,-0.355801,1.236836,-0.636047,-0.396831,-0.529391,1.179762,-0.053013,-0.672648,-0.023153,0.137396,0.65774,-0.728149,-0.36353,-0.184121,0.687004,-0.081482,1.388299,-0.58522,-1.450224,0.901543,-0.439325,-0.553144,0.162092,0.167781,-0.203263,-0.168381,0.652069,-0.298278,-0.651847,0.050521
ordre,-0.251245,-0.631151,1.199517,1.006153,-0.445386,0.352394,0.065073,-0.370065,0.086347,-0.117787,-0.220822,0.632763,0.354062,-0.461496,0.232256,-0.429837,-0.122111,0.10518,0.477424,-0.051116,0.691977,0.362085,0.067246,1.847215,1.064339,-0.717763,1.123407,0.615424,-0.100495,0.365084,-0.33925,-0.14212,0.0789,0.674292,-0.313196,-0.173563,0.105558
variable,-0.515841,-0.886469,0.394184,0.733055,1.950067,0.418858,-0.180958,0.737329,-0.446634,-1.036028,-0.810576,-0.687057,-0.070287,-0.412121,-0.274476,0.9245,0.858781,0.048952,-0.412625,0.049757,0.079815,-0.056358,0.06598,1.177,-0.01374,-2.083689,0.065561,0.438544,-0.950852,1.165185,-0.258696,-0.608229,0.439491,-0.291196,-0.444537,0.109253,0.050763
base,-0.591762,-0.4479,-0.128321,0.555046,0.134201,-0.547528,-0.119442,0.366545,-0.081292,-0.429123,-0.019794,-0.202719,-0.649397,-0.054798,-0.406475,0.336674,0.09023,0.790903,-0.092734,0.005347,-0.122744,-0.341926,0.235685,1.510301,-0.089051,-1.561129,1.231262,0.229279,-0.777493,-0.060447,0.137771,0.151116,0.407421,-0.190068,-0.137263,-0.791781,0.100446
géométrie,0.230721,-1.387621,0.683843,0.465345,1.561751,-0.05587,0.945176,0.102918,1.78793,-0.660922,-0.437085,-1.247955,-0.781225,-0.166888,0.450741,-0.236617,0.096148,1.215563,-0.023455,0.242699,0.475734,0.93236,0.03665,-0.069436,-0.089904,-1.946281,-0.338135,0.916134,-0.170799,0.644304,0.741434,-0.265347,0.273843,-0.250384,-0.779945,-0.217971,-1.407507
analyse,-0.508223,-0.575618,0.954906,0.090156,0.939143,-0.305831,0.417188,1.272452,1.618383,-0.638953,-0.463162,-0.932193,-0.75868,0.877496,-0.001117,0.32085,-0.024347,0.132679,-0.211033,1.076088,-0.269906,0.330954,-0.20723,0.344281,0.380689,-1.161742,0.674764,0.789601,0.202724,0.251237,-0.771843,-0.200765,0.813271,-0.230054,-0.065716,-0.197589,0.207249
loi,-1.391985,0.201261,1.856541,0.471241,0.727266,0.23888,-1.207514,0.885017,0.748095,-1.152471,-0.173004,0.924908,0.993175,-0.168145,-0.077559,0.015051,-1.098144,0.435091,0.284126,0.626813,-0.101423,0.355845,-0.645595,1.199795,-0.245127,-0.219025,0.941533,0.739703,-0.244846,0.822531,-0.226873,0.293427,-0.42172,0.566525,0.345283,-0.719309,0.007287
définition,-0.638497,-0.444628,1.41446,0.086023,1.287814,0.215419,-0.071815,1.141398,0.609284,-0.66298,-0.981504,-0.931409,-0.17459,-0.112448,-0.437302,0.252987,-0.17077,0.928497,-0.486778,0.288211,0.015531,0.102924,-0.310872,1.015174,-0.13116,-1.558953,0.481692,0.664624,-0.351244,0.737912,-0.416986,0.631575,0.329799,-0.417156,-0.081299,-0.091227,-0.161846
réel,-1.141446,-0.431012,0.611008,0.613535,1.335832,0.223594,0.07533,0.407658,0.964724,-0.206032,-1.44708,-0.974638,-0.274708,-0.480894,-0.23961,-0.068989,0.261862,0.285581,-0.876892,0.09269,-0.511804,-0.356279,-0.179794,0.289687,0.106254,-0.850505,0.84429,0.889981,-0.370151,0.941653,-0.756664,0.309859,-0.056483,0.362585,-0.038109,0.079803,0.471002
