word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
espace,0.008715,0.598329,0.241128,-0.188053,-0.230501,-0.192173,-0.19026,-0.757644,0.430932,0.18344,0.81913,0.416451,0.326735,0.996369,0.512176,-0.48133,0.194924,-2.355342,0.448274,-1.019097,-0.149393,-0.878952,-0.294498,-0.148308,0.024401,-0.793594,-0.561319,0.39407,0.560332,-0.519077,0.49091,-0.466929,0.216453,0.108894,-0.339227,-0.212131,-0.165664,0.656453,0.920081,-0.451545
théorème,0.58713,-0.058294,-1.331429,1.090567,-0.715413,-0.506128,-1.100965,-0.253878,0.926202,0.332733,1.167105,0.385613,0.855377,-1.621077,0.408555,0.48585,0.097708,-0.237755,-2.016299,-0.26968,-0.205956,-0.786035,-1.051832,-0.543304,-0.97219,0.266078,-0.848154,-0.155691,0.561703,0.500464,-0.000908,-0.161181,-0.528289,-0.827183,0.218215,2.060358,0.022566,-0.348011,0.394512,-0.305044
problème,-0.315191,-0.12001,-0.142043,0.088726,0.039165,-0.450971,0.20664,0.178122,-0.198071,0.848984,0.974182,-0.424426,0.002469,0.369567,0.195167,0.397953,-0.291082,-1.760068,-0.622913,0.124382,0.404316,-0.440592,0.300641,0.348308,-0.726319,0.469152,0.145633,-0.072946,-0.491937,0.636237,0.871205,-0.686846,0.775634,0.750981,0.175889,1.094789,0.2958,0.542395,0.560374,0.353205
valeur,0.151926,-0.017699,0.048045,0.945057,-0.292367,-0.607484,-0.29492,-0.079785,-0.360763,0.36846,0.068918,0.092105,0.572608,-0.146993,0.159059,0.48992,-0.545262,-2.680746,-0.005047,-0.631497,0.051337,-0.815652,-0.619288,0.243815,-0.568626,-1.059959,-0.172603,-0.479145,0.173399,1.259323,-0.017732,0.378119,0.519824,0.068615,0.33314,0.914323,-0.422839,0.856143,-0.435093,-0.246422
groupe,0.083438,-0.035589,0.612159,-0.276088,0.018563,-1.612352,0.358547,0.570758,0.949047,0.421392,-0.922705,-0.187119,-0.082177,1.416302,0.215792,-0.277354,-0.352494,-0.763854,0.690977,-0.228197,0.499214,-0.350245,-1.060778,-0.055649,0.949501,0.615481,0.087387,0.286417,0.122432,0.263909,-0.166891,0.429164,-0.075925,0.849323,0.068743,0.609584,-0.473613,0.440106,-0.238174,0.585087
graphe,0.75099,0.769292,0.22519,0.388595,-0.156891,-0.719572,-0.517172,-1.453113,0.915825,-0.003867,1.560345,0.140827,-0.508597,-1.561867,0.115146,0.471816,0.635332,-1.056967,-0.001575,-0.885967,0.053833,-0.788695,-1.101096,-0.73807,-0.088348,-0.324783,-0.589521,-0.021927,0.260971,0.459245,-0.22901,-0.736472,-0.106473,-0.689252,0.126088,-0.064698,0.232121,-0.401008,0.6688,-0.434522
forme,0.149245,-0.505242,0.633732,-0.614851,0.300982,-0.805023,0.097318,0.476613,0.331189,0.040798,0.175547,-0.084187,1.253477,-0.128966,-0.1998,-0.257729,0.121315,-2.262455,-0.114046,0.162198,-0.237752,-0.630794,-0.894198,-0.218547,0.769943,-0.44574,0.06947,-0.400582,-0.152284,0.577741,0.45942,-0.176823,-0.122042,0.317506,-0.514465,-0.092546,0.069988,0.512531,0.718915,0.539572
entier,0.217556,-0.167234,0.595416,0.061932,0.101535,-0.15032,-0.38007,0.345625,0.401407,0.198772,-0.151208,0.38868,0.40054,-0.003828,-0.204039,-0.075701,0.01723,-1.806199,0.6916,-0.299699,-0.001914,-0.35395,-0.716551,0.002376,0.452737,-0.491592,-0.237344,-0.336369,-0.382173,0.238729,-0.160649,-0.482617,0.457392,0.362431,-0.451592,0.262411,-0.313099,0.542839,-0.266757,0.517075
système,0.262075,0.175669,-0.624259,-0.209028,0.43615,-0.813276,0.189425,0.034967,0.009839,0.724798,1.38449,-1.360646,0.429028,0.457235,-0.04779,0.315438,-0.312069,-2.486474,0.060729,-0.551405,0.754701,-0.927783,-1.440196,-0.653845,-0.288654,0.473802,-0.288256,-0.527132,-0.370486,0.390304,0.377354,-0.294825,0.442168,-0.161369,-0.313482,0.187011,0.675907,0.386579,0.557131,0.212144
équation,-0.00849,0.749718,-1.059475,1.634929,-0.799383,-0.874504,-0.299254,-0.49903,0.60731,0.432356,1.081001,0.555074,0.871188,-1.761955,0.702321,0.124743,-0.698357,-1.005462,-2.263173,-0.092781,0.26167,-1.300764,-1.280739,-0.900455,-0.630944,0.71232,-0.348258,-0.753158,0.215213,0.569771,0.244496,-1.321435,-0.008099,-0.975025,-0.318808,1.045273,-0.14,-0.463199,0.524317,0.040951
