word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
suite,0.675745,0.326837,0.111601,-0.79828,0.449959,-1.252091,-0.029068,0.149057,-0.501188,-0.054852,0.177803,0.707032,0.264023,-0.477311,0.918979,0.988909,-0.091545,-0.626996,-0.142224,-0.132544,-0.230099,0.549272,0.516525,0.10364
algorithme,-1.078548,1.80202,0.046636,0.996395,0.049394,-0.875483,1.169929,-0.248234,-0.026447,0.386363,-0.861852,0.017899,-0.579939,0.630948,-1.534168,0.503298,-0.205824,0.229588,-0.100211,0.721231,-0.246622,-0.141373,1.517646,-1.203574
calcul,-0.121589,1.60195,-0.47184,0.351225,-0.509434,-1.073746,0.936759,0.52585,0.207363,-0.637386,-0.15474,0.342614,-0.116263,0.568109,-1.341974,0.614216,0.545516,0.086409,-0.381089,0.287547,-0.860086,-0.701898,1.969848,-1.46163
application,-0.789361,1.316626,-0.385183,-0.794197,0.196054,-1.996187,0.690395,0.122527,-0.231733,0.333188,-0.203906,-0.322667,-0.46364,0.406982,-0.065626,-0.219296,0.277586,-0.329472,-0.188283,0.389725,-1.313481,-0.130241,1.629488,-1.821905
élément,1.261277,0.683728,-0.355725,0.230935,0.733978,-0.92664,0.416661,-0.051753,-0.321014,-0.064684,-0.849287,-0.535402,0.860609,-0.238178,-0.274761,-0.016349,1.008723,-0.007296,-0.239669,-0.038546,-0.981042,-0.339702,1.2636,-1.555818
grand,1.761851,-0.001092,0.318415,-0.68953,0.850879,-0.291023,-0.59722,0.447841,0.018696,-0.329706,0.09015,0.472732,0.857241,-0.71321,0.880377,0.244709,0.307946,-0.242027,-0.428666,-0.450599,0.114854,-0.238877,0.136577,-0.930303
propriété,0.373978,0.281908,0.740476,-0.964968,0.323499,-0.42687,0.042138,0.265632,-0.434432,-1.158437,0.68534,-0.958516,0.394241,0.276427,0.431825,0.047137,0.613071,-0.067101,-0.616892,0.217061,-1.217463,-1.012302,0.772419,-1.298905
ordre,1.373435,0.443353,-0.834647,-0.441068,0.505522,-0.473947,0.752142,-0.438172,0.268728,0.022765,1.026026,-0.497875,1.188194,0.096436,1.369152,0.763592,0.179541,-0.200992,0.576769,-0.17641,-0.991867,0.002054,0.2206,-0.597587
variable,-0.61308,0.909735,-0.494554,0.1485,0.204967,-0.988498,0.879793,0.667175,0.295964,-0.006278,-0.722703,-0.540323,0.852859,-0.654319,-0.815043,0.286753,0.652351,0.38501,-0.222343,-0.150833,-0.561541,-1.712981,1.699205,-1.143885
base,0.449724,0.703708,-0.159181,-0.261078,0.799252,-1.022698,0.669389,0.358354,-0.170949,1.016531,0.183021,-0.517775,0.411309,-0.693173,-0.055278,-0.090315,0.577276,-0.209404,-0.228742,-0.086971,-0.798766,-0.641897,0.7349,-1.698675
géométrie,0.461837,1.123866,-0.844952,0.722844,0.171602,0.464111,1.314847,-0.843181,0.434963,-0.76495,-1.226462,0.012133,0.638802,0.671595,-1.746057,-0.634001,0.783351,0.304027,-0.533106,0.649226,-1.037521,-0.387089,1.098248,-0.999693
analyse,0.600675,1.080467,-0.487877,0.777607,0.245912,-1.550565,0.927708,0.760611,-0.053697,-0.582382,-0.996156,0.314992,-0.207038,1.203221,-0.085121,-0.253467,0.064731,0.275713,-0.46477,-0.863372,-0.990386,-0.201846,0.964118,-0.989439
loi,0.620425,0.979734,-0.982246,-0.074437,-0.535893,-1.368653,0.214785,0.851252,-0.929644,-0.051494,0.633842,-0.854539,-0.20948,0.103948,1.465314,0.390776,-0.828159,-0.396572,-0.120072,-0.008668,-1.940646,-0.415309,0.850585,0.023851
définition,0.245141,1.209062,-0.8489,0.580288,-0.461957,-1.302536,0.76737,0.330404,-0.134674,-0.089013,-1.052215,-0.323965,-0.158309,0.084479,0.209786,0.053094,0.384237,0.482639,-0.42931,-0.167372,-0.972435,-0.592819,1.306751,-1.432936
réel,0.870321,0.819151,-0.082378,0.25278,0.116742,-1.765616,-0.394313,0.329681,0.022014,-0.236599,-0.950267,0.149639,-0.122003,0.142357,0.043171,0.803115,0.475755,0.364247,-0.512252,-0.208374,-0.433211,-0.061097,1.714038,-0.704854
dimension,1.18343,0.731309,-0.304725,0.55323,0.162738,-1.139546,-0.811344,-0.116714,-0.109818,0.056152,-0.980468,0.090485,1.088869,-0.157114,-1.051188,-0.302676,0.753653,0.153898,-0.455742,0.275819,-0.410118,-0.796287,1.524408,-0.830193
statistique,0.110089,0.922449,-0.707503,-0.341791,-0.670721,-0.710014,0.950542,0.085498,0.447885,0.101483,0.649152,1.720884,0.569248,-0.079072,0.092241,-0.147447,-1.89568,0.548285,-0.766594,-0.728062,0.812829,-1.485775,0.820988,-0.615259
sommet,0.702016,-0.026271,0.222966,0.713227,1.268756,0.737211,0.096019,0.36171,-1.203529,0.650295,-0.227716,0.943898,1.487392,-1.085563,0.685837,0.142272,0.356476,-0.400292,-0.583238,0.093753,0.880765,-1.356551,0.533195,-0.499839
logique,0.471908,1.971361,-1.206052,0.638009,-0.319825,-0.748732,0.354299,-0.490981,0.203614,-0.658364,-1.561131,0.163428,-0.356912,0.352081,-0.356475,0.183319,-0.005926,0.363372,-0.94124,0.614255,-1.17384,0.259974,1.125821,-0.895365
terme,0.742882,0.535926,-0.428908,-0.151652,0.351316,-0.933908,0.579711,-0.385588,-0.259151,-0.147747,-0.710105,-0.190271,-0.009846,-0.747008,0.699503,0.735316,-0.001226,0.215412,-0.792026,-0.56639,-0.650664,-0.426302,0.898171,-1.151556
trois,1.40666,0.585236,0.108233,-1.121971,0.807998,-0.311606,0.300454,0.626504,-0.427411,0.1769,0.12798,0.386932,1.171265,-1.107025,0.310865,0.375856,4.6e-05,-0.237911,0.148483,-0.195838,0.236984,0.069416,0.598991,-0.418353
plan,0.838192,1.226625,0.158734,0.146113,0.78999,-0.536922,-0.367192,0.637106,-0.876379,0.199248,-0.330271,0.688025,0.657619,-0.045086,0.810493,-0.230578,0.297469,-0.663619,-0.525761,0.596372,-1.043924,-0.58409,0.838762,-0.852186
formule,0.3792,0.226351,-0.648362,-0.25983,-0.322629,-0.898557,1.459528,-0.058209,0.494419,-0.623072,-0.693859,0.3308,0.430385,-0.656136,-0.936956,0.467914,-1.031835,-0.169582,-0.71173,0.376123,0.405163,0.314466,1.049959,-0.977944
