word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
espace,-0.416536,0.483321,-0.536027,-0.493256,0.163324,-0.070547,-0.594519,-0.610704,-0.22033,-0.487684,-0.128921,-0.52056,0.519231,-0.10315,-0.408509,0.362393,-0.145596,-0.223223,-0.302818,0.00876,0.438133,-0.057344,-0.304969,-0.278163,0.020531,-1.846084,-0.143459,-0.410283,-0.506345,0.135458,0.333799,0.401932,0.573447,-0.122241,-0.084606,-0.251302,-0.439664,-0.087408,0.029542,0.589497,-0.069427,0.803579,-0.206237,-0.404936,0.06455,0.19106,-0.273845,-0.447546,0.012627,-0.031831,-0.208559,-0.600542,-0.356782,-0.903637,0.654249,0.136376,-0.120348,-0.767723,0.151602,0.014205,0.025012,0.706186,-0.677033,0.742531,0.089175,0.008118,0.332581,0.091483,0.212214,0.123501,-0.124246,-0.297855,0.288891,0.020167,0.059098,0.252921,0.043049,0.427871,1.433738,0.136013,-0.130995,0.456974,0.562518,-0.376403,-0.276673,0.074359,-0.675591,-1.318357,-0.014359,0.035059,0.120485,-0.965078,0.64897,-0.120362,-0.172569,-0.672942,0.386653,0.462669,0.348855,0.335388
théorème,0.644242,-0.615119,0.12948,0.727325,0.262447,1.018678,0.918859,-0.585567,0.112696,-0.393495,1.239512,-0.539668,-0.8949,-0.211399,-0.170074,0.421818,-0.259208,-1.167918,1.065918,-0.644786,0.303709,-1.098013,-0.159052,0.812774,1.212147,-1.325682,0.589361,0.622037,-0.387023,-0.444865,-0.106821,0.486959,0.488667,-1.234789,-0.397248,-0.619669,1.021644,-0.904613,-0.300433,0.467131,0.270062,-0.403886,-0.214006,-0.322103,-1.322953,1.197725,-0.110566,-0.244098,-0.697441,0.12161,-0.38464,-0.522374,-0.67709,-0.663567,-0.195634,0.296772,0.224097,0.147474,-0.118224,-0.408523,0.234453,-0.329758,-0.480761,-0.396839,0.116626,0.325758,0.540372,0.145456,-1.330475,0.420462,1.03361,-0.179371,1.236331,0.079772,-0.820402,0.837713,-0.616241,0.319439,-0.745429,0.317522,-0.017217,0.066785,-0.579612,0.119868,-0.415173,-0.652517,0.108741,-0.288278,-0.215122,0.009184,0.270589,0.34345,0.307015,0.378512,0.510866,-0.839074,0.280007,-0.5284,-0.198975,-0.058511
problème,0.077148,-0.459648,0.210613,0.082495,0.573855,0.420594,0.323271,0.030272,0.073409,-0.400458,-0.363199,0.00471,-0.35847,-0.272379,-0.365146,0.537042,-0.306714,-0.379409,-0.090693,0.109435,0.278951,-0.171832,0.939394,0.148131,0.157549,-0.869847,0.037215,0.225338,-0.172737,0.259628,-0.021478,0.326554,0.792281,-0.115729,-0.065287,0.543699,0.243299,0.390006,-0.266157,-0.420144,0.4352,0.980195,-0.005434,-0.088775,0.25959,-0.299422,0.054689,-0.095984,-0.166439,-0.633918,-0.515169,-0.757234,0.040438,-0.507509,0.547235,-0.63453,0.062588,0.426746,0.251732,-0.284153,-0.170386,0.130463,0.323535,0.157364,-0.211651,-0.274337,-0.082389,-0.502834,0.127235,-0.230152,-0.129751,-0.294822,-0.412767,-1.000778,0.369397,0.203561,0.110472,0.474553,1.041893,0.405771,0.055649,0.175013,-0.516867,-0.263635,-0.047019,-0.264888,0.022676,-0.285468,-0.202314,-0.244144,-0.114253,0.431962,-0.479219,0.276131,-0.546256,0.499625,0.51595,-0.071221,-0.246569,0.72396
valeur,-0.15371,0.422434,0.201217,0.716828,0.862978,0.185982,0.66091,-0.446812,-0.000757,0.162254,-0.036838,-0.512636,-0.206601,0.104203,-0.204676,0.123911,-0.853081,-0.789388,0.449068,-0.662311,0.189967,-0.770186,-0.337916,-0.258273,0.172826,-1.805379,-0.612275,-0.309979,-0.094851,0.183333,-0.657937,0.374871,0.610144,0.365527,0.266086,-0.960514,-0.78014,-0.068936,-0.064605,0.03016,0.498068,-0.142971,-0.247102,0.339442,-0.48516,0.270973,-0.395505,0.413816,-0.322153,-0.375222,-0.085071,-0.733449,0.12815,0.00557,0.467691,-0.214573,-0.369134,0.324678,0.143794,-0.050905,-0.36875,0.238595,-0.07825,-0.769241,0.841195,0.266785,0.38034,-0.012077,-0.222659,0.24924,0.094196,-0.425499,0.604438,-0.551513,0.27236,0.013507,1.281797,0.699811,0.789955,0.326214,0.575772,-0.328403,0.309579,-0.701866,-0.137569,0.173437,0.873001,-0.442884,-0.388801,0.040406,0.592702,-0.19359,0.094705,-0.000734,-0.204933,0.255132,0.283577,0.448266,-0.215005,-0.076078
groupe,0.086267,0.064435,0.597994,-0.131908,-0.723043,-0.228195,0.306718,0.030341,-0.23598,-0.65011,0.22047,0.528851,-0.269101,-0.043223,0.167411,0.98395,0.132154,-0.868731,0.216352,0.301618,-0.63762,0.485856,-0.364824,0.322255,-0.772383,-1.043215,-0.202677,-0.774551,-0.651183,0.289643,-0.088244,-0.295803,0.227669,0.061558,0.678676,-0.114566,-0.029056,0.906388,0.284644,0.083215,-0.447893,-0.579048,-0.620513,-0.099945,-0.13745,-0.373348,-0.433758,-0.871391,0.212796,-0.130761,-0.467002,0.081634,-0.111039,-0.471975,0.440102,-0.633519,-0.107904,-0.149972,0.277547,-0.022872,0.601841,0.567586,-0.033036,-0.294921,-0.846066,-0.011743,0.003605,0.236474,0.147514,-0.295617,0.632953,0.560851,0.164915,-0.310022,0.2622,-0.296409,0.721886,0.20425,-0.087111,0.641925,-0.031025,-0.395856,0.024694,-0.541142,0.276379,0.769021,0.111597,-0.226204,-0.952046,0.119835,-0.536251,0.457082,0.207178,-0.236764,-0.498869,0.271905,-0.440608,-0.380344,0.463362,-0.48464
graphe,0.594662,0.137512,0.080413,0.693989,-0.11652,1.019451,0.330115,-0.328956,1.230871,-0.905002,1.089861,0.929323,-0.355074,-0.257685,-0.158069,0.337946,0.174854,0.729945,-0.005417,0.299875,0.502231,0.148229,-0.205707,-0.021,1.32272,-0.681171,-0.051044,0.285855,-0.961314,-0.324841,-0.261195,1.130102,0.017274,-0.82126,-0.357709,-0.470035,-0.358989,-0.280047,-0.437571,0.391874,-1.24786,-0.234496,0.385698,-1.061546,-1.163817,0.423436,-0.15195,0.238186,-0.56579,0.146949,0.6444,-1.383819,-0.479528,-0.286982,0.431301,0.964971,-0.218287,0.398856,0.240638,0.45658,-0.487983,0.048419,0.7015,0.002146,1.055785,1.001558,0.063064,1.080652,-0.629572,0.001482,0.89061,0.302152,1.576989,0.591766,-0.614403,-0.349828,-0.113166,-0.054728,-0.230789,0.12132,0.592271,-0.412347,-0.614154,-0.102383,-0.051054,-0.116853,0.009198,-0.450331,0.244321,-0.125492,0.848542,0.458081,0.317233,-1.304713,0.110878,-0.288182,0.173051,-0.002385,0.003625,0.170952
forme,0.034423,0.064847,0.089785,-0.761407,0.32784,-0.029192,0.210141,-0.709226,0.659674,-0.028954,0.219259,0.031649,0.115368,-0.298901,-0.838411,0.43137,0.031716,-0.363656,-0.518462,-0.107571,0.352404,0.15903,0.079467,0.015732,-0.34595,-1.512435,-0.136375,-0.122652,-0.148611,-0.593208,-0.570058,0.30701,0.22583,-0.075027,1.024074,0.163813,-0.077285,0.368276,-0.064178,0.275802,0.159819,0.609383,-1.176441,0.335408,-0.547526,-0.731791,-0.377444,0.083917,-0.009103,0.073947,0.118165,-0.476162,0.044959,-0.612754,-0.039687,0.135315,-0.63758,-0.089847,-0.650422,-0.243753,0.632865,0.496997,-0.092011,-0.488792,0.223026,0.123568,0.173,-0.555788,-0.439749,-0.156949,-0.002136,0.042282,0.674684,0.440684,-0.063831,-0.279098,0.057521,0.283461,0.397614,-0.126815,0.783318,-0.192993,0.03727,-0.84718,0.159383,-0.000574,0.026415,-0.376719,-0.224867,-0.153697,0.039351,0.057791,0.203841,-0.883338,-0.444916,-0.144927,0.483082,0.452026,0.65922,0.072901
entier,-0.368753,-0.121737,-0.145238,-0.133401,0.601685,0.460431,0.017675,-0.415262,-0.215524,0.318507,0.076974,-0.06927,0.095887,-0.076341,0.231,0.469416,-0.606271,-0.381088,-0.28141,0.136432,0.181604,0.264459,-0.445377,-0.390579,0.086719,-1.345579,0.274395,-0.518268,-0.267475,-0.175812,-0.155937,0.551785,0.268503,0.212937,0.083489,0.050365,-0.182649,0.262223,0.689132,0.037093,0.220379,0.204741,-0.132009,-0.385117,-0.522332,-0.116008,-0.059072,-0.277,0.182579,0.155325,0.136191,-0.336741,-0.40444,-0.155447,0.05673,0.310091,-0.304201,-0.278716,-0.086337,-0.097301,0.054096,-0.128882,0.080957,-0.061991,0.306609,-0.098555,0.035863,0.327028,-0.182408,-0.071625,0.708467,-0.518415,0.221584,-0.11601,0.09627,-0.028043,0.08223,0.160657,0.573571,0.295042,0.703104,-0.370723,0.425231,-1.209635,-0.371622,0.578719,0.381439,-0.169692,-0.445134,-0.172347,0.371927,0.166133,0.12244,-0.485081,0.087386,0.36024,-0.17927,-0.256294,0.428063,0.12764
système,0.702402,-0.019134,-0.612807,-0.147894,0.575261,0.361989,0.606955,-0.61756,0.510535,-0.305307,-0.373179,0.384067,-0.021212,0.031873,-1.342053,0.364104,-0.18679,-0.812828,-0.210283,0.167977,0.366883,-0.633883,0.211011,0.452675,0.404312,-1.206408,-0.009084,0.224226,-0.292155,-0.349099,-0.134529,0.280366,0.841309,0.017904,1.390365,0.347865,-0.251716,-0.060882,0.1731,-0.354502,-0.068015,0.471979,0.218127,-0.626175,0.378956,-0.394659,-0.221114,0.216492,-0.187362,-0.210516,-0.18273,-1.268055,0.444145,-0.845539,0.637527,0.273861,0.172817,0.026672,-0.700782,-0.21505,0.127393,1.193042,-0.360002,-0.17062,0.028533,0.472871,0.85948,-0.016795,-0.264404,0.112265,0.010005,0.067458,-0.532067,-0.408261,0.169076,-0.082853,0.851406,0.677223,0.697411,0.117859,-0.661821,0.067571,-0.535677,-0.205745,0.378205,0.618751,-0.086396,-0.467873,0.246007,-0.041243,0.2868,0.298593,0.240863,0.239134,-0.25856,0.219929,0.638037,-0.070083,0.205365,0.367001
équation,0.207557,0.069965,0.366862,0.505246,0.292709,0.148652,0.159948,-0.249622,0.618317,-1.390414,0.825816,-0.375916,-0.704846,-0.498687,-1.090108,0.186866,-0.030648,-0.984546,0.859032,0.077169,0.590685,-1.486194,-0.195613,1.335619,1.465666,-1.816657,0.88296,1.006481,-0.889545,-0.712549,-0.404765,0.702582,1.276523,-1.142072,-0.632202,-0.038764,0.909184,-0.683923,0.369582,0.132295,-0.130515,0.447029,-0.55929,0.497251,-0.731794,1.21453,0.113685,0.245387,-0.529599,0.287963,-0.648461,-1.281926,-0.398814,-0.33801,-0.67906,-0.183389,-0.148573,0.749572,0.253861,-1.579127,-0.043062,-0.323052,-0.207296,-1.071353,0.611232,0.326058,0.704555,0.422461,-0.260907,0.319154,0.203208,-0.021991,0.814545,-0.248112,-0.261898,0.898359,-0.285072,0.581325,0.00279,0.57422,0.346368,-0.208055,-0.405282,-0.176648,-0.072282,-0.4168,-0.061607,0.027884,-0.257256,0.318933,0.099419,-0.089421,0.187127,0.183755,0.662575,-0.617174,0.755877,0.208822,-0.348055,0.026243
suite,-0.10828,0.070364,0.338948,-0.439029,-0.033994,0.252732,0.496858,0.199424,0.516601,0.417771,-0.339877,-0.30015,0.342215,0.23957,0.380648,0.33039,-0.288522,-0.230283,-0.187304,0.295571,-0.209989,0.508258,-0.172815,-0.063282,0.195603,-0.698354,0.032042,-0.239307,0.112986,-0.00819,-0.042057,-0.084564,0.275575,0.172084,0.629303,0.699155,0.691002,0.150453,-0.023593,-0.45242,-0.126462,0.246613,-0.065209,-0.295868,0.220439,-0.32124,0.003071,-0.214968,0.411615,-0.527124,-0.164901,0.229376,0.005424,-0.175028,0.433366,-0.503473,0.16729,0.062931,-0.318125,-0.872504,0.540219,0.209716,0.038221,0.052708,-0.591203,0.144217,-0.243002,-0.826967,0.036907,-0.068643,0.390469,-0.322842,-0.299095,-0.827682,0.527934,-0.254192,-0.014517,0.208195,0.312032,0.551751,0.054245,-0.545087,-0.099807,0.436194,0.309493,0.417541,-0.104386,0.196669,0.158267,0.209624,-0.291588,-0.02299,-0.318467,-0.477211,-0.03323,0.344093,0.239493,0.112537,0.109998,0.461462
algorithme,-0.286104,-0.008456,0.326827,0.361357,0.662523,0.587483,1.184703,-0.6285,0.483485,-0.467466,0.177148,0.189901,0.027849,-0.274799,-0.654728,0.694223,-0.491844,-0.537275,-0.216319,0.070173,0.60298,-0.554548,0.225441,-0.135414,1.065968,-0.537795,0.131778,0.842246,-0.96013,-0.156112,-0.245118,1.323749,0.555765,-0.349929,-0.71693,0.013368,0.536782,0.158061,-0.45847,-0.249021,-0.096068,0.034643,0.385904,-1.580907,0.027152,0.435468,-0.067135,0.850096,-0.837642,0.839158,0.83926,-1.206128,-0.492978,0.149848,0.901619,1.07441,-0.187907,1.001903,-0.489627,-0.125135,0.392189,0.141214,-1.170007,-0.18848,0.900429,1.301058,0.709272,1.21338,-0.13848,0.202208,0.150575,0.353836,0.518645,-0.241829,0.565894,-0.082518,0.122369,0.328573,-0.100638,-0.468627,0.325232,-1.033662,-0.840505,0.253658,0.178755,-0.272321,0.227082,0.004283,-0.41137,-0.342905,-0.095076,0.862458,-0.262955,0.065685,0.203696,-0.282416,0.578401,0.201822,0.505985,-0.347031
calcul,0.494451,0.544474,-0.084586,0.639405,0.533701,0.930946,0.278936,-0.183206,0.425234,-1.035428,0.45445,-0.371361,-0.117313,-0.531663,-0.506578,0.484786,-0.423261,-1.233051,-0.421896,0.097584,0.383543,-0.646776,0.034155,0.131871,0.914287,-1.520121,0.655886,0.442511,-0.639022,0.007713,-0.05811,0.598344,0.861889,-0.204856,-0.327769,0.340716,-0.336989,-0.291632,0.333008,-0.397472,0.439754,0.358604,0.132276,-0.517163,0.082536,0.529709,0.231218,0.243534,-0.773914,0.54152,0.068803,-1.607819,0.209078,-0.611023,0.518167,0.075732,-0.26612,0.405712,-0.452673,-0.488568,-0.305594,0.114248,-0.078454,-0.104749,1.294389,0.927793,0.486313,0.394042,-0.432215,0.351726,0.199159,-0.282377,0.156611,-0.63651,0.012834,0.205063,0.779505,0.264962,0.327023,-0.097516,0.223696,-0.690318,-0.9229,0.438427,0.264105,-0.222668,0.916798,-0.30904,-0.76854,0.144468,0.478394,0.268686,-0.087828,0.154508,0.392014,-0.587931,0.63168,0.371382,-0.123225,0.26022
application,0.578568,-0.655399,-0.130266,-0.308936,0.121296,0.32184,0.14125,-0.025158,-0.271802,0.137265,0.034404,0.221112,-0.758663,-0.349847,-0.481237,0.073676,0.05971,-0.743721,-0.571925,-0.343246,0.146762,0.147729,-0.088878,0.031645,0.052229,-0.671996,0.174274,0.191605,-0.089779,-0.108847,-0.036632,0.827697,1.452448,-0.139652,0.402172,0.653833,-0.175084,-0.020044,0.184684,-0.369944,0.269863,0.290475,0.150533,-0.090976,0.597447,-0.001388,0.495454,0.004704,0.228345,0.143225,-0.485272,-1.716076,0.433594,-1.032439,1.109297,0.456255,0.179856,0.128024,-0.224766,-0.591178,0.3576,0.863709,-0.258978,-0.032205,0.802106,1.336486,0.844339,0.014677,-0.233068,1.055682,0.245401,-0.240293,-0.011101,-0.330474,0.383293,-0.327165,-0.177943,0.653962,0.916197,0.543433,-0.390544,-0.678448,-0.357934,-0.070689,0.234511,0.389088,0.154863,-0.202329,0.297397,0.237958,0.52452,0.54093,0.259518,0.140996,-0.248043,-0.555105,0.696006,-0.139852,0.29054,-0.178984
