word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
entier,-1.999935,0.342643,-0.921305,-0.982793,1.544424,0.583305,-0.700332,0.707011,-0.981055,-1.201099,0.238273,-0.211663,0.628196,-1.416788,3.014015,0.361588,0.292428,-0.444944,-0.727563,0.304362,-0.154852,-0.210973,-0.589201,-1.145805,0.76014,0.430551,-0.788957,-0.482753,0.306382,-1.217981,-0.192714,-0.835106
système,-1.386585,-0.305715,-0.028315,-0.584048,1.15129,-0.122664,0.502717,0.916441,-0.259872,0.085729,-0.97198,-0.268022,-0.844376,-0.583089,2.339373,-0.324455,-0.511593,1.323047,0.442129,-0.134031,1.256718,1.654721,-0.761903,-0.367175,0.652595,-0.138895,-0.619207,-1.198679,-1.293843,-0.444314,-0.011701,0.035864
équation,-1.664275,-0.164489,-0.360819,0.115219,1.28605,0.558414,0.299552,-0.511436,0.747712,-1.515154,-1.79322,-0.092174,-0.473642,-0.671392,2.910034,0.711153,-0.4013,1.156722,-0.168776,-0.051194,-1.050555,1.42481,-0.443457,0.243551,0.427179,-1.074095,-1.144261,-1.545874,-0.249324,-0.947696,0.836408,0.332353
suite,-1.936862,-0.875177,-0.719407,-1.189696,1.573399,0.133118,-0.799433,0.76322,-1.142492,-0.5,0.69315,0.336028,0.224096,-0.522112,2.24386,0.444242,0.137006,-0.032442,-1.206295,-0.248716,-0.759417,0.674878,-0.064311,-1.035846,0.120016,-0.219224,0.494376,-0.481146,0.146865,-1.692646,0.11737,-0.477207
algorithme,-1.392307,0.406169,-0.66888,-0.638965,0.838588,1.751335,-0.391097,1.46515,0.332911,-0.023036,0.286473,0.9224,-1.013849,-0.186933,1.35849,-0.554355,1.701209,0.769176,-0.785372,-0.578893,-0.206095,1.366328,-1.412691,-0.496589,2.793193,0.28202,1.301986,-0.93136,-0.458899,-0.858792,0.518263,-0.158684
calcul,-1.898038,-0.43423,-0.94978,-0.128341,0.740651,1.13451,-0.26914,0.614728,0.484982,-0.059273,0.071394,0.051416,-0.276117,-0.156918,2.469873,-0.019643,0.402418,1.537284,0.039709,0.539852,0.327441,1.13777,-0.905393,-1.007197,0.653421,-0.056459,0.066688,-1.464663,-1.028395,-0.694716,0.314162,0.323469
application,-1.247681,-1.014805,-0.759625,0.157311,1.387275,1.249166,1.14635,0.606937,-0.4443,-0.611924,-0.172075,0.316068,-0.934073,-0.765381,1.888436,-0.753065,0.190495,0.847052,-1.428343,-0.419742,0.609821,0.250328,-1.139093,0.644228,-0.662075,-1.30232,-0.698663,-0.953639,-0.355512,-0.93634,-0.099046,-0.644692
élément,-1.76132,-0.546572,-0.523223,-1.428067,1.26736,-0.15655,-0.483585,1.169636,0.329041,-1.057588,-0.114389,0.145946,0.093938,-0.573563,1.880473,-1.606568,0.630075,0.034244,-0.79885,-0.297008,0.120777,0.057872,-0.394701,-1.085086,0.29618,0.756714,-1.436768,0.468087,-0.374511,-1.33706,0.350304,-0.245307
grand,-1.098119,-0.433567,0.281545,-1.050375,1.315645,1.044677,-1.013442,1.450315,0.170118,-0.180922,1.061084,-0.663962,0.404888,-1.16887,2.093551,-1.389329,-0.47532,0.428792,0.220981,-0.335749,0.119797,0.529346,0.912346,-0.744814,0.315992,-0.092704,0.302481,-0.833577,-0.102572,-0.490151,0.017793,0.607366
propriété,-1.426489,-0.447063,0.425285,-0.427001,2.647334,0.832748,-1.097123,0.272795,-0.0171,-1.340474,-0.140913,0.142493,-1.218029,-0.573418,1.70464,-0.289966,-0.120477,-0.053262,-0.763557,-0.172579,1.039461,0.562452,-0.736252,-0.450873,-0.117329,0.01015,-0.645778,-0.589336,0.402667,-0.843956,0.360222,-0.385125
ordre,-1.702965,-0.706501,0.114732,-0.88456,0.720417,0.794173,-1.297458,0.405985,-0.30431,-1.215737,-0.20442,-1.025402,0.224929,0.375016,2.236137,-1.149669,-1.025699,-0.021169,-1.623855,-0.104314,1.088994,0.696385,-0.566021,-0.528293,0.483921,0.981772,-0.589475,-0.247761,-0.074811,-0.915206,-0.367386,0.353753
variable,-1.150122,-0.87117,-1.431736,-0.339411,1.1107,-0.090003,-1.107489,0.477032,-0.366674,-1.096955,-0.283827,-0.260665,-0.773429,0.449529,2.236573,0.824434,0.961065,0.210477,-1.439368,-0.30803,0.450862,0.680637,0.995713,0.787846,0.923427,-0.875839,-1.088748,-0.910778,-1.103104,-1.55777,0.548471,-0.015588
base,-0.9361,-0.339236,-0.837643,-0.581946,1.883627,0.167654,0.453061,0.657476,-1.260227,-0.303263,-0.994366,0.216729,-0.514051,-1.073741,2.058422,-1.228745,-0.201246,0.593691,-0.153339,-0.0832,0.686555,0.160547,-0.262284,-1.080254,0.645317,0.478727,-0.905926,-0.912987,-0.713883,-1.369279,0.247246,0.405268
géométrie,-1.442068,-0.400375,-0.694705,0.061719,1.657194,1.001375,-0.594377,-0.162598,0.937376,-0.300947,-0.691694,0.506429,-0.419407,-1.299842,0.913612,-1.382092,-0.758513,1.419197,-0.869335,-0.77345,-0.538982,0.005247,-0.639553,-0.7241,-0.760444,-0.808657,-1.18336,-2.480955,0.057413,0.257511,-0.307237,0.841655
analyse,-1.101571,-0.963978,-1.199475,-0.632952,1.52245,0.896667,-0.216486,0.825065,0.623499,0.101045,-0.200406,0.243311,-0.738362,0.020418,1.901142,-0.238002,0.363132,1.526838,-1.459011,0.054367,-0.074077,0.647748,-0.41128,0.416398,-0.042078,-1.081926,0.110219,-2.130201,-0.549691,0.164698,-0.008096,0.06588
loi,-0.372726,-0.665617,-1.338831,-1.327266,1.65351,-0.136934,-1.903803,0.045479,0.087615,0.259006,-0.655303,0.504775,-0.64702,-0.230098,1.93928,0.847024,-0.559654,0.441702,-0.562739,-0.14337,1.204699,1.076686,0.939655,0.616623,0.156662,-0.836069,0.591939,0.021546,0.232985,-2.784693,0.481605,0.263741
définition,-1.625642,-0.633691,-0.466627,-0.143357,2.257072,0.257381,-0.893385,0.549147,0.055426,-0.819739,0.055914,0.22139,-0.940842,-0.602608,1.232498,0.066109,0.084123,0.4086,-1.018595,0.011628,0.528124,0.673416,-0.581233,-0.514714,-0.089911,0.025134,-0.786395,-0.768422,-0.010912,-1.467645,0.266653,-0.023949
réel,-2.180433,-0.529994,-1.45692,-1.500497,1.781514,0.96924,-0.431879,0.369852,-0.344254,-1.56855,-0.224224,-0.270347,0.514434,-0.607546,1.468253,-0.047241,0.183614,-0.384365,-0.728346,-0.173866,0.286574,0.747519,0.09685,-0.007549,-0.101161,-0.599614,-1.045735,-1.0948,-0.325387,-1.422195,0.560444,-0.282659
dimension,-1.444979,-0.538026,-0.799935,-0.250237,1.791491,0.65432,0.048065,-0.453343,0.176204,-1.525841,-0.020021,-0.190934,-0.804168,-1.320431,0.841682,-1.904555,-0.77294,0.087316,-1.091504,-0.761639,0.395327,0.317188,-0.11622,-0.061095,0.826977,0.416207,-1.136243,-1.162975,0.225913,-1.243434,-0.057513,0.317032
statistique,-0.504609,-0.797089,-0.118253,-0.61427,1.230097,0.148225,-0.411561,1.282692,0.127415,1.483321,-0.52355,-0.267086,-0.524709,0.365463,2.097968,0.071597,0.520521,1.169021,-1.570902,0.397168,1.336626,0.705052,0.923165,1.041973,0.416526,-1.269214,0.774712,-1.905296,-0.546148,-0.372244,-1.044301,0.587653
sommet,-1.773343,1.019823,1.915692,0.489155,1.523771,0.390556,-1.285338,-0.403714,-0.011467,-1.145279,1.126599,0.264536,-1.057697,-0.394092,1.430933,-2.279626,-0.057237,-0.160212,-0.755091,-1.821841,0.185944,-1.04572,-0.373916,-0.708984,2.093561,-0.006103,-0.899445,0.549408,-0.662071,-1.366065,0.306003,-0.056097
logique,-1.942204,-0.570546,-0.431485,0.410186,0.54629,-0.169917,-2.024985,0.626407,1.664974,0.281025,-1.282097,0.064039,-1.285857,-0.732003,1.449291,0.604945,0.526444,1.106093,-1.069235,0.039208,1.460363,-0.08742,-1.393073,-0.76586,-0.597117,-0.45098,-0.279921,-0.441759,-2.205574,-0.056442,0.083435,0.499251
