word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
réel,-0.066891,1.197381,-0.716159,-1.875028,0.832832,-0.878361,1.134221,0.016598,-0.442786,-1.27099,-0.56938,-0.268881,-0.30884,-0.082316
dimension,-0.575778,0.849638,-0.004936,-2.01463,1.461983,-0.433457,1.168622,0.40774,-0.852557,-0.341619,-0.630912,-0.085954,0.444826,-0.114087
statistique,-0.6946,0.063379,1.215901,-2.327471,-0.149841,-0.955972,-1.175044,0.224376,1.722174,-0.155725,0.080692,-0.272907,-0.212373,-0.324321
sommet,0.236035,-0.276282,0.711273,-0.970832,1.617222,0.296063,0.024696,1.285142,0.107929,-0.89353,0.010838,-0.755934,2.097824,0.198357
logique,0.104499,1.349314,-1.211489,-2.502864,0.715223,-0.859338,0.36041,0.094541,-1.013789,0.457968,-1.039631,-0.658968,-0.767193,-0.248407
terme,-0.038018,1.226333,-0.518474,-1.732728,0.392841,-0.960124,0.584476,0.196604,0.345431,-0.782205,-0.204033,-0.338515,0.817291,0.54018
trois,0.194601,0.27232,0.458849,-0.726016,0.429688,-0.048007,0.584725,-0.393544,0.790631,-1.44872,-0.963036,0.404217,1.830983,-0.35636
plan,-0.01374,0.694556,-0.267471,-1.248839,1.248207,0.452948,-0.040747,-0.348125,-0.09142,-1.25978,-1.143696,-0.44296,0.700062,0.570319
formule,0.094124,0.748041,0.158523,-2.151903,-0.017118,-0.977595,0.24829,0.659931,0.02943,-0.097819,-0.541514,0.927592,-0.007948,-1.318037
droite,1.318225,-0.052016,0.043943,-1.423215,0.759322,0.773262,0.383919,0.925437,0.175237,-1.075018,-1.198148,-1.285703,1.348766,-0.468027
$\mathbb{C}$,-0.211218,0.691857,0.792513,-0.997378,0.32013,-0.123207,0.739383,-0.032652,0.159284,-0.780053,-0.730079,0.486576,0.470606,0.250271
solution,-0.538776,1.259175,-0.859224,-2.078791,0.727387,-0.310145,-0.078637,0.173538,-0.778874,-1.494455,-0.053257,0.721145,-0.792455,0.42163
modèle,-0.380647,1.255512,-0.124363,-1.806593,0.666055,-0.049584,0.507956,-0.545642,-0.508711,-0.349817,-0.192689,1.459123,0.419501,-0.24163
linéaire,-0.624573,1.093934,-0.185598,-2.888073,1.178474,0.260554,0.179234,1.687166,-1.133076,-0.181039,-0.618059,0.121823,-0.04321,-0.377889
probabilité,-0.491901,1.17919,-0.15895,-2.415553,-0.584587,-0.585778,0.273283,1.437982,-0.956563,-0.695065,-0.355649,-0.441522,-0.667917,-0.420791
série,-0.430189,0.047519,1.350996,0.431889,1.281943,-0.95733,1.51894,-0.749524,0.877826,-1.313661,-0.370196,0.325399,-0.502379,-1.350888
somme,-0.311653,-0.132804,-0.031656,-1.710444,-0.699008,0.423019,0.034684,0.402304,0.200067,-1.106084,-1.741857,0.223496,0.441361,0.523217
mesure,-0.268753,1.608193,0.59087,-1.986826,0.19676,0.098378,0.202279,0.175669,-0.415397,-1.26615,-0.086241,-0.177946,0.693563,0.527307
carré,-0.415527,-0.276319,0.262264,-1.376576,0.693794,1.31077,1.151749,0.953676,-0.318293,-0.298436,-1.394687,0.279862,1.471225,-0.415221
vecteur,-0.288652,1.597188,-0.160344,-2.423261,0.5926,0.031381,0.301866,2.048862,-1.277929,-0.532548,0.146002,-0.116251,-0.571989,0.03327
connexe,-0.704624,1.178455,0.906387,-0.650639,0.867436,0.780707,0.039472,-0.757516,1.345349,0.53052,-0.317105,-0.220524,0.590198,0.899436
classe,-0.11051,0.951796,0.402571,-1.092064,0.098886,-0.392236,-0.289431,-0.340012,0.168454,-0.233692,-0.137119,0.673124,0.718489,-0.167228
produit,-1.165323,1.020621,-0.570039,-1.784336,0.799566,0.309716,0.909277,-0.253918,0.66647,-1.577284,0.514764,1.607801,-0.323987,0.24528
égal,-0.125078,0.809059,0.595356,-2.477853,-0.440184,-0.370398,0.67317,1.74041,-0.120973,-1.03513,-0.899947,0.06378,0.398911,-0.22227
cercle,0.464502,-0.035144,-0.277858,-1.193637,0.727925,0.199951,0.169962,-0.132657,0.03416,0.296883,-0.516918,-1.055333,1.290002,-0.606341
partie,-0.284704,0.462067,0.212403,-0.575101,0.897248,0.157732,0.034602,-0.154529,0.70433,-1.33888,-0.73443,-0.188945,2.053324,0.688199
relation,0.080696,1.28843,-0.949684,-0.89565,0.417543,-1.051573,-0.07098,-0.272764,0.581042,-0.888692,-0.420891,-1.142284,0.046906,0.513084
courbe,-0.542923,-0.005109,-0.298424,-2.323811,0.642683,1.064763,0.217605,1.697906,-1.423171,-0.524361,-0.893066,-0.456965,0.566025,-0.851699
différent,-0.404908,1.304166,-0.627119,-2.089129,1.044043,-0.485326,1.013225,-0.403475,0.528756,-1.08925,-0.065494,0.4182,1.195171,0.431136
complexe,-0.663093,0.901332,-0.802812,-1.882816,1.582742,0.132353,0.197518,0.245471,-0.314664,-0.579562,0.098281,-0.054971,0.765468,0.371209
matrice,-0.855465,1.073057,-0.448483,-2.186019,0.441882,0.025812,0.107942,2.213926,-1.183709,-0.098044,-0.702609,0.907612,-0.474082,-0.582614
domaine,-1.032766,1.086695,-1.532408,-1.319519,0.532243,0.36846,-0.373418,-0.709526,0.650444,-0.515381,-0.826483,0.095901,0.924023,0.810118
fois,0.229488,0.616111,0.48549,-0.609544,-0.151602,-1.055409,0.504047,-0.398822,0.58638,-1.648118,-0.601781,0.42356,1.556327,-0.610096
type,-0.856805,1.237902,0.84359,-1.957128,1.001356,0.61532,0.859265,0.105058,-0.50914,-0.809395,0.130071,1.209723,0.694123,0.549484
mot,0.294112,1.28295,-0.466158,-0.707313,0.691103,-0.636261,2.224569,0.674317,0.138519,-0.052718,-0.47677,-0.227072,0.485269,0.490914
algébrique,-0.667706,1.35811,-1.169978,-2.595457,0.765407,-0.388436,-0.480275,1.984519,-0.899965,1.175123,-1.167018,-0.245085,-0.592401,-0.762976
degré,-0.521164,1.660163,1.151936,-0.592554,-1.24617,0.827786,0.105891,0.424109,0.858576,0.73544,-1.405222,0.568767,0.650175,-1.101735
langage,-0.428688,1.435429,-1.582305,-1.880508,1.250922,-0.832847,1.283517,0.020229,-0.124889,0.698716,-0.316206,0.46584,-0.655583,0.095913
nul,0.819005,0.230601,1.496751,-2.253663,-0.333641,-1.45206,0.064943,1.547608,0.218516,-0.960775,-0.520617,-0.67137,0.751215,-0.460533
moins,-0.171949,0.765458,0.206973,-1.824351,-0.422227,-0.510706,1.128277,0.179566,0.676644,-1.922836,0.198738,0.144887,1.68756,0.162043
objet,-0.483679,1.715851,-0.566882,-1.257652,0.946816,0.359258,1.471344,-0.513317,-0.430381,-0.500645,-0.487178,0.269792,0.915731,0.452003
triangle,-0.278772,-0.125794,0.153045,-0.888545,1.537616,0.158026,0.178344,1.650001,-0.801755,0.065794,-0.174329,-0.350487,0.296004,-0.475429
structure,-1.046304,1.049141,-0.49807,-2.349031,1.753278,0.152594,-0.005134,-0.061498,-0.554489,-0.460801,-0.248113,-0.04205,0.664442,0.452848
corps,-0.107733,1.292745,-0.213784,-0.59228,0.295083,0.482541,0.383208,-0.036209,-0.960797,-1.478666,-0.522844,-0.055207,1.33297,-0.219126
rapport,-0.157412,1.431421,0.174759,-2.283895,-0.148201,-0.004925,0.503956,-0.128193,0.364532,-1.295435,-0.463608,-0.325187,-0.075207,0.513618
longueur,-0.386229,0.279353,1.948635,-2.150117,0.623103,1.372755,0.603702,1.364,-0.215901,-1.0201,-0.289951,0.603629,1.645182,-0.128579
