word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
groupe,-0.587337,-0.649541,0.400633,0.146907,-0.329802,0.258169,-0.398709,-1.008373,0.68167,-0.22536,0.667062,-0.45264,1.373575,-0.423275,0.654525,0.146508,-0.795689,-0.064284,0.473539,0.280311,-0.163868,-0.146798,-0.56841,0.380745,-0.28091,-0.011605,0.804578,-0.868205,1.37174,0.18918,0.515909,0.368509,0.200699,-0.477981,-0.088636,-0.487009,-1.211219,-0.227808,-0.955275
graphe,1.804259,-0.179222,1.273183,-0.208453,-0.599986,-0.609505,-0.138666,0.489585,-0.357754,-0.748702,-0.110822,-1.163311,0.723468,-0.645335,1.374746,-0.907273,0.878313,0.494718,-0.070498,0.554462,0.865466,0.637628,0.48852,-1.590103,-0.874628,0.247416,0.34805,-0.801568,-1.93174,0.230235,-2.15009,2.209064,0.052109,0.877518,0.753971,0.129983,-0.2717,-0.485428,-0.441679
forme,0.73832,-1.564396,-0.106033,-0.799187,-0.242823,-0.224203,-1.334574,-0.726569,-0.35643,-0.612903,0.252593,0.397163,1.05766,0.064281,0.671679,0.077695,0.325296,0.589356,0.387206,0.361043,-0.347532,-0.309124,-0.377239,-0.709838,0.04163,-0.104782,0.113549,-0.05894,0.097753,0.070144,-0.271665,-0.677768,-0.129753,-0.445509,0.074169,-0.314062,-1.486357,0.292776,0.074364
entier,0.113894,-1.065201,-0.169794,-0.445916,-0.337923,-0.986025,-0.25621,-0.441135,-0.399145,-0.318187,0.608068,-0.78222,1.199684,-0.53608,1.028677,0.491322,0.624274,-0.070757,0.516584,-0.308014,-0.0993,0.161746,-0.573057,-0.662981,-0.084095,-0.287236,0.477848,0.058061,-0.135085,-0.376327,-0.339265,0.061514,-0.306625,-0.030562,0.211534,0.202073,-0.960715,-0.190341,-0.91525
système,1.175318,-2.000813,0.219807,0.73698,-0.625821,-1.297073,-1.111057,-0.640727,0.309638,0.563982,-0.551642,0.578786,1.142351,0.410535,-0.259674,0.203581,-0.52337,0.713563,-0.104881,0.290498,-0.609995,-0.571235,-1.129171,-1.280689,-0.387916,-0.385646,-0.143212,0.172185,-0.307657,0.133116,-0.321698,0.676174,0.714496,0.519697,-0.052806,-0.162134,-1.239281,0.115999,-0.825089
équation,0.951129,-1.242057,0.29636,1.105202,-0.04746,-1.047446,-0.360359,0.204513,-0.619516,-1.579832,-0.040369,-1.359925,2.576035,-0.068502,0.597284,-0.128607,0.681951,-0.482618,-0.292828,0.255505,0.032176,-0.655038,-0.17996,-0.930112,-0.250137,-0.951025,-0.348851,0.894016,-1.605399,-0.176999,-1.977758,0.625845,0.761222,1.063735,0.450089,-1.537447,0.258214,-0.790394,0.238746
suite,-0.981509,-1.238998,-0.027975,0.178854,0.091907,0.125611,-0.544872,-0.651581,-0.659659,0.455208,0.473079,-0.197342,0.037009,0.043117,0.219138,0.347983,-0.157295,-0.341075,0.406736,0.239989,-0.483262,-0.22408,-0.968868,0.013359,-0.705507,-0.57032,0.855776,0.388292,0.745999,-0.15842,-0.119245,-0.100864,0.538378,0.183518,-0.537872,0.350329,-0.514575,0.069172,0.038482
algorithme,1.183488,-0.098114,1.253287,1.017265,-0.488009,-1.159128,-0.759303,0.480342,-0.863269,-0.393331,-0.44851,-1.198607,1.009036,-0.211971,0.181981,-0.005186,0.192658,0.720755,0.543015,-0.874404,-0.169872,-1.037651,-0.499581,-1.944599,-1.064369,-0.709405,-0.053075,0.313677,-1.44396,0.786819,-1.513993,1.144353,0.462916,0.109486,-0.082053,-0.713433,-0.714246,0.253473,-0.305755
calcul,0.692727,-1.222595,0.554667,0.886493,0.027794,-1.389554,-0.479781,0.934685,-0.609626,-0.218619,-0.501416,-1.004943,1.450253,0.367995,0.230944,0.540989,0.111313,0.62314,-0.104843,-0.537682,-0.040139,-0.78245,-1.377524,-1.593817,-0.076751,-1.059373,-0.340873,0.637945,-1.114367,-0.404069,-1.488278,0.412502,0.222526,0.518711,0.207956,-0.639921,-0.732097,-0.070241,-0.70944
application,1.323196,-1.143124,0.120936,1.570848,0.169842,-0.963946,-0.555152,-0.328814,0.262677,0.870528,-0.874817,-0.085113,1.880535,-0.237789,-0.346135,0.34086,-0.301793,0.519111,0.21629,0.223064,-0.835396,0.13338,-1.315573,-1.367787,-0.37983,-0.95836,0.271059,0.252887,-0.556833,-0.108935,-0.316941,-0.090305,-0.050267,0.025974,0.138219,-0.178524,-0.622181,0.254345,-0.788857
élément,0.323729,-1.766182,0.595134,-0.492963,0.159529,0.091844,-0.928882,-0.611255,0.267291,-0.197702,0.36176,-0.015323,1.381792,-0.910283,0.245094,0.00332,0.311211,0.471943,0.447065,0.040737,-0.296164,-0.61973,-0.672037,-0.777647,0.006173,-0.153146,-0.612239,0.333158,-0.165066,-0.287049,-0.179256,-0.633021,-0.314466,-0.012506,0.841791,0.060192,-1.687273,0.097806,0.0358
grand,-0.820179,-1.100231,-0.119092,-1.042155,-0.93778,-0.077222,-1.017697,0.171595,-0.173872,-0.38735,-0.292134,0.367909,0.067822,0.134334,0.340107,0.459662,-0.223312,-0.00155,0.215887,0.135996,-0.464979,0.220078,-0.223416,-0.025424,0.320338,0.063134,-0.205762,0.583014,1.210516,-0.701835,0.18133,-0.05059,-0.153588,-0.161539,0.198096,0.170963,-0.58787,-0.557182,-0.294636
propriété,0.373835,-1.085791,-0.275713,0.028639,-0.287359,-0.260185,-0.219617,0.396434,-0.571804,0.252476,-0.230023,0.1308,1.929409,-0.695102,0.843241,0.391305,-0.147046,0.536769,1.125986,1.294871,-0.471823,0.35826,-0.25667,-0.474685,-0.22647,0.071865,-0.025662,1.582347,-0.360455,-0.806859,-0.327479,-0.049548,0.370212,0.096486,1.276833,-0.073646,-0.63795,-0.350424,-0.032288
ordre,-0.235241,-1.601752,-0.021946,-0.482716,0.38059,-0.150431,-0.736979,-0.366012,0.198224,-0.451233,0.576249,0.403613,0.473835,-0.269377,0.427762,0.755492,-0.003089,-0.986826,-0.126913,0.699545,-0.767216,0.04865,-0.19237,-0.621228,-0.546977,0.030097,-0.469628,0.896966,0.48362,-1.028579,-0.240745,0.19358,0.261666,0.263535,0.513605,0.659538,0.503953,0.470988,-0.934712
variable,1.156251,-0.996457,-0.054179,-0.058173,-0.412373,-1.380989,-0.499805,0.132479,-0.453195,-0.496107,-0.356458,-0.020076,2.080292,-0.287462,0.23765,-0.343202,1.131178,0.081561,-0.643614,0.42097,0.066538,-0.983223,-1.061145,-0.88014,0.361148,-0.265222,0.55639,0.272576,-0.47277,-0.464278,-1.161812,0.342219,-0.298031,0.043915,0.683557,-0.245457,-0.69891,0.432982,-0.77161
base,0.614989,-1.204726,-0.040901,0.223448,-0.312666,-0.65885,-0.883651,-0.420678,0.66992,0.359015,0.481937,-0.059663,0.968552,-0.114684,0.301591,0.355009,-0.11246,0.657341,-0.00904,-0.011029,-0.825025,-0.388563,-0.412132,-0.873077,0.009894,0.076545,-0.141247,0.037111,0.466527,0.088029,-0.160472,-0.182973,-0.729086,0.217394,0.879067,0.219632,-1.1194,0.505481,-0.217989
géométrie,1.531289,-1.098877,0.864794,1.037897,-0.041914,-0.481176,-0.695361,0.25124,-0.436627,-1.46319,-0.251561,-1.034736,1.490579,0.127482,0.530802,0.264877,0.230514,0.47416,-0.117611,0.400454,0.117737,0.080331,-0.486011,-1.361083,-0.072866,-0.236843,-0.997014,0.33134,-1.319569,-0.534727,-1.53569,0.108639,-0.676603,0.789269,-0.140041,-1.336372,-0.334383,-0.679139,0.763857
analyse,0.626039,-1.151147,1.018764,-0.076012,0.212274,-0.021129,-0.31484,-0.098036,-0.12538,-0.473642,-0.594557,-0.553283,1.514646,-0.019582,-0.940125,0.431849,-0.26159,0.055573,-0.127855,-0.576156,-0.807263,0.048456,-1.584439,-0.457593,-0.358312,-0.248225,0.550326,0.435766,-0.894815,0.029359,-0.487014,-0.241274,-0.735119,0.329355,0.392617,-0.638579,-0.861771,0.418843,0.30661
loi,-0.582908,-1.392312,0.264555,0.269923,0.878229,-0.856308,0.300415,-0.639641,-0.00939,0.254452,0.465623,1.093309,1.098183,0.041829,0.546771,0.43424,-0.342144,-0.847868,-0.968836,0.66653,-0.919501,1.236319,-0.968388,-0.768509,-0.441864,-0.092806,0.960208,0.846931,-0.894427,0.476951,-0.377554,-0.256041,0.997926,0.865462,0.667393,0.884919,-0.283041,-0.209273,-0.50329
définition,1.128339,-1.308534,0.414327,0.056929,0.509803,-0.993552,-0.274697,-0.411049,-0.353187,-0.501948,-0.485928,0.119448,1.973212,-0.249429,0.429687,-0.110402,-0.08814,0.331429,-0.231326,-0.345538,-0.086738,0.097741,-1.234396,-0.869412,-0.364915,0.05637,0.020418,0.553667,-0.79477,0.190348,-0.79462,0.090936,-0.085076,0.518479,0.548975,-0.45274,-0.850551,-0.030464,-0.600153
réel,0.600819,-0.924908,0.653932,-0.084003,-0.14399,-0.864225,-0.349312,-0.512508,-0.643142,-0.54875,-0.824876,-0.502393,0.887051,-0.541508,0.018949,0.041033,0.219434,-0.166781,0.326347,-0.259839,0.214166,-0.335626,-1.666079,-0.587676,-0.56514,-0.297561,0.184784,0.833641,-0.163706,-0.389055,0.040659,-0.340548,0.37239,0.875907,0.53837,0.067137,-1.273101,-0.759248,-0.604404
dimension,1.031437,-0.941226,1.002781,-0.287157,-0.04392,-0.734641,-0.77688,-0.119326,-0.179595,-0.665009,-0.181232,-0.274173,1.013401,-0.624476,0.213266,-0.314527,0.688421,0.440856,-0.098138,0.469943,0.033414,0.010025,-1.206059,-0.913136,0.045171,-0.153344,-0.596309,-0.208031,0.051313,-0.659503,-0.340914,-0.251316,-0.332821,0.640579,0.358809,0.212951,-1.485296,-1.277853,0.25395
statistique,-1.677556,-0.607676,0.901529,0.151117,0.168513,-1.432587,1.187435,0.176568,0.33087,0.405022,-0.696546,-0.781889,0.925705,0.231415,-0.337098,-0.341574,-0.74356,0.835767,0.091716,-0.234956,0.065071,0.417619,-0.960555,-1.020966,-1.001589,0.51579,0.358061,0.498663,0.664189,-0.254468,-1.466881,1.651715,-0.703026,-0.199626,1.036623,-0.240526,-0.039902,0.826916,0.220277
sommet,0.164776,-0.845432,0.072343,-1.080344,-0.915881,-0.567119,-1.429516,0.061077,-0.112334,-0.403528,0.383165,0.5607,0.116282,-0.733808,1.058513,-0.099346,0.60322,-0.201363,-0.347592,-0.323462,-0.490306,-0.44613,0.389715,-0.323363,-0.104003,0.302659,0.244858,-0.52744,1.145088,-0.421608,-1.709197,0.953918,-0.726237,-0.321586,0.086737,-0.069483,-0.366796,-1.517912,-0.242682
