word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
graphe,1.344492,-2.123585,-0.104808,-0.249943,-1.238755,0.307498,-1.510111,-0.194626,-0.331629,0.919878,0.636039,-0.01401,-1.087651,0.746156,1.28756,0.286333,0.307923,1.453648,-0.031369,0.097448,-0.835034,1.46068,-0.492386,0.79115,1.649678,0.496768,1.382779,1.292906,-0.931646,-0.407443,0.723651,-1.225767,0.205745,0.075939,0.668168,0.898178
forme,-0.013342,0.034436,-1.202105,-0.034665,1.513154,-0.042288,-0.273504,-0.066161,-0.580299,0.573729,0.342642,-0.022486,-0.813203,0.82176,-0.402731,-0.183301,-0.130491,-0.783196,0.061204,0.199626,-0.134992,1.103997,0.287886,0.412408,0.850947,0.33422,-0.150384,1.243345,0.013617,0.076123,0.233954,-0.017092,0.923324,-0.858134,-0.831618,0.362961
entier,-0.259744,-1.19624,-1.033618,-0.153562,1.15479,-0.367133,-0.587387,-0.551518,-0.616243,0.44028,-0.507642,-0.363685,-0.11956,0.161995,0.142074,0.10554,0.172255,-0.61533,0.393618,-0.139641,0.179145,0.841777,0.658221,0.441189,0.521976,-0.016795,-0.054137,0.322721,-0.482783,-0.050147,-0.229352,-0.848214,0.587027,-0.818175,-0.410495,0.504389
système,0.654536,-0.043288,0.237133,-0.126554,1.406179,0.655757,0.176598,-0.517153,0.126163,1.192184,0.537897,-0.031545,-1.820694,0.354899,-0.042192,0.736769,-0.347675,-0.753602,0.105073,-0.071486,-0.369609,1.524028,-0.188388,0.189377,0.612093,-0.286752,-0.444454,0.681866,-0.688896,1.223585,0.111459,-0.399982,0.818006,-1.674649,-0.190105,-0.782395
équation,1.818033,-1.554038,-0.725167,-0.548095,-0.055359,1.473938,-0.579624,0.373786,-1.316261,1.506621,0.153529,0.07547,-0.210659,1.037486,1.226461,1.380263,1.3067,0.304971,0.080042,-1.131911,0.454439,1.514739,-0.283153,-0.181889,0.804596,0.952167,-0.304355,0.919832,-0.505922,0.815351,-0.290115,-0.299073,1.497031,-0.306827,1.272704,-0.02465
suite,-0.356003,0.551666,-0.08461,0.215461,1.143499,0.295106,0.076927,-0.687406,-0.53859,-0.037444,-0.268652,-0.621101,0.783081,0.201098,0.13206,0.453957,0.479111,-0.61211,0.843449,0.629138,0.273747,0.482687,-0.359406,0.576306,-0.204871,-0.089956,-0.500372,0.373882,-0.508998,-0.131093,-0.49729,0.068651,0.182439,-0.849775,-0.517384,-0.689029
algorithme,1.691064,-1.065783,-0.552882,-0.858542,0.064233,0.491349,-0.66882,0.16038,-0.706504,1.186562,0.902267,0.898135,-1.166575,0.028932,0.237033,1.397485,0.51689,0.166211,-0.638011,-0.037919,-0.175385,1.807582,-1.828605,0.226044,0.181205,0.083499,0.420162,0.288526,-0.367297,0.338317,-0.989704,-0.70318,1.062413,-0.44651,0.492636,0.119139
calcul,0.998043,-1.471947,-0.900929,-0.182999,0.739081,1.086388,-0.697485,0.221328,-0.88019,0.970555,0.8408,0.450245,-0.705373,0.082938,0.81466,1.03968,-0.087586,-0.221773,-0.379869,-0.140355,0.294692,1.456747,-0.520602,-0.362901,0.811935,0.031975,-0.472787,-0.164389,-0.694046,1.027542,-0.850896,-0.810616,1.32019,-0.94805,0.039513,-0.611861
application,0.278285,-0.322173,-0.176769,-0.328594,1.217701,0.32125,-0.706079,-0.249245,0.251425,0.735363,0.827601,-0.402964,-1.181956,-0.221941,0.227699,0.727563,0.081343,-0.790178,-0.39844,-0.546534,-0.279242,1.566494,-0.115801,-0.944898,-0.315351,0.607932,-0.20727,0.322246,-1.017128,1.006451,-0.365699,-0.336474,0.744851,-2.012961,0.244774,-0.841366
élément,0.410953,-0.568666,-0.721635,-0.377686,1.293017,-0.172073,-0.372422,-0.264529,-0.406594,-0.218797,0.42149,-0.041746,-0.47393,0.72432,-0.059577,-0.207738,-0.353534,-1.059783,-0.350166,0.492638,0.237629,1.029136,0.282223,-0.093386,0.274508,0.252649,-0.645685,1.434171,-0.122108,0.964918,0.599035,-0.160945,1.290548,-1.053095,-0.638869,0.568558
