word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
statistique,1.209496,0.013884,0.375687,1.126795,0.755266,-0.866044,0.487754,0.506744,0.125288,0.47927,-0.240704,2.15624,-0.859261,1.012061,0.399395,-0.934272,0.161059,-0.164707,-0.763648,-0.295051,-0.162552,-0.268458,0.327233,-0.85467,0.458643,-0.196227,-0.337666,0.677726,-0.427767,-0.611073,0.383829,-0.254881,0.134654,0.446495,0.142039,0.886115,0.237444,0.77213,0.631356,-0.342206,-1.297545,-1.877001,-0.705488,0.397206,0.514676,-0.063444,-0.095798,-0.398417
sommet,0.094657,0.070378,0.274499,-0.300584,-0.076918,-0.71269,0.135733,-0.410068,-0.046216,0.011668,-0.025093,0.829386,0.780457,-0.230253,-0.796999,0.561654,0.277769,1.25624,-0.605222,0.105065,-0.662754,0.214191,1.526994,0.255159,-0.79147,-0.580171,-0.703636,-0.740183,-1.484237,0.145208,0.105454,-0.064956,-0.375087,0.926479,1.235087,-0.111304,-0.268043,-0.654426,0.128164,-0.084945,-0.863517,0.671538,1.155691,0.339955,0.294389,-0.127622,-0.212175,-0.489225
logique,0.491138,-0.036662,0.096175,0.616655,-0.287553,-0.276324,0.603932,-0.221181,0.461798,1.206378,0.260199,0.344588,0.102202,-0.900626,0.388087,-0.938609,-0.029422,0.82553,0.041049,-0.250958,-0.67521,-0.645449,-0.6112,0.41992,-0.026409,0.382919,0.460262,0.421713,1.057044,-1.432238,-0.156039,-0.035007,0.382189,-0.851891,0.223817,-0.152792,-1.010371,-0.090129,0.217646,-0.360304,-1.415561,0.455819,-1.229751,-1.401888,-0.327552,-0.099735,0.720528,-0.179611
terme,-0.051732,0.302789,-0.195573,0.246592,0.152818,0.064814,0.239488,-0.590947,-0.318145,0.286518,-0.242726,0.787133,0.158368,-0.782468,0.236774,-0.767701,0.185994,0.020965,-0.596669,-0.089971,0.022823,-0.150658,0.106643,0.187977,0.108415,0.508297,0.40343,-0.212908,-0.314188,-1.099178,-0.005827,-0.133748,-0.086973,0.294529,-0.107149,0.35432,-0.542284,0.337276,0.608204,-0.614039,-1.410905,-0.129765,0.351088,-0.567907,-0.072185,1.140447,0.710111,-0.127933
trois,0.057601,-0.115066,-0.210977,-0.1918,0.210241,0.34588,-0.178647,-0.682849,0.477883,0.318032,-0.395064,0.119426,0.895245,-0.037061,-0.023006,0.699222,0.518034,0.079565,-1.097743,-0.092716,0.128121,0.532915,0.792323,-0.180791,-0.332213,0.05639,0.269014,0.146657,-0.579662,0.209589,-0.117544,-0.241515,0.072041,0.042285,0.481982,1.031619,-0.385176,0.453199,-0.154755,0.134536,-1.730528,-0.024517,0.529799,0.057848,-0.735446,-0.030987,-0.140363,-0.779816
plan,0.19197,-0.405346,-0.556867,0.014055,0.33217,0.067647,0.301789,-0.038102,-0.046457,-0.031987,0.403403,0.374286,0.684085,-0.687858,-0.559239,-0.137236,-0.186,0.655831,-0.21642,0.471153,-0.475052,-0.729495,0.104999,0.028388,-0.896852,-0.711404,0.026513,0.374753,-0.392685,-0.891718,-0.138273,-0.981185,-0.27159,-0.653894,0.945351,0.738037,-0.778886,0.017593,0.166774,0.045605,-1.224555,0.181762,0.222272,-0.016728,-0.548935,0.118076,-0.15996,-0.025908
formule,0.548811,-0.16483,0.574904,-0.169369,-1.154305,-0.110899,-0.215965,0.01693,0.519171,1.240614,0.118569,0.98439,0.103309,-0.85144,0.434991,0.067181,0.61277,-0.238242,-1.186042,-0.386114,0.434804,0.103953,1.201066,0.669635,0.476091,1.148362,-0.065603,0.097337,0.66631,-0.758046,-0.160861,-0.788023,0.037987,0.509138,0.04869,-0.216472,-0.375161,-0.2502,0.18766,-0.018069,-0.714679,-1.287606,0.14004,-0.554555,-0.096411,0.51139,0.265483,-0.546457
droite,0.002006,-0.238325,-0.489803,0.130105,0.041248,-0.451497,0.194376,-1.414084,0.180097,-0.125706,-0.565119,0.413026,1.200595,-0.665313,-1.378448,1.045958,-0.581758,1.613823,0.208183,-0.6432,-0.596696,-0.308382,0.919269,-0.321345,-0.765402,1.136464,0.170617,0.195196,-0.183973,-0.856912,-0.349374,-0.239902,-0.240285,-0.066552,0.583119,0.184039,-0.362706,-0.24845,-0.206822,0.673888,-1.115217,0.600762,1.287791,0.244082,0.770871,-0.222719,-0.438737,0.048375
$\mathbb{C}$,0.60942,-0.571176,0.129057,0.608573,-0.331067,0.756403,-0.164302,-0.601381,-0.364834,0.152394,-0.114216,0.152557,-0.1652,-0.330204,0.081143,0.061211,0.571085,-0.297193,-0.779466,-0.239846,0.417141,-0.396713,-0.492138,0.083203,0.47147,0.323042,0.117304,-0.134816,-0.067258,-0.813549,-0.016766,-0.467659,0.00437,-0.053405,0.026883,0.203926,0.157587,0.086412,-0.0939,-0.058309,-1.383975,-0.3688,0.285425,0.268386,-0.220623,-0.023956,0.090376,0.06863
solution,0.472743,-0.199135,-0.273875,0.308628,-0.608709,0.532911,0.118312,-0.032943,0.123207,0.570898,0.89747,-0.287136,0.014549,-1.158058,-0.149554,-1.361302,-0.892055,-0.013555,-0.870134,-0.231597,-0.025039,-0.421783,0.127776,0.404491,-0.140389,0.030356,-0.112557,0.137287,0.969273,-0.959517,-0.006951,-0.531262,-0.191077,-0.345211,-0.082178,-0.221861,-0.629081,-0.183637,-0.218956,0.792621,-1.621124,-0.077451,-0.114897,0.022066,0.323908,1.12769,1.023075,0.847001
