word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
équation,-0.220135,0.263512,0.467754,-1.591422,-1.866545,0.263301,-1.402647,1.482044,-0.003019,-1.000093,-1.776543,0.160544,1.490672,0.948096,-0.870014,1.556134,0.578861,-1.249646,-0.227513,1.564071,-0.332152,0.706674,-0.441031,0.982454,-0.029886
suite,-0.488458,-0.303729,-0.203263,0.164956,0.828759,-0.334934,-0.265364,-1.359671,0.271099,-0.355889,-0.417423,-0.297464,-0.54346,0.229024,-0.004846,-0.090887,1.726228,0.153134,0.089553,0.544584,-0.198265,0.236284,0.072287,-0.069752,0.540343
algorithme,0.416158,-0.67679,0.179186,0.002855,-1.56512,1.24982,-1.75051,0.586147,0.464288,0.615092,-1.04717,0.634001,1.147414,0.671876,-0.380356,-0.037526,0.566852,-0.923988,0.494268,0.180968,-1.016461,0.117097,0.257744,0.739393,-0.451702
calcul,0.265095,-0.448045,0.116572,-0.296831,-1.84565,0.989023,-0.580874,0.110604,0.228435,-0.18838,-0.963146,0.245841,1.640155,0.640026,-0.773432,-0.388058,1.647704,-1.059119,0.150912,0.985616,-0.743368,0.947691,-0.29977,1.020105,-0.223993
application,-0.264402,-0.578459,-0.570388,0.198062,-0.581666,1.491853,-1.431886,-1.174925,0.130506,0.401139,-0.884207,0.117846,1.770989,1.053191,0.315066,-0.643541,1.523342,-0.582603,-0.392092,0.805598,-0.766129,0.325397,-0.701363,-0.095047,-0.395747
élément,0.847829,0.080855,-0.034522,-0.370091,-0.583044,0.59678,-0.486355,-0.491161,-0.337121,0.297603,0.095538,-0.40154,1.354961,0.672231,0.500346,0.170582,1.458732,-0.111546,0.385171,1.983745,-0.385003,-0.550125,0.537556,-0.035805,0.754748
grand,0.404051,-0.028223,0.71342,-0.436869,0.762274,0.049293,0.799168,-1.021013,-0.900473,-0.306101,0.455171,-0.882031,0.110237,0.0175,0.227172,0.015471,1.4531,0.223216,-0.422951,0.674962,0.518792,0.377971,0.474325,0.191814,0.613151
propriété,-0.156879,0.365043,0.534152,-0.19828,-0.038235,0.754533,0.470557,-0.634912,-0.333243,-0.891295,0.08696,-0.494801,1.485838,0.871701,0.607227,0.266392,0.700794,-0.559875,-1.224009,1.097573,-1.183734,0.177646,-0.493221,0.218626,0.347731
ordre,-0.322156,0.20822,0.060651,0.421206,0.496075,0.505219,0.508147,-0.493033,-0.563045,-1.256321,-0.572248,-1.065852,-0.134635,0.204351,0.361011,0.01911,1.286574,0.214788,0.066692,1.897156,0.579633,-0.226589,-0.598511,0.390012,-0.576532
variable,0.176378,-0.411156,0.191863,-0.472796,-1.553556,0.874205,-0.27586,0.511962,-0.159639,-0.351335,-0.481399,-0.976758,1.762145,1.375752,-0.474542,-0.079141,1.220483,-1.022115,0.098021,0.588527,-0.103618,0.851678,0.293223,-0.77975,-0.338027
base,0.725007,-0.176621,-0.047071,0.217329,-0.287356,0.867688,-0.13683,-0.631769,-0.426628,0.104892,-0.630148,-0.444977,1.331305,0.42554,1.244751,-0.367846,1.260265,-0.624107,0.210359,0.906542,-0.022358,0.015164,0.520725,-0.530087,0.114785
géométrie,0.682969,-0.29847,0.315546,-0.852576,-1.780745,1.081799,-0.736757,1.137899,-0.396768,0.75883,-0.531819,0.084178,1.556227,-0.042832,-0.511928,0.821665,0.235636,0.1325,0.167123,1.555693,-0.421083,-0.125644,-0.37458,0.942868,0.55323
analyse,0.739529,0.004118,-0.597133,-0.638943,-0.266405,-0.006859,-0.860632,-0.334163,0.810303,0.649913,-0.916821,-0.040747,1.99985,0.859848,-0.681566,-0.841526,1.311581,-0.169849,0.070331,1.164087,0.02397,-0.060601,0.105717,1.247212,0.242509
loi,-0.979449,1.100927,-0.787181,-0.685203,1.132756,0.413778,0.221425,-0.698848,0.623872,-0.909558,-0.764473,-0.230513,1.242822,0.683989,-0.06934,-0.032987,1.795786,-0.491097,0.387047,0.946358,-0.366058,-0.050727,-0.747885,0.052762,-1.389417
définition,0.164709,0.445098,0.025913,-0.537493,-0.848024,0.573563,-1.053838,-0.243272,0.154001,0.250014,-0.355375,-0.707664,2.124773,0.659033,-0.509794,-0.593736,1.251691,-0.902423,0.652078,1.037403,-0.051939,0.092564,-0.212747,0.309416,-0.458259
