word,1,2,3,4
conjecture,-1.456153,-0.915397,0.886195,-1.892166
réseau,0.973734,0.478163,-2.356026,-0.653895
opération,0.477514,1.039522,-1.401157,-0.806564
chiffre,0.755879,0.109904,-1.972067,-0.802826
expression,-0.167279,1.052818,-0.374714,-2.036327
propre,0.436003,1.950836,-0.859403,-1.749714
principal,0.681543,1.887369,-1.242393,-0.350656
paramètre,-0.263594,-0.673874,-2.020468,-2.609228
coordonnée,0.053553,-1.564556,-1.397453,-1.341904
opérateur,-0.373417,0.06426,-1.00524,-1.017506
numérique,-0.446801,0.439633,-1.8025,-1.251247
unité,1.352975,0.622996,-1.840347,-0.571921
liste,1.096558,1.443534,-1.449009,0.848174
convexe,0.109364,-1.872864,-0.903249,-2.42199
rationnel,-0.48304,-0.358014,-0.025671,-2.829574
nœud,0.377609,-0.872281,-1.797534,-1.265936
$\mathbb{Q}$,-1.328945,-0.53588,-0.918143,-0.525373
topologie,-0.590564,-1.299328,-0.291332,-2.198963
origine,1.059359,1.837829,-0.490619,-0.448722
distribution,-1.558397,1.631215,-0.012705,0.550186
intervalle,-0.012607,-0.45312,-1.258939,-1.792577
compact,-0.740318,-0.889,-1.750129,-1.419696
reste,1.450166,1.842529,-0.8872,-1.128043
test,-1.002944,0.59244,-1.957208,-1.453579
proposition,0.566899,1.093691,-0.259865,-1.548207
catégorie,-0.208487,0.965726,-1.811074,-0.210477
programme,-0.127225,1.080871,-2.034217,-0.873844
intégral,-0.72822,-0.279959,-0.431656,0.881995
complexité,-0.691302,-0.151649,-0.624751,-2.867524
automate,-0.362099,-1.32987,-0.177311,-1.71759
moyenne,0.989827,-0.046503,-3.096242,-0.393909
symbole,0.686538,0.239388,-0.156572,-1.712501
axe,1.05138,-0.601769,-1.876701,-0.844012
euclidien,-0.314707,-1.754067,-0.749541,-2.267778
inférieur,1.7735,-0.006465,-1.972084,-1.275552
dérivée,-0.645998,-1.291101,-0.546342,-2.735876
transformation,0.414991,0.298622,-1.329236,-1.39169
anneau,-0.580394,-0.240676,-0.632252,-1.616787
facteur,0.101602,0.385892,-0.705371,-2.206691
indice,-0.052912,-0.323372,-1.343484,-1.685805
zéro,-0.292054,0.350423,-1.251061,-0.762982
sphère,0.368428,-0.389368,-0.676977,-1.952458
strictement,0.463692,-0.197941,-0.766101,-2.45835
puissance,0.851822,0.406988,-1.59438,-1.671042
Euler,-0.420467,-1.305768,0.953699,-1.549787
topologique,-0.675852,-1.792313,-0.894086,-2.564419
déduire,-0.302605,-0.168752,-0.577659,-2.515612
composer,0.643244,1.293887,-1.228076,-0.388922
deuxième,0.597479,2.082636,-1.180377,0.511847
rayon,-0.089499,-0.436335,-1.749985,-1.753889
caractéristique,0.626427,0.407134,-1.911255,-1.563149
vide,0.279229,0.286488,-1.264962,-1.791479
affine,-0.779047,-1.747035,-0.356221,-2.050098
supposer,0.456268,0.840035,-0.02038,-2.472872
ouvert,1.03989,0.68027,-1.291032,-0.810474
partiel,0.040247,0.836312,-0.723179,-0.484722
approximation,-1.204527,-0.839684,-0.557391,-2.480472
convergence,-0.110574,-0.756257,-0.761514,-1.709287
chemin,1.701301,1.134356,-0.83159,0.052328
rotation,-0.288111,-0.693647,-1.964332,-2.254203
différence,0.206434,0.973683,-1.308599,-2.199123
analytique,-0.547439,-0.441175,0.460341,-1.914952
formel,0.06349,0.294501,-0.15429,-2.604671
intersection,0.557665,-1.250818,-1.199328,-0.442596
pourcent,1.321372,0.381428,-2.359917,0.07837
caractère,0.551788,0.898113,-0.446326,-2.57641
raison,1.061938,1.972568,-0.87972,-1.792824
aire,1.912354,0.022331,-1.365441,0.734678
section,1.061961,0.728333,-1.545362,0.134475
cycle,-0.17627,0.516738,-1.219769,-1.164357
source,0.769156,1.358759,-0.840228,0.355788
discret,-0.533942,0.325966,-0.291185,-2.043894
combinatoire,-1.038707,-1.326651,0.406134,-2.170658
dynamique,-0.003528,0.082395,-1.238244,-2.255121
inverse,-0.009049,0.16802,-1.205118,-1.932568
minimal,0.40709,-0.753727,-2.100468,-1.623338
