word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
équation,0.307877,0.072197,-0.176769,-0.807185,0.263891,-0.856453,-0.530088,-0.652361,-1.003408,0.415613,-1.250833,-0.45257,0.263841,0.279788,2.020898,0.567848,-0.442713,-0.627655,0.326146,-0.060736,-2.042236,-0.494724,0.801845,0.828015,-1.288433,0.30407,-1.61601,-1.774297,0.623619,-1.409224,0.015878,0.017967,0.969364,-1.082883,-0.078694,-1.481169,-0.262637,1.255135
suite,0.425739,-0.040584,0.133225,-0.278222,0.85632,-0.205331,1.426293,-0.450081,-0.102025,-0.121961,0.348165,-0.160167,-0.498188,-0.377126,-0.845555,-0.100773,-0.340022,-0.586455,-0.015223,-0.103753,0.128256,-0.341565,0.75956,0.150389,-0.419595,1.301844,-0.152585,-0.264334,-0.649639,0.075342,-0.439859,0.370841,-0.18661,-0.566775,-0.241823,-0.387645,0.088254,-0.194663
algorithme,-0.583221,0.869083,-0.33814,-0.671755,1.153323,-0.962138,0.33035,-0.779467,-1.327037,-0.572488,-0.277875,0.298255,0.244448,0.552287,1.699463,0.165498,0.039408,-1.338892,-0.416804,-0.206143,-1.836247,0.211841,0.59374,-0.232811,0.141548,-0.132069,-0.343175,-0.58304,0.685877,-0.992673,-0.286244,-0.138442,1.07437,0.19575,0.458836,-2.180247,-1.219847,0.238339
calcul,0.3429,-0.005453,-0.399577,-0.992887,0.734515,-0.878468,1.155124,-1.306975,-0.613848,0.072192,-0.25761,-0.23449,0.557342,0.596055,1.492796,-0.278164,-0.143214,-0.836321,-0.57302,-0.321764,-1.374531,0.147982,0.226302,0.227395,-0.629652,0.09866,-0.150825,-1.431689,1.022193,-0.531099,-0.086391,-0.449316,0.891595,-0.837389,-0.430658,-1.877021,-0.207943,0.885716
application,-0.472148,0.001826,0.216895,-0.797167,0.978844,-0.945363,1.850638,-0.973239,-0.96128,-0.727445,0.088055,-0.683347,-0.243689,1.101733,1.130874,0.206909,0.125663,-0.64129,-0.079962,-0.374099,-1.552136,0.150617,1.085421,-0.181479,-0.886534,-0.314889,0.199034,-0.858663,0.461219,0.560683,-0.172928,-0.004294,0.174376,-0.402429,0.313442,-0.714743,1.170887,1.165869
élément,-0.108536,-0.451482,-0.615751,-0.372437,1.005731,0.100022,1.497763,-0.326474,-0.509481,-0.277422,-0.559213,0.051777,-0.156544,-0.002035,1.250218,1.315695,0.431418,-0.220733,0.364105,0.167392,-0.59033,-0.360959,-0.596398,0.280959,-0.778148,0.402828,0.100874,-0.751637,0.192016,0.562376,0.258954,0.123944,-0.787466,-1.176481,-0.439787,-0.843168,-0.016072,-0.269499
grand,0.151646,-0.187815,-0.768203,-0.520534,-0.031713,-0.095684,0.915698,0.152843,-0.067591,0.31302,0.182614,-0.456679,-0.560032,-1.058173,-0.405886,-0.051601,-0.906407,0.351468,0.014879,0.454267,0.273847,0.652947,-0.702133,0.262133,-0.60376,0.350103,0.680994,-0.29009,-0.065116,0.346881,-0.092093,0.289619,-0.828414,-0.994849,-0.207952,-0.122307,-0.14201,-0.427857
propriété,0.049636,-0.145636,-0.331238,-1.10174,0.585101,0.709509,1.033928,0.125554,-0.403043,0.014152,-0.863602,-0.565355,0.186994,-0.189315,0.670118,0.514746,-0.96726,-0.484059,0.583581,0.285361,-1.178456,0.155103,0.503805,-0.453493,-0.132555,0.012763,0.185832,-1.291847,0.122882,-0.509432,0.727999,0.394794,-1.000053,-1.349155,0.177304,-0.258004,0.455979,0.754104
ordre,-0.046544,-0.175456,-1.103803,-0.497436,0.220239,0.076183,1.635143,-0.765911,0.340746,0.132104,-1.091033,-0.078984,-1.013818,-1.223037,0.17821,-0.381336,-0.166327,-0.109426,0.735334,0.204932,-0.063337,-0.354969,-0.095126,0.113717,-0.741471,0.343741,-0.337296,0.318023,-0.030987,-0.603645,-0.445424,-0.148434,0.194963,-1.288718,0.000482,0.550674,0.820325,0.555574
variable,-0.328709,-0.493442,-0.146441,-0.591203,0.353493,-1.085738,0.101961,-1.25967,-0.143979,0.05351,-1.07193,-0.17851,-0.087339,-0.259416,1.405025,0.938906,0.050725,-0.584609,-0.229233,-0.342631,-0.797963,0.685201,0.242865,-0.595062,-0.826372,-0.150005,-0.448025,-0.860878,0.562519,0.175709,0.773802,0.345791,0.241617,-1.153553,-0.24792,-1.874069,0.786241,0.645406
base,-0.484441,-0.675442,-0.31543,-0.172222,1.047338,-0.769275,1.502164,-0.022998,-0.225867,-0.131187,-0.131718,-0.534501,-0.342486,-0.241773,0.763084,0.750458,0.645392,-0.344531,0.023344,0.466534,-0.773414,0.256797,-0.260416,-0.119785,-0.620681,-0.441723,0.268404,0.039469,0.161498,-0.013692,-0.124658,0.24022,-0.6709,-0.6613,-0.259817,-0.971938,0.602887,0.055542
géométrie,0.669307,0.421526,-0.303701,-1.240386,0.441439,-0.381695,0.084403,0.052339,-0.638584,-0.583069,-0.841382,-1.389606,0.083359,1.098954,1.93928,0.715858,0.289885,-0.530203,-0.111156,-0.45289,-1.786923,0.161969,-0.697302,0.385553,-1.041645,0.263716,-1.135036,-1.138138,0.671671,-0.70005,0.207183,-0.566415,0.738557,-0.769914,-0.885457,-0.690786,-0.517538,0.885584
analyse,0.742813,-0.289177,0.085089,0.196281,0.161078,0.079953,1.552893,-0.762644,-1.00351,-0.693814,-0.561687,-0.617998,-0.251304,0.391721,1.847745,-0.155125,0.006419,-0.458632,-0.033301,-0.224778,-1.088994,0.149597,0.492922,0.131779,-0.864237,0.02523,-0.329678,-0.613332,-0.113782,1.07968,-0.15366,-0.619005,-0.03184,-0.288938,-0.412782,-1.056659,-0.677353,-0.170039
loi,0.157451,-0.594668,0.633981,-0.953011,-0.285669,0.35798,2.431688,-1.779991,-0.538144,-0.113523,-0.612947,0.089075,-0.047181,-0.387048,-0.076988,-0.423341,-0.760104,-0.439921,0.226766,-0.149182,-0.644459,-0.531672,0.855301,0.577791,-1.11792,-0.918477,-0.638674,-0.24884,-0.583964,-0.875655,0.532251,0.587206,-0.349354,0.116213,-0.39198,0.268412,0.907453,0.193373
définition,-0.190478,-0.344573,0.098806,-0.584581,0.233434,-0.487264,1.409279,-1.380036,-0.655168,-0.702628,-1.087344,-0.193258,0.412947,0.225597,1.322377,0.565869,-0.056942,-0.192252,0.100964,0.225182,-1.513627,0.458737,-0.029382,0.058015,-1.25047,0.091335,-0.343592,-0.803108,0.267664,0.105955,0.963586,-0.001922,0.149922,-0.168595,-0.611523,-0.839655,0.089435,0.644283
réel,0.320032,0.034129,-0.556272,-0.441513,1.080219,-0.295244,0.906426,-1.657867,-1.300222,-0.667969,-0.314991,-0.068479,-0.147972,-0.377837,0.675654,0.268896,-0.480622,-0.015972,0.205605,-0.419117,-0.606857,0.026287,0.479502,-0.023147,-0.794894,0.799417,-0.211596,-0.951799,0.639399,0.294131,1.239689,-0.113415,-0.400808,-0.249322,-0.584518,-0.960698,-0.332346,0.161922
dimension,-0.067642,-0.352107,-0.679746,-1.063426,1.036437,-0.308277,0.311606,-0.770139,-0.986192,-0.391997,-0.74465,-0.816265,-0.455914,-0.012396,1.07255,1.107863,0.046761,-0.375351,0.176688,-0.604125,-0.499575,0.1056,-0.839971,0.463523,-0.455559,0.22797,-0.164419,-0.872441,0.609162,0.625335,0.888673,0.191686,-0.371996,-0.210195,-1.02992,-0.637353,0.01753,-0.061242
statistique,0.497156,-1.056309,0.540778,0.043361,-0.508065,-0.289967,1.659128,-0.517255,-0.379779,0.558885,-1.215923,0.213799,-0.211969,-0.163792,-0.951658,-0.060347,-0.054937,-0.7221,0.138414,-0.823621,-1.841565,1.635715,-0.332601,0.032761,0.343747,0.335825,-0.189832,-0.220091,0.48491,-0.462366,-1.156701,-0.962174,-0.571386,0.728832,-0.148919,-1.304245,-0.938301,1.124373
sommet,-0.736114,-0.027691,-0.572915,-0.130069,0.434285,-0.862616,0.407907,0.675077,0.63082,0.392291,-0.398212,-0.345331,-0.409329,-1.28863,0.670064,1.43059,-1.238711,-0.82968,0.0853,-0.347868,0.18524,1.323572,-0.723702,0.904968,-0.547733,0.083158,0.06315,0.681734,-0.021035,-0.442772,0.24458,0.430768,0.015681,0.009728,-0.296144,-0.61778,-0.154157,-0.874668
logique,0.491169,0.379028,-0.129659,-0.963387,0.529673,-0.152879,1.393136,-0.812046,-1.630298,-1.240005,-1.04568,0.396965,0.695528,0.719439,1.023846,0.178963,-0.068183,0.329292,-0.035102,0.099994,-1.842842,-0.240255,-0.30158,1.234276,-0.513474,0.115038,-0.540658,-0.855604,0.45981,-0.136512,0.333544,0.165218,0.775252,0.259588,-0.42265,-0.387574,-0.385507,0.136233
terme,0.049258,-0.075652,0.038988,-0.23285,0.05528,-0.520025,1.615153,-0.266273,-0.004185,-0.670856,-0.808417,0.658701,0.127339,-0.540357,0.074502,0.209068,0.067642,0.20304,0.157882,0.350218,-1.100702,0.198664,-0.063168,0.130734,-1.113424,0.572592,0.324705,-0.721368,-0.043138,0.118489,0.325847,0.193337,-0.54865,-0.690179,-0.313493,-0.800983,0.130128,-0.172641
trois,0.142706,-0.156174,-0.515209,-0.37605,0.537444,-0.350885,1.29339,-0.140302,0.010388,0.361815,0.196231,-0.436903,-0.419841,-0.920153,-0.762804,0.497441,-0.436153,-0.673558,0.239696,0.543732,0.314139,0.176851,-0.715655,0.26702,-0.33901,0.260036,-0.092346,0.439952,-0.231842,0.339722,-0.509281,0.417584,-0.202957,-0.890364,-0.63819,-0.888013,0.201253,-0.225479
plan,-0.430914,-0.458066,-0.370722,-0.390497,0.332524,-0.610099,1.875342,-0.313726,-0.427979,-0.113871,0.267342,-1.084805,-0.509795,0.037599,0.738453,0.660715,-0.618378,-0.12816,-0.198089,-0.756854,-0.353538,0.219314,-0.285783,0.544508,-0.059893,0.359323,-0.463567,-0.242773,-0.320992,0.191312,0.395935,0.488382,-0.74651,-0.516066,-0.115219,-0.144174,0.017251,-0.520725
formule,-0.539535,0.741502,0.899086,-0.4898,0.424693,-0.012683,0.261116,-0.661637,-0.243848,0.523709,-0.796972,0.115267,0.919167,-0.061753,-0.406816,0.364356,-0.005481,-0.114348,0.838653,-0.122589,-1.192009,0.415459,-0.530115,0.822593,-1.730984,0.405403,-0.123839,-1.113859,-0.023473,-0.02442,-0.658982,-0.105533,0.419729,-0.489336,-0.836833,-1.473929,-0.156357,0.669443
droite,0.019462,0.325117,-0.367914,0.304492,0.402745,-0.00411,0.877094,-0.043928,-0.59322,-0.05822,0.440205,-0.423973,-0.351558,-1.025292,0.433172,2.310225,-0.933073,0.109051,-0.041305,-0.238318,-0.572024,0.56936,-0.766698,0.966487,-1.18724,0.303977,-0.414977,0.894841,0.31298,-0.678833,-0.031976,0.687216,0.473381,-0.955699,-0.043029,0.532243,0.943822,-1.178562
$\mathbb{C}$,-0.075844,-0.464796,-0.231459,-0.136072,0.011963,-0.558689,0.553002,-0.288116,-0.709411,-0.15466,0.028091,-0.279013,0.130395,-0.370682,-0.241016,0.631968,0.352691,0.346589,0.786135,0.252648,-0.556826,0.02879,0.156743,0.31651,-0.400825,0.366347,0.745738,-0.488398,0.363479,0.271392,-0.227165,0.474784,-0.135731,-0.80658,-0.692114,-0.659147,0.596369,0.554721
solution,-0.521904,0.225792,-0.07693,-0.251649,0.918577,-0.589929,0.995886,-0.19337,-1.146267,-0.478768,0.02319,0.134737,0.382653,0.772743,0.906693,0.537047,-0.406682,-0.123351,-0.018581,-0.63775,-1.328125,-0.257465,1.325031,0.22217,-1.071385,-0.197061,0.327227,-1.386501,0.30757,0.05748,-0.081877,-0.255009,-0.457628,-0.56454,0.050812,-0.988986,0.720392,0.474724
modèle,-0.491036,0.339572,0.17259,-1.359926,1.414018,-0.232245,0.801869,-0.541108,-1.609974,0.448309,-0.536937,-0.524169,0.372788,0.361719,0.413078,0.34622,0.860504,0.401264,-0.017903,0.201092,-0.406726,0.544632,-0.446157,-0.27135,-1.234082,-0.022425,0.831317,-0.981523,0.15126,0.68476,0.401659,0.36708,-0.114587,-0.75207,-0.89418,-0.334321,0.247244,0.172275
linéaire,0.083508,-0.114913,-0.311993,-0.727086,0.888586,-1.00281,0.036681,-0.82421,-0.67753,-0.527323,-0.932936,-0.80286,-0.099137,0.51475,1.608904,1.756831,0.013549,-0.637533,-0.073245,-0.125692,-1.604501,0.308325,0.64107,-0.246529,-0.698243,-0.031046,-0.675347,-0.900457,0.348292,-0.53258,0.760426,-0.111219,0.883989,-0.989508,-0.769816,-1.532276,-0.435781,-0.071535
probabilité,0.690223,-0.321866,-0.353648,-0.116653,0.458388,-0.474429,0.194872,-1.576411,-0.981532,-0.152294,-1.211508,0.387082,0.630909,-0.468527,1.49158,-0.035459,-0.541318,-0.667074,-0.111103,-0.799028,-0.851349,0.560002,0.914332,0.004481,-0.286029,0.358422,-0.62946,-0.9839,0.837822,-0.905052,0.454863,-0.335045,0.805403,-0.636553,-0.297335,-1.711129,-0.056353,0.864058
série,0.275926,0.03598,0.205952,-0.419076,0.727327,-0.292354,-0.413269,-1.459473,-1.342978,0.322835,0.669624,-0.501061,-0.882003,-0.699723,-1.2153,-0.227079,0.372737,-0.313842,0.324309,0.46644,-0.110764,-0.127536,-0.158579,0.165761,-0.228151,0.621368,-0.316479,0.259423,-0.518013,1.407127,0.121147,0.680137,-0.931757,0.702116,-0.122385,-1.1849,-0.599149,0.073998
somme,-0.05771,-0.978348,-1.299913,-0.075261,0.570167,1.062501,1.18831,-1.22721,0.202988,0.071268,-0.20664,-0.500385,0.631261,-0.262629,-0.43512,0.45041,-1.378418,0.072504,0.039054,-0.138886,-0.369796,0.190209,-0.079391,0.154541,0.263643,0.070506,-0.410976,-0.839631,0.813587,-1.095859,0.055625,0.208698,-0.01881,-0.780913,0.315549,-1.609652,0.697996,0.239297
mesure,-0.375091,-0.387293,-0.372937,-0.317939,0.198071,-0.68012,1.388926,-0.386675,-0.249661,0.314245,-0.555901,-0.313364,-0.465597,-0.599136,1.082317,0.130182,-0.410186,-0.245478,-0.075772,-0.840896,-0.202753,0.413874,0.72028,0.063603,-0.91114,-0.515092,0.102317,0.064176,0.097148,-0.080985,0.010787,0.301856,-0.149953,-0.491945,-1.390119,-1.087542,0.591342,-0.112669
carré,0.213441,-0.21666,-0.957921,-1.007589,0.51059,-0.050215,0.061287,-0.766185,-0.281375,-0.073149,0.321114,-1.154021,-0.020034,-0.250834,0.460188,2.135021,-0.434407,-0.225703,-0.335573,0.054119,-0.186672,0.434645,-1.335462,-0.131711,0.092691,0.03087,-0.332481,0.231244,0.269699,-0.653063,0.095667,0.205856,-0.344715,-1.338307,-0.700653,-0.845776,0.119702,-0.345281
vecteur,-0.187272,-0.390456,-0.140068,0.021522,0.915113,-1.416471,-0.382031,-1.321268,-0.565267,-1.428055,-0.957512,-0.687787,0.183607,-0.19184,1.194573,1.62166,0.211289,-0.650771,0.917776,-0.076799,-1.176046,0.353144,1.113453,-0.152432,-0.938296,0.056463,-0.566348,-0.928448,0.483525,-1.016342,1.007764,-0.862382,0.204858,-1.503833,-0.268349,-0.842903,-0.146307,0.970476
connexe,0.113129,-1.385334,0.139344,-1.271263,-0.497464,0.158441,0.972725,-0.446492,-0.180212,0.154816,-0.381055,-0.766351,-0.689177,-0.3144,0.412795,0.352089,0.614742,0.499481,0.24069,0.729286,-0.852109,1.393965,-0.205377,0.17409,-0.581709,-0.352585,0.871778,0.545967,-0.141293,0.190843,-0.442577,0.063881,-0.564967,0.472628,0.732675,0.567213,-0.403402,0.546758
classe,-0.4635,0.066812,-0.484799,-0.29208,0.325359,-0.906232,0.869565,-0.159051,-0.713324,0.180822,-0.696956,-0.374576,-0.436508,-0.507095,-0.176724,-0.379621,0.770335,0.546771,0.880195,-0.089399,0.292328,0.741929,-0.597291,-0.1375,-0.399995,0.050966,-0.094462,-0.792925,0.12054,-0.101094,-0.143193,0.116638,0.208017,-0.669319,-0.742658,-0.341117,0.975728,0.931554
produit,-0.437815,-0.186548,0.382827,-0.559384,0.632723,0.099433,0.806354,-0.173486,-0.688998,-0.079114,0.341559,0.28144,0.129284,0.666338,-0.183174,0.746846,0.12453,-0.394508,0.461739,0.43215,-0.612654,0.293102,1.054948,-0.982404,-1.222846,-0.851289,0.720248,-1.585731,-0.1695,0.463629,0.079303,-0.056877,-1.6658,-0.915334,0.005149,-1.826859,0.301319,0.367385
égal,0.05482,-0.314622,-1.146396,-0.225238,0.264073,-0.324884,0.23745,-1.249493,-0.30282,0.684285,-1.119716,-0.077336,-0.125579,-0.670992,-0.179849,1.195676,-0.881195,-0.437931,0.2464,-0.47722,-0.498449,0.148247,-0.101126,0.356332,-0.828868,-0.474085,-0.273147,-0.951261,0.961086,-0.820033,0.880019,0.122586,0.534117,-0.853242,-1.105145,-1.427139,1.125737,0.292022
cercle,0.950579,0.291247,-1.077184,-0.322432,0.587402,0.127646,0.266083,0.234239,0.118246,-0.910438,-0.259029,-0.804703,-0.435043,-0.540747,-0.116787,1.167783,-0.26836,0.234626,0.108793,0.282374,-0.317593,0.696524,-1.228786,0.597402,-0.772938,0.455119,-0.801926,-0.16397,-0.195889,-0.187082,0.323258,-0.439026,0.557092,-0.299417,-0.274583,-0.205679,0.502923,-0.078434
partie,0.031787,-0.5181,-0.502495,-0.154927,0.380406,-0.309872,1.56579,0.542548,0.087822,0.10958,0.015864,-0.444478,-0.555116,-0.727642,-0.226517,0.516344,-0.542841,-0.239048,-0.130972,0.70294,-0.097764,0.396252,-0.249437,0.489667,-0.213626,0.441719,0.272185,0.177774,-0.358158,0.105157,0.270326,0.858202,-0.601685,-0.562812,0.058577,-0.567734,0.169537,-0.468889
relation,0.137506,0.289599,-0.528759,-0.018987,-0.398168,-0.662239,1.20828,-0.506133,-0.489426,-1.181304,-0.656832,-0.526338,-0.253677,-0.850801,0.176566,-0.48403,-0.812505,0.361663,0.397792,0.04005,-1.088569,-0.034998,0.834422,-0.339429,-0.727058,0.471053,-0.109591,-1.000688,-0.374247,0.120891,0.730379,-0.505344,-0.083651,-0.087744,-0.452528,0.505507,0.098706,-0.139607
courbe,0.070505,0.323324,-0.462544,-0.834705,0.383508,-1.163195,-0.358886,-0.404657,-0.415515,0.137621,-0.302841,-0.581847,0.424539,-0.000973,1.432861,1.486451,-0.781084,0.365042,-0.773615,-0.741359,-1.520648,0.439384,-0.515586,0.149387,-0.31928,0.019155,-1.182108,-0.499098,0.775332,-0.764685,0.293304,0.584789,0.56655,-1.200753,-0.25266,-1.47114,0.072667,-0.471747
différent,-0.008045,-0.139595,-0.335562,-0.155161,1.004671,-0.661416,1.864201,-0.28209,-0.302405,-0.517959,-0.390203,-0.012006,-0.347477,-0.416868,0.376243,0.520805,0.186061,-0.496038,0.161563,0.918438,-0.375078,0.498737,-0.349203,-0.266709,-0.974146,0.194744,0.338993,-0.400712,-0.093654,1.073597,0.48399,0.217459,-0.458119,-0.822715,-0.57999,-1.025218,0.141809,-0.315283
complexe,0.216519,-0.054265,-0.447258,-0.726048,0.740286,-0.570976,1.13404,0.250969,-0.528763,-0.660164,-0.223951,-0.604594,-0.206226,-0.060485,1.123613,1.375715,0.316057,-0.531538,0.591212,-0.137143,-0.821934,0.607048,0.126086,0.223099,-0.155973,0.281554,0.141225,-1.24218,-0.279234,0.329394,0.70785,-0.084315,-0.737763,-0.879297,-0.644183,-0.529779,-0.779808,0.024416
