word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
système,-0.251889,-0.245069,-0.899918,-0.682291,0.340351,-1.049926,-0.321318,2.152581,-0.830423,-0.423063,-0.619263,-0.676554,0.451284,1.404895,1.14998,-0.873502,0.332846,0.218368,-0.16916,-0.292887,0.479547,1.039369,0.235034,-1.223603,0.117164,0.622994
équation,-1.288722,1.018882,-2.240514,-0.3101,1.021316,-1.129609,-0.187817,2.381647,-0.441706,-1.757321,-0.654927,-0.628414,0.395667,0.398859,-1.068966,-0.452167,-0.284433,-0.941674,0.196968,-0.421215,-1.868327,1.813005,-0.799217,0.429417,0.432627,0.253049
suite,0.277545,-0.148898,0.342012,-0.368699,0.755392,-0.878946,-0.083891,-0.374678,-0.626051,-0.048834,-0.71359,-0.851829,0.000366,0.833667,0.502448,-0.757006,0.602904,0.23895,-0.203222,0.055809,-0.196672,0.014176,0.330839,0.451031,-1.231841,-0.013242
algorithme,-1.207143,0.935387,-1.602609,-0.406701,-0.044255,-0.360384,1.028109,1.642822,-0.48884,-0.90933,-0.757349,-0.41863,0.068446,0.468425,0.36028,-0.165945,-0.58283,-0.464461,0.472543,-0.997974,-0.899238,1.947561,0.63077,-0.483043,0.555752,0.867775
calcul,-1.318296,0.873473,-0.938685,0.210456,0.17441,-1.097568,-0.248065,1.784642,-0.72484,-0.650724,-1.041101,-1.17444,-0.259139,1.055238,-0.06024,-0.180014,-0.127354,0.448335,0.187964,-0.752773,-0.640161,2.08642,-0.547863,-0.383861,0.6922,0.293485
application,-0.46832,0.458455,-1.327471,-0.442851,0.360255,-1.044238,-0.612379,1.943837,-0.605035,-1.038693,-0.583226,-0.892467,-0.341979,0.832343,0.930625,-0.172171,0.84203,1.126121,0.11123,-0.291077,0.71967,1.055559,0.728041,-0.749958,0.157037,0.857191
élément,-0.603637,0.10968,0.104742,-1.110288,0.045102,-0.571994,-1.410158,1.959112,-0.252589,0.593073,-0.086963,-1.108607,0.519024,0.684821,0.421393,-0.695427,-0.351866,-0.08573,-0.04909,-0.675213,0.231197,0.723088,-0.092737,-0.221828,-0.756324,0.597934
grand,1.186867,-0.54563,1.01189,-0.509187,0.076203,-1.111544,-0.985152,0.313664,-0.295771,0.208367,-0.766292,-0.790489,-0.30997,0.450728,0.255242,-0.40055,-0.301584,-0.365944,-0.464683,-0.156949,-0.010297,-0.588813,-0.847397,-0.211638,-0.908393,-0.135209
propriété,0.166757,0.130831,-0.481815,-1.739305,0.020987,-1.259955,-1.519628,1.141015,0.063634,-0.510739,-0.700143,-0.066651,-0.540645,0.799313,-0.149011,0.481964,-0.070068,0.656115,0.39987,-0.568932,-0.578084,0.531625,-0.765522,-0.14162,-0.095801,0.752632
ordre,0.031844,0.567064,0.056153,-0.81934,1.254468,-0.868106,-0.997563,0.119823,-1.345632,-0.115629,-0.410515,-0.560624,0.525612,0.779714,-0.294471,0.3796,0.495788,0.003524,0.143409,0.002933,0.318963,-0.201184,-1.503241,-0.29084,-1.241894,0.207721
variable,-0.614633,0.906907,-0.79546,-0.208673,0.495677,-1.565266,0.082899,2.811309,0.20758,0.455937,-1.180706,-0.376018,0.00618,0.545146,0.185789,0.163765,0.059404,0.209099,0.115318,0.217991,-0.297902,1.322088,-0.679137,-0.163618,0.300333,0.694608
base,0.214383,0.485828,-0.083862,-0.412813,0.045354,-0.608167,-0.93653,1.783492,-0.376345,0.226454,-0.352265,-0.091228,0.505377,0.997701,1.271471,0.010104,0.186304,-0.022935,0.313278,-0.330211,0.260835,0.592668,0.067683,-0.879284,-0.656101,0.450825
