word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
espace,-0.095995,-0.671013,-0.386376,0.389521,-1.281861,-0.476781,0.490626,0.510545,0.074756,0.9333,0.981979,-0.172464,0.768859,2.149298,0.483906,-0.250537,-0.964268,-0.7575,-1.868802,-1.06587,-0.096089,-0.554409,1.802686,-1.073881,0.287927,-1.605571,-0.211869,-0.388264,0.711296,-0.574989,-2.417559,1.642058,-1.316022,1.416338,-0.30935
théorème,-0.319117,-2.183556,1.049992,-0.146322,0.055329,-0.651545,1.311078,0.187693,1.642134,0.791159,0.123265,1.669203,0.381914,0.611271,1.021241,1.037202,-1.123498,-1.940892,-1.093122,0.203085,-0.614682,0.242978,0.536064,1.033155,0.750445,-1.335453,0.427223,0.411521,0.058699,-1.086627,-2.125953,0.869186,-1.20148,0.32182,-0.494165
problème,-0.45102,-0.302231,0.706412,-0.40163,1.174863,-1.171326,0.098842,-0.881205,1.861226,0.070355,0.171132,1.155986,0.045803,2.135462,0.886453,0.888554,-0.333799,0.580322,-1.230637,0.408123,0.241873,1.29735,0.626895,0.552189,-0.200967,-0.943602,-0.349953,-0.865041,0.908916,-0.360599,-2.575581,-0.144079,-0.827629,0.977769,-0.118581
valeur,0.648803,-0.133926,0.635823,0.375331,0.727422,-0.312496,-0.376942,-0.587632,0.973641,-0.355223,0.095809,0.778644,-0.016299,0.493066,1.396485,-1.60123,-0.510715,0.67076,-1.873577,-1.122371,0.441264,1.247988,1.602914,-0.189811,-0.241454,-1.050813,0.624875,-0.395197,-0.376737,-1.06832,-1.632198,0.859291,-1.503858,0.325005,-1.0951
groupe,0.990349,0.112715,-0.810951,1.03087,-1.111366,0.593156,0.849095,0.232912,0.466848,0.920013,-1.241355,0.946119,1.306277,1.386934,0.298473,-0.146364,0.002582,-0.404676,-2.096763,-0.128587,-0.45054,-0.491958,0.145571,0.004435,0.452754,-2.209806,-0.266371,0.344221,-0.630836,-0.102828,-1.937378,0.289156,-1.647878,1.718509,0.959668
graphe,0.796726,-1.166685,0.640754,-0.126283,0.945245,-1.24388,0.061477,-0.947705,0.851798,1.701422,-0.747954,1.263778,-0.26759,2.646116,-0.856644,0.641384,-0.658006,-0.12195,-0.354133,0.726414,-0.398373,-0.497171,0.42972,0.154538,-0.250547,-1.497992,-0.815944,0.562795,-1.813532,1.378685,-2.840324,0.527152,-1.875805,0.616575,0.513334
forme,0.000147,-0.473691,0.036826,0.748584,-0.504905,-0.662004,-0.318576,-0.447685,1.439858,0.002171,0.673817,0.850213,0.130875,0.943527,1.071654,-0.85597,-0.16066,-0.038483,-1.48477,-0.312906,0.837669,0.799194,1.220156,0.339606,0.510789,-1.580911,-0.385895,0.432209,0.56546,-0.217009,-1.810296,0.712012,-0.665439,0.612413,0.717877
entier,0.953835,-0.825585,0.297142,0.474751,0.613898,0.403964,-0.296979,-1.311064,-0.2715,-0.741726,-0.064162,1.189217,0.613531,0.502899,2.122744,-0.840691,-0.702643,-0.503178,-2.094492,0.247847,0.356178,0.961413,0.855397,0.474396,0.216719,-2.055971,-0.464751,0.298472,-0.522301,-0.837819,-1.201291,0.347372,-1.211863,0.60829,-0.552139
système,-1.352049,0.147302,-0.196894,0.927255,0.553739,0.253772,0.354458,-1.399271,2.085918,0.253203,0.494697,0.049071,0.036826,1.007272,0.989162,-0.472967,-0.049307,-0.166337,-2.078399,-0.73098,0.691651,-0.126618,1.038575,0.856963,-0.504308,-1.355393,-0.009046,-1.321237,-0.301752,0.223541,-1.341485,-0.059035,0.212337,1.159418,-0.255753
équation,-0.000142,-0.136103,-0.14923,0.318366,-0.502413,-1.010299,-0.208309,-0.365234,1.991078,0.117126,0.536791,1.217212,1.073453,1.50649,1.323542,-0.088612,-1.122638,0.006966,-2.099709,-0.177634,1.44336,1.609914,0.877543,2.169285,0.265953,-0.163593,-0.37192,-0.544076,0.654387,-0.25729,-1.131473,0.197684,-0.833169,0.652143,-0.696567
suite,0.405629,-0.625929,-0.10398,0.466297,-0.154798,0.480937,0.260797,-0.966361,0.275786,-0.575543,0.509844,1.786318,-0.270128,0.226651,1.572554,-0.981588,-1.339599,-1.088411,-1.53525,-0.151497,0.098643,0.159229,0.499765,-0.38588,-0.794219,-1.843962,-0.417808,-0.143759,-0.249341,-0.222128,-1.715822,0.475646,-1.595856,-0.357509,-0.450765
algorithme,0.148482,-0.942511,-0.09993,-1.109312,0.618649,-0.223098,1.136037,-1.999534,1.37075,-1.20595,0.9635,1.375346,-1.615291,1.726358,0.745391,-0.216579,-0.345185,0.505799,-0.654872,0.62425,-0.181428,0.760912,1.125452,0.309509,-0.838652,0.048473,0.560157,-0.493448,-0.642275,0.129198,-2.284603,-0.06606,-0.86155,1.087172,0.387731
calcul,-0.561969,0.329434,-0.709259,0.018213,0.52368,0.414167,0.180152,-1.621343,2.146746,-0.611929,0.776055,1.455818,0.73725,0.815317,0.859167,-0.498861,-0.063457,-0.331233,-0.958797,0.107081,0.439619,1.266855,1.258616,0.799558,-0.082773,-0.842419,0.803581,-0.442136,0.14486,-0.346855,-1.518142,0.098653,-0.51998,0.391469,-0.276991
application,0.115725,0.724234,-0.406546,0.711016,-0.189889,0.741328,1.273382,-0.371445,-0.023441,0.734678,0.760938,1.073623,0.089368,1.153682,-0.20533,-0.153974,-0.709395,0.134734,-2.093671,-0.163035,0.483821,0.12293,1.589367,1.011778,-0.144789,-0.960529,0.01856,-0.569365,0.602267,-0.529368,-2.307109,0.831436,-0.470872,0.778197,-0.253283
élément,0.605662,-1.213608,-0.499936,0.201001,-0.618995,-0.285544,-0.121017,-0.724756,-0.137269,-1.247869,-0.361497,1.099705,0.335729,0.971965,0.10137,-0.510947,-0.194739,0.639053,-2.116878,0.128021,0.282182,0.531416,0.778448,-0.662549,-0.01553,-2.778901,0.289345,-0.659979,-0.341938,-0.428376,-1.287574,0.817706,-1.199307,0.629764,0.394383
grand,-0.564531,-0.69745,0.083802,0.378533,0.852756,0.186783,-0.188166,-0.157052,1.308399,0.03375,0.572208,1.703863,0.345307,0.619614,1.440819,0.007709,-0.054268,0.613566,-0.8856,-0.694064,-0.233955,0.102325,1.29291,-0.973944,-0.220637,-1.362483,-0.286099,-0.429509,-0.529109,-1.324099,-1.299698,-1.234501,-1.250504,0.211279,0.157059
propriété,0.480859,-0.716021,0.263322,0.988704,0.466437,-0.902555,0.364554,-0.53555,0.952534,0.749739,-0.073382,1.314896,0.0747,0.914136,0.429543,0.098059,-0.624809,-0.606482,-1.908745,-0.321024,-0.121656,0.127523,1.374844,0.179825,-0.154293,-1.88518,0.435424,0.329951,0.020253,-0.372866,-1.625373,0.938732,-0.759502,0.246377,-0.224242
ordre,0.336416,-0.842179,-0.335296,-0.047905,0.108897,-0.415888,0.055866,0.099753,0.877929,0.956495,-0.028981,1.089093,0.918836,0.073189,0.322077,-1.035437,-0.771001,-0.338976,-1.642621,-0.1294,0.514686,1.549744,0.864106,-1.076361,-0.927716,-2.433195,-0.262579,0.180604,-1.456494,-0.230872,-1.184542,0.280383,-0.51368,0.575099,-0.496048
variable,0.773751,0.047985,1.060618,0.96463,-0.896052,0.095472,0.112767,-0.649843,1.032032,-0.558939,-0.207882,0.270254,0.408568,1.180198,0.518991,-1.795078,-1.222911,1.135033,-2.041827,-0.976304,-0.422024,1.689375,0.539948,0.814889,-0.695609,-0.718823,0.703743,-0.489669,0.307033,0.042003,-1.666481,1.796532,-0.784368,-0.583117,-0.277619
base,-0.521199,-0.353694,-0.092213,0.162425,-0.131025,0.479097,-0.121784,-1.688135,0.255478,0.282018,0.602971,0.04214,0.254865,1.23687,1.101188,-0.384677,-0.326057,-0.414466,-1.865191,-0.792508,0.108768,0.114962,2.018151,0.256166,0.33986,-1.941713,-0.158272,-0.253856,-0.779918,-0.339166,-1.321368,0.562135,-0.453449,1.183339,1.169165
