word,1,2,3,4,5,6,7
mot,1.004634,0.371818,-0.169345,1.889028,0.353445,-1.197318,-0.541783
algébrique,1.556336,1.325365,0.619217,1.624102,-0.271185,2.029995,-0.436641
degré,-0.382954,-0.032105,0.96648,-0.374429,-0.649578,-0.938672,0.32218
langage,1.169832,1.225602,-0.232712,2.809064,0.230113,0.131991,0.774665
nul,1.56904,-0.814354,-0.152194,-0.749173,1.163589,-0.190773,-0.148598
moins,2.553651,-0.704822,0.486085,0.453415,0.82388,-1.695096,0.118112
objet,1.559801,0.433227,0.672363,1.775885,0.108078,-1.265834,0.262017
triangle,0.35342,0.401399,1.071062,0.331656,0.75569,0.073526,-1.208128
structure,1.990533,1.299876,0.531589,1.196121,0.499503,-0.837679,0.663114
corps,1.589006,-0.757301,0.762857,0.774118,0.055821,-1.113307,0.045014
rapport,2.203652,0.324213,0.127911,0.553422,0.498744,-0.690219,1.133261
longueur,1.919212,0.503528,2.531843,-0.54605,1.255067,-0.826746,-0.538823
informatique,1.269034,1.334278,-0.108965,1.398066,0.501194,0.581415,2.139583
infini,0.853537,0.07209,0.442008,2.015901,0.323534,0.512065,-0.670567
variété,0.357677,0.939324,0.55239,1.358947,0.543662,-0.947328,-0.63646
ligne,0.826222,0.642155,1.653978,-0.784434,0.180895,-1.523282,1.063154
positif,1.480596,-0.13588,-0.161075,1.270296,0.907321,0.137924,0.807323
angle,1.38378,-0.079756,2.196582,0.823362,0.272564,-0.450871,-0.906508
polynôme,1.262223,0.26646,1.102965,1.191135,-0.34038,2.414606,-0.877202
centre,1.010787,0.974141,0.532922,-0.518117,0.172832,-2.058066,1.230261
démonstration,1.319489,-0.263241,-0.1074,0.996514,0.479944,0.177836,0.474402
vectoriel,1.529609,1.038243,1.364286,1.954073,-0.053879,1.908141,-0.115566
limite,2.203535,0.42773,0.697073,0.147905,0.007305,-0.98599,0.302662
représentation,1.009426,0.494205,0.00377,1.432112,-0.264732,-1.333135,0.209023
famille,0.005991,-0.708773,-0.056375,0.347942,-0.910791,-2.201435,0.077267
arête,1.119428,-0.11108,1.945029,-0.042137,0.015885,-0.210548,-2.411487
distance,2.099561,-0.00585,1.14664,0.055711,1.388574,-0.307399,0.096692
surface,2.621162,0.573153,1.899748,0.234395,1.468108,-0.569069,-0.392184
aléatoire,2.164399,-0.008707,-0.031492,1.512948,0.851095,1.024247,-0.20635
naturel,2.000659,1.471028,0.599809,0.809253,-0.220007,-1.896325,0.147917
normal,1.362688,0.351462,0.46015,0.783793,0.444919,-0.266097,0.69337
arbre,1.435059,0.288571,1.30953,1.054862,0.53354,-1.601656,-1.316646
démontrer,1.823735,-0.23229,-0.930752,1.628462,0.092761,-0.025021,0.306157
algèbre,1.337155,1.029372,0.941848,1.019403,-0.38997,2.34465,-0.594676
règle,2.18032,-0.099332,-0.557168,1.135623,0.016443,-0.3329,0.854381
volume,-0.915888,1.586598,1.00082,0.832786,0.74622,-0.858399,0.919314
calculer,2.474099,0.153298,0.809015,0.524946,0.814361,1.136307,0.469485
constant,1.304929,-0.187554,0.610631,1.135749,-0.499605,0.203614,0.610154
quatre,1.117582,-0.822719,1.250708,-0.264909,0.613993,-1.946163,0.456285
différentiel,2.229912,0.195529,0.768619,0.951457,0.619168,1.75222,0.221464
hypothèse,1.677495,0.042776,-0.790162,1.803071,-0.423227,-0.449544,-0.253293
image,0.489017,-0.024052,0.600261,1.955013,0.860111,-0.811516,0.494195
régulier,1.455734,-0.686636,0.683674,-0.437427,0.957851,-0.734363,0.618303
complet,0.729638,0.365346,0.313974,0.735132,0.492771,-1.050439,0.87526
racine,0.557221,0.564167,0.49544,1.509324,-0.16186,-1.138412,-0.8701
coefficient,2.127006,0.557495,0.62547,0.389333,1.170128,1.644415,0.073122
côté,0.745831,-1.444636,0.94019,0.469143,0.276967,-1.861324,-0.10055
preuve,1.706147,-1.029052,-1.050561,1.650511,-0.300313,-0.558016,0.373552
axiome,1.167053,0.407948,-0.471314,1.100058,-0.980908,2.136472,-0.385892
$\mathbb{R}$,-0.524653,0.239314,1.262594,-0.308878,1.916195,0.220414,0.308663
continue,1.062814,-0.681527,-0.021574,0.309687,0.414041,-1.002277,0.564857
résoudre,1.95778,-1.25868,-0.750995,1.059231,-0.188554,-0.103842,0.313193
arithmétique,1.231739,1.287252,0.0565,1.512871,-0.84716,1.86223,-0.301092
conjecture,0.468645,0.383286,-0.998673,1.596698,-0.857331,1.681297,-0.741834
réseau,2.090964,1.033141,0.865096,-0.036082,0.627142,-0.645169,1.676898
opération,1.744072,-0.702989,-0.318112,-0.370033,0.897991,-0.649834,0.815082
chiffre,1.903295,0.372227,0.689853,-0.033604,0.369961,-0.265646,0.78109
expression,1.362158,0.5804,-0.948107,2.333221,0.413698,-0.982873,0.209144
propre,1.584439,-0.56375,-0.208645,1.569716,0.420001,-1.319133,0.666324
principal,0.863537,-0.266795,0.360874,0.318893,0.764989,-1.692401,0.680516
paramètre,2.668329,0.930366,0.708308,1.151004,1.086667,0.84159,0.190576
coordonnée,1.484681,1.364757,0.900973,-0.02699,0.352324,0.891984,-0.469549
opérateur,0.980646,-0.146924,0.426571,0.280119,0.489486,0.738782,1.70102
numérique,1.253646,1.039865,0.787611,1.4478,0.725555,0.157437,1.922792
unité,2.035518,0.430557,0.32441,-0.689481,0.37916,-0.880252,1.234304
liste,0.161179,0.891585,0.569028,-0.542029,0.365394,-2.200994,1.04626
convexe,1.601498,0.086287,1.590832,0.487036,0.239513,0.838217,-2.796429
rationnel,1.715831,0.533157,-0.953574,2.536103,-0.5034,0.665624,0.317301
nœud,1.748486,0.007798,1.969317,-0.126496,0.785459,0.528112,-0.449693
$\mathbb{Q}$,-0.192154,0.14516,0.625542,0.19936,1.508817,0.752969,-0.181269
topologie,1.565235,1.008761,0.504367,0.899376,0.064567,2.042431,-1.003192
origine,0.591046,0.014411,-0.078516,0.761309,0.029063,-2.142567,0.19927
distribution,-1.378345,-1.323653,0.341135,0.652567,1.113747,-0.287912,0.761543
intervalle,1.77771,-0.321178,1.014483,0.573456,0.541935,0.21727,-0.428597
compact,0.996174,0.932223,1.678453,0.916966,1.554122,0.660891,-0.398592
reste,1.78656,-0.909145,0.175012,0.313077,0.128698,-1.912748,0.05249
test,1.633605,-0.10792,-0.124159,0.588605,1.863444,0.487001,1.219281
proposition,1.589801,-0.607783,-1.019968,0.738504,-0.376334,-0.291359,1.572294
catégorie,0.832464,0.252802,0.171397,0.108067,1.492879,-0.790762,1.038779
programme,1.471795,0.527021,-0.455331,0.506568,1.292549,-0.545557,2.195439
intégral,-1.279379,2.149369,0.199661,0.79705,0.372327,-0.448403,0.796743
complexité,2.042794,0.291022,-0.523841,2.366597,0.176694,0.485189,0.393462
automate,0.897808,0.301818,1.578226,1.014872,-0.636604,1.421779,0.158706
moyenne,2.086752,0.352071,1.65865,-1.246139,1.370387,-0.708802,0.463129
symbole,1.224644,0.595977,-0.275483,1.263629,0.042959,-1.281491,-1.180715
axe,1.952152,0.693697,1.248469,-0.480124,0.542997,-0.257288,-0.393442
euclidien,1.500064,1.138863,1.000544,1.119777,-0.218689,2.234232,-0.894153
inférieur,2.568023,0.239293,1.480955,-0.215225,0.312989,-1.07927,-0.366438
dérivée,1.670765,0.217002,0.019593,0.662919,0.057771,2.185594,-0.393357
transformation,1.610487,0.74989,0.414268,0.942285,0.218374,-0.285029,0.902133
anneau,1.03638,-0.173477,1.065511,1.012207,0.78822,0.366744,-1.104744
facteur,1.919764,0.476829,-0.221298,1.426509,-0.053981,0.242229,0.485808
indice,1.834292,0.720688,0.307785,0.695904,0.753537,0.317837,0.387106
zéro,1.072102,-0.733562,0.556639,-0.210569,0.980982,0.26587,0.279513
sphère,1.706339,0.604057,-0.056966,1.083419,0.056903,0.014903,-0.677659
strictement,2.300743,0.713613,-0.494075,1.205464,-0.085114,-0.011846,-0.117193
puissance,2.463741,-0.351147,0.089799,0.132929,0.62802,-0.261303,0.192364
Euler,0.275941,0.347794,0.216292,1.01763,-1.553966,2.412284,-0.309404
topologique,1.282928,1.333556,0.350852,1.679038,-0.008059,2.558697,-0.762761
déduire,1.888394,-0.16922,0.157396,1.397268,-0.086453,0.844387,-0.208936
composer,0.698915,0.121604,0.908701,0.582708,0.651884,-1.534671,0.131479
deuxième,0.414766,-1.183618,0.472006,-0.690009,0.675688,-1.887584,0.779998
rayon,1.785292,0.200385,1.660962,0.947784,0.971229,0.354161,-0.341763
caractéristique,1.912983,1.036093,0.88864,1.00213,1.317041,-1.126494,-0.340699
vide,1.849482,-0.694895,1.529851,0.892614,0.545631,-0.243044,-0.513853
affine,0.323041,1.067479,0.17095,0.918684,-0.612378,1.846442,-0.973835
supposer,1.836432,-0.647659,-0.439608,1.381617,-0.241589,-0.71082,-0.612876
