word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
élément,-1.058116,-0.485399,-0.427274,-0.306394,0.107363,0.052006,0.929804,-1.358112,-0.70846,1.616272,0.094136,1.07516,0.240685,0.95521,0.356224,-0.150659,-1.230599,0.011408,-0.739132,-0.115176
grand,-0.533584,-0.127656,0.87248,-0.262376,-0.879665,0.303788,0.203658,0.209435,0.004876,1.633826,-0.082928,0.510949,1.168039,0.097445,1.151139,0.162383,-0.436897,-0.22079,0.173044,0.528461
propriété,-0.446619,-0.721227,-0.095784,-0.800832,-0.078364,-0.037098,0.204431,0.650035,-1.361601,1.456613,-0.742666,0.674302,-0.635727,0.775136,0.238596,0.654392,-0.832295,-0.187907,-0.447382,0.798865
ordre,-0.756021,0.197643,-0.564321,0.335206,-1.324551,0.614433,-0.455636,0.009899,-0.180877,1.156134,-1.529174,0.80281,0.270899,0.821163,0.378598,-0.519927,-0.758508,0.122834,0.215282,-0.234509
variable,-0.535462,-0.857424,-1.665241,-0.886234,0.515918,-0.715456,1.500101,-0.53805,0.458034,0.792013,0.219982,1.444089,-0.603355,0.511634,0.297044,0.219184,-0.702024,-0.500121,-0.485246,0.721061
base,-0.750283,-0.159206,-0.769296,-1.115125,-0.316083,-0.019083,0.990034,-0.685706,-0.710164,1.333387,-0.067988,1.015993,0.055893,1.03462,0.358211,-0.683658,-0.175476,0.310987,-0.371715,0.915343
géométrie,-1.396322,0.47726,-1.176569,-0.475224,1.121722,-0.747608,0.201098,-1.925024,-0.468034,0.102048,0.186348,0.427695,-0.334862,0.098622,-0.017548,0.706915,-1.871356,-0.230332,-1.443498,-0.129152
analyse,-0.176391,-0.262436,-0.340787,0.223111,0.043918,-0.416707,1.508613,-0.847614,0.111284,0.845783,-0.760331,0.274956,-0.574852,0.302741,0.49608,-0.233462,-1.16952,-0.739255,-2.29978,0.107059
loi,0.659466,-0.584339,-0.276334,0.909004,-1.173514,0.066425,0.306005,-0.033885,-0.525822,0.585468,-1.727953,1.659371,-0.720216,1.389079,-0.05859,-0.370574,-0.078398,-0.228343,-1.06271,0.080978
définition,-0.040686,-0.393239,-1.284122,0.104944,-0.281089,-0.594503,1.160402,-1.233798,-0.039036,1.445541,-0.094111,1.017965,-0.876881,0.423089,0.024112,-0.126637,-0.802125,-0.35007,-1.853042,0.167535
réel,0.368145,-0.31351,0.084215,0.562435,-0.474932,-0.674864,1.678546,-0.918559,-0.088717,1.085275,0.172324,0.821623,-0.309508,0.720456,0.946951,-0.123612,-0.97621,-0.532904,-0.902389,-0.584343
dimension,-0.723145,-0.767039,-0.325527,0.216777,0.438884,-0.569378,0.774966,-1.786143,-0.030963,0.839307,0.547296,0.949103,0.327426,0.705516,1.247031,0.251036,-0.446111,-0.294375,-0.993508,-0.035915
statistique,-0.768326,1.398632,-0.577488,-0.309028,-1.485171,-1.16835,0.588595,0.680621,1.735119,-0.089689,-0.084367,0.982557,0.145042,-0.238919,0.488642,0.440532,0.499151,-0.302024,-1.579534,0.999358
sommet,-0.898867,0.599926,0.308638,0.080436,0.102905,0.237768,-0.313764,0.074608,0.516019,1.440242,1.216289,1.415898,1.156275,0.571685,0.492719,0.208964,-0.260594,-0.891959,0.715641,1.250242
logique,-0.217656,-0.02921,-0.446767,0.876913,-0.12073,-0.718049,0.413694,-2.041819,-0.405355,0.411428,0.045339,0.978287,-0.832155,0.408371,0.219377,0.215422,-1.274006,-0.605544,-1.815679,-0.72451
terme,-0.368909,-0.254206,-0.239043,0.203346,-0.901048,0.303998,0.983541,-0.189893,0.083353,1.513414,0.292498,1.009049,-0.391774,0.652736,-0.035383,-0.129514,-0.862634,0.035696,-0.850151,-0.009807
trois,-0.850178,-0.177053,0.305032,-0.27277,-0.996937,-0.180144,0.487252,0.093161,0.026236,1.039876,-0.312451,1.437498,1.37445,-0.026533,1.087637,-0.114688,-0.305832,0.327339,0.475885,-0.029175
plan,-0.368473,-0.170979,0.502715,-0.036649,-0.281678,-0.276095,0.166709,-0.820635,-1.052092,1.007241,-0.27764,1.534265,0.175894,0.692081,0.894506,-0.00195,-0.365054,-0.93284,-0.56593,0.520806
formule,-0.540416,0.560524,-1.00725,-0.569434,-0.760175,0.041772,1.392264,-0.67076,0.654748,0.209144,-0.020323,0.582269,0.354019,0.307304,0.239919,1.29881,-0.477296,-0.084499,-0.703235,-1.000888
droite,-0.31663,0.10913,-0.167091,0.734046,-0.224492,0.609509,-0.305908,-0.883425,-0.163667,0.938002,-0.313123,2.675496,1.416985,-0.478913,-0.228351,0.26233,-1.150387,-0.5412,0.59642,0.513132
$\mathbb{C}$,-0.3591,-0.67399,-0.302209,-0.674719,-0.612475,-0.32889,0.664128,-0.309863,0.274516,0.638083,-0.222373,0.784407,0.856718,0.461067,0.044001,-0.303798,-0.143967,0.019332,-0.348904,-0.169279
solution,0.190191,-0.343828,-0.043559,-0.781067,-0.248411,-0.167896,1.92428,-0.681183,-1.135534,0.519199,0.176821,1.011733,-1.152326,1.483445,-0.150145,0.755154,-0.802314,-0.272061,-0.820873,-0.162461
modèle,-0.466455,-0.164137,-0.622453,-0.997842,-0.442114,-0.420668,1.229269,-1.677755,-0.725772,0.654659,0.05532,0.364008,0.079377,0.854945,1.163985,0.532693,-0.654649,0.46182,-0.698408,0.009262
linéaire,-0.82206,-0.368591,-1.716571,-0.669681,0.717758,-0.908204,0.739423,-1.516139,-0.172487,0.544706,0.824568,1.229232,-0.256477,0.296131,0.011346,0.412777,-1.472463,-0.668396,-0.910578,0.631768
probabilité,0.197648,-0.190941,-1.401905,0.012749,0.22911,-2.038333,0.962426,0.013298,1.017474,0.408179,-0.041159,0.592112,-1.182453,1.098734,-0.094,0.275505,-1.671612,-1.039409,-0.531079,-0.123112
série,0.423915,-0.465769,0.201444,0.285134,-0.359228,-0.177649,2.235136,0.11592,0.098362,-0.357884,0.333012,-0.006275,1.847505,-0.378002,1.54353,-0.518203,0.964169,-0.406941,-0.162003,-0.387752
somme,0.61961,-0.693256,-0.231214,-0.425931,-0.768045,-0.899864,-0.459154,-0.131807,-0.021616,1.1657,-1.128962,1.420098,-0.413365,0.05705,0.772228,0.660101,-0.091103,-0.459284,0.537827,0.287313
mesure,-0.493774,-0.238228,-0.299839,-0.471116,-0.31938,-0.5087,0.87019,-0.41038,0.527799,0.877628,-0.687586,1.303693,-0.213932,1.806993,0.423768,-0.140193,-0.755187,-0.134651,-0.449973,0.659793
carré,-0.657428,-0.419347,-0.422993,-0.457847,0.890073,-0.441516,-0.346847,-1.275696,-0.247062,1.283439,-0.316374,1.449779,1.301977,-0.31982,1.071176,0.731077,-0.409558,0.202656,0.59974,0.690495
vecteur,-0.144928,0.258194,-1.66903,-0.369908,0.849377,-1.02963,1.327382,-0.933579,0.210371,0.440304,0.426994,0.717307,-0.517087,1.055233,-1.067045,-0.56577,-1.461182,-0.537322,-0.77556,0.353851
connexe,-0.322809,0.321152,-0.000977,-0.939444,-0.559246,0.430144,-0.190861,-0.507755,0.150252,1.041785,-0.459782,-0.237524,0.865058,0.002455,-0.129739,-0.98095,0.866952,-0.528867,-1.501969,1.379128
classe,-0.581093,0.037056,-0.28356,-0.634106,-1.007367,-0.019324,0.466667,-0.568561,0.120017,0.08718,-0.511337,0.563883,0.322117,0.582243,0.639543,-0.192283,-0.162529,0.992601,-0.277847,0.347668
produit,0.532357,-0.757935,0.094596,-1.60767,-0.175826,0.178859,2.694476,0.160701,-0.769951,1.258346,-0.03009,0.54548,-0.608148,0.884821,0.170225,0.68205,-0.105884,0.854016,-0.602115,0.489652
égal,-0.03484,-0.889344,-1.634812,-0.03783,-0.652484,-0.897383,0.413052,-0.658125,0.967287,0.660471,-0.22891,1.724229,0.126755,0.875457,0.24958,1.077033,-0.976157,0.165162,-0.019553,0.347163
cercle,-0.757831,-0.021956,0.176959,0.669529,-0.224339,0.558708,-0.564041,-1.229116,0.232196,0.480861,0.151473,0.991986,0.420881,-0.841154,0.686588,-0.090996,-0.708106,0.096101,0.004788,0.533033
partie,-0.619886,-0.472107,0.346319,-0.408975,-1.021094,0.223166,0.04335,0.213795,-0.342916,1.611881,0.362687,1.21316,0.783669,0.303227,0.654962,-0.464889,-0.433195,-0.437521,0.282462,0.846278
relation,0.169024,-0.132622,0.74777,1.142265,-1.00933,0.11199,0.720542,0.294875,-0.256152,0.94148,-0.044718,0.379982,-0.450901,0.85281,0.222968,-0.130782,-0.839397,-0.292728,-1.407175,0.081517
courbe,-0.708837,-0.510832,-1.102117,-0.408365,1.117168,-0.835609,0.123587,-1.073676,-0.051729,0.465315,0.291995,1.837753,-0.148745,-0.066418,0.672955,1.170278,-1.388504,-0.885591,0.444366,0.602589
différent,-0.697624,-0.301898,-0.227591,-0.280724,-0.788437,-0.093056,1.593337,-0.693484,-0.419305,1.908887,0.424189,1.238698,-0.054979,0.320691,0.708227,-0.388256,-0.852779,0.396214,-0.799531,0.339521
complexe,-1.019985,-0.195932,0.624148,-0.416548,0.494437,-0.404116,0.902291,-0.72144,-0.69808,1.284753,0.760507,0.844717,0.116113,0.786739,0.22577,0.065553,-1.071924,-0.127392,-1.223264,0.537211
matrice,-0.538371,-0.094556,-1.992641,-0.606035,1.153903,-0.65746,0.789745,-0.95821,-0.622792,0.408145,0.092679,0.723926,-0.295811,0.638038,-0.86269,1.030301,-1.135819,0.035633,-0.81812,-0.206386
domaine,-0.163586,-0.365169,0.315844,-0.633629,-0.997877,-0.26674,0.120267,0.067844,-1.423467,1.926596,-0.282121,0.172573,-0.650119,0.034063,0.642966,0.066918,-1.035158,-0.047987,-1.181163,0.832739
fois,-0.501715,-0.173079,0.137299,-0.085413,-1.487902,-0.181385,1.113948,0.493841,0.48833,0.721442,0.002088,0.863442,0.863578,0.448555,1.142319,0.053042,-0.53605,0.100973,0.32095,-0.635237
type,-0.629768,-0.594576,-0.926007,-1.501107,0.304854,-0.330572,1.442289,-1.170688,-0.218844,1.089066,0.129374,1.050348,0.310654,1.107517,0.365811,-0.643938,-0.18258,0.19372,-0.356261,0.902725
mot,-0.176285,-1.235761,-1.071,0.658147,0.11652,0.717244,0.911779,-1.097004,-0.047634,1.797058,0.325976,0.705354,0.481306,-0.091142,-0.267832,-1.09109,-0.522297,0.387893,-0.491638,-0.565669
algébrique,-1.338881,-0.179899,-2.358029,0.328067,1.172796,-0.667979,-0.202582,-1.794031,-0.329508,-0.06278,0.247323,1.312635,-0.850484,0.565964,-0.743638,1.274945,-0.946952,-0.18214,-1.339135,-0.443276
degré,-0.443044,-0.453412,-1.322171,-1.256966,-0.753679,-0.17262,-0.082812,0.196276,0.810298,0.067063,-1.723866,-0.852494,1.558146,-0.374947,-0.105996,0.108564,-1.313934,0.172743,-0.482971,0.349124
langage,-0.423232,-0.482479,-0.927453,0.370324,0.284293,-0.455398,1.227182,-1.613607,-1.135964,1.000258,0.654743,-0.006426,-0.625776,-0.383363,-0.087497,-0.64393,-0.918198,0.307573,-2.207475,-0.434094
nul,-0.540349,0.665805,-0.919942,0.388103,-0.843159,-0.554273,0.840625,0.116313,2.151924,0.469728,0.132873,1.70551,0.45697,0.712344,-0.314824,0.715634,-0.315245,-0.904641,0.018799,-0.763799
moins,-0.354716,-0.71999,-0.211464,-0.333684,-1.01495,-0.616704,1.285122,0.236696,1.067523,1.774418,-0.018866,1.384922,0.290114,0.885604,0.895633,0.02391,-1.152023,0.42931,0.340755,0.343352
objet,-0.652252,-0.133641,-0.109173,-0.34032,0.388607,-0.469471,1.017945,-1.017422,-0.465544,1.949097,-0.497884,0.245741,-0.018303,0.6132,1.258124,-0.494175,-0.549113,-0.280832,-0.646892,-0.116066
triangle,-0.627737,-0.000101,-0.829332,0.384962,0.943095,0.002152,-0.108486,-1.165488,-0.26496,-0.086039,1.140221,1.178046,0.488192,-0.100354,0.364212,-0.242519,0.288745,-0.034506,0.261149,0.900736
structure,-1.499982,-0.349711,0.009507,-0.419705,0.312738,-0.026065,0.613334,-1.046811,-0.857796,0.800765,0.347883,1.545291,-0.203181,1.078305,0.297587,0.473551,-0.799504,-0.144887,-1.464443,0.926429
corps,-1.168561,-0.205121,-0.083303,0.339444,0.339611,0.129655,0.413123,-0.527155,-0.645529,0.472978,-1.051445,1.444938,0.650359,1.12295,0.91356,-0.888831,-1.295968,0.116802,0.663239,0.22463
rapport,0.404972,-0.41706,-0.398103,-0.141991,-0.843752,-0.803483,0.854729,-0.718319,0.569004,1.059082,-0.732837,1.195481,-0.208142,1.073686,0.487202,0.046972,-0.8392,-0.102085,-1.115178,0.521608
longueur,-0.856756,-0.348148,-1.274572,-1.638354,0.409081,-1.149612,0.258999,-1.054644,0.793603,0.783049,0.280433,1.757297,1.292622,0.657555,0.595235,0.312648,-0.837406,-0.098163,0.790564,1.789354
informatique,-0.146448,0.697025,-0.198011,-0.919258,-0.605421,-1.164972,1.509796,-1.177902,-1.705875,0.379329,0.399462,0.19081,-0.898942,-0.337323,-0.016439,-0.66417,-0.520262,1.024564,-2.249177,0.422386
infini,0.063959,-0.7043,-0.141815,0.453152,1.244383,-0.652582,0.685802,-1.645887,0.646796,0.573505,0.382233,0.499415,0.127139,0.312007,0.100279,0.185469,-0.668457,-1.321982,-0.513747,-0.792709
variété,-0.269545,-0.474758,-0.9851,-0.262052,1.063414,1.455642,1.474554,0.264353,0.525967,1.640655,-0.093598,-0.243205,-0.173562,0.110488,0.269723,0.546283,0.014099,0.825632,-0.543527,1.295826
ligne,-0.212974,-0.445456,0.401507,-1.646627,-1.031433,-0.630636,-0.307865,-0.950223,-0.290925,0.480312,-0.39552,1.276096,1.052195,-0.458653,0.666217,-0.57159,0.084756,-0.883231,-0.142791,0.727165
positif,0.130924,-0.689223,-0.696434,0.333706,-0.453913,-0.627644,1.635168,-0.059146,1.035553,0.224733,-0.155381,1.080217,-0.358125,0.313847,0.169238,0.189142,-0.924331,-0.238697,-1.198562,-0.273827
angle,-1.281342,-0.527091,-0.763371,-0.054229,1.013056,-0.877294,-0.315251,-1.13948,-0.640496,0.411492,0.27911,1.795956,0.858048,0.008318,1.083109,0.376421,-0.768984,-0.837476,0.343877,0.515223
polynôme,-0.466473,-1.468615,-3.204043,1.052852,1.127425,-1.006511,-0.77119,-0.222784,-0.10669,-0.171965,-0.216522,1.305016,-0.138839,0.62796,-1.314762,1.601687,-0.908571,-0.150811,-0.607196,-0.432981
centre,-0.745678,0.346693,1.600339,-0.632584,-0.699869,-0.389557,-0.344218,-0.262172,-0.427145,0.891821,0.194861,1.248894,0.69347,-0.266985,0.43904,-0.515118,0.114102,-0.018224,-1.141605,1.981668
démonstration,-0.686505,0.728008,0.254074,-0.022853,-0.341156,-0.453098,0.838142,-1.129744,0.175994,0.018006,0.338313,0.379732,-0.910406,0.046681,1.02535,0.118878,-0.761735,0.120507,-0.24852,-0.769946
vectoriel,-0.604001,0.184168,-2.110119,-0.326164,1.227161,-1.07291,0.647293,-1.997363,-1.164098,0.347518,0.374036,0.702537,-0.501817,0.290559,-0.805248,0.54214,-0.683643,0.094112,-1.018332,-0.618009
limite,-0.071458,-0.430036,-0.06131,-0.270138,-0.247159,-0.548515,0.148941,-0.124205,0.048399,1.395609,0.100289,1.978719,-0.003073,0.503873,0.164283,0.094032,-0.785831,-1.403369,-0.483626,1.074907
