word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
géométrie,1.617478,0.259912,-0.740092,0.352348,0.132788,0.391898,-2.714343,-0.904824,-0.313103,2.17157,0.419509,0.449212,-0.153453,0.913253,2.41257,-0.839287
analyse,0.998777,-0.331409,-1.041047,-0.710544,-1.561537,0.133774,-1.452771,-0.700053,0.483831,2.132207,-1.122916,0.716844,-0.553093,1.110798,2.366672,-1.09716
loi,0.30828,-1.63232,0.276241,-2.087638,-0.612049,0.924493,-1.742865,1.052639,0.756371,1.201272,-0.22554,-0.923504,-1.056085,-0.10086,0.924674,-2.18446
définition,1.315194,-0.645476,-0.085751,-1.749057,0.10275,-0.536118,-2.022633,-0.215377,0.716271,1.293046,-0.209554,0.64891,-0.050927,-0.065055,1.331325,-1.933705
réel,1.724868,-1.144424,-0.297532,-1.967229,0.250394,0.020044,-1.806652,-1.058715,0.818706,0.425401,-0.291694,1.282221,-0.709985,-0.153072,1.316462,-1.679306
dimension,1.748299,-0.498884,-0.815193,-1.094442,0.861054,0.447314,-2.518938,-0.246491,0.517127,0.625004,-0.082194,0.792819,0.612322,-1.114948,1.682407,-0.635467
statistique,-0.668461,-0.39172,-0.508009,-1.632489,-1.658398,1.046395,0.370861,-0.254495,0.007362,2.597897,-1.476522,0.062005,-0.89476,0.813148,2.325411,-1.249329
sommet,-0.390465,0.57273,-0.008192,-2.667495,2.671142,1.071714,-2.45313,0.282743,0.735194,0.531453,-0.286864,0.070675,1.240302,-2.595594,1.215546,0.285288
logique,1.005397,-0.383213,0.909182,-0.371566,0.096948,-1.416731,-0.558971,1.537531,0.32956,2.274538,-1.069117,0.722448,0.796375,1.227515,1.829929,-2.645789
terme,1.059798,-0.144357,0.310887,-1.702313,0.143981,0.129009,-1.15867,-0.189553,1.289809,0.847525,-1.013397,0.778158,-0.275906,-0.233905,0.993358,-2.036819
trois,-0.059791,0.888441,0.451695,-1.347132,1.826876,0.912472,-1.881898,-0.96157,0.93627,1.298404,-0.660704,0.600348,0.38462,-0.324803,1.787704,-0.771436
plan,0.925346,-0.826504,-0.1831,-0.582243,1.150754,0.232279,-2.298774,-1.947754,0.624663,1.490355,0.423467,0.220532,0.399097,-1.537668,2.108723,-0.699327
formule,0.5541,-1.415433,0.82413,-1.004113,0.203531,-0.243756,-2.352561,0.599914,2.075231,0.637412,-0.346499,0.426904,0.017867,0.70685,0.997298,-2.387285
droite,-0.237294,-1.514189,0.801796,-1.016832,1.722705,-0.005421,-1.86989,-2.184575,1.155706,0.965951,0.129176,0.471614,-0.101856,-1.696204,1.71295,-0.434137
$\mathbb{C}$,0.345173,-1.204797,0.883068,-1.572588,1.012677,-0.384082,-1.171902,-0.606108,0.926864,0.34397,-0.482644,1.550737,0.512273,-1.449061,1.928853,-0.718708
solution,0.843137,-0.535142,-0.641684,-1.948553,-0.129572,-0.316565,-2.306772,-0.310269,1.478793,-0.209162,-0.824502,0.001921,0.724341,0.095838,1.886294,-0.821053
modèle,0.567202,-0.209489,-0.621626,-1.715401,-0.977279,-0.302129,-0.95409,0.824722,0.797251,1.869137,-1.260885,-0.537539,0.253469,-0.238766,1.241514,-1.561519
linéaire,1.266594,-1.186928,-1.92505,-1.262247,-0.283144,-0.929405,-1.800319,0.097412,1.04376,1.120329,-0.987457,0.743404,-0.847084,-0.355796,1.719839,-1.209248
probabilité,0.433991,-0.736512,0.591764,-2.541199,-0.70318,0.700105,-1.02878,0.576965,0.430312,0.928151,-1.348518,-0.867297,-0.622962,-0.005466,1.23618,-1.510433
série,0.85924,-0.633932,-0.112011,-1.150105,-0.903985,1.330266,-1.758311,-0.320703,0.884226,0.480635,-0.569493,1.231957,-0.929285,0.761629,1.752315,-1.2673
somme,0.305013,-0.140062,-0.365039,-2.240764,0.848254,1.600701,-1.963112,-0.188323,1.514987,0.028924,-0.738194,1.702728,-0.505043,0.039286,0.528973,-1.492738
mesure,1.214722,-0.771012,-0.18038,-1.713701,-0.05234,1.179581,-1.335922,-0.704591,0.3739,1.106177,-0.479785,-0.231811,-0.416209,-0.545634,1.257384,-1.928535
carré,0.09396,0.081899,0.170623,-1.530014,1.296592,1.976088,-2.490086,-0.457186,1.907543,0.381005,-0.027716,0.798932,-0.152266,-0.637274,0.539993,-1.574592
vecteur,0.950126,-1.885656,-0.478469,-0.529213,1.503287,-0.448325,-1.732991,-0.68435,1.414851,1.262196,-0.968319,0.038902,-1.373623,-1.925458,1.333818,-1.170442
connexe,0.557835,-0.27374,-0.33371,-1.315607,-0.224191,1.002905,-1.803933,1.046314,-0.245207,2.066122,0.406827,1.040248,0.075142,-0.583325,1.98562,-0.952654
classe,0.661955,-0.397394,-1.277302,-2.313755,0.864181,-0.57465,-0.68507,0.136359,-0.180946,0.931499,-0.218035,1.217012,0.136615,-0.015696,1.624544,-1.123755
produit,1.266579,-0.668701,-0.756824,-0.748026,1.435695,-0.064525,-1.380697,-0.126783,1.197642,1.212606,-0.733893,1.301215,-0.701098,-0.825783,0.945663,-1.831957
égal,0.235263,-0.990258,0.009359,-2.558572,1.542147,1.411239,-1.534514,-0.609981,1.20067,-0.1004,-0.14328,1.1192,-0.210099,-0.865303,1.155349,-1.404873
cercle,-0.603328,-0.990163,0.794599,-0.902123,1.487112,1.179905,-2.590982,-2.025749,0.684454,1.186063,1.124081,-0.489234,-0.018306,-1.116189,1.717245,-0.463381
partie,1.187335,0.20414,0.393046,-1.622414,0.75721,0.318074,-1.249164,-0.802361,-0.143662,1.047717,-0.493504,0.993684,0.054813,-0.077973,1.829457,-0.98122
relation,0.585429,-1.326353,0.053257,-1.582346,0.77961,-0.55029,-1.167593,0.247897,0.582578,1.291938,-0.084718,0.618199,0.52206,-0.220947,1.507616,-2.070634
courbe,0.427599,-1.21493,-0.449273,-0.853424,0.416468,0.48872,-2.994183,-1.759628,1.014845,0.989699,0.881328,-0.215854,-0.49499,-0.72647,1.318786,-0.456779
différent,0.527445,0.572651,-0.157975,-1.839119,0.521042,0.213734,-1.057378,-0.690154,1.030523,1.533759,-1.348928,0.148003,0.57931,-0.794679,1.627321,-1.485699
complexe,1.760905,-0.592898,-1.055513,-0.987096,0.04114,-0.175848,-2.036122,-1.349525,0.629865,0.824213,-0.352201,1.321769,-0.655632,0.100018,1.688283,-1.117501
matrice,-0.22245,-1.428648,-2.026614,-1.184893,0.817168,0.09578,-1.69054,-0.07863,2.087658,0.598977,-0.573828,0.879104,-0.237541,-1.10294,1.342513,-1.230454
domaine,1.177084,0.817208,-0.792328,-1.501964,-0.435131,0.323162,-0.806053,-1.265748,-0.237104,1.888366,-0.988466,0.462751,-0.107433,0.389277,2.024215,-1.063578
fois,0.28672,0.387318,0.347739,-1.945039,1.183488,0.649965,-1.61384,-0.632915,0.998813,0.42483,-1.365394,0.408015,0.083951,0.002719,1.502972,-0.46986
type,0.989316,-0.443338,-0.466825,-1.36312,-0.11896,-0.115896,-1.166067,0.507448,0.78597,1.153404,-0.691599,0.766695,0.43645,-0.850325,1.606016,-1.421374
mot,0.266784,1.30812,0.957009,-2.103174,0.709862,-0.689952,-1.422943,0.496996,1.098999,1.504338,-0.273795,1.321107,-0.704938,-0.971088,0.242875,-1.122622
algébrique,1.53815,0.209859,-0.993229,-0.884238,0.584901,-0.571665,-2.32199,-0.637954,0.152751,1.475286,0.184047,1.534918,-0.094227,0.923381,1.725572,-1.161345
degré,0.181987,-0.819037,0.136372,-0.720531,1.492332,1.978255,-1.440067,0.210623,1.285692,-0.144412,-0.780229,0.919994,0.314534,-0.470635,1.247459,-1.283234
langage,0.936382,0.868811,0.544528,-1.534094,-0.086453,-2.26569,-0.792493,0.727998,0.436099,2.327772,-0.377092,1.756667,0.262616,-0.355018,1.138818,-1.439085
nul,1.103346,-1.737995,-0.599416,-2.58879,1.21879,0.199644,-1.097652,-0.735572,0.665657,-0.18114,-0.46223,0.620659,-0.398047,-0.394732,1.256133,-1.876499
moins,1.047274,0.946362,0.576791,-2.77269,0.624823,0.651564,-1.180679,-0.964108,0.489848,0.118999,-1.307211,0.539347,0.61459,-0.304392,1.046407,-1.049676
objet,1.505539,0.550181,0.178687,-1.141949,0.713607,-0.494952,-1.188704,-0.729616,0.313048,1.768939,-0.801952,-0.054479,0.739092,-1.158723,1.519958,-1.574567
triangle,-0.843626,-0.496246,0.869697,-0.70403,1.395963,1.811392,-2.416735,-1.267578,1.335869,0.818726,1.701577,0.148828,1.033955,-0.892416,1.384265,-1.101536
structure,1.31099,0.239548,-1.341533,-1.037008,-0.173233,-0.66181,-1.31153,0.027231,-0.057069,1.437141,-0.428631,0.817746,1.09442,-0.945108,2.055124,-0.574258
corps,1.805353,-0.137846,-1.396229,-0.873345,2.302686,-0.19647,-1.324944,-0.472331,-0.133692,0.870114,-0.35384,1.308144,-0.07312,0.441029,1.051365,-1.719484
rapport,0.177518,-1.267707,0.018019,-1.266561,0.448751,1.291982,-0.827378,-1.273513,0.981781,0.803498,-0.594727,0.178069,0.174438,-0.551745,1.795741,-1.527342
longueur,-0.372061,-0.46565,0.108869,-1.809246,1.131436,1.354327,-1.878718,-0.904763,1.73298,0.741992,-0.035096,0.527586,0.06134,-1.680006,0.913723,-0.949696
informatique,0.086672,1.226557,-1.02946,-1.099218,-0.821062,-0.647555,-0.044388,0.527073,-0.309801,2.686625,-1.812976,0.81115,-0.917677,0.634812,2.149879,-0.334343
infini,1.396856,0.008139,0.628011,-2.055837,0.623356,-0.27283,-1.672448,-0.358425,0.324107,0.837883,-0.087692,0.715513,-0.583575,-0.275157,0.758355,-1.47223
variété,2.448152,-0.718749,-1.750077,-0.707185,0.955652,0.027495,-2.565197,-0.87333,-0.530538,0.495748,0.706766,0.415651,0.352312,-0.459938,1.434294,-0.644793
ligne,-0.475618,-0.088997,0.937763,-0.079384,0.403526,1.251771,-1.541027,-0.361032,1.456551,1.388185,-1.153141,0.605941,0.337458,-1.135458,2.236436,-0.098311
positif,0.849413,-1.468082,-0.561892,-2.308346,0.544228,0.662284,-0.910574,-0.650981,0.910837,-0.335193,-0.254888,0.942194,-0.076322,-0.256112,1.255512,-1.868747
angle,-0.099978,-1.245443,0.897602,-0.299722,2.018508,2.145667,-1.276654,-1.454802,1.109027,1.009346,0.504503,-0.184507,0.723447,-1.447996,1.298719,-2.253979
polynôme,-0.333397,-1.064627,-1.633208,-1.415138,1.367529,-0.42951,-2.064779,-0.329745,2.026888,0.111645,-0.058368,1.675186,-0.806163,0.843885,0.540541,-1.34495
centre,-0.780683,-0.999874,-0.262397,-0.885368,1.360036,1.419122,-0.756564,-2.006384,-0.311747,1.703366,0.025334,0.05382,-0.382938,-0.982478,2.627149,-0.262988
démonstration,0.764125,0.030888,0.704051,-1.187571,-0.185757,-0.457807,-2.158604,-0.230706,1.207542,0.548156,0.007703,0.578921,1.037341,1.254952,1.326299,-1.574447
vectoriel,2.597601,-1.714797,-0.85635,-0.125256,1.124849,-1.092603,-1.96062,-0.384055,0.320641,1.319378,-0.120225,0.985183,-0.621518,-1.204741,1.452439,-1.359594
limite,1.433126,-1.234987,-0.010501,-2.133173,-0.042561,-0.138431,-1.458841,-0.367896,0.489664,0.21779,-0.636067,0.088453,-0.945171,0.054383,0.930172,-1.35115
représentation,0.935626,-0.034112,-1.110241,-0.76328,0.638099,-0.310719,-1.517087,-0.357879,0.908641,1.547197,-0.644241,1.086717,-0.021922,-0.311817,1.192503,-1.377398
famille,0.614751,-0.098119,0.625032,-2.11506,1.107842,0.034015,-1.643173,-0.750581,-0.607963,1.547664,-0.042148,0.156601,-1.43659,-0.229328,0.849122,-0.112023
arête,-0.335648,0.556277,-0.302699,-2.37383,2.455167,0.884028,-1.886663,0.420378,0.678447,0.410707,-0.391502,-0.059535,1.40276,-2.595053,1.02566,0.053538
distance,0.389905,-1.363268,-0.300308,-1.456886,0.514462,1.064472,-1.690419,-0.596751,0.648671,0.758452,0.087685,-0.485988,0.022523,-1.88668,1.203001,-0.841081
surface,0.983637,-0.819423,-0.914312,-0.419559,0.487683,1.241038,-2.455799,-0.784077,0.131486,0.639094,0.558005,-0.464421,0.657088,-1.05307,1.984954,-0.357636
aléatoire,0.824288,-0.571831,-0.297987,-2.700936,-0.985401,0.230226,-1.32721,0.528741,0.642194,1.146401,-0.895523,-0.690261,-1.364126,-1.112753,0.596944,-1.053001
naturel,1.206052,0.282949,0.473841,-1.255866,0.678775,0.054941,-0.541492,-0.177228,0.573086,0.972311,-1.089703,1.678756,-0.045292,0.464182,1.127607,-1.872717
normal,0.799501,-1.432101,-0.630217,-1.588949,0.587286,0.915461,-1.117381,0.103062,-0.604829,1.005907,-0.527215,-0.083255,-2.023659,-0.098556,1.437772,-0.699883
arbre,-0.743545,1.009379,-0.166416,-2.30814,0.065786,-0.962885,-1.846007,0.16044,1.506137,1.926232,-0.142898,0.585394,-0.931966,-1.94828,0.313233,0.099136
démontrer,0.590133,-0.203602,0.606744,-1.845306,0.43651,-0.799328,-2.414099,0.049148,0.653456,-0.175352,-0.045822,0.149603,0.853058,2.110772,1.32596,-0.914365
algèbre,1.834539,0.135704,-0.79496,-0.059666,1.048108,-1.05957,-1.92154,-0.026253,-0.036421,1.584139,-0.050494,1.577895,-0.60785,0.771772,1.481003,-0.876524
règle,-0.099555,-0.517351,0.792586,-0.902892,0.923976,-0.813345,-1.019392,0.381465,1.727245,1.401589,-0.780877,0.066476,0.478921,0.069998,0.906882,-2.285896
volume,0.658534,-0.099005,-0.204336,0.116736,0.471446,2.226106,-1.285572,0.670413,0.017594,0.588401,-0.889318,1.111519,1.197698,-0.39927,2.416718,-0.04364
calculer,-0.017589,-0.229847,0.014468,-1.429742,0.092676,0.160942,-1.898804,-0.298586,2.393149,0.289134,-1.699964,-0.048761,-0.265924,-0.30477,1.184852,-0.88069
constant,0.521788,-1.283777,-0.601024,-1.735882,0.480668,1.022131,-1.599536,0.156014,0.890581,-0.225429,-0.144497,0.234776,-0.520363,-0.017013,0.961806,-1.488079
