word,1,2,3,4,5,6
définition,2.630372,-0.809931,-0.780586,0.524971,-0.072852,-1.108851
réel,2.772843,-0.770924,-0.315271,0.403682,-1.090036,0.138566
dimension,1.916354,-0.959702,0.191983,1.370157,-0.437736,-0.678647
statistique,0.25406,-1.34953,0.360459,-1.520669,-0.88966,-0.641465
sommet,0.778159,-1.03436,2.135667,0.101286,0.436036,0.10308
logique,2.377571,-0.008648,-1.327575,0.530321,-0.166108,-0.740664
terme,2.414298,-0.933028,-0.064869,-0.183205,-0.026268,0.104594
trois,1.2013,-1.888374,1.339382,-0.164807,-0.189812,1.164117
plan,1.755373,-1.561673,0.368773,0.027381,0.245963,0.060288
formule,1.144079,-0.541619,0.382267,0.062215,-0.93203,-0.271287
droite,1.36093,-0.570329,1.282802,0.083791,0.894455,0.909882
$\mathbb{C}$,0.922266,-1.275579,0.691513,0.161259,-0.271802,-0.053957
solution,2.689187,-0.471087,-0.201228,0.134468,-1.089925,-1.268934
modèle,1.614872,-1.083416,0.179269,0.603229,-0.5495,-0.808071
linéaire,2.119778,-0.003288,0.764625,1.607329,-0.095471,-1.866908
probabilité,2.395028,0.820141,0.360088,0.155399,-0.715164,-1.235636
série,-0.072785,-1.821835,0.310724,0.820033,-2.576101,1.021263
somme,1.415075,-0.842195,0.695958,-0.608633,0.590127,0.060265
mesure,2.165159,-1.234828,0.822178,-0.267708,-0.072612,-0.607534
carré,0.799096,-1.329629,1.685671,1.630623,0.929407,0.108832
vecteur,2.234589,0.449275,0.402726,0.887543,-0.46235,-1.830535
connexe,0.160292,-2.319049,-0.379183,-0.110479,0.607765,-0.417877
classe,0.853885,-1.351829,0.296936,-0.447444,-0.274957,-0.058141
produit,2.168331,-1.508298,0.307151,0.587974,-0.969262,-0.862781
égal,1.847799,-0.26622,1.237063,-0.021341,-0.437717,-0.709515
cercle,0.888395,-1.03781,0.179626,0.256772,0.777339,0.439244
partie,1.355304,-2.017088,1.126896,-0.362435,0.488302,0.672049
relation,1.958808,-0.664104,-1.027761,-0.661044,-0.413282,0.722572
courbe,1.72056,0.234913,1.63986,1.62842,0.427595,-1.100819
différent,2.680587,-1.827417,0.309087,0.377528,-0.208058,-0.0159
complexe,2.124837,-1.124375,0.229175,0.726494,0.204222,-0.692036
matrice,1.475377,0.726965,0.450242,1.31736,-0.106383,-1.701728
domaine,1.870795,-1.511997,-0.438465,-0.292295,1.070332,0.131495
fois,1.401343,-1.379128,1.025951,-0.43303,-0.823495,1.310769
type,1.730282,-1.536646,1.085131,0.85768,-0.356952,-1.346956
mot,1.825154,-0.542009,-0.275614,1.317104,0.065943,0.320107
algébrique,1.481383,1.245255,-0.259726,1.711434,0.30265,-2.229967
degré,-0.539555,-1.047906,0.437674,0.252073,0.680256,0.566068
langage,2.235899,-0.447069,-1.622208,1.474175,-0.404436,-0.945092
nul,1.151276,-0.218533,1.527111,-1.069189,-0.911242,-0.312788
moins,2.498934,-1.34786,1.496051,-0.179102,-0.291836,0.439534
objet,2.197693,-1.418969,-0.029408,1.213657,0.254439,0.061594
triangle,0.213545,-0.192176,1.063278,1.345659,-0.36999,-0.609759
structure,2.242361,-1.478007,-0.004053,0.62808,0.185115,-1.109661
corps,1.796153,-0.748091,0.906349,0.397587,0.095022,0.833772
rapport,2.339905,-1.245685,0.090827,-0.372564,-0.207005,-0.387746
longueur,0.950639,-1.534219,2.692783,0.722328,-0.04379,-1.151841
informatique,1.89409,-1.023156,-1.522419,0.05074,-0.686098,-1.61118
infini,1.707287,0.350926,-0.145017,1.850647,-0.610557,-0.352016
variété,0.886126,-0.857741,0.090405,1.634011,0.19338,-0.357253
ligne,0.318611,-2.358538,1.108707,-0.210273,0.647024,-0.367492
positif,1.978724,-0.365754,-0.209615,0.268082,-1.128102,-0.379573
angle,1.13456,-0.673393,1.728077,1.626776,0.45085,-0.29942
polynôme,0.902526,1.766322,0.565197,1.488445,-0.015603,-1.688976
centre,0.795058,-2.393883,0.227346,-0.774354,0.759452,-0.228131
démonstration,1.490104,-0.080042,-0.153206,0.061174,-0.655838,-0.266864
vectoriel,1.637091,0.703258,-0.084246,1.786385,-0.146311,-2.227213
limite,1.977498,-1.153119,0.994648,-0.134588,0.645131,-0.432692
représentation,1.696545,-1.091418,-0.493845,0.670675,0.553985,0.31648
famille,0.636353,-1.145131,0.031587,-0.129581,0.728141,1.964247
arête,0.484298,0.35208,2.595421,1.785586,0.959623,-0.335863
distance,1.703739,-1.039567,1.621146,0.100028,-0.777494,-0.785739
surface,2.092763,-1.431747,2.224779,1.073902,-0.217201,-1.319893
aléatoire,2.520424,0.663305,0.255586,0.915018,-0.895011,-1.230175
naturel,2.011179,-1.937446,0.379722,0.537819,1.255544,-0.56893
normal,1.56991,-0.789627,0.118042,0.467447,-0.065953,-0.571392
arbre,1.533443,-1.068816,1.372258,1.558336,0.610513,0.068487
démontrer,2.646317,0.188161,-0.461667,0.199818,-0.439843,0.138378
algèbre,1.062811,1.53998,0.113199,1.456406,0.297255,-2.311888
règle,2.734002,-0.405351,-0.354884,-0.362873,-0.182952,-0.140619
volume,-0.439445,-1.999205,-0.825553,1.139064,-0.090976,-0.674806
calculer,2.254434,-0.035519,0.912784,0.148221,-0.649403,-1.641736
constant,1.63017,-0.102676,-0.10025,0.593605,0.241607,-0.270166
quatre,0.993449,-1.931676,1.561549,-0.151787,-0.178026,0.978796
différentiel,1.995817,0.657843,0.470921,0.555397,-0.835708,-1.768896
hypothèse,2.589809,0.197296,-0.550248,0.696326,0.363978,0.283922
image,1.378255,-1.309516,-0.430317,1.262845,-0.717584,0.301623
régulier,1.075251,-1.098701,1.272963,-0.615846,-0.592948,0.014586
complet,1.143534,-1.434434,-0.167169,0.260301,-0.269107,0.018413
racine,1.175173,-0.435662,0.0207,1.574027,0.672844,0.249073
coefficient,1.679992,0.548401,0.76628,0.316316,-0.864631,-2.00348
côté,1.091874,-1.194699,1.231217,0.419601,-0.351376,1.718761
preuve,2.676662,0.235899,-0.610054,0.014604,-0.286028,1.050438
axiome,1.16738,1.950112,-0.849927,0.431469,0.314808,-1.167348
$\mathbb{R}$,-0.773166,-1.049295,0.748377,0.636303,-1.465776,-0.840699
continue,1.316374,-0.761009,0.344931,-0.339275,-0.403802,0.770947
résoudre,2.490686,0.41864,-0.000984,-0.28525,-0.534861,0.620028
arithmétique,1.410866,1.084309,-0.836169,0.990343,0.64775,-1.831646
conjecture,1.152129,1.948484,-1.181812,0.908983,0.185359,-0.503016
réseau,1.662428,-2.050564,0.370726,-0.637657,0.052954,-1.412296
opération,1.568393,-0.752813,0.720827,-1.262835,-0.794206,0.013959
chiffre,1.527885,-1.171914,0.767611,-0.355721,0.100123,-1.103208
expression,2.26864,-0.607034,-1.069824,0.959491,-0.259752,0.137346
propre,2.374912,-1.084788,-0.052936,0.156458,-0.610228,0.843931
principal,1.176463,-1.689407,0.4875,-0.231181,-0.463275,0.65209
paramètre,2.605032,-0.24236,0.633648,0.88102,-0.600336,-2.169976
coordonnée,0.890493,0.082728,0.860944,0.779796,0.431372,-2.032616
opérateur,1.071844,-0.325784,-0.39788,-0.281665,-0.775244,-0.766608
numérique,1.767633,-1.599066,-0.823328,0.555046,-0.57161,-1.534184
unité,1.450921,-1.470291,0.792566,-1.025704,0.121428,-0.596529
liste,0.071191,-2.643015,0.06839,-0.603655,0.362019,0.093318
convexe,1.091359,1.209334,2.260551,2.288274,0.668708,-1.123815
rationnel,2.715901,0.6325,-1.742981,0.98137,-0.072386,-0.542597
nœud,0.863572,-0.374654,2.245736,0.700145,-0.179097,-1.36552
$\mathbb{Q}$,-0.223887,0.10291,0.531784,0.681542,-1.282373,-0.824755
topologie,1.333864,1.345329,0.286309,1.290717,0.115635,-2.291016
origine,1.237626,-1.495699,0.001836,0.158928,0.337064,1.02871
distribution,-0.717895,-0.482445,-0.344172,0.374341,-1.689878,1.172606
intervalle,1.547531,0.036075,1.247908,0.632911,-0.306333,-0.519473
compact,0.799685,-0.636064,1.022078,1.696593,-0.796847,-1.499824
reste,1.996319,-1.202486,1.03865,-0.284494,0.072056,1.193161
test,1.77924,-0.518821,0.048288,-0.212393,-1.877945,-1.166871
proposition,2.070373,-0.427227,-0.930272,-1.10614,-0.331799,0.456039
catégorie,0.848522,-1.545372,0.174626,-0.385223,-1.043368,-0.518739
programme,1.817378,-1.843778,-0.8514,-0.966521,-1.283541,-0.896243
intégral,-0.675368,-1.51715,-1.65719,0.778628,0.023925,-0.977444
complexité,3.003093,0.272407,-0.766334,1.002683,-0.337545,-0.793107
automate,0.697134,0.537443,-0.2052,1.212373,0.174375,-1.350681
moyenne,1.042111,-1.672394,2.307524,-0.440912,-0.318477,-1.304416
symbole,1.630829,-0.298624,0.244572,0.875407,0.667706,0.16425
axe,1.155444,-0.782024,1.739411,0.175514,0.410319,-1.084069
euclidien,1.052142,1.500337,0.318501,1.573953,0.409547,-2.407785
inférieur,1.749645,-1.237426,2.011802,0.279239,0.788114,-0.613606
dérivée,1.504683,1.735699,0.125747,0.34859,-0.359537,-1.829716
transformation,1.804551,-1.044516,-0.285691,0.351887,0.223969,-0.8488
anneau,0.966864,0.10005,1.219196,1.542231,-0.635367,-0.417756
facteur,2.34548,-0.073634,-0.370402,0.466478,-0.021731,-0.684701
indice,1.824643,-0.270508,0.258847,0.319972,-0.308603,-1.39315
zéro,0.853435,-0.12324,1.139952,-0.095423,-1.118297,-0.344241
sphère,1.890534,0.096409,0.253356,0.801235,0.423306,-0.596477
strictement,2.5282,0.061332,-0.034114,0.225234,0.519453,-0.846095
puissance,2.230402,-0.285252,1.333692,-0.37616,-0.380521,-0.46829
Euler,-0.042237,2.151471,-1.133857,0.789234,1.022728,-1.021081
topologique,1.34142,1.608602,-0.554464,1.331417,-0.087948,-2.333441
déduire,2.243552,0.630264,0.102023,0.580904,-0.117048,-0.660224
composer,0.967616,-1.600409,0.670103,0.687519,-0.110179,0.356003
deuxième,0.411219,-1.684787,1.123311,-0.901262,-0.728378,1.171856
rayon,1.619731,-0.379591,1.427911,1.355772,-0.433851,-1.257074
caractéristique,1.872387,-1.42113,1.011127,1.094117,-0.040704,-0.851952
vide,1.791708,-0.362542,1.518358,1.142446,-0.33837,-0.157767
affine,0.313097,1.466462,-0.584147,1.23834,0.616984,-1.285197
supposer,2.53127,0.244455,0.066362,0.551381,0.254413,0.683394
ouvert,1.386902,-1.407156,0.520284,0.292111,0.480927,-0.148377
partiel,0.859299,-0.656919,-0.243361,-0.169835,-0.466572,-0.016786
approximation,2.139455,1.309987,-0.199592,1.045865,-0.394387,-1.348477
convergence,1.305135,0.153493,-0.711475,-0.403255,0.210053,-1.385861
chemin,0.645212,-1.813279,1.170095,0.067234,0.870911,0.650544
rotation,1.914055,0.211613,1.594858,0.729623,-0.740848,-1.426458
différence,2.465392,-0.640336,0.276243,0.584267,-0.511671,-0.358849
analytique,1.817156,-0.204844,-2.350018,1.043845,0.377918,-1.124026
formel,2.674528,0.287195,-1.251345,-0.046561,0.200295,-0.283619
intersection,0.042852,-0.390931,1.481606,0.489233,0.627398,-1.199925
pourcent,0.992787,-1.784127,1.420126,-1.177344,0.039047,-1.086363
caractère,2.968798,-0.524491,-0.46342,1.107511,0.275105,-0.100308
raison,2.705946,-0.8626,0.429415,-0.610594,-0.37937,0.912014
aire,0.235003,-1.989729,1.050956,-0.524794,1.365116,-0.465931
section,0.71739,-2.035654,0.35244,-0.375654,0.318551,-0.479704
cycle,1.463181,-0.966201,-0.296415,0.753973,-0.335341,-0.785059
source,0.523569,-1.910703,-0.364348,0.025995,0.493385,0.322762
discret,1.97171,0.330644,0.141712,1.032186,-0.319782,0.265256
combinatoire,1.390759,1.430842,-1.544516,1.170188,0.001252,-1.817265
dynamique,2.562436,-0.588856,-0.432953,0.571331,-0.260632,-1.247723
inverse,1.977074,0.087983,0.657704,0.173663,-0.497869,-0.50268
minimal,1.671722,-0.526507,1.023661,-0.04994,-0.024468,-2.095527
extension,1.517884,-1.289101,0.316632,0.111411,-0.24143,-1.195872
arc,0.464116,-1.428329,1.377468,1.141335,0.377174,0.229917
énoncé,2.434426,1.448708,-1.138824,1.199922,-0.060937,-0.690932
parallèle,1.373201,-1.126896,0.639757,0.521283,-0.298654,-0.075517
négatif,2.692941,-0.002333,0.108324,0.50416,-1.03752,-0.53189
niveau,2.284227,-1.73517,1.392366,-0.344126,-0.260974,-0.70793
fraction,1.03724,0.171317,0.644675,-0.325075,0.69988,-1.119978
segment,0.242703,-0.370811,1.2244,1.476925,-0.837551,-0.785465
norme,2.199705,-0.931509,-0.551394,-0.355868,-0.276521,-1.929732
local,1.966499,-1.891769,0.096646,-0.901457,0.342953,0.120599
métrique,1.001251,0.058464,0.267531,0.841492,1.065733,-1.574235
symétrie,1.711963,0.82769,0.175743,1.581157,0.306575,-1.600787
inégalité,2.392689,0.676167,-1.010522,-0.399357,0.061176,-0.918859
chaîne,1.138861,-1.421943,0.544929,-0.08704,-1.013767,-0.648748
prouver,2.411365,0.423653,-0.199216,0.154367,0.042683,0.941655
Gauss,0.203894,2.356177,-0.510943,0.665449,0.629467,-1.305286
symétrique,1.909152,0.557607,1.276006,1.746454,0.463864,-1.33762
Riemann,-0.698813,2.31666,-1.349696,0.767155,0.524164,-0.807151
$\mathbb{Z}$,-0.535341,-0.713369,0.339994,0.877653,-0.939014,-0.650092
polyèdre,0.261314,2.398378,0.866779,1.158393,0.742968,-1.957266
binaire,1.172288,0.337177,0.633819,1.437447,-0.281031,-1.723681
demi,0.149684,-0.957083,2.250111,-0.420927,-0.730828,0.897258
multiplication,2.073502,0.359056,0.24567,0.590186,0.054539,-1.202345
libre,1.331622,-1.498872,-0.017925,-0.636237,-0.350082,0.045395
identité,2.082834,-0.49507,-0.866981,-0.142082,-0.399902,0.538292
Hilbert,-0.357033,2.34265,-1.07406,0.950398,0.215856,-0.649761
scalaire,1.705963,1.398756,0.008759,1.500667,-0.278877,-1.974572
solide,2.390037,-0.241617,1.018187,0.857335,-0.213088,-0.659465
densité,2.096069,-0.898357,1.351346,0.631304,0.803356,-2.190156
lemme,0.027556,2.05389,0.265738,1.535282,0.333233,-1.655513
polynomial,1.378466,2.449014,-0.713201,0.835975,-0.080781,-2.110521
cinq,1.037859,-1.799836,1.359846,-0.424548,-0.275518,0.991071
exponentielle,2.034443,1.345807,0.361335,-0.04405,-0.170777,-1.947392
élémentaire,1.229631,-0.5517,-0.786853,0.707001,1.029124,-0.838104
argument,2.003199,0.460165,-1.252152,0.557122,-0.300873,0.422581
optimisation,2.399478,0.184395,-0.836229,0.098987,-0.908124,-2.519477
Fourier,0.392775,1.095609,-1.233188,0.657009,1.154422,-0.758906
dériver,1.307209,-0.803638,0.438582,1.076765,-0.609587,-0.916518
module,1.603407,-0.355919,0.608798,0.590568,-0.954813,-2.233022
maximal,1.873995,-0.745484,2.361788,-0.009487,-0.59341,-1.824982
paire,0.739541,0.082197,2.03061,1.221283,-0.814473,-0.106176
uniforme,1.684146,0.016889,0.961146,0.354686,0.176704,0.081706
action,2.20516,-1.053426,-0.516276,-0.714135,-1.0775,0.151583
total,1.142371,-1.720572,1.733606,-1.011586,-0.425768,-0.883299
polygone,0.137358,0.791526,1.010659,0.920766,0.879371,-1.673856
division,-0.177944,-1.858858,1.130604,-2.020569,-0.132634,-0.348289
signe,0.981978,-0.614782,0.203972,-0.352486,-0.877082,0.814233
troisième,0.351879,-1.640645,1.014367,-0.810271,-0.55785,1.168732
composante,2.138033,-0.287736,0.08306,-0.076822,0.188264,-1.55894
paradoxe,1.349963,0.996415,-1.364873,1.183374,-0.111126,-0.206722
égalité,1.813073,-0.222972,-0.299588,-1.594922,-0.679626,0.17724
critère,2.922057,-0.377607,-0.431555,-0.541947,-0.332389,-1.248403
orthogonal,1.203551,1.140221,0.995799,1.369469,0.63675,-1.886573
moment,1.960013,-0.617576,0.639316,-0.178362,-0.821121,1.350328
conséquence,2.873137,-0.120739,0.35358,-1.038084,-0.246394,0.489611
orienter,2.034413,-0.994638,0.481644,0.936416,0.182091,-0.900424
courbure,1.735763,1.164866,1.37343,1.63872,0.096812,-1.217287
couple,0.904759,-0.304047,0.415835,0.278371,-0.728483,1.499995
relatif,2.394257,-1.035396,-0.722116,-0.676149,0.322887,-0.833298
morphisme,0.691423,1.426299,0.719157,1.449485,-0.569041,-2.845595
central,0.896375,-2.008745,0.770996,-0.749773,0.25713,-0.498022
observation,1.704503,-0.806195,-0.324933,0.700219,0.178998,-0.74363
fixe,1.837919,-0.814521,1.10077,0.171608,-0.013948,-0.874612
raisonnement,2.824465,1.206339,-1.679109,1.086479,0.012386,-0.652524
cardinal,-0.62842,-0.168559,0.257193,-0.683966,1.443336,2.224404
quadratique,0.942443,1.561286,0.327543,1.346951,0.30824,-2.50326
dual,0.128455,0.930238,-0.156155,0.485047,-1.272981,-2.503278
multiple,2.012752,-0.687919,0.120567,0.505015,-0.810118,-0.233949
dénombrable,0.67269,3.182891,-0.484487,1.50489,-0.138937,-1.74842
cube,0.281297,-0.189596,1.48495,1.118057,-0.778568,-1.249041
récurrence,0.951532,2.107349,-0.160045,0.805697,-0.57086,-0.631257
ordonner,1.243184,0.318519,0.212296,-1.103814,0.956846,1.401429
maximum,1.599807,-0.91871,1.666719,-0.195013,-0.858221,-0.989472
variation,1.416803,-0.88883,-0.016124,1.429084,-0.514037,-1.156215
pair,0.141075,-0.039699,-0.617394,-0.539269,1.335064,0.957036
projection,1.353642,-0.404219,-0.005928,1.14506,-0.732465,-0.822978
ajouter,1.735526,-1.126778,0.832283,0.54559,-0.030905,0.125663
Fermat,-0.028705,2.131187,-0.836338,0.562935,1.835866,-0.983325
fonctionnel,2.688198,-0.361085,-0.438287,0.741019,0.025293,-1.666546
intérieur,1.860005,-1.391269,1.177168,0.104713,0.601521,0.49984
milieu,1.859391,-1.430418,0.971063,0.049042,0.419787,0.365191
tendre,2.301089,-0.308913,0.752557,0.704172,-0.116424,0.784416
expérience,2.313169,-0.731533,-0.77624,0.256088,-0.857168,0.410512
voisinage,1.64499,0.390279,0.732205,0.08126,0.811017,-0.09479
commutatif,1.172595,1.880505,0.347428,1.022352,-0.391808,-2.523384
estimation,1.585511,-0.500385,0.223305,-0.562538,-0.063291,-1.252136
projectif,0.97349,1.830812,-0.683654,1.418889,0.071783,-2.329605
quotient,0.915479,1.855179,0.518473,-0.059003,-0.197593,-1.940218
Newton,-0.458419,0.672533,-0.751518,0.43668,-0.911795,0.23941
dix,0.995275,-1.535605,1.204705,-0.540684,-0.223751,1.105593
localement,1.716809,-0.355656,1.2057,0.222626,0.911861,-0.713224
borne,0.55678,-0.666576,0.895216,0.85301,0.391941,-0.72469
exact,2.237675,-0.230307,-0.182925,0.591965,0.268141,-0.151831
six,0.694211,-1.813728,1.276448,-0.316852,-0.618891,0.856804
impair,0.220218,0.250578,1.48231,0.76456,0.566424,-1.155127
équivalence,1.626181,0.583038,-0.429425,0.182695,-0.018003,-1.852219
Cauchy,-0.643739,2.184224,-0.477615,0.81402,1.667435,-0.502335
échelle,2.153787,-1.083105,0.587872,0.082199,0.107017,-0.97482
rectangle,0.185486,0.167139,1.935648,2.258415,0.27325,-0.976833
ordinal,0.285399,1.967276,-0.502644,-0.626483,0.550095,-2.128333
échantillon,1.996235,-0.137033,0.740838,1.093046,-0.51482,-1.245655
réciproque,2.378518,1.621104,-0.805255,0.119381,-0.402932,-0.001877
minimum,1.973456,-0.867181,1.221579,-0.906988,-0.505446,-1.32487
engendrer,2.474059,0.584211,0.530059,0.129613,-0.478226,-0.409131
stable,2.300702,-0.152158,0.755203,0.286374,-0.379741,-1.218832
algorithmique,1.7527,1.200894,-1.765973,1.003082,-0.317711,-2.363917
fibré,-0.431829,1.876552,1.168665,1.503286,0.209118,-3.0405
universel,1.627761,-1.042624,-1.48665,0.180825,0.973587,0.185349
union,0.8419,-1.523385,-0.615132,-2.165164,0.177609,0.664437
diagramme,0.924991,0.637219,0.277535,1.197915,-0.285361,-1.894025
événement,1.374718,-1.124822,0.076976,-0.753428,-0.389161,0.643967
Turing,0.31675,1.802599,-1.778343,0.237198,-0.636151,-0.841569
addition,0.803463,0.170235,-0.138024,0.84783,-0.316455,-1.529133
stratégie,2.46806,-0.467466,-0.834946,-0.791075,-0.85403,-0.55949
optimal,2.402172,0.123209,0.333393,0.264116,-0.928697,-2.017546
variance,0.999789,2.06394,-0.045941,0.448505,-0.549444,-2.510127
permutation,0.699777,1.615303,0.750968,1.046535,0.045038,-1.665864
disque,0.608782,-1.370172,0.391676,1.408963,-1.895883,-0.045249
tenseur,1.291793,2.381282,-0.019604,1.283178,0.417533,-1.678165
hyperbolique,0.915854,2.607159,0.214955,1.670637,0.586439,-1.603117
décomposition,2.256159,0.793483,0.594158,1.172897,0.114573,-1.504978
elliptique,0.839366,0.469007,1.718435,2.265982,0.654736,-1.260002
mesurer,1.57531,-0.861605,1.696128,1.017002,-0.200245,-1.350158
rang,0.906841,-0.717253,1.310849,-1.033051,0.29052,0.969889
Leibniz,0.386692,1.385109,-2.332531,0.749162,1.07771,-0.516434
boule,0.7167,-0.259325,1.697417,1.644363,-0.462714,0.374427
branche,0.945655,-0.497884,0.530487,0.009195,1.13258,0.2932
partition,0.596774,-0.595802,-0.613991,1.096499,0.059861,-0.093593
fermé,0.678078,-0.677218,1.417537,0.266762,0.560849,-0.646771
invariant,1.25487,1.9275,-0.285271,0.710327,0.363952,-1.975524
diviser,1.374249,-0.968812,1.118848,-0.471527,0.964048,-0.132274
diviseur,0.663805,2.116176,1.063499,0.592845,-0.06572,-1.859854
Banach,-1.663174,3.112777,-0.568036,0.205422,0.275627,-1.172013
logarithme,0.904457,2.588977,0.331489,0.527471,0.247652,-2.022678
cent,0.903767,-1.291055,1.064314,-0.111555,0.456332,1.106972
décimal,0.589765,1.196152,0.404718,0.589222,0.326254,-2.252747
espérance,0.56158,-0.132803,0.395401,-0.039283,0.266692,0.307886
estimer,1.922901,-0.656674,0.568776,-0.871462,-0.307505,-0.193234
périodique,1.164238,-0.711337,-1.119877,0.560602,0.175944,-1.002018
harmonique,1.544233,0.647934,0.375753,2.240923,-0.239441,-1.24135
déterministe,1.819357,1.85775,-0.572528,0.465813,0.061839,-1.850971
intégrer,1.250665,-1.65004,-0.076741,-0.670368,-0.027127,-0.238871
extérieur,1.913757,-1.264181,1.585445,0.173135,0.105718,0.119134
interne,1.501759,-1.14936,0.262836,-0.320461,0.116978,-0.617336
absolu,1.997903,0.173686,0.038001,-0.474744,-0.143614,-0.176709
converge,-0.363753,2.196939,-0.265634,0.436151,-0.495422,-1.26915
unitaire,1.154806,0.436074,-0.166917,-0.994668,0.189163,-1.348926
multiplier,2.052408,-0.116294,0.307148,-0.281045,-0.207592,0.219279
global,1.521626,-1.389058,-0.801741,-0.754664,-1.422147,-1.829278
modulo,-0.365354,1.869198,1.111081,0.663939,-0.151694,-2.751057
trivial,1.271607,1.521351,-0.250357,1.472212,-0.723015,-1.022338
abélien,1.006463,2.147823,0.433603,0.532782,-1.154226,-2.507834
Bernoulli,-0.041416,2.602309,-1.083712,0.659779,1.45286,-0.57012
borné,0.495686,1.851332,-0.095171,0.332279,0.920299,-0.828747
remarquable,1.333839,-1.409016,0.365876,1.006191,1.176178,0.382983
hauteur,1.265198,-1.641418,2.753061,0.71082,0.379453,-0.408352
supplémentaire,1.975714,-1.177552,1.22168,-0.154525,-0.92451,-0.540592
Pascal,-0.515191,-0.687485,-0.937474,0.861974,0.020055,1.763049
NP,-0.402123,1.168802,0.31499,-0.557997,0.131373,-1.61815
univers,1.544794,-0.741665,-0.560522,1.445748,-1.207346,0.43136
cartésien,1.487935,1.601981,-1.364236,1.475758,0.697418,-1.03526
sept,0.820085,-1.60726,1.160721,-0.314932,-0.141048,1.060651
noyau,2.120831,-0.279025,1.009012,0.861905,0.058607,-1.281229
canonique,1.506603,0.581249,-1.252144,0.13443,1.304777,-0.6402
isomorphe,0.302553,2.009436,0.669055,0.727682,-0.306075,-2.084058
évaluation,2.65729,-0.810048,-0.954374,-0.854086,-0.653014,-1.518803
intégration,2.282731,-0.835459,-0.817909,-0.950499,0.055682,-1.189038
combinaison,1.986515,-0.272482,0.833133,1.041571,-0.868562,-0.728468
précision,2.251121,-0.146055,0.613753,0.570637,-0.304977,-0.983285
spécial,0.617641,-1.321823,0.073384,-0.165473,-1.378878,0.373738
isomorphisme,0.847858,1.848044,0.461746,0.644608,-0.17298,-2.349113
idéal,2.020681,0.044131,-0.289178,1.019884,-0.097791,0.164419
complémentaire,1.65933,-0.983446,-0.708608,-0.037351,-0.248121,-1.016763
riemannien,-0.043976,2.628282,-1.595651,2.043397,2.103453,-2.293741
Dirichlet,-0.212811,3.524391,-1.574002,0.471159,0.898808,-1.656017
Gödel,-0.41071,2.9343,-1.734786,0.631881,0.191443,-0.740245
Neumann,-1.382798,0.780434,-1.879406,0.138631,0.032634,0.323356
transformée,0.770401,2.946516,-0.410874,1.164495,-0.046261,-1.495472
régression,1.995202,0.914124,0.145477,0.269024,0.205478,-1.122971
infinité,1.527703,1.798793,0.050018,1.536135,-0.057299,-0.678942
Cantor,-1.136232,1.28059,-1.55434,0.501933,0.064083,0.159819
modélisation,2.272181,-0.156655,-1.372434,0.987372,-0.475508,-2.196666
tracer,0.953165,-0.317907,1.211326,1.156716,0.719067,-0.356119
