word,1,2,3,4,5,6,7,8,9,10
image,0.680805,2.468566,-0.242589,0.34257,-0.174296,-0.20363,0.288051,-0.441844,-0.05339,0.626881
régulier,1.178058,0.73933,-1.028876,-0.161266,0.73668,1.135676,-0.540542,0.107907,-0.194106,0.300806
complet,0.418511,1.685351,0.02682,-0.133018,0.637338,0.151357,-0.297802,-0.659015,0.202601,0.359982
racine,-0.343733,1.217172,-0.622622,-0.149467,0.076957,-0.975656,0.282208,-0.754972,-1.415387,0.881715
coefficient,0.240191,0.749065,-0.571729,0.93512,1.456455,0.88081,-1.715101,0.072898,-0.719375,2.429791
côté,0.845995,1.108771,-1.262873,-0.884558,-0.620323,0.791411,1.113275,-0.609928,-0.607634,-0.289212
preuve,-1.23781,1.662797,-0.775467,-0.735065,0.482316,0.425788,0.660529,0.269147,0.455754,1.696409
axiome,-1.384327,0.364185,-0.268321,1.027425,1.024285,1.013288,-0.857129,-1.156955,0.972029,2.681565
$\mathbb{R}$,1.863633,0.087373,1.330576,-0.271003,0.406863,0.35128,-0.886065,-0.296903,-0.130403,1.0334
continue,0.181807,1.099948,-0.489259,-0.518104,0.472557,0.773015,0.674411,-0.149881,0.227678,0.155073
résoudre,-0.942133,0.917254,-0.710355,-0.320355,0.553322,1.121975,0.816088,0.04985,0.525418,1.605728
arithmétique,-1.542128,0.965852,0.015513,1.272833,0.966223,0.167326,-0.755879,-1.119834,0.271307,2.248856
conjecture,-1.636672,0.121162,0.50906,1.362403,-0.309943,0.685781,-0.261783,0.2325,-0.2331,1.981023
réseau,0.697982,1.564887,-0.717337,0.840761,2.088479,1.008614,-0.092192,0.154787,-0.37622,-0.856279
opération,0.471265,0.534918,-0.33242,-0.709439,1.387081,1.186228,1.234731,0.356334,0.452199,0.274708
chiffre,0.589176,0.840414,-0.826134,-0.212057,1.822395,0.478325,-0.899185,-0.355015,-0.317191,0.919494
expression,-0.339048,2.358813,-0.7973,-0.063522,0.659586,-1.071476,0.22825,0.040636,0.401207,1.197888
propre,0.047241,2.135752,-0.845862,-0.581624,0.483159,0.405309,1.113426,-0.177768,0.445538,0.602551
principal,0.72342,1.539685,-0.317537,-0.700876,0.513485,0.513363,0.89576,-0.060002,-0.403943,-0.596387
paramètre,0.100603,1.302255,-0.560674,1.163072,1.942234,0.69281,-0.457562,-0.193647,-0.97009,2.313891
coordonnée,-0.046465,0.046651,-0.386544,0.952721,1.761257,-0.26009,-1.152251,-0.849018,-0.973285,1.75789
opérateur,-0.118696,1.128633,0.23821,1.224623,0.728005,1.589295,-0.13187,0.113038,0.347388,0.331309
numérique,0.345756,2.493607,-0.004079,1.648873,1.317391,0.578543,-0.569547,-0.23345,0.529651,0.34702
unité,0.453076,0.56252,-0.464023,-0.60267,2.329324,0.938351,0.170135,-0.410533,-0.032269,0.017309
liste,1.030827,1.183689,0.222712,-1.11711,1.225702,-0.428216,-0.461774,-0.393314,-0.637971,-1.27867
convexe,0.040917,0.168914,-1.591846,1.785166,0.498294,-0.115426,-0.799216,-0.947041,-0.876458,2.05636
rationnel,-1.447272,1.673018,-0.82138,1.029786,0.778478,-0.23184,-0.614594,-0.217183,0.373518,2.435464
nœud,1.086685,-0.239552,-0.691793,0.680733,1.199173,1.068687,-0.190712,-1.093209,-1.038566,1.561128
$\mathbb{Q}$,1.219662,0.054151,0.463036,0.268627,0.16661,-0.106945,-1.098253,0.091929,0.009431,1.678158
topologie,-0.851663,0.648792,-0.381684,1.684187,0.765221,0.149064,-0.675372,-1.051225,-0.251896,2.055974
origine,0.076055,1.560595,-0.52711,-0.970494,0.371709,-0.495389,1.040187,-0.561382,-0.326743,-0.601887
distribution,0.80158,1.147284,0.735424,-0.074283,-1.488358,0.515951,-0.128553,1.311129,-0.730277,-0.697698
intervalle,0.282614,0.482695,-1.050723,0.126458,1.066062,0.752532,-0.64343,-0.82705,-0.589698,2.202732
compact,1.150239,0.68826,0.052012,1.596224,0.729129,0.084764,-0.159648,-0.952696,-0.656928,1.672207
reste,0.265533,1.1062,-1.323836,-1.237731,0.654538,0.542814,1.228368,-0.470555,-0.227393,0.154311
test,0.661544,1.250177,0.407099,0.609119,1.314429,1.139918,0.295163,1.015602,0.316696,1.43282
proposition,-0.916665,1.47441,-0.594257,-0.829562,1.07755,0.882846,-0.402883,0.375902,1.085402,0.789021
catégorie,1.714335,1.673567,-0.694396,0.252226,0.724629,0.110288,-0.766245,0.493708,0.378361,-0.042518
programme,0.828445,2.218748,0.015939,0.600399,1.598454,0.643631,0.283205,0.849802,1.219041,-0.314159
intégral,-0.005718,1.095824,1.984713,0.424627,0.750406,-1.168533,-0.764453,-0.747502,-0.113117,0.101088
complexité,-0.814452,1.810618,-0.944835,1.402212,0.941385,0.138707,-0.195925,0.420303,0.140044,1.950212
automate,-0.668333,0.460159,-0.550537,2.326386,0.179702,0.733868,-0.194184,-0.753583,0.145206,1.028114
moyenne,1.662889,0.495369,-1.228506,-0.693726,2.208609,0.953933,-1.140684,0.611587,-1.932978,0.605482
symbole,0.31635,0.90055,-1.445473,-0.170012,0.503549,-1.36107,0.427932,-1.193304,0.397158,1.116731
axe,0.998479,0.073449,-1.24144,0.727742,1.321392,0.519084,-0.022554,-0.615888,-1.115271,0.114808
euclidien,-0.605866,0.788298,-0.849422,1.897346,1.151845,0.280352,-1.527607,-2.062308,-0.483908,2.488154
inférieur,0.791964,0.598507,-1.48736,-0.372709,1.791555,0.481407,0.034799,-0.935645,-1.937546,0.646159
dérivée,-0.869612,0.553604,-0.512469,0.92384,0.989657,0.737339,-1.512747,-0.365992,-0.345078,2.775118
transformation,-0.383875,1.420795,0.034,0.537118,1.555157,0.339296,0.215175,-0.245996,-0.547558,0.585661
anneau,0.898008,0.526042,-0.380004,0.70822,-0.05252,0.100488,0.445403,-0.918248,-0.506821,1.778282
facteur,-1.086432,1.589977,-0.344301,0.149764,1.285319,0.541072,0.006172,0.417148,-1.080406,1.355469
indice,0.080351,0.987759,-0.432739,0.397406,1.51922,0.184222,-0.475552,0.347984,-0.544463,1.59908
zéro,1.010754,0.54015,-0.905547,-0.081525,0.400459,0.82915,-1.148443,0.365246,-0.045345,1.447051
sphère,-0.04936,0.646674,-1.249849,1.047353,0.84255,-0.473574,0.34117,-0.598088,-0.091744,1.180858
strictement,-0.416991,1.000985,-1.600075,0.680049,1.479361,-0.443176,-0.356736,-0.391781,0.182119,1.689283
puissance,0.445362,0.538788,-0.89992,-0.691649,1.747594,0.838213,0.747893,-0.48547,0.352959,1.78195
Euler,-1.776466,0.229244,0.381678,1.369852,0.307072,0.653787,-0.757603,-1.102715,-0.215125,1.783051
topologique,-0.508676,0.607168,-0.503227,1.888685,1.113636,0.036856,-1.151425,-1.463173,-0.37135,2.650388
déduire,-0.757373,0.950865,-0.419958,0.150076,1.012766,0.475603,-0.274797,-0.515776,-0.550009,2.502943
composer,1.128382,1.385658,-0.360969,-0.262141,0.361152,0.277798,0.516257,-0.93957,-0.553333,-0.088082
deuxième,1.51378,0.876089,-0.469317,-1.696565,0.146169,1.212002,-0.08204,-0.415748,0.373747,-0.416432
rayon,0.653882,0.704708,-0.252773,0.706503,1.016499,0.782011,0.311108,-0.716728,-1.640822,1.869422
caractéristique,1.1583,1.484922,-0.584398,0.615234,1.370402,-0.317467,0.814988,-0.887206,-1.081551,0.766855
vide,0.569154,0.769975,-0.767577,0.107859,0.418971,0.929497,0.490798,-0.974058,-0.987926,1.665152
affine,-0.782257,0.281872,0.044769,1.731425,0.722964,0.032075,-1.055039,-1.294574,-0.662981,2.373118
supposer,-0.728892,1.159453,-0.886608,-0.611684,0.725401,-0.151299,0.87537,-0.381582,-0.306102,1.827566
ouvert,0.376076,1.367171,-1.061344,0.269923,1.086185,0.286636,0.380381,-0.858623,-0.292437,-0.28916
partiel,-0.076588,1.035608,0.312079,-0.463389,0.648576,0.706547,-0.504151,0.259078,-0.303891,0.382426
approximation,-0.909573,0.77559,0.226974,1.254192,0.973273,0.361933,-0.462842,-0.269235,-0.307875,2.891844
convergence,-0.432587,0.619845,-0.715791,1.060848,1.417091,-0.40698,-0.98564,0.738525,-0.159668,1.287239
chemin,0.433439,0.640096,-0.73579,-0.604308,0.739464,0.509823,0.483003,-1.014071,-1.237806,-1.150031
rotation,0.919126,0.332511,-0.925794,1.044624,1.232023,1.146907,0.159449,-0.475746,-0.616678,2.285532
différence,0.326971,1.91433,-1.313215,-0.12578,1.206474,-0.18399,-0.073076,0.115607,-0.278961,1.522969
analytique,-1.837541,2.207984,0.433563,1.410794,0.809198,-0.295672,-0.777043,-0.445906,-0.010468,1.238214
formel,-1.253974,1.567106,-0.723079,0.582741,1.192163,-0.102031,0.017152,-0.285191,1.420271,1.45624
intersection,0.656373,-0.252676,-0.415456,1.094377,1.086194,-0.028155,-0.400935,-0.990261,-1.392819,0.534806
pourcent,1.018928,0.851253,-0.922349,-1.066838,2.362414,0.806566,-1.741807,1.308838,-1.554249,-0.392212
caractère,-0.331316,1.999311,-1.49085,0.002752,0.87462,-0.812977,0.514398,-0.486924,0.240145,1.435949
raison,-0.135914,1.519623,-1.269041,-1.304885,1.085805,0.769747,1.008052,0.401999,-0.004516,0.652546
aire,0.949358,0.46796,-1.232231,-0.026439,1.25184,-0.860999,-0.334244,-0.345843,-1.091107,-1.805749
section,0.731784,1.186806,-0.288146,0.112601,1.381785,0.438364,-0.427658,-0.653564,-0.241834,-1.028049
cycle,0.390523,1.595796,0.032348,0.622723,0.859798,-0.03306,0.16977,-0.145096,-0.421814,0.598366
source,0.020314,1.466017,0.564416,-1.011367,0.886731,-0.624951,0.152115,-0.811149,-0.387601,-0.569282
discret,-0.358476,1.197431,-0.639747,0.768807,-0.035403,0.185591,0.40586,-0.068342,-0.349534,1.45312
combinatoire,-1.506801,1.08514,0.127587,2.235469,0.569146,-0.11046,-0.502494,-0.125538,0.536853,1.231219
dynamique,-0.363973,1.973829,-0.778656,1.373736,1.293283,0.188569,0.126606,0.323473,-0.195871,0.833517
inverse,0.024152,0.754979,-0.87199,0.122967,1.069298,0.534908,0.055488,0.08039,-0.286456,1.680094
minimal,0.356291,0.82883,-0.760136,0.564342,1.944466,0.614552,-0.966785,-0.187834,-1.13322,1.377116
extension,0.70896,0.972105,-0.133583,0.552436,1.728973,0.120478,0.415258,-0.621511,0.117161,0.512469
arc,1.243501,0.604955,-0.787752,0.107714,0.193874,-0.065691,0.466958,-1.805131,-0.874527,0.051275
énoncé,-1.189903,1.073413,-0.601955,0.855217,0.502764,-0.050423,-0.543317,-0.938434,0.701008,2.952401
parallèle,0.991911,1.410981,-1.032195,0.463262,0.557682,0.570376,0.107862,-0.401842,-0.065382,0.255372
négatif,-0.103911,1.638758,-0.870595,-0.060357,1.03725,0.328202,-0.059623,0.853866,-0.304201,2.325441
niveau,1.274212,1.58885,-1.578838,0.203527,1.910997,1.109558,0.267316,0.060548,-0.585873,0.088955
fraction,-0.481124,-0.266275,-0.853668,0.234207,1.400206,0.13482,-0.705771,-0.193204,-0.588903,1.058563
segment,1.621592,0.218373,-0.230828,0.844156,-0.004265,-0.034253,0.102804,-0.064101,-1.100238,1.019339
norme,0.079916,1.658068,-0.440046,0.882774,2.405963,0.50091,-0.553598,-0.28012,1.080967,1.220733
local,-0.016423,1.58025,-1.122335,-0.497977,1.653436,0.331521,0.801745,0.15653,-0.135379,-1.052873
métrique,-0.546608,0.220518,-0.589187,1.531041,1.385829,0.224775,-0.899532,-1.639702,-0.528518,1.036017
symétrie,-0.274443,0.632339,-0.783029,1.585195,0.774669,0.090972,-0.554318,-0.953189,-0.554463,2.011341
inégalité,-1.511046,0.967028,-0.869362,0.71205,1.148052,0.0613,-0.778123,1.150608,-0.42227,1.364359
chaîne,1.677255,1.435896,-0.590906,0.541485,0.945397,0.243465,0.375894,0.580217,0.046361,-0.072676
prouver,-1.132378,1.046487,-0.681763,-0.446582,0.302051,0.450203,0.763007,-0.106913,0.223051,1.488034
Gauss,-2.217192,0.012656,0.443954,1.521529,0.302774,0.883085,-0.78686,-0.69203,-0.343071,1.439361
symétrique,0.257404,0.611597,-1.374062,1.507424,0.734839,0.256556,-0.280605,-1.817135,-0.50762,2.11398
Riemann,-1.677248,0.316038,0.912751,1.622487,0.039526,0.469211,-0.750408,-0.769389,-0.021913,2.058443
$\mathbb{Z}$,1.331917,0.168541,0.940608,0.121798,-0.073142,-0.207513,-0.870798,-0.758719,0.01886,1.128406
polyèdre,0.032615,-0.460365,-1.084821,2.293299,-0.105427,-0.923839,-0.938201,-0.508074,-0.386482,1.637674
binaire,0.505993,0.245542,-0.148023,1.326136,1.120312,-0.369358,0.05962,-0.744399,-0.14174,2.358211
demi,1.931201,0.009839,-1.069255,-1.115283,-0.152026,1.285739,-0.271573,-0.25995,-0.399504,0.018234
multiplication,-0.489491,0.595962,-0.646117,0.796427,1.399296,-0.046295,-0.151603,-0.084873,-0.506494,1.855356
libre,0.518987,1.586764,-0.764611,-0.262254,0.842837,0.68754,0.028345,-0.1948,0.625122,-0.316356
identité,-0.371107,1.891926,-0.97383,-0.300614,0.357075,-0.218189,0.028054,0.774145,0.673339,0.707653
Hilbert,-1.282711,0.239485,0.957842,1.625426,-0.020112,0.76002,-0.715578,-0.436858,0.241391,1.824499
scalaire,-0.750127,0.775061,-0.234434,1.27817,0.84648,0.305568,-1.202719,-1.121848,-0.448257,3.065334
solide,0.080464,0.953173,-1.13028,1.071256,1.019667,0.868487,1.029584,-0.468527,-0.839242,1.052611
densité,0.239,0.949182,-1.057708,0.672947,2.457693,-0.021765,-0.649696,0.099639,-2.238664,1.236313
lemme,-1.276542,-0.572542,-0.061464,1.60003,0.023067,0.174965,-0.519644,-0.304782,-0.470343,1.930852
polynomial,-1.040474,0.27016,0.717178,1.329566,1.087029,0.511937,-0.520168,0.312138,-0.226398,3.236836
cinq,1.235391,1.012695,-0.999925,-1.458144,0.614212,0.981278,0.231676,-0.719831,-0.292102,-0.269721
exponentielle,-0.760591,0.338088,-0.706558,1.173656,1.354306,0.379072,-0.881921,0.025223,-0.741748,2.427557
élémentaire,-1.169958,1.532552,-0.387277,1.095276,0.905087,0.43723,-0.648193,-0.764208,-0.865554,0.369487
argument,-1.178281,1.509222,-0.156876,-0.171179,0.191582,-0.307674,-0.013123,0.024386,0.854415,1.849933
optimisation,-0.804996,1.287046,0.102611,2.300261,1.407945,0.857049,-0.438416,0.46878,0.338955,1.54329
Fourier,-2.096329,0.456048,0.72151,1.308672,0.277893,0.144393,-1.0233,-0.372444,-0.781072,1.101768
dériver,0.974568,1.05568,0.048623,0.583276,0.899075,-0.484846,0.845216,-0.610776,-0.236749,1.177702
module,0.806812,0.707925,0.228657,1.864863,1.633865,0.987969,0.331137,-0.54349,0.120892,1.340803
maximal,1.167594,0.354986,-0.758701,0.060361,2.377241,1.343634,-0.371776,-0.350569,-1.485346,1.889498
paire,1.434654,0.124646,-0.960425,0.475481,-0.204924,0.86602,0.063968,-0.710747,-0.671347,1.364279
uniforme,0.064405,0.348781,-0.948091,0.556565,0.465489,0.629754,0.62232,-0.723349,0.030203,1.011962
action,0.215433,1.978303,-0.429206,-0.625946,1.155954,0.534835,0.422191,0.984454,0.69871,0.517799
