word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
géométrie,-0.151972,-0.176667,-1.005654,0.360056,0.034356,-1.257291,-0.629746,-1.635683,0.830629,-1.312145,-0.30404,0.999672,1.226756,-0.942768,0.452051,-0.538739,0.088563,1.038613,-0.769506,-0.500206,-0.231603,1.022951,-0.747762,1.311587,-0.617574,-0.007332,1.258465,-0.898535,-0.663184,-0.337219,1.447768,0.062864,0.406561,1.889971,-0.560716,-0.480795,-0.111156,-0.74745,0.567002,0.893818,-0.812984,0.317989,-0.202255,0.335374,0.464314,1.035937
analyse,0.01619,1.58802,-1.117005,-0.135229,0.188484,-0.285512,0.138334,-1.236213,0.370889,-0.923584,-0.801514,0.736251,0.615929,-0.506374,0.92617,0.201912,0.439885,0.936258,-0.950726,-0.107704,0.137552,1.482343,-0.164764,0.855401,-0.413524,0.081463,1.039234,0.178107,0.068245,-0.781961,1.80094,-0.232991,1.432838,1.08304,-0.523948,0.55254,-0.454203,-0.905158,-0.448099,-0.246117,0.147671,-0.570824,-0.226264,1.659743,0.568845,0.368459
loi,-0.07842,0.025053,-0.083002,-0.888595,-0.002682,0.725959,-0.261247,0.333865,-0.820948,-1.468034,0.47722,-0.306713,0.583512,-0.418434,1.80918,-1.856989,-0.006373,-1.330584,-1.717131,-0.901485,-0.103243,1.065402,-0.629599,0.420797,0.211857,-0.485144,-0.241326,0.795037,-0.175291,-1.980998,0.878597,0.356035,0.934682,0.001967,-0.60722,-0.249154,-1.783927,-0.850333,-1.404848,-0.077363,-0.943703,-0.761081,1.519637,-0.123196,0.119901,0.422045
définition,0.70967,0.77721,-1.015851,-0.078913,-0.039015,-0.620783,-1.432283,-0.843168,-0.362011,-0.862835,-0.726706,0.091649,0.090022,-0.733418,0.501423,-0.254274,-0.16698,0.310242,-1.183249,0.021278,0.074253,1.014901,-0.766616,0.263343,0.403774,0.009365,-0.066588,0.293011,-0.721383,-1.208954,0.699713,0.630533,0.688546,0.452282,-0.27217,-0.254788,-0.688712,-1.013334,0.485425,-0.510076,-1.301281,-1.249121,0.606136,-0.290382,0.214563,0.417471
réel,0.25506,2.14218,-0.465512,-0.15778,0.153045,-1.132248,-0.64848,-0.555771,0.311074,-1.305863,0.488822,0.176107,0.762033,-1.061363,1.520088,0.469484,0.510717,0.08454,-1.271897,0.255907,0.067538,0.835622,-1.33491,0.183417,-0.126766,0.826429,0.315004,-0.161241,-0.329128,-1.272941,0.554177,0.323799,0.393258,0.116864,-0.985071,-0.412357,0.126235,-0.331184,0.174088,-0.589512,-1.472971,-0.884815,0.817159,0.261596,0.353102,-0.076405
dimension,0.442184,0.092787,-1.947191,0.17734,-0.338473,-0.531122,-1.206685,-1.049495,1.209173,-1.615881,0.151049,-0.160809,0.414608,-1.924417,0.438138,0.273956,-0.59903,0.394322,-1.277418,-0.187695,0.194738,0.327998,-1.059021,0.34958,0.001789,0.398557,-0.573418,-0.752398,-0.039281,-0.951331,0.727465,0.281199,-0.550189,0.322517,-0.180282,0.181689,0.278161,-0.887229,0.524933,-0.337746,-1.204777,-0.806339,0.281324,1.062869,-0.361979,0.839767
statistique,-0.583149,0.539107,0.253303,0.047487,0.120745,1.61281,-0.388212,-0.90917,0.090718,-1.217045,-0.493016,0.05769,-0.108448,-0.075651,0.847279,-0.305002,0.75512,0.095642,-0.688713,-0.300643,0.029621,1.478845,0.402345,0.363403,-0.592487,-0.179859,0.471808,0.36644,-0.530553,-1.623398,2.196495,0.333101,0.783073,1.080191,0.085572,0.742699,-1.284846,-0.69726,-2.053984,-1.267962,0.177551,-0.323593,-0.206571,1.90703,0.048131,0.704406
sommet,-0.055775,-0.305727,-0.742675,0.307212,-2.286268,-0.156323,-0.747572,-0.817235,0.690141,0.183838,0.97071,0.480556,-0.100681,-1.702147,-0.723654,-0.225143,-0.616344,0.356357,-1.466348,0.574565,1.127884,-0.112778,-0.974958,-0.888647,-0.611908,0.10416,-1.145177,-0.194388,0.099334,-1.465672,0.152257,0.536008,0.566683,0.381762,1.746022,-1.025243,-0.895361,0.042678,1.334818,-1.239775,-1.621268,-0.887357,0.283587,-0.717266,0.03558,1.944376
logique,-0.721079,0.622322,-0.568476,-0.146197,-1.004054,-0.792317,-0.558773,-1.78602,-1.006697,-0.583895,-1.591362,0.278307,-0.35975,-0.501754,0.624293,0.53256,0.436466,0.158996,-0.390003,-0.662468,-0.24225,2.749955,0.274677,0.914199,0.215973,0.020786,0.17181,0.995287,0.328895,-2.268303,0.61538,0.405112,1.010275,0.914811,0.061211,0.281943,-1.101359,0.086806,0.730211,0.72456,-0.61387,0.046452,-0.627675,-1.059106,-0.243951,0.325567
terme,0.431921,1.539548,-0.954877,-0.382771,-0.192824,-0.498343,-0.57909,-1.134095,-0.673178,-1.138267,-0.223014,0.203975,0.426141,-0.714845,0.477731,0.376535,0.266574,-0.302759,-1.122074,-0.587406,0.307502,0.987429,-0.192866,-0.064111,0.56559,0.237852,-0.343505,0.828134,-0.674915,-0.82861,0.600844,-0.266475,0.13117,0.219734,-0.078743,-0.329638,-1.147836,-0.46661,0.436722,-1.493387,-1.090157,-0.500058,-0.002813,-0.147659,0.580366,0.232307
trois,-0.481464,0.280621,-1.056108,0.30733,-0.066627,-0.019714,-1.045156,-1.00335,0.262162,-1.468203,0.563969,1.226901,-0.245294,-0.701104,0.105462,-0.347588,0.273299,0.109394,-0.110382,-0.285165,0.961379,0.733106,-0.568246,-0.42717,-0.33439,-0.020765,-0.597268,-0.353663,-0.476769,-0.674629,0.935076,0.155919,0.347134,0.412013,-0.72212,-1.076092,-1.663222,-0.12224,0.963464,-0.69581,-0.68852,0.010305,0.630288,-0.177944,0.209983,1.685092
plan,-1.310442,0.397174,-0.662696,-0.02566,0.123724,-0.628941,-0.815101,-1.538329,0.829265,-1.128798,0.12605,0.418178,0.332918,-1.021747,0.737926,-0.631695,-0.284567,0.246309,-1.075602,0.100656,-0.15137,-0.504805,-1.595026,0.994791,-0.982203,0.13572,0.020602,-1.040097,-0.852652,-0.387597,1.054911,1.517216,0.035303,0.375928,-0.530793,-1.257241,-0.317715,-0.381233,0.051467,-0.373527,-1.534659,-0.6094,0.526905,0.701524,-0.039902,1.387388
formule,0.520797,0.441398,-1.421775,-0.826944,-0.131217,-1.955868,-0.358027,-1.305119,-0.617043,-1.253001,-0.438316,0.506143,-0.273305,-0.924427,0.750637,-0.688517,0.73942,-1.363682,-1.350237,-0.963055,-0.681033,0.762734,-0.343326,0.024021,0.471316,-0.283641,-0.328427,-0.018376,0.275206,-1.018173,0.932864,0.077181,1.201814,-0.108972,0.458683,0.259975,-1.078655,-0.468608,0.627928,-0.981116,-0.733823,0.375779,0.979715,-0.54157,0.007139,-0.408594
droite,-0.652521,1.295021,-0.286677,-0.73209,0.60018,-0.539411,-1.32941,-1.135746,0.372017,-0.389556,0.440646,0.63479,0.598215,-1.383925,0.67188,-0.678268,-0.16246,0.318952,-0.735785,0.684339,-0.028357,-0.110348,-0.862558,-0.153931,-0.911826,-0.004436,-0.015856,-0.01786,-0.459722,0.290193,1.365044,2.717604,-0.18616,0.293877,-0.29926,-1.906562,-0.931248,0.163608,0.630075,-0.694636,-1.172242,-0.779585,0.672341,-0.330242,0.237616,1.449301
$\mathbb{C}$,-0.570562,1.191029,-0.907591,-0.1595,0.594332,-0.20663,-1.225365,-0.60962,0.765391,-0.367001,0.555923,-0.174924,-0.488597,-1.118944,0.807709,0.012973,0.621561,-0.863696,-0.610668,0.084918,-0.152343,0.120492,-0.607439,-1.025074,-0.092869,-0.358137,0.124187,-0.002431,0.577567,-1.883683,0.628773,1.291305,-0.349236,0.310198,-0.339694,-1.05732,-0.429858,-0.207097,0.78883,-0.661217,-1.020099,-0.550968,-0.07603,-0.218654,-0.295675,0.976577
solution,0.298305,1.449405,-1.889443,0.544421,-0.105617,0.029816,-0.514914,-1.141179,0.256559,-1.503832,0.412129,-0.267081,-0.225727,-0.598735,0.486965,0.162951,0.548351,0.553539,-0.720544,-0.768068,1.214237,-0.142455,-0.18298,-0.151016,0.176636,-0.044598,1.114321,-0.301526,1.089246,-0.820425,-0.184425,0.510238,1.012958,0.532445,-0.140221,-0.565578,-0.434076,-0.634751,0.817338,-0.915192,-1.08514,-1.086074,1.218859,-0.234229,0.478,-0.171133
modèle,-1.231554,1.028001,-1.179243,0.023052,-0.097877,0.721479,-0.532465,-0.386262,0.108505,-1.64345,-0.637736,-0.426554,-0.837206,-1.160442,0.409177,-0.063603,-0.724942,-0.219909,-1.370636,-0.739177,0.14819,0.890673,-0.336483,0.268028,0.24963,-0.539138,0.338721,0.797526,-0.449715,-1.730971,1.335327,-0.025594,1.51242,0.023464,-0.448891,0.677897,-0.838935,-0.137543,-0.609382,0.27634,-0.332223,0.017944,0.381855,0.61754,-0.089207,0.799791
linéaire,0.238986,1.057316,-1.797245,-0.107662,0.238678,-0.025932,-0.144858,-0.628848,0.435151,-0.984823,0.20909,0.170687,0.164774,-0.976452,0.387142,0.495437,0.274044,-0.087535,-0.487931,-0.215867,0.76582,1.281864,0.730112,0.236827,-0.177526,-0.834607,0.499086,0.61348,0.404688,-1.177525,1.282677,0.267984,1.386032,0.523509,-0.740899,-0.147038,0.118084,0.017412,0.554626,0.061164,-1.47844,-2.340959,1.21623,1.300848,0.534162,0.09237
probabilité,-0.073294,1.223661,0.223557,-0.22477,-0.06545,0.808278,-0.78905,-0.55549,-0.51448,-1.78649,0.36683,-0.090961,-0.006243,-0.631555,1.223423,-0.195188,-0.502423,-0.151061,-1.690771,-0.145907,0.090148,1.893775,-0.685028,-0.747357,0.717938,0.437514,-0.070519,1.425023,0.297563,-1.212145,0.955553,-0.074625,0.941665,-0.098123,-0.188427,-0.022009,-1.483882,-0.777041,-1.272956,-0.151122,-0.089097,-0.025744,0.896341,-0.251227,0.065223,0.70004
série,0.558712,1.022779,-0.196819,-0.460695,0.475008,-1.399165,-0.394948,-1.035926,-0.268524,-0.707735,-1.055119,-0.077757,0.570956,-0.488986,1.715408,-0.324244,1.456099,-0.219445,-0.920763,-0.872362,0.643084,0.422502,-1.107357,-0.383081,-0.067437,-0.015994,-0.477513,0.408601,0.749693,-0.66345,1.116282,-1.083428,0.900699,0.629015,-0.054018,-0.200014,-1.152063,-1.152374,-0.798215,-1.075186,-0.352243,-0.751209,0.245116,0.602465,0.676253,-0.012848
somme,0.699634,1.137692,-0.894872,-0.633929,0.045506,-0.565028,-1.109891,0.026542,-0.079563,-1.215162,0.426054,0.918401,0.23397,-0.912639,1.68617,-0.573173,-0.001966,-0.048338,-0.414774,-0.114071,0.848401,0.817822,-0.779069,-1.147981,-0.145234,0.294651,-1.665674,0.506386,0.049854,-1.206077,0.669942,-0.482635,0.662248,0.528105,-0.420113,-0.693883,-0.941536,-0.953858,0.837995,-1.400076,-1.602382,0.447116,0.630243,0.582302,0.884032,0.013041
mesure,-0.230511,1.638079,-0.344405,-0.562043,0.077105,-0.214544,-0.490821,-1.274365,0.231822,-0.852156,0.729132,-0.178336,0.003254,-0.058304,0.505318,-0.603866,-0.679188,0.331233,-0.742393,0.367555,-0.781999,1.35924,-1.295443,-0.426286,0.738578,0.482808,-0.11414,0.063109,-0.751535,-1.107668,1.523364,0.008173,0.126105,0.152451,0.46977,0.385785,-1.336167,-0.52451,-0.142927,-0.110715,-1.224685,-0.224508,0.80717,1.208086,0.730774,0.362937
carré,-0.323234,0.299121,-1.090712,-1.468615,-0.643994,-0.315696,-0.927385,-1.125818,1.048918,-1.144991,0.982759,0.779539,0.510272,-1.551448,1.584111,-0.564759,0.798415,0.311182,0.395053,-0.30102,0.47816,0.41522,-0.418264,-0.31012,0.554993,0.939047,-0.796966,0.283318,0.497897,-0.832165,0.586827,0.126093,0.264919,-0.009336,0.377737,-0.57858,-1.063639,0.575957,0.994263,-1.225694,-1.955008,0.760982,0.794011,0.64695,0.746769,-0.150327
