word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
groupe,-0.024437,-0.474637,0.568493,-0.20123,-1.214772,0.577348,-0.509914,0.545108,0.749671,-0.310185,0.390766,-0.095661,-2.078689,0.308414,-0.251667,0.682545,-0.253143,0.943141,-0.431956,0.577835,0.501398,-0.105331,0.228271,0.630989,0.070416,-0.19466,-0.842281,-0.190655,0.279484,1.126023,0.26924,0.164809,-0.407949,-0.034351,-0.083008,-0.318975,0.162814
graphe,0.206538,-0.279184,0.956566,0.259437,-0.9191,0.913065,-0.601883,-0.57871,0.319747,0.247681,-1.009504,1.268521,1.82394,-0.271212,0.812872,-0.37432,0.293559,-0.725648,0.459994,0.315123,1.399409,-0.581299,-0.502962,0.857906,0.331636,0.749763,-0.899112,-0.027232,-0.489536,-1.639311,-0.155906,0.456729,-0.713562,0.697336,0.142258,0.284912,-0.232782
forme,0.739577,-0.202115,-0.363359,-0.607545,-0.308408,-0.403129,-0.141213,-0.00235,1.53811,0.159098,-0.256223,0.471441,0.295162,0.291069,-0.526594,0.862498,0.658209,0.159445,0.180939,0.230135,1.178383,0.124283,-0.24843,0.42482,1.024968,-0.073451,-0.780187,-0.661316,0.034735,0.418997,0.426996,0.407245,-1.339612,-0.329972,0.467631,-0.228933,0.937891
entier,0.521988,-0.430994,-0.243899,-0.397961,-0.37025,-0.277385,-0.495627,0.07384,1.316516,-0.371091,-0.205689,0.285429,-0.382592,-0.159972,-0.320977,0.018035,0.326828,0.061153,0.521652,0.350871,0.350995,-0.049395,0.489239,0.381324,0.437207,-0.361914,-0.597769,-0.307011,0.14601,0.174513,-0.081434,0.196987,-0.78939,0.259845,-0.712843,-0.160996,0.866861
système,0.26488,-0.32818,1.071158,0.073359,-0.800404,-0.77632,-0.044657,-0.581238,1.236393,-0.502403,-0.489702,1.774373,-0.837194,-0.342269,-0.219553,0.718252,0.496773,0.146008,-0.149784,-0.122937,1.644128,0.284094,-0.470205,0.172577,0.868652,-0.605039,-0.365884,0.552766,-0.531119,-0.646446,1.049074,1.247342,-1.491454,0.486673,0.35858,-0.309605,-0.188671
équation,-1.685525,-0.738977,1.036337,-1.551911,-0.603902,-0.444091,-0.29122,-1.741064,0.61345,-0.338848,-1.551178,0.888076,0.998178,-0.272854,0.491234,-0.463278,1.275653,-0.219313,0.866151,0.699103,2.057546,-0.023473,-0.895496,-0.197168,0.395428,0.902222,0.223865,-0.059354,-1.321499,-0.581658,-0.121756,-0.268433,-1.132007,-0.306466,0.257539,0.719288,-1.059648
suite,0.338353,0.094875,-0.146683,0.165013,-0.046935,-0.660668,0.005784,-0.2325,0.51774,-0.913378,0.249945,0.943996,-1.601912,-0.169057,-0.059835,0.631326,0.7395,0.535784,0.058537,0.587631,0.064714,0.6796,0.436111,-0.021208,-0.079577,-0.470945,0.083133,-0.138406,0.271945,0.819519,0.064603,-0.557552,-0.076848,0.052959,0.142344,0.364862,0.539746
algorithme,-0.141046,-0.416467,0.47615,1.145559,-1.145727,0.229932,-0.798668,-1.173816,0.592095,-0.000205,-0.319054,1.07537,0.757551,-0.869419,0.650631,0.102621,0.48006,-0.401756,0.442319,-0.136424,1.361302,-0.741544,-0.854662,0.478172,1.11429,-0.55629,-0.042639,0.567186,-0.718007,-0.978113,0.318272,0.526829,-0.835732,0.533007,0.737722,1.607964,-0.896304
calcul,-0.410951,-0.512391,0.143804,0.348615,-0.703293,-1.206531,-0.777032,-1.302093,1.114962,-0.216265,-1.234706,1.626011,0.196062,-0.671216,0.392855,0.326601,0.826835,-0.35546,0.738821,-0.010883,1.181869,-0.678044,-0.297018,-0.204342,0.410193,-0.396915,-0.303837,0.223206,-0.792464,-0.655844,0.125979,0.81492,-0.838348,0.163832,-0.068726,0.779774,-0.773825
application,-0.221471,-0.982763,1.062154,0.369628,-0.462511,-1.260794,-0.343465,-0.769389,0.912381,-0.891524,0.426648,1.327814,-0.541104,0.266316,-0.443233,0.508223,0.513651,-0.328581,0.32707,-0.201767,1.153238,0.054184,0.034335,-0.075174,1.00478,-0.920463,-0.16253,0.579806,-0.517223,-0.512502,0.639403,1.567141,-0.776584,0.605854,0.859405,0.182315,0.104778
élément,0.277257,-0.301267,-0.046605,-0.375553,-0.692007,-0.9423,0.14885,-0.327342,1.26246,0.770409,-0.005826,0.689325,0.225937,0.021195,-0.333339,0.409247,0.539741,0.80232,0.521842,0.084556,1.130811,-0.155337,-0.04618,-0.272443,0.500838,0.221665,-0.752579,-0.520944,-0.355508,0.742921,0.021819,0.963405,-1.483143,0.546996,0.568869,0.348958,1.17212
grand,0.236155,0.087774,-0.400103,0.120903,-0.192629,-0.707354,0.19756,0.42228,0.936766,0.461317,-0.376557,0.200927,-0.519228,-0.295938,-0.957429,0.974052,-0.193045,0.314577,0.211777,0.273213,0.352684,0.522308,0.336678,-0.378606,-0.143872,0.278207,-0.198303,-0.104174,0.671491,0.350799,0.546862,-0.448642,-0.283063,-0.143762,-0.829117,-0.761617,0.772213
propriété,-0.499135,-0.379434,0.878057,0.009351,0.571709,-0.848793,-0.079241,-0.435839,1.261264,-0.1063,0.380591,1.307608,0.324381,0.813316,-0.560043,0.30642,0.147913,0.476258,1.187867,-0.421951,1.068307,0.44805,-0.488819,-0.496754,0.168034,0.540673,0.215916,-0.61088,-0.030813,0.412368,0.141205,0.479032,-0.61714,0.284356,-0.983123,-0.82383,0.373526
ordre,-0.300744,0.216717,-0.134553,-0.444346,0.498733,-1.370446,0.446201,-0.197875,0.747767,-0.18787,-0.12497,-0.420316,-1.462362,-0.251974,0.09923,0.051654,0.545965,-0.631371,0.234372,0.042902,0.613997,0.57363,-0.258568,-0.467974,-0.464052,0.499949,-0.100599,0.057114,-0.055694,-0.086105,0.202446,-0.111599,-0.871517,0.284232,-0.160906,-0.776807,1.498348
variable,0.367765,-0.292956,0.030471,-0.669449,-1.009899,-0.485791,-0.860263,-0.514971,1.855556,-0.626231,-1.126012,0.646997,0.467177,0.658462,0.10492,0.136736,0.598599,-0.296089,0.2563,-0.103535,0.991649,-0.689007,-0.456217,-0.627825,-0.149736,-0.005733,-0.194645,0.341061,-0.489001,-0.642983,0.416935,1.115108,-1.442311,-0.113767,-0.227762,-0.07234,-0.177816
base,0.666299,-0.527917,-0.182076,-0.329314,-0.552577,-0.646881,0.225708,-0.29554,1.104172,-0.017943,0.155442,0.049263,-0.702831,0.056783,-0.394576,0.49563,0.358824,0.240635,0.225309,-0.667224,0.751057,-0.176778,-0.164678,-0.337166,1.221558,-0.0553,-0.631208,-0.039959,0.037359,-0.429454,0.382643,0.971475,-1.221323,0.774548,0.199569,-0.160537,0.256521
géométrie,-0.945613,-0.515247,0.344737,-0.442761,-0.400132,-0.569011,-0.373398,-0.28334,0.255488,0.435719,-1.427607,0.690052,1.724043,-0.723539,0.243487,0.877636,0.608261,-0.367801,0.491933,0.230322,1.637285,-0.059564,-0.652907,-0.304481,0.738271,-0.175971,-0.722749,-0.060709,-0.965215,-0.246002,0.013144,0.600725,-0.832021,0.359515,1.363779,0.120015,-0.278628
analyse,-0.178227,-1.391119,0.674087,0.415143,-0.619511,-0.740241,0.274189,-0.930052,0.464338,0.297787,-0.729126,0.583273,0.014842,-0.013521,-0.538376,0.686934,0.724698,0.420377,0.462063,0.152265,0.537765,-0.612158,0.129636,-0.342305,0.272591,-0.763804,-0.563652,0.515961,-1.167757,0.224153,-0.288086,0.510822,-0.874183,-0.343806,0.45635,0.892325,1.126956
loi,-0.613019,-0.610109,0.718366,-0.339044,0.726932,-0.859883,0.021725,-1.027403,0.635197,-0.017158,0.256553,1.348227,-1.98361,0.859009,-0.129902,-0.291479,0.621572,-0.355757,0.32193,0.602991,-0.327954,1.390784,0.607923,-0.297529,0.486961,-0.292483,-0.008389,-0.428721,-1.1169,-1.100948,-0.153082,0.546466,-0.956219,-0.197216,-0.274227,-0.007611,0.788697
définition,-0.076182,-1.160804,0.649365,-0.244141,-0.609646,-0.919045,0.158034,-0.594483,1.14419,0.734092,-0.470314,1.252011,-0.021315,0.261919,0.063594,-0.060428,0.746764,-0.083414,0.421568,0.090464,0.623217,-0.168897,-0.24173,0.242911,0.442993,-0.474557,-0.523851,0.22381,-0.958234,-0.892896,0.541871,1.137458,-1.078919,-0.504418,0.172171,0.226746,0.531703
réel,0.214033,-0.236663,0.380673,-0.012418,-1.037079,-0.759562,-0.010895,-0.282807,1.548616,0.659531,-0.509924,1.702886,-0.359736,-0.326909,-0.205308,-0.246903,0.250221,0.448476,0.6226,0.324606,0.86691,0.342151,0.399814,-0.108533,-0.179885,-0.568037,-0.039862,0.563588,-0.693422,-0.005192,0.253966,0.547391,-0.490357,-0.388507,-0.015186,0.723734,0.665993
dimension,0.464376,-0.306354,-0.066958,-0.596128,-0.868023,-0.342902,-0.395228,-0.045638,1.327103,0.994416,-1.232029,1.418151,0.442667,-0.161295,-0.543808,0.018745,-0.172513,0.260299,-0.166243,0.084849,0.948609,0.171353,0.589229,-0.672343,0.261023,0.151916,-0.350651,-0.291943,-0.350195,0.012231,0.327149,0.658206,-0.477193,0.09971,0.787456,-0.044444,0.742856
statistique,-0.976025,-1.496859,-0.72641,1.030543,-1.411289,0.574425,0.086248,-1.774391,0.569995,0.331399,0.054424,1.150125,-1.279567,-0.409301,0.955021,0.127081,0.702541,0.85712,0.777405,-0.324784,-0.79963,-0.365531,-0.317136,-0.868366,-0.577226,0.55354,-0.997055,0.461566,-0.099619,-0.403297,0.676463,0.149733,0.09532,-0.0343,-0.66622,-0.510113,-0.467411
sommet,0.29775,0.236371,-0.516058,-0.695496,-1.234939,-0.149756,0.332103,0.338504,0.790219,0.085944,-0.698173,0.076595,0.30075,-0.213968,-0.790195,1.414169,-0.279608,-0.015571,-1.207202,0.239041,-0.492824,-0.013646,0.298971,-0.02731,0.731278,1.085874,-0.680944,-0.352029,1.44891,-0.929865,0.153627,-1.123727,-1.049756,-0.061772,-0.573737,-0.324324,0.741179
logique,-0.537859,-1.233947,0.188427,0.080907,-0.803411,-0.892763,0.165932,-0.663395,-0.256841,0.767106,-0.424747,1.82101,0.250125,-0.189391,0.659739,-0.191106,0.215779,0.118071,0.779215,0.994135,1.482181,0.366911,0.07573,0.386738,0.683499,-0.549229,-0.221814,-0.069046,-1.293061,-0.491991,0.164108,0.614964,-0.695044,-0.35878,0.914233,0.464793,0.626986
terme,-0.029184,-0.53323,-0.446012,-0.4079,-0.847593,-0.588842,0.371085,-0.345299,0.886358,0.480231,0.23885,0.748166,-0.809479,-0.025125,0.225421,0.390019,0.466652,0.288554,0.729025,0.240584,0.634965,-0.040964,-0.452587,0.539271,0.234133,-0.539479,-0.062092,-0.338871,-0.163024,-0.085179,0.411128,0.5981,-0.979788,-0.55208,-0.372592,-0.066401,0.638513
trois,0.502447,-0.273013,-0.937291,-0.240313,-0.14131,-0.599957,-0.205614,0.001434,1.125345,-0.238084,-0.122323,0.322686,-1.007515,-0.511077,-0.602564,0.518868,0.14622,0.019484,-0.169195,0.377244,0.115214,0.71334,0.179019,-0.383709,0.312861,0.37883,-1.023588,-0.226474,0.302949,0.543364,0.358569,-0.78,-0.545489,0.294224,-0.063072,-0.550379,0.316173
plan,0.388675,-0.41971,0.190441,0.349041,-0.467116,-0.878023,0.23502,-0.045257,0.757236,-0.172907,-0.446068,1.080849,-0.295757,0.57422,-0.459748,1.284618,-0.100603,0.368716,-0.060643,0.486772,0.575923,0.774596,0.504493,-1.119491,0.703231,0.495749,-0.38754,-0.096187,-0.110779,-0.468813,-0.012209,0.023986,-0.568515,0.523726,0.197394,0.500858,1.063424
formule,-1.596239,-0.97876,-0.428768,-1.053805,-0.707238,-0.946349,-0.253179,-0.307766,0.943183,0.532091,-0.502953,0.571155,-0.459879,0.054272,0.286943,-0.074331,0.660662,0.290707,0.009564,0.392869,-0.014511,-0.467155,-0.138309,0.920772,0.383378,-0.506155,-0.625038,-0.300315,-0.254823,0.71585,0.822893,-0.599122,-0.933106,-0.19999,0.707418,-0.403377,-1.16631
droite,0.280752,0.678141,-0.275496,-0.344828,-0.922835,-0.723398,-0.545553,0.292776,-0.029496,0.514177,0.236713,0.000788,-0.149084,0.525038,-0.214259,1.024287,-0.240925,0.000431,-0.101041,0.870152,0.700963,0.580258,0.808282,0.087464,0.868679,1.461709,-0.935842,0.618534,0.653549,-0.598742,-0.629051,-1.166516,-1.79554,-0.699723,0.786449,-0.897573,1.030309
