word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
naturel,-1.394465,0.696058,-0.024647,-0.011568,-1.182251,0.106708,-1.840608,-0.868332,-1.548601,0.282088,-0.203977,0.146123,1.111858,-0.415086,1.089828,-0.928317,-0.530847,0.16862
normal,-0.196596,0.855188,0.592876,-0.26729,-0.296637,0.290082,-0.79362,-0.53069,-0.016486,0.268904,-1.048039,-0.197877,0.460067,0.610224,0.318796,-0.247622,-0.475494,0.8462
arbre,-0.06225,0.55229,0.227223,0.377834,-0.031632,0.632288,-1.259477,-0.518583,-1.908286,0.898965,0.086018,0.552868,1.248088,0.724764,0.206805,-0.460997,-0.997377,-0.550578
démontrer,1.065301,1.152922,-0.222541,-1.069194,-0.217756,-0.864888,-1.409081,-0.839569,-0.570199,-0.198386,-0.732661,-0.629951,0.545988,0.387705,0.323692,0.098841,-0.177769,1.000291
algèbre,0.332674,1.24433,1.290158,-2.516111,-0.155741,0.056981,-1.568102,1.182325,-0.241206,-1.706349,-0.190149,-1.639377,0.171457,1.483195,-0.953479,-0.864969,-0.20841,-0.035285
règle,0.664355,2.116291,0.07166,-0.766366,0.04179,-0.801552,-0.830294,-0.349239,0.944565,-0.365516,-0.023478,-0.433286,1.203412,0.554452,0.691461,-1.279769,-0.441569,0.221702
volume,-0.605255,-0.184427,0.399389,-0.092922,-0.914253,-0.775902,-1.489439,-0.094704,0.685019,2.049175,0.294211,0.062999,-0.486716,0.214988,-1.204324,-1.424756,-0.590574,0.484523
calculer,0.732636,1.995689,0.521644,-1.119596,-0.474465,-0.99664,-0.289759,0.100858,-1.103346,-0.081459,-1.639498,-0.537795,0.166269,0.128145,0.041402,-1.292902,-0.990373,1.22542
constant,0.33857,0.362841,-0.265752,-0.71923,-1.745073,-0.117523,-1.165786,0.18523,-0.530589,-0.210029,-1.194439,-0.503179,0.595298,0.321682,0.050031,-0.942648,-0.143816,1.145549
quatre,-0.665931,1.302407,-1.12055,1.186104,0.576196,0.221762,-0.210092,0.001852,0.303218,0.457514,-0.845052,-0.365261,0.756703,1.002629,0.06094,-0.75652,-0.741763,-0.178457
différentiel,0.347008,1.123555,0.910485,-2.203763,-0.984092,-0.098991,-0.880015,0.35601,-0.504532,-0.453836,-1.542933,-0.814638,0.495013,0.82406,-0.193351,-0.485651,-0.793634,1.439537
hypothèse,1.00535,1.357197,-0.57201,-1.027083,-0.646611,-0.45397,-1.580666,-0.917859,-1.27058,-0.002024,-0.106345,-1.246106,0.219283,0.00991,0.466992,-0.566189,0.084598,0.454261
image,0.313536,1.360714,-0.549993,-0.248156,-0.11058,0.768481,-1.421675,-0.83496,0.284128,0.063524,0.33005,0.741497,-0.333976,0.102456,-0.736835,-0.757592,-0.786294,0.090701
