word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
problème,0.001639,0.595291,-0.418015,0.208798,-0.040876,-0.465943,-0.622936,-0.704025,0.203355,-0.335829,0.152862,-0.519071,-0.307006,0.190869,0.33331,-0.568524,0.358344,-0.61306,-0.111425,0.478159,0.380142,0.646471,-0.003814,-0.513828,0.000474,-2.191043,0.539962,0.491881,0.057183,-0.584312,0.802784,0.500939,-0.937429,-0.09436,-0.066441,0.803304,-0.37337,-0.311774,0.03564,-0.26172,-0.212932,-0.185123,0.296223,0.335337,-0.514808,-0.012808,1.032601,-0.141753,0.099023,0.265616
valeur,0.025104,0.482953,-1.216641,0.362772,1.025295,0.304048,-0.481899,-1.382309,0.728156,0.741418,-0.09126,-0.551989,0.455205,0.691524,0.828012,-0.671489,-0.45446,-0.337583,-0.469141,-0.047864,0.572121,1.024204,0.594723,-0.783012,-1.273978,-1.288733,-0.145174,0.407163,0.594024,-0.257186,-0.094731,-0.043762,-0.615284,0.182634,0.700113,1.441943,0.157768,-0.40216,-0.087262,0.365125,-0.080584,0.310393,-0.177122,0.454075,-0.508342,-0.525673,-0.106767,-0.523125,-0.294634,0.184027
groupe,-0.711238,0.313542,-0.1433,-1.26409,0.224992,-0.669766,-0.525774,-0.756741,-0.839936,0.182868,-0.246487,-0.417034,-0.361826,0.150861,0.059154,-0.992789,-0.624015,0.42503,-0.079391,0.676901,-0.349449,0.866694,0.591481,0.510393,-0.034777,-0.019235,0.243679,-0.364902,-0.221599,0.684591,0.004952,0.693642,-0.428496,0.288296,-0.017603,0.651392,-0.575426,-0.395434,-1.159624,0.057308,0.158307,-1.666157,-0.179799,-0.133802,0.213527,-1.087419,0.351898,0.893275,-0.59453,0.249379
graphe,-1.620404,0.24548,0.155867,0.64387,1.626985,-1.510645,0.77549,-0.916054,-0.152257,-0.651772,0.316012,-0.979645,-0.778355,0.065731,0.235002,-1.081849,-0.609412,-1.711612,-1.704369,-1.168823,0.132573,0.684946,0.916786,0.405709,-0.089504,-0.123165,-1.077604,1.331145,0.758868,0.115689,1.168264,0.174955,-1.554899,-0.409286,-0.419369,-0.435042,0.175773,-0.541893,-0.22284,1.54172,0.537914,0.870237,0.073749,-0.027949,0.046144,0.840149,0.085886,-0.465327,1.683618,0.325726
forme,-0.820759,-0.653195,-0.875881,0.001429,0.225993,-0.983774,-0.461527,-0.464621,-0.1058,0.721635,0.044774,0.317418,-0.063343,0.424453,0.383364,-1.499326,-0.188822,-0.147476,0.017119,-0.17813,0.645253,0.436506,0.547277,-0.87381,-0.347978,-0.979715,0.38596,0.927669,0.44657,0.073932,-0.943709,-0.032113,-0.346703,-0.227397,-0.651661,0.165653,-0.635343,0.077376,-0.805002,0.069271,0.050174,-0.500443,-0.144326,0.210102,-0.606381,-0.418622,0.02393,0.156216,-0.125173,-0.213115
entier,-1.097602,0.314661,-0.283079,0.185053,0.445626,-0.805686,-0.594602,-1.165368,0.190657,0.328401,0.311473,-0.317473,0.325733,0.421539,0.013558,-0.781176,-0.63216,0.064668,-0.998352,-0.340042,-0.016919,0.617855,0.308785,-0.096712,-0.693301,-0.94412,-0.43396,0.651074,0.281473,-0.045061,-0.209148,0.653896,-0.417188,0.306594,0.387217,0.615133,0.061766,0.086993,-0.744306,0.043779,-0.093815,-0.219757,0.631871,0.483266,-0.542058,-0.614899,-0.058367,0.041208,-0.320616,0.098963
système,-0.051741,0.249597,-1.351475,0.063153,-0.036887,-0.405982,0.378042,0.10066,-0.569777,0.282839,-0.133634,0.192357,-0.511563,0.51128,0.64355,-1.966024,0.928043,-0.543574,-0.218309,0.692592,0.562594,0.638336,0.885598,-0.756025,-0.039544,-1.60848,0.73169,0.458395,0.460823,-0.033432,0.01907,0.262038,-0.846954,0.174354,-0.211833,0.719705,0.774804,0.109446,-0.359905,-0.549281,-0.302819,-0.266773,-0.304406,-0.625273,-0.872315,-0.658441,0.651803,-0.25038,0.938021,0.075966
équation,-0.251139,1.895709,0.276987,0.866169,0.497463,-1.470279,-0.364482,-0.25711,1.204525,0.314789,0.596801,-0.722759,0.121357,-0.233895,0.818205,-1.683529,-0.634003,-2.095297,-0.956609,0.325895,1.898896,0.624006,1.008516,-0.08013,0.177261,-1.060062,-0.546406,0.506153,-0.064434,-0.768251,0.954569,-0.425236,-1.427997,-0.378565,-0.084896,0.447632,0.317665,-0.992857,-0.375537,-0.625715,-0.749968,0.702418,-0.263981,0.91217,-1.196988,-0.084396,-0.178145,0.157721,0.397013,0.103593
suite,-0.184217,0.369061,-0.409749,0.029608,-0.213092,-0.608459,-0.065746,-0.006887,0.210771,-0.339011,0.310928,-0.170121,-0.24084,0.241712,-0.42652,-0.464828,0.689108,-0.1513,-0.268979,0.287461,-0.498323,0.52579,-0.441195,-0.502596,-0.134218,-1.018088,-0.026959,0.469672,-0.48942,0.259677,0.128521,0.644576,0.213213,0.838141,-0.11735,0.622046,-0.379318,-0.154489,-0.727882,-0.660515,-0.164513,-1.18008,0.133549,0.296377,0.186389,-0.270706,0.527923,0.544039,-0.728184,-0.278118
algorithme,-0.466351,1.044592,0.316242,0.004369,1.177494,-1.241002,0.547762,0.053809,0.936284,1.251512,0.258405,-0.06764,-0.134673,0.06967,1.193347,-1.31679,0.814021,-1.228892,-0.667542,-0.016746,0.524899,0.7673,1.140775,0.507746,-0.097514,-1.031966,-0.056938,1.588689,0.211018,-0.043274,1.416681,-0.146008,-1.211813,-0.31213,-0.121127,-0.369745,0.320217,0.094943,1.091227,-0.554245,0.605036,0.807119,0.902261,0.706173,-1.461215,-0.161067,1.645729,-0.661008,0.585722,0.224325
calcul,-0.238117,1.031421,-0.442148,1.069457,0.94825,-0.568678,0.027659,-0.477422,0.971938,0.463314,0.259753,0.139032,0.21071,0.538776,1.228417,-1.176966,0.817669,-1.037007,-1.202594,0.153197,0.792721,0.853109,1.073798,-0.276773,-0.299491,-1.346138,0.283438,0.649073,-0.300833,-0.419874,0.591226,-0.247605,-1.00943,-0.347665,0.408602,0.900819,0.625295,-0.068599,0.109702,-0.588138,-0.271012,0.864988,-0.078089,0.535934,-1.264715,-0.317498,0.852378,-0.18302,0.187472,0.015871
application,-0.501135,0.14515,-0.546161,-0.205531,-0.090974,-0.036399,0.519691,-0.639236,-0.588898,0.381629,0.831363,-0.644375,-0.823036,0.623458,0.788176,-1.635631,0.513324,-0.342139,-0.341171,0.157067,0.0916,0.056172,0.646078,-1.0,-0.265306,-1.121388,0.150462,0.781324,-0.312505,-0.104531,0.326794,0.839786,-1.173509,0.126,0.007986,0.553928,1.45328,0.02269,-0.128059,-0.528382,-0.777455,0.358216,-0.473385,0.767044,-1.312233,-0.755208,0.85211,0.166387,0.452235,0.948762
élément,-0.330877,-0.089452,-0.740191,-0.22219,0.634616,-1.047645,-0.045364,-0.587896,0.550713,0.005568,-0.061386,0.074996,-0.118401,0.916325,0.720164,-1.416291,0.083309,0.263858,0.227904,0.000578,0.977168,0.400416,0.081756,-0.424189,-0.687742,-1.263904,0.142911,-0.118689,0.611611,-0.478497,-1.090289,0.30106,-0.495126,-0.150878,-0.303261,0.275961,-0.324675,-0.350715,-0.823193,0.36283,-0.130085,-0.287443,-0.662277,0.411123,-0.196424,-0.519729,0.4283,-0.149214,-0.494929,0.443252
grand,0.251682,-0.397673,-0.63111,-0.190952,0.276981,0.24495,-0.145374,-0.830816,-0.073534,-0.222828,-0.237584,0.487374,0.416355,0.406468,0.382242,-0.479717,-0.37033,-0.061979,0.211591,0.407737,0.410028,0.482534,-0.49275,-0.583034,-0.292834,-0.613877,-0.57124,0.419922,-0.261451,0.140802,-0.72124,0.085378,0.321578,-0.115046,0.183763,0.896556,-0.635843,0.22352,-0.285342,-0.052715,-0.47162,-0.657007,0.367779,-0.991708,0.258801,-0.038954,-0.26931,-0.024477,-0.299834,-0.708376
propriété,-0.255494,0.573703,-0.723179,-0.133,0.833854,-0.116729,-0.775285,-0.276968,0.808389,-0.346589,0.282668,-0.785424,0.386605,1.111707,0.493045,-1.20224,-0.557955,0.304151,-0.345585,0.344805,0.176678,0.6303,-0.363936,-1.258299,-0.664115,-0.8405,-0.862643,1.101644,0.16513,-0.189648,-0.090052,0.376873,-0.549616,-0.326647,-0.256715,0.185983,0.605029,-0.515384,-0.822297,-0.764239,-0.107029,0.282911,-0.853603,-0.237552,-0.342649,0.176084,-0.270615,-0.213872,0.573105,0.253683
ordre,0.302005,-0.212882,-0.567743,0.371154,-0.217416,-0.586014,0.088333,-0.864402,0.066961,0.056865,0.340807,-0.131657,0.212278,0.576469,-0.050283,-0.496617,0.555757,-0.324613,-0.55731,0.858444,0.615986,0.244973,-0.755188,-0.769832,-0.663709,-0.864622,-1.188845,-0.048955,0.910752,0.153109,0.339437,0.175762,-0.045286,0.167989,-0.001722,0.753361,0.189866,-0.004309,-0.766563,-0.048969,-0.212486,0.514412,-0.048896,0.218763,0.470197,-0.938615,-1.241502,0.393165,-0.45626,-0.971244
variable,-0.326298,-0.096445,-0.796132,0.401062,0.011623,-0.78127,-0.134081,-0.29704,0.099105,0.604746,0.337461,-0.420041,0.966094,0.97701,0.603269,-1.569867,0.016738,-0.751472,-1.357498,-0.27277,0.754709,0.854565,1.64445,-0.575973,-0.369767,-0.991592,0.191469,1.017445,0.536964,0.035719,-0.159894,-0.22303,-1.013655,0.179744,0.2898,0.937182,0.238634,-0.96294,0.341041,-0.030399,-0.011836,0.586015,-0.17393,0.521507,-0.687639,-0.344147,-0.340449,-0.412465,-0.052691,0.512405
base,-0.512071,-0.564567,-0.663852,-0.387648,0.626909,-0.628724,-0.418599,-0.439651,-0.198022,0.600376,0.47497,0.258957,-0.132612,0.67891,0.151866,-1.43065,0.625438,-0.204234,-0.099429,-0.033656,0.691261,0.242547,0.274501,-0.461724,-0.306116,-0.683246,-0.026402,-0.255392,0.150803,-0.195845,-0.668394,0.902988,-0.550946,-0.183192,-0.349768,0.791815,0.350648,0.048353,-0.53394,0.154146,-0.005124,0.473,0.084805,-0.095382,-0.341224,-0.776588,0.101926,-0.227163,0.036903,0.35201
géométrie,-0.793823,0.680218,0.121032,0.752633,0.509436,-1.425614,-0.019103,-0.579178,0.469617,-0.42658,0.146858,-0.370028,-1.304314,0.256592,1.008821,-1.002487,-0.726332,-0.8385,-0.59613,-0.170885,2.013201,0.343126,0.563415,0.062746,0.064087,-0.71254,-0.130771,0.838657,-0.819749,-0.625396,0.242265,-0.812053,-1.341702,-1.105702,-0.544182,0.018368,0.708082,-0.256081,-0.467179,0.464762,-0.87339,0.76818,-0.19449,0.376212,-1.037009,-0.382601,0.367126,0.537752,0.326698,-0.173429
analyse,-0.444528,0.289085,-0.747469,0.636701,0.894171,-0.538514,-0.414209,-0.612267,-0.305244,-0.231218,0.371163,-0.378837,-0.596547,0.318471,0.471742,-0.617032,0.374995,-0.079402,0.170905,0.595606,1.078107,0.409273,-0.056868,-0.042735,0.129889,-1.435808,0.373469,0.160623,-0.007101,0.035396,-0.299367,0.021285,-0.946204,-0.78931,0.27289,0.605485,-0.041188,-0.541117,0.714827,-0.182372,-0.079603,0.032944,-0.474955,1.109032,-1.057149,-0.243844,0.99799,0.077619,-0.51933,0.132428
loi,0.098531,0.252148,-1.076273,0.959874,-0.015913,0.773189,0.302134,-1.237467,-0.202556,-0.360102,0.557183,-1.330457,-0.882848,0.108069,-0.786453,0.034218,0.262605,-0.368901,-0.435953,0.326673,0.587382,0.640469,0.27132,-1.316754,-0.099039,-1.203384,-0.676885,0.352294,0.367502,-0.357716,0.477504,0.613553,-0.159286,0.899452,-0.538747,0.674541,0.179465,0.149777,-0.578938,-0.905927,1.009012,0.17945,-0.62615,0.920025,0.198648,-1.167918,-0.008036,0.21788,0.827077,0.365515
définition,-0.352495,0.39327,-0.582973,0.714521,0.181983,-0.20103,-0.231603,-1.271278,-0.220751,0.666066,0.268711,-0.723041,-0.659534,0.698591,0.465933,-0.844119,-0.155293,-0.757404,-0.793151,0.073163,1.134136,0.822785,0.275194,-0.328346,-0.711926,-1.250132,0.184771,0.691851,0.637522,-0.622396,-0.315419,0.064199,-0.933627,-0.163374,-0.325302,0.523551,0.429104,-0.511719,-0.116912,0.003254,0.072096,0.345878,-0.551269,0.417843,-1.191058,-0.607965,0.459904,0.180625,0.216925,0.505865
réel,0.066049,0.445645,-0.271148,0.64175,0.434126,-0.532755,0.153701,-0.738632,0.254185,0.062671,0.052782,-0.540941,-0.413171,0.684484,0.442974,-0.860022,-0.034923,-0.31556,-0.681144,-0.317304,0.599908,1.053048,-0.451417,-0.25047,-0.960177,-1.816493,0.053772,0.676734,0.37338,-0.527274,0.346913,0.083831,-0.627554,0.047493,0.460887,0.923953,0.157837,-0.943845,0.178933,0.18071,-0.055843,-1.04178,-0.033679,0.407167,-0.735736,-0.515575,0.473272,-0.614625,0.244503,0.256907
dimension,-0.390671,0.319308,-0.739657,0.470848,0.252742,-0.529471,0.280792,-0.840828,0.456231,-0.377607,0.301553,0.056936,-0.80299,0.204129,0.490938,-1.326163,-0.531221,0.07379,-0.435506,-1.031495,1.341182,0.731045,0.249822,-0.275897,-0.925884,-0.628707,0.203156,0.767978,0.215671,-1.055011,-0.178097,-0.118483,-0.57876,-0.884993,0.182325,0.793213,0.181638,-0.6801,-0.100794,0.755422,-0.111772,-0.449967,0.203615,-0.231895,-0.120064,-0.775798,0.014535,-0.421413,-0.21297,0.541015
statistique,-0.361642,0.721969,-1.785327,-0.76835,1.082377,0.569912,0.038847,-0.201536,0.673348,0.033729,0.944428,-1.39141,0.324454,0.40802,0.586157,0.280062,1.751497,-1.03271,-0.640369,1.061566,0.0859,0.910394,-0.222545,1.1837,-0.081016,0.073332,0.152972,0.033112,0.38723,0.281116,0.099379,-0.448338,-0.656213,-0.162201,-0.011281,1.859288,0.097227,0.055746,0.530824,-0.244019,0.529413,0.490287,0.166761,-0.738613,-0.571584,0.128298,0.476876,-0.354684,-0.776844,0.389104
sommet,-0.35825,0.108517,-0.232502,-0.61778,0.433821,-0.236305,0.092424,-1.37916,-0.307714,0.033553,-0.016046,1.119374,-0.190938,-0.000594,-0.542199,-0.621851,-0.695374,-1.501345,-0.437357,-0.848574,0.920414,0.462463,0.502875,0.14409,-0.359422,-0.366922,-0.201862,1.155115,0.038318,0.930863,-0.521911,0.523564,0.550285,-0.829636,-0.524847,0.407524,-0.8259,-0.240942,-0.571724,0.101966,-0.274508,0.395274,0.822163,-1.205596,0.452091,-0.316238,-0.367893,-0.679711,-0.513476,-0.108713
logique,-0.697147,0.935985,-0.344267,1.461546,0.539347,-0.046212,0.088521,-0.967299,0.702514,0.309695,0.151783,-0.996319,-0.876665,0.352018,1.038048,-0.970367,0.079,-0.542579,0.286656,0.080479,1.498459,0.816964,0.045838,-0.122844,0.150931,-1.348821,0.600734,0.082677,0.805272,-0.379049,0.841784,-0.532203,-0.669255,-0.028761,-0.216597,-0.643131,0.451933,-0.409115,-0.000784,-0.519516,0.146668,0.017396,-0.458168,-0.239256,-1.157218,-0.604113,1.732185,0.394164,0.19104,0.213546
terme,-0.103232,-0.090122,-0.856315,0.104883,0.28077,-0.506852,-0.749119,-1.124016,0.1803,0.771215,-0.515082,-0.595988,0.330256,0.482247,0.460823,-0.33124,0.288873,-0.398795,-0.181306,0.460729,0.63328,0.631005,-0.21231,-0.558258,0.104475,-1.2507,0.389807,0.251636,0.252021,-0.093006,-0.219977,0.094712,-0.281736,0.305312,-0.468156,0.545632,-0.515937,-0.10318,-0.523882,-0.260979,-0.017005,-0.204419,-0.160582,-0.201921,-0.627569,-0.389006,0.439852,0.363763,-0.065611,0.188875
trois,-0.668435,-0.379748,-0.492686,-0.017355,0.387903,-0.324331,-0.505158,-1.176194,0.091953,-0.338152,0.333006,0.57038,0.21087,0.159081,-0.324218,-0.934427,0.494192,-0.13246,0.031632,-0.174614,0.042746,0.32492,0.170617,-0.135383,-0.036296,-0.302584,-0.368068,0.251846,0.190965,0.260289,-0.585606,0.052825,0.046713,0.13342,-0.026662,0.821861,-0.363605,0.335626,-0.910393,-0.384719,0.014819,-0.942999,0.056559,-0.677143,0.790947,-0.37429,0.038928,0.111195,-0.678182,-0.905621
plan,-0.033933,-0.116126,-0.910365,-0.133489,0.740589,0.337099,0.302754,-0.549256,0.082466,-0.332598,0.506587,0.016287,-0.501385,0.44241,-0.670868,-1.165215,-0.015464,-0.244729,-0.228277,-0.347489,1.063388,0.994417,-0.053219,-0.71365,-0.336069,-1.179356,0.305886,0.478745,-0.630568,-0.24202,-0.41484,0.595158,-0.248615,-0.069214,-0.087564,-0.201264,0.046856,-0.151163,0.05752,-0.251313,-0.528321,-0.017768,0.142734,-0.207186,0.524076,-0.848019,0.263916,-0.300138,-0.669793,0.037473
formule,0.218712,0.741708,-0.346459,0.590423,0.067993,-0.584034,-0.667304,-1.205364,0.575153,0.311055,0.182527,-0.753782,0.079817,-0.467771,1.215721,-0.667892,-0.091322,-1.590763,-0.212294,-0.24694,0.226951,0.077975,0.717959,0.609106,-0.708206,-0.472497,-0.211225,-0.234822,0.038156,-0.47695,0.143368,-0.445557,-0.818283,-0.183976,-0.680113,1.162083,-0.40466,-0.19174,-1.018552,-0.529878,-0.238932,-0.490102,-0.573213,-0.131791,-0.594322,-0.463322,0.127408,1.238981,-0.191479,0.552279
droite,-0.077764,-0.277115,-0.205278,0.192656,0.53001,-0.178181,0.330569,-0.768728,-0.258436,1.157284,0.626647,0.069116,-0.365838,0.443988,-0.549604,-0.881439,-0.907806,-1.157203,0.78616,0.021601,0.471875,0.516473,0.306483,-0.08344,-0.158286,-0.587736,0.258119,0.662425,0.259749,1.025906,-0.413891,-0.292699,0.236904,-0.281481,-0.066621,-0.278118,-1.272683,-0.333094,-1.587892,0.410717,-0.996459,0.344987,-0.128246,-0.196659,1.384953,-1.24103,0.285008,-1.29536,-0.565589,-0.378839
$\mathbb{C}$,-0.676564,-0.333437,-0.287203,0.127433,-0.124819,-0.008434,-0.082545,-0.269654,0.352476,0.53416,0.423394,-0.47171,0.355542,0.032195,0.363554,-0.76154,-0.309913,0.083143,0.137123,0.22976,0.021399,0.61457,0.292872,-0.33506,-0.760439,-0.290503,-0.094188,-0.570695,0.336644,-0.369748,-0.292803,0.530043,-1.00112,0.581894,-0.212679,0.795455,0.086905,-0.439381,-0.533176,-0.211143,-0.495512,-0.064061,0.117711,-0.512273,-0.279672,-0.069554,0.217501,0.147814,-0.556302,0.145169
solution,-0.252861,0.568834,-0.426515,-0.181487,0.625572,-0.056447,-0.179346,-0.599301,0.062515,0.404201,-0.252842,-0.601216,0.071789,0.048134,0.81795,-1.600617,-0.135301,-0.606521,0.48732,-0.048106,0.134966,0.347623,0.547906,-0.968202,-0.114314,-1.558148,0.052285,0.449811,-0.710246,-0.357982,0.953863,0.732767,-0.94567,-0.329287,0.006111,0.274578,0.807208,-0.340035,-0.59725,-0.653324,-0.461072,-0.012914,-0.432593,0.731406,-1.168185,-0.423323,0.520224,-0.513668,-0.001942,1.031668
modèle,0.251332,0.013754,-0.610383,0.811825,0.221992,-0.035996,0.148714,0.067478,-0.122746,0.240281,0.057595,0.056965,-0.724496,0.647676,1.434008,-1.841688,-0.278051,-0.289609,0.071457,-0.303865,-0.005259,0.622353,0.657243,-0.777308,-0.702738,-0.733027,0.209136,-0.197876,0.221298,-0.665681,-0.125088,0.220376,-1.196463,-0.620062,-0.375509,1.122592,-0.176276,0.330428,-0.121215,0.45568,0.061441,-0.524519,0.004945,-0.346443,0.079327,-0.457965,0.549566,0.707412,0.630161,0.343
linéaire,-0.764278,0.830047,0.330818,0.083223,0.444806,-1.319005,-0.100429,-0.364399,0.443375,0.411314,0.286708,-0.152423,-0.460359,0.394384,0.556847,-1.962226,-0.635445,-1.353964,-0.592158,-0.398363,1.234316,0.790041,0.6743,-0.148427,-0.084483,-0.955152,0.502163,1.092079,0.162979,-0.744895,-0.113507,-0.476053,-1.125112,0.010502,-0.11745,0.405406,0.837059,-0.989835,-0.216639,0.309018,0.31947,0.583451,0.275879,0.684504,-1.065045,-0.074387,0.634553,-0.44857,0.195324,-0.304555
probabilité,-0.618347,1.020958,-0.031246,1.18546,0.423761,-0.70581,-0.181545,-0.254564,0.956058,0.013357,-0.168623,-0.636338,0.610549,0.784556,0.362857,-0.735257,-0.061789,-1.141141,-1.082491,-0.095558,0.312879,0.846883,0.662826,0.49015,-0.102831,-1.380314,-0.255677,0.805847,0.663756,-0.144911,1.150115,-0.31463,-0.95768,-0.23417,0.743324,0.833764,0.129291,-1.067914,0.138696,-0.684263,0.104579,0.873097,0.173723,0.831643,-1.229559,-0.196741,0.224497,-0.731376,0.036526,0.472009
