word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
entier,-0.333876,-0.126287,-0.310234,-1.257194,0.233335,-0.051346,0.471923,0.285043,-0.684564,-0.489997,-0.366989,0.217466,0.366575,0.021645,-0.386559,0.012573,0.28373,0.390552,0.303117,-0.528524,0.973073,0.763424,-0.796952,-1.496708,-0.40303,0.206769,0.019781,-0.692427,0.010283,-0.450039,0.072017
système,-0.149338,0.187274,-1.159103,-2.240527,-0.713324,0.339574,-0.07594,0.259529,0.854334,-0.684607,0.421596,-1.145318,0.302363,0.456937,-0.132132,-0.689478,0.270313,-0.597647,-0.321803,-0.189973,-0.096733,-0.207306,-1.702593,-1.313402,-0.597702,0.679563,-0.101471,-0.803059,0.194003,-0.217873,-0.221624
équation,0.022889,1.755047,0.241075,-0.561996,0.636708,1.331065,0.869214,0.578636,1.138338,-0.800425,0.722581,0.343309,-0.231492,-0.86557,-0.138468,-1.736061,1.03009,-1.123931,-0.794125,0.362974,1.359782,-0.313296,-1.872029,-1.138683,-1.620365,0.018624,0.974033,-1.226169,0.322572,-0.518758,1.534834
suite,-0.302146,-0.025016,-0.779786,-0.768651,-0.075075,-0.958955,-0.54238,0.669121,-0.552508,-0.516266,-0.986753,-0.288072,-0.812423,-0.063955,-0.673323,-0.743472,0.378587,-0.220569,-0.135464,-0.826701,-0.192047,0.204528,0.20054,-0.886304,-0.284555,0.358491,-0.042226,-0.386918,-0.091965,-0.025291,-0.227321
algorithme,0.489495,0.873223,-0.314897,-1.314732,0.144258,0.813063,0.597623,0.10928,1.370167,-0.601169,1.983215,-0.095527,-0.404895,0.286539,-0.916439,-0.920199,0.347915,-0.183388,-1.132475,-0.143401,0.747993,0.20188,-1.333763,-0.189338,-1.303108,0.04665,1.450528,-0.292751,0.380746,-0.284049,0.754894
calcul,0.648633,0.812759,-0.581904,-1.537935,0.17025,1.076584,1.215219,0.07789,1.087313,-0.689942,0.65846,-0.374245,-0.052579,0.175431,-1.2392,-0.495592,0.987789,-0.068158,-0.874497,-0.104463,0.403578,-0.343058,-1.075317,-1.199454,-1.261716,0.130653,0.756929,-1.381004,0.208185,-0.173173,1.010645
application,-0.091228,-0.027098,-0.515565,-1.470974,-0.933383,0.870192,0.73843,0.365701,0.318608,-0.773864,0.560796,-1.419835,0.110236,0.679358,-0.826785,-0.799357,-0.112535,-0.834527,-0.879551,0.079343,-0.284534,-0.076534,-1.530108,-1.276088,-0.475636,0.341099,0.448005,-1.267001,-0.227207,-1.155918,-0.423327
élément,0.237864,0.483455,-1.569159,-2.058277,-0.473577,0.325141,0.157701,-0.203951,-0.528992,-0.532052,-0.16435,0.65915,0.638999,-0.049605,-0.031445,-0.050963,0.683084,-0.541646,0.543814,-0.035079,0.621393,0.256328,-1.233866,-0.717135,0.208007,0.037821,0.211614,-1.073097,-0.28271,-0.826218,0.164838
grand,-0.506934,-0.212784,-0.728578,-1.119783,-0.209047,-0.488526,-0.247421,-0.146199,-0.349974,0.039755,-1.27508,-0.519998,0.783264,-0.897022,-0.010248,-0.457885,0.72111,0.201427,0.96827,-0.381925,0.190557,0.19059,0.265425,-0.195292,0.012076,-0.434721,-0.841518,-0.370427,0.636778,0.138926,-0.260483
propriété,-0.630951,1.103001,-0.219603,-1.609484,-0.574285,0.763587,0.722842,1.032772,-0.188571,-0.670932,-0.422119,-0.978349,0.09516,-0.31563,-0.391952,-0.701958,-0.09238,-0.462477,0.706844,0.634225,0.618777,0.682289,-0.392651,-0.675952,0.350299,-0.23578,0.101207,-1.2603,0.327863,-0.544293,0.772864
ordre,0.297087,0.424569,-0.804852,-0.317442,-0.716185,-0.616219,0.363549,0.423017,-0.918212,0.193056,-1.437107,-0.194246,0.826692,-0.349318,0.186351,-1.479792,0.111721,-0.102395,-0.27667,0.525052,0.123246,0.347217,-0.474183,-0.950801,-0.414454,0.925775,-0.46818,-0.860105,-0.329978,0.124972,0.62093
variable,0.255043,0.773814,-0.094266,-1.648881,0.384835,0.698901,0.709944,0.122917,0.29315,-0.220004,1.16089,-0.179164,0.673113,-0.431049,0.021261,-0.433407,0.024108,-0.37805,-0.528971,-0.133643,0.524899,0.406101,-1.305851,-2.334564,-0.697285,-0.473487,0.169478,-1.324629,-0.392103,0.046418,0.286016
base,-0.021486,-0.393051,-1.636783,-1.486181,-0.436807,0.095088,0.022035,0.04748,0.263129,-0.334845,0.119586,-0.50567,0.724657,0.371976,-0.176361,-0.093307,-0.186261,-0.080675,-0.017755,0.395293,0.470003,0.778646,-1.015609,-0.92143,-0.198668,0.007808,-0.288434,-0.661521,-0.064093,-0.480965,0.027902
géométrie,-0.043927,0.499378,-0.208804,-0.640273,0.023727,1.68592,0.847912,-0.001973,0.378757,-0.769698,0.728168,0.058804,0.934352,-1.085903,-0.675764,-0.645153,1.690452,-0.718752,-1.183651,0.548977,1.111702,-0.847946,-1.955606,0.057743,-0.639688,0.246702,1.059462,-0.623856,0.294789,-0.687341,1.358501
analyse,0.959156,0.558276,-0.301443,-1.119306,-0.053671,0.918077,0.185957,0.21613,-0.116396,-1.28613,0.179086,-0.09773,0.481811,0.538066,-0.560037,-0.841458,1.454265,-0.145673,0.016961,-0.06231,0.337952,-0.82061,-1.431836,-0.63227,-0.862739,-0.402702,0.532956,-0.760329,-0.670008,-0.646054,-0.740529
loi,0.127115,0.526888,0.135224,-0.721861,-0.00448,-1.537669,0.798285,0.996506,-0.672618,-1.551827,-0.627241,-0.983514,0.194149,0.29607,-0.052775,-0.845783,-0.313544,0.180661,-0.765455,0.556477,0.082728,0.085388,-0.482145,-0.619784,-0.845076,0.808829,0.201484,-1.893548,-0.942641,-0.171285,-0.260314
définition,0.604851,0.970246,-0.213967,-1.700575,-0.06805,0.278999,1.143716,0.267941,0.050699,-0.920997,0.659557,-0.603008,0.502272,0.183776,-0.051305,-0.138291,0.845125,0.015679,-0.46228,-0.192596,0.919305,-0.082131,-1.67391,-0.825839,-0.834659,0.579951,0.632707,-1.119049,-0.179876,-0.628262,-0.173778
réel,0.213363,0.77974,0.048536,-2.202553,-0.519878,-0.195847,0.541856,0.19246,-0.258447,-0.772215,-0.01484,-0.307685,0.453711,0.372842,0.105606,-0.149641,0.802529,-0.484168,-0.133012,-1.175274,0.210448,-0.566355,-0.522214,-1.032302,-1.08911,-0.149203,0.721289,-1.230752,0.179014,-0.405249,0.270495
dimension,-0.221226,0.225939,-0.46288,-1.642354,-0.316309,0.075984,0.460577,-0.404159,-0.384393,-0.995327,0.643335,-0.182671,1.324601,-0.726464,0.102316,0.402574,0.82641,-0.550925,-0.068529,-1.012084,0.002244,-0.324249,-1.152999,-0.746207,-0.007212,-0.308133,0.30814,-1.052067,-0.179853,-0.536624,0.824669
