word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
algorithme,-2.202302,0.436324,-0.091255,0.86919,0.62152,-0.82333,0.10742,0.732437,-0.41247,-0.083682,-0.593091,-1.257805,-0.376187,-1.276599,0.56637,1.396286,0.498909,0.371379,0.664882,0.92513,0.54676,-0.519938,-0.021946,1.040889,-0.094989,-0.811926,0.49846,-0.373135,0.086311,-1.32133,-0.579547,1.245256,-0.336617,-1.361422,1.760989,0.162154,1.659668,0.341354,2.559159,-0.608273
calcul,-1.849411,-0.182534,0.242569,0.899393,0.54529,-0.364091,0.67433,0.562069,-0.239493,0.505361,-0.532493,-0.254486,-0.713835,-0.406639,0.223745,1.676194,-0.196769,0.926899,-0.358029,1.114242,-1.426411,-0.271002,0.949183,0.428942,-0.613979,0.472345,0.333595,-0.502417,0.536961,-1.181247,-0.682755,-0.024526,-0.669695,-0.56452,1.196898,0.493179,1.487119,0.58535,1.303702,0.256883
application,-1.177989,-0.133802,-0.306353,1.013721,0.838345,0.592836,0.060853,-0.26766,-0.800641,0.868469,-1.388147,0.119785,0.557519,-0.126331,-1.042868,1.441709,0.310039,0.757877,-0.185169,1.257189,-1.204816,0.084986,-1.073618,0.220701,-0.706759,0.252363,0.997167,-0.706041,-0.792112,-1.180648,0.027504,-0.468372,0.697198,-0.423809,1.534376,-0.561427,0.776288,0.928098,0.1443,-0.260844
élément,-0.837536,-0.411523,0.024524,0.450451,-0.180122,0.137476,-0.000915,0.577837,-0.34671,-0.236878,-0.615157,0.467288,0.025323,-0.692728,-0.120167,0.530383,0.699688,0.536441,-0.115452,0.270607,-1.848008,0.815946,-1.468948,1.304381,-0.19068,0.171137,0.588365,-0.000293,0.509852,0.488178,0.998632,-0.349211,-0.955799,-1.013983,1.932473,0.252165,2.079,0.542942,0.876813,0.119247
grand,-1.77913,-0.603604,-0.614934,-0.221055,0.522832,0.133662,-0.403149,-0.296799,0.469388,-0.367016,-0.322861,-0.842179,-0.535727,-0.758177,0.392027,0.489236,0.816619,0.323738,-0.389677,0.25412,-1.279186,0.007989,-0.954609,-0.284972,-0.705525,0.259686,-0.3741,0.47623,0.054087,-0.239167,-0.437644,-0.812937,-0.065451,-0.493818,0.538291,0.06199,3.111449,-0.178483,1.205522,0.282901
propriété,-0.781778,0.602994,-0.129372,1.482171,0.95787,0.801492,-0.084624,0.51127,0.477022,-0.489253,-0.323612,0.294978,-0.577846,-0.303298,-0.318989,1.468916,-0.172649,0.369318,-0.423318,0.219158,-1.56792,-0.014665,-1.398568,-0.127622,-0.380951,0.128168,0.616445,0.140459,-0.05799,-1.135396,0.99637,-0.222147,0.042814,-0.696376,1.732057,0.41766,2.14344,0.452049,-0.059666,0.368433
ordre,-0.002984,-0.72379,-0.801297,1.116351,0.383535,-0.169363,-0.485855,1.068858,0.776679,-0.87243,-0.690418,0.197408,0.967575,-0.538251,0.453536,0.822797,0.68625,0.63703,-0.775614,-0.027949,-1.829407,0.465192,-1.18717,0.352417,0.07239,-0.557258,0.296072,0.291043,0.131642,-1.223365,-0.497186,-0.61964,-0.098928,0.283623,1.904231,0.197593,1.864984,-0.326901,1.370217,0.937245
variable,-1.299077,-0.009256,-0.882054,2.212758,-0.186561,0.034489,0.366128,-0.128785,0.255142,-1.403313,-1.267251,1.267497,1.176506,-0.93752,-0.257856,0.491497,0.114161,0.912211,0.564462,0.890828,-1.598377,0.689455,1.056557,1.166023,-0.86665,0.111936,0.418726,0.338933,-0.373504,-1.247473,0.423031,0.061058,0.139046,-1.196182,0.859446,0.389232,1.47913,0.602988,-0.543531,-0.044524
base,-1.633855,-0.198808,-0.554661,-0.414496,0.686211,0.238037,0.597114,0.294135,-0.131964,-0.645516,-1.507106,-0.131054,0.28229,-0.106051,-0.462307,1.293199,1.105707,-0.164058,-0.512305,1.170605,-1.471857,-0.358912,-1.2003,-0.030806,-0.33263,0.543256,0.438203,-1.440174,0.540229,-0.711953,0.546401,-0.064853,-0.332314,-0.203807,1.284441,1.064462,1.437372,-0.022729,0.48314,0.007986
géométrie,-1.224612,-0.777434,-0.09265,0.869323,1.738218,-0.273807,-0.440036,-0.302735,-1.110309,0.307085,-0.76872,0.598095,-1.444052,0.450179,-0.461733,1.718485,-0.088294,0.22791,-1.583824,1.08823,-1.842603,-1.233695,-0.648545,0.056293,-0.529221,1.111493,0.72336,0.372239,-0.590185,0.493493,-0.898156,-0.317153,-1.171384,-0.931285,1.090021,-0.545825,0.985269,-0.102456,-0.491728,-0.470719
analyse,-1.653954,0.070375,-0.269956,1.733307,0.318889,-0.705762,-0.335812,-0.175122,-0.792469,0.911347,-0.992078,0.233464,0.144133,0.516344,-0.133759,1.356311,0.64674,1.251087,-0.525487,0.771533,-0.798493,-0.572455,0.051717,0.398728,-0.983963,0.889213,1.161359,-0.000726,-1.361729,-1.040741,-1.215606,-0.10251,-0.051247,-0.806386,0.784386,-0.13878,1.412543,0.143472,0.131451,0.478043
loi,-0.959999,0.424421,-0.021391,0.398059,-0.394463,0.120066,-0.991852,-0.269733,1.103057,-1.401887,0.319186,0.99764,0.063967,-0.230655,-0.955639,1.57036,0.88824,0.49114,-0.443244,0.402016,-1.302078,-0.030964,1.085066,0.312889,-1.350923,0.635984,0.060069,-0.130516,0.661243,-2.274182,0.866354,0.264468,0.63884,-1.077554,0.301489,-0.006237,2.568119,0.126171,-0.642916,-1.134619
définition,-0.575236,0.106057,-0.690956,1.236376,0.267788,0.535816,0.445968,0.366828,-0.239448,-0.616528,-0.586975,0.463549,-0.237308,-0.025592,-0.344914,1.51556,0.202891,0.633256,-0.158455,0.674038,-1.217223,-0.427249,-0.84318,0.131302,0.387239,0.18173,0.213962,-0.203896,-0.016027,-0.971518,0.233623,-0.131729,-0.522722,-0.86501,1.641116,0.336929,1.916608,0.503822,-0.01803,-0.036854
réel,-1.078959,-0.110367,-0.814285,1.357136,-0.319712,1.146114,-0.008384,0.075224,0.353508,-1.127512,-0.973665,0.410262,0.977196,-0.161256,-0.179234,1.041812,0.005037,0.628818,-0.606812,0.795445,-1.449111,-0.067025,-1.104627,0.743813,-0.96371,1.188282,0.018322,-0.430664,-0.359492,-0.321515,0.166432,-0.748779,-1.083882,-1.511671,0.858252,0.07914,1.382389,0.905906,0.474648,0.021116
dimension,-0.76588,-0.427981,-1.020429,0.35662,0.810398,0.25317,-0.528782,0.640508,-0.646233,-1.142041,-1.970739,0.706512,-0.272948,-0.427927,-0.104659,0.243289,0.839017,-0.185263,-1.150192,0.650693,-1.103137,-0.373812,-1.645416,-0.624717,-0.200143,0.653283,0.554641,-0.280218,-0.441226,-0.467599,-0.082547,-0.356508,-0.7409,-0.699195,1.697748,-0.267756,1.374409,1.11439,-0.030172,-0.334027
statistique,-1.988596,-0.432765,-0.074632,0.795847,0.288934,-0.919802,-0.475376,-0.481526,-0.500521,0.129611,-1.323204,0.093382,0.559338,0.514242,-0.483932,1.157113,1.572514,1.153119,-0.161961,-0.084054,-0.42715,-0.297545,0.42183,1.01377,-0.418653,1.204463,0.485578,0.413414,-1.405508,-2.209939,-0.909661,-0.041239,0.916028,0.597061,-0.255698,1.029536,1.738259,-0.614772,-0.273051,-0.055964
sommet,-0.962441,-1.014881,-1.472005,0.462913,2.0458,0.252526,-0.308185,-0.266638,-0.443286,-0.672228,-0.519594,0.439632,-1.169177,-1.994573,1.086327,0.216514,0.183084,0.139477,-0.801718,-0.227455,-0.098927,1.129159,-1.583708,0.622857,0.226579,-0.440584,0.017534,1.361384,0.625444,-0.21541,2.316314,0.352871,-0.257622,-0.216372,2.519049,1.033038,1.27389,0.162808,0.182687,-0.057396
logique,-0.727884,-0.563844,-0.660413,1.363958,0.989524,0.184497,1.011161,0.980094,0.082435,0.63299,-0.227578,-0.241662,-0.481218,-0.50538,-0.673841,0.998055,-0.590759,1.770475,-0.337286,0.507089,-0.935766,-1.871975,1.100976,1.328398,-0.00882,0.442495,0.891748,-0.290838,-0.766832,-1.249727,0.747876,0.01871,-1.510658,1.374307,1.451305,-0.005525,1.626014,-0.674897,-0.481121,1.091049
terme,-1.385993,-0.149532,-1.020409,1.007063,-0.192499,0.429162,0.798892,0.6713,0.064324,-0.15308,-1.008827,0.375722,0.085141,-0.455292,-0.030433,0.539728,-0.033606,0.778365,-0.365208,0.235935,-1.539351,0.187338,0.695425,-0.339599,0.117026,0.104864,0.287254,0.047138,-0.027849,-0.783438,0.445891,-0.339994,-0.620657,-0.483532,1.306843,0.966894,2.074817,0.130548,0.40464,0.065215
trois,-1.364671,-1.058584,-0.497859,-0.294023,0.793142,-0.555376,0.076809,-0.131117,-0.634283,-0.656397,-0.578669,0.224177,-0.219811,-0.938499,-0.351352,0.946612,-0.395046,0.060271,-0.83925,0.704713,-2.016413,0.39384,-0.639075,-0.161661,-0.479692,-0.904746,-0.332819,0.396775,-0.185344,0.174579,0.548963,-0.179809,-0.371737,-0.027506,1.181782,1.626577,1.724217,-0.212534,-0.259139,-0.088951
plan,-0.290769,-0.743464,-0.766755,-0.048693,0.921304,0.206198,0.057265,-0.503755,-1.491831,-0.404709,-1.040834,0.558185,-0.360976,-0.671142,-0.09046,1.185817,-0.055096,-0.478366,-1.947637,0.728513,-1.445057,-0.3701,-1.907971,0.95309,-0.536391,1.03675,0.339549,-0.351539,-0.276657,-0.69114,0.189822,-0.262373,-0.415392,-1.392519,0.42479,1.081118,1.249529,0.291665,-0.60204,-0.774964
formule,-0.658733,0.328468,-0.640201,0.887561,0.348571,-0.127816,0.276947,1.781311,0.144873,-0.590639,-0.574083,0.63781,0.000489,-0.74871,-1.075923,1.059131,-1.190203,1.125943,-0.17063,-0.336464,-1.56082,-0.208725,0.527822,-0.136991,-0.569444,0.99193,-0.081267,-0.503547,0.821896,-1.256364,0.36249,1.597647,-0.655455,-0.722979,1.584955,0.695381,1.752897,0.046844,0.009514,0.27299
droite,0.121968,-1.191164,0.191802,0.240478,0.790778,0.360146,0.68011,-0.886424,-0.576562,-0.459893,-0.208543,-0.158504,0.23845,-1.346713,-0.087332,1.573363,-0.650787,0.71021,-1.656814,0.66592,-1.193934,0.201351,-1.775717,0.579448,0.070888,0.154279,0.099698,-0.203942,-0.338983,-0.611064,0.345027,-0.215089,-0.912641,-1.415608,1.132932,2.18113,0.955674,0.506767,-0.318228,-1.640326
$\mathbb{C}$,-0.361203,-0.552208,-0.10905,-0.194731,0.319935,0.354679,0.45151,-0.043325,0.350397,-0.218805,-1.722494,-0.791231,0.534453,-1.713456,-1.136061,0.464156,-0.316192,0.370769,-0.817013,0.897833,-1.002034,0.016088,-1.421727,0.830705,0.02162,0.308968,-0.066385,-0.147072,-0.371498,-0.506784,1.19715,-0.199796,-0.236687,-0.723267,1.168516,0.672166,1.267733,0.679127,0.729483,-0.459247
solution,-1.536712,0.0259,-0.900401,1.381397,0.978982,0.435313,0.273332,1.203083,-0.106637,-0.497042,-0.623157,-0.595021,-0.019528,-0.459963,-0.411504,0.548964,-1.168822,-0.037827,0.029564,1.495918,-1.503102,0.816782,-0.524157,0.371902,-0.701177,-0.798712,0.104528,0.003411,-0.781424,-0.905081,0.030657,0.344655,-0.079679,-0.87025,0.580531,0.05164,1.301187,0.680763,0.982482,-0.776385
modèle,-1.511397,-0.025848,0.183074,0.729101,0.208898,-0.421532,0.157911,0.060635,-0.061644,-0.93129,-1.150221,0.310113,-0.588784,-0.40149,-0.724076,0.783379,0.709262,0.01945,-0.186698,0.873604,-0.40085,-1.796255,0.364583,0.690478,-0.927829,-0.31242,0.282288,0.14019,-0.670057,-2.26323,0.757746,0.234498,-0.113552,-0.777128,0.259933,0.587321,1.619868,0.447248,-0.243736,0.553601
linéaire,-0.464615,-0.431581,-0.899851,1.56162,0.461743,0.124273,0.233371,0.215545,0.274016,-0.455248,-1.571753,-0.209175,0.602714,0.312994,-0.456019,1.702392,0.028654,0.240894,-0.10558,1.344789,-1.275844,0.029881,-0.46269,0.561881,-1.42056,-0.561012,1.650322,-0.103677,-0.751839,-1.049084,-0.407993,0.615979,0.254037,-0.996207,1.675751,0.328024,0.559451,0.900572,0.905713,0.264747
probabilité,-1.974477,0.318078,0.181444,0.703571,-0.184986,0.142753,0.033358,-0.938191,0.336666,-1.574932,0.110805,1.163432,0.029508,-0.558718,-0.410468,0.650085,0.726383,1.842755,0.163467,0.879669,-0.696143,-0.155769,0.776965,0.683811,-0.239244,0.078252,-0.353535,0.143884,-0.662431,-1.635037,0.740526,-0.115414,0.077313,-0.826684,0.702983,-0.151081,2.133846,-0.238712,-0.186437,-0.134777
série,-1.74883,0.333357,-0.654416,1.211627,-0.427012,-0.184431,-1.001114,-0.292205,-0.400617,0.960581,-0.580968,0.671769,0.78335,0.605682,-0.72158,0.800193,-0.398633,1.277486,-0.623701,0.090005,-1.217407,1.033275,0.159027,-0.530048,-0.94448,0.598477,-0.049174,-0.933513,-0.149006,-1.544735,-0.301226,-0.281334,-0.837473,-0.463547,1.178674,0.846376,1.701198,0.239278,-0.153143,0.191492
somme,-1.770723,0.392733,-0.754869,-0.061244,0.060756,0.417862,-1.263981,0.567092,0.644654,-0.728917,-1.108817,0.936357,0.793972,0.068126,0.295508,1.018265,0.201445,1.28015,-1.345027,0.345431,-1.899535,0.383577,-0.296502,-0.551194,0.125942,-0.596362,-0.435872,-0.219451,-0.153638,-0.941428,0.565922,-0.233917,-0.97077,-1.183406,1.191652,1.889855,1.145844,0.173393,0.833092,0.364485
mesure,-1.32535,0.267219,0.22033,-0.034153,0.355916,1.110964,-0.141155,-0.688453,0.189995,-0.945731,-0.706731,0.778474,-0.083396,-0.353148,0.549267,1.193283,0.914169,1.100137,-0.302432,0.577247,-1.559583,-0.357997,-0.435846,0.055919,-0.67232,1.703512,-0.588893,-0.478914,0.161145,-1.277349,0.245764,0.264101,0.524296,-0.810908,0.98796,-0.061108,1.584134,0.347512,0.147274,0.530892
carré,-1.073595,-0.034671,-1.083928,0.324226,0.670266,0.006736,-1.078237,0.599145,0.786887,-0.843918,-0.991493,-0.313043,0.155415,-0.974188,0.733794,0.261544,0.353321,0.458817,-2.036476,0.293962,-2.496827,0.552755,-0.521624,-0.241285,-0.97804,0.008662,-0.391204,-0.693408,0.208759,-0.333662,0.64355,0.472381,-1.415165,-0.631574,0.851928,0.67681,0.700565,-1.110712,1.266053,-0.418648
vecteur,-0.259223,-1.086276,-0.008139,-0.228659,0.26987,1.372805,0.918709,0.364737,-1.009663,-1.884407,-1.346877,1.182807,0.664004,-0.753145,-0.721834,1.02679,0.943575,0.545605,-0.504621,0.706192,-1.629739,0.43787,-0.281725,0.450501,-0.494301,0.477041,1.474257,0.4996,0.382119,-0.33555,-0.132088,0.756791,-0.252379,-1.855999,1.415194,1.687707,0.924529,0.897884,0.70881,-1.266909
connexe,-0.340263,-0.57733,-1.144541,0.884295,1.044923,0.150934,-1.793963,-0.129623,-0.553723,0.581149,-0.577589,0.667326,-0.542711,0.313749,-0.459236,0.93037,1.019171,0.656721,-0.349619,0.770957,-0.960721,-1.054284,-0.782369,0.726799,-0.831393,0.69574,-0.181878,0.249929,-0.149935,-1.597965,0.390267,-0.268307,-0.634909,-0.008613,1.993049,0.476393,0.987068,-0.178672,0.773567,-0.023591
classe,-0.007193,-0.512439,-0.502571,2.138381,0.062864,-0.398196,0.05098,0.22299,0.164814,-0.78964,-1.533232,0.290238,-0.233229,-0.698806,-1.057517,1.25333,0.35927,-0.525579,0.167872,0.828723,-1.296858,0.080859,-1.347488,0.498557,0.449039,-0.823262,-0.459975,0.652779,0.381122,-0.328163,0.303452,-0.559707,0.899845,-0.381342,1.466525,-0.748712,1.573475,0.157729,0.527799,0.902695
produit,-0.576082,0.417429,-0.189507,-0.558307,0.21572,0.574403,0.214447,0.750756,-0.145806,-0.378893,-1.44681,1.117607,1.10967,-0.180206,0.039371,1.826044,1.283302,1.162198,-0.635058,-0.199102,-2.011143,0.036371,-0.940292,-0.237291,-0.102674,0.232807,0.809293,-0.462504,0.354693,-0.580297,0.324007,-0.370633,-0.706374,-0.946838,1.435333,1.116885,0.963267,0.502232,0.653008,0.209541
égal,-0.989429,-0.250105,-0.225813,0.525151,0.665237,1.281546,-0.75643,0.116307,0.743183,-1.248844,-1.206566,0.18177,0.208622,-1.211585,-0.050896,0.592786,-0.201974,0.903634,-0.935012,-0.074899,-1.374371,0.58269,-1.315926,-0.391508,0.262044,0.501848,-1.111215,-0.059432,0.553175,-0.390868,0.495996,-0.327284,-0.023827,-0.712386,1.704444,1.352814,1.257909,0.381265,0.886799,-0.053544
cercle,-0.131261,-1.107176,-0.097052,-0.154349,0.974249,0.524064,-0.321651,-0.385249,-1.184041,0.0913,-0.282497,-0.870956,-0.727664,-1.366807,-0.714491,1.290083,-0.592011,-0.373975,-1.864742,0.711584,-1.22841,0.466755,-1.635897,0.0141,-0.463845,0.738681,-1.726732,0.413044,0.089217,-0.814325,-0.181688,0.918463,-0.832439,-1.111991,0.91511,1.49954,1.299644,-0.545888,0.086613,-0.799581
partie,-1.025706,-0.229113,-0.998726,0.038266,0.462102,0.286904,-0.065222,-0.301794,-0.543953,0.051081,-0.300638,0.338481,0.346112,-0.320378,-0.30412,0.763862,0.08534,0.555554,0.052091,0.088526,-1.695051,0.419669,-0.951017,0.529969,-0.261695,0.462635,-0.264406,-0.748486,-0.7336,-0.04057,-0.013748,-1.445515,-0.402447,-0.341029,1.122148,0.344203,2.120731,0.13532,0.739144,0.325746
relation,-0.336565,-0.221766,-0.177878,1.745049,0.680359,0.29779,0.597245,0.065564,0.737685,0.168961,-0.888155,0.5255,0.166954,-1.346036,-0.587636,1.375136,0.366396,1.176869,-0.338814,0.217678,-2.01408,-0.863838,-1.074595,-0.188572,0.062086,-0.154081,0.825798,-0.122057,0.447743,-0.908024,1.092775,-0.058482,0.455391,-1.17661,0.804122,-0.046345,1.177622,-0.129788,-0.517891,0.629659
