word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
cercle,-0.148102,-0.173104,1.148768,-0.91662,0.573249,-1.066923,-0.707648,-0.501611,-0.027766,-0.284328,-0.485643,0.118177,-0.043282,0.484582,0.584002,0.478716,-0.592515,-0.109684,-0.567103,-0.215429,-0.310986,0.002059,-1.281282
partie,0.545872,-0.454521,0.712786,0.352354,0.121767,-0.588379,-2.077701,-0.187801,-0.147269,-0.298001,-0.186484,-0.748483,0.383869,0.253201,1.085233,0.391905,-0.321545,0.425584,0.163752,-0.544283,0.150076,0.045867,-0.224327
relation,-0.176459,-0.750009,1.489274,0.062406,-1.383431,-0.379659,-0.855161,-0.11015,-0.321802,-0.392173,-0.234595,0.548293,-0.167278,-0.164598,0.614734,-0.224359,0.313381,-0.016823,0.833972,-0.04792,0.386526,0.690257,0.281078
courbe,-0.196967,-0.709695,0.7292,-0.413869,0.664663,-0.457053,0.715881,0.103226,0.377066,1.177761,-1.17075,-1.081015,1.063997,0.290341,0.763207,0.504991,-0.847599,1.727713,0.716,-0.505779,-0.356706,-0.709177,-1.025345
différent,0.314672,-0.871889,1.844062,0.557213,-0.735214,-0.465566,-0.969263,-0.837521,-0.63517,-0.262883,0.022617,-0.536494,0.775093,0.127605,1.128918,0.115913,0.14474,0.572206,0.289943,-0.606268,-1.179822,-0.201773,-0.504343
complexe,-0.166412,-1.030629,1.239001,0.367825,-0.943784,-0.56326,-0.076912,-0.421282,0.111348,-0.264045,0.051449,-0.545929,0.553017,-0.054704,1.275454,0.64387,-0.985567,0.08503,0.993764,-0.884018,-0.548473,-0.290153,-0.206699
matrice,-0.555825,-0.854468,0.453467,1.216993,-0.189591,0.358774,1.607676,-0.114686,0.303094,0.735121,0.282558,0.171262,0.282542,-0.406994,0.561934,0.964221,-0.614174,1.767478,1.065418,-0.171711,-1.234275,-0.57857,-0.370376
domaine,-0.2769,-0.341079,1.304099,0.398354,-1.033689,0.289893,-1.420229,-0.734777,-0.893341,-0.030227,-0.416063,-0.444387,0.701423,0.494391,1.087172,0.944208,-0.153943,-0.559629,1.349227,0.267774,-0.472776,0.358879,-0.1957
fois,0.799405,-0.660117,0.767922,0.165037,-0.30109,-0.66571,-1.628649,-0.13625,-0.786917,-0.766187,0.270131,-0.313455,0.396035,-0.503643,-0.628867,-0.576412,0.247375,0.962191,0.227978,-0.354778,-0.18522,-0.259469,-0.668198
type,0.716221,-1.523848,0.559223,1.192489,0.124543,-0.205463,-0.184723,-0.689086,0.249065,0.213098,0.018446,-1.017958,0.808197,0.395998,0.89175,0.134567,0.167275,0.279987,0.750422,-0.852104,-1.903897,-0.369249,-0.553008
mot,0.180779,0.030252,1.949844,1.15988,-0.102742,-1.088358,0.07349,0.017475,0.007865,-0.158361,-0.279262,-0.155753,-0.018981,0.204759,0.742211,0.598009,1.179837,0.513,-0.637947,-0.838,-1.194664,0.634492,-0.335865
algébrique,-0.966178,-1.047138,0.870336,0.357941,0.462146,0.41333,2.031679,0.637592,0.115786,0.073591,-1.027423,0.988184,-0.298357,0.175476,0.715234,0.690695,-0.756809,1.570878,1.261311,-0.03805,-1.743443,0.138017,-1.079565
