word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
base,0.34921,0.191275,-0.025568,0.510043,0.817337,0.003185,0.175333,-0.786787,-1.045419,-0.176176,-0.223722,0.207946,-0.31075,-0.111209,0.304625,-0.246954,0.109605,0.652697,-0.672028,-0.079661,1.804058,0.129709,0.194715,0.78126,-0.526696,0.921305,0.681142,-0.554612,-0.489165
géométrie,1.302151,1.236209,-0.713236,1.439315,1.13124,1.011095,1.462068,-0.76595,-0.632041,-0.594199,-0.224875,-1.286679,0.268606,-0.675099,-0.214418,-0.838499,0.469973,-1.343679,0.370235,0.430163,-0.153868,1.429505,-0.394704,-0.153212,0.005539,1.721804,0.854835,-0.244184,-0.658449
analyse,0.518385,0.654107,-0.344041,0.132063,2.027259,0.388112,1.435245,-0.23423,-0.065659,0.069704,0.137803,-0.39528,-0.595928,-0.466061,1.022959,-0.759942,-0.350089,0.006819,0.848761,-0.533994,0.451778,-0.067904,0.173721,-0.180074,-0.283169,1.107863,1.218743,-0.848062,-0.26403
loi,-0.182899,1.026953,-0.537188,-0.590491,1.034145,-0.34673,0.810615,0.692357,0.386458,-1.220782,-0.784509,0.611187,0.046416,-0.012047,1.568427,0.653212,0.758851,-0.265805,-0.269501,-0.36431,1.218642,-0.040579,0.796166,0.245482,0.31392,0.053856,1.63223,-0.248424,-0.131713
définition,1.07471,1.042333,-0.416325,0.264998,2.079311,0.615268,1.29922,-0.455509,-0.111542,-0.293322,-0.529861,0.2135,-0.607838,0.419751,0.55369,-0.047507,0.07979,-0.184083,0.051543,0.138067,0.882622,1.044053,0.093334,0.513173,0.471363,0.855999,0.999952,-0.843885,-0.526042
réel,0.245254,0.536998,-0.229761,-0.122093,1.440069,0.2778,1.603354,0.008345,-0.574933,-0.445763,-0.450704,0.43121,-0.180036,0.308228,0.77701,0.282906,-0.271982,-0.453017,0.637251,0.017128,0.30725,0.831564,0.62713,1.320269,0.455837,0.54776,0.176826,-1.363113,-0.189114
dimension,0.923945,0.390756,-0.526008,0.930643,0.676191,-0.061964,0.819581,0.015132,-1.189434,-0.426555,-0.083135,0.244145,-0.340766,-0.134698,0.239739,-0.392992,-0.06004,-0.451624,0.920314,0.217884,0.35957,0.868085,-0.655682,1.528333,0.385117,0.77468,0.583581,-1.431879,-0.275338
statistique,0.309919,1.479904,0.298262,0.242436,0.336043,0.540535,0.899493,-0.271672,2.061919,1.016019,0.763967,-0.926866,-0.103851,-0.145918,1.236787,-0.393737,-0.292538,0.346872,-0.288467,-0.093946,1.149298,0.496176,-0.101885,1.5936,-0.387854,-0.42179,0.51311,0.185956,-1.140899
sommet,0.241715,0.724194,-0.985505,1.066904,0.003246,-0.320672,-1.565638,0.063209,-0.139083,0.336834,-1.129896,-0.616541,-0.141074,-0.069347,0.101088,0.062509,0.364764,-0.055241,1.009127,0.589317,1.197927,0.461341,-0.191376,1.53284,-0.88639,0.483344,-0.467519,-0.461168,-0.409141
logique,0.818391,1.166627,-0.937371,0.236207,1.679306,0.591198,2.137737,-0.890486,0.148624,-1.094464,0.252631,-0.130726,-0.442968,-0.506366,-0.265947,-0.526263,0.51426,-0.581072,0.052735,0.303291,0.078098,0.925388,0.235701,0.158385,0.598007,0.484056,0.660279,-1.34641,-0.479299
