word,1,2,3,4,5,6,7,8,9
algèbre,-0.970145,-1.562266,0.300618,-1.071082,-0.058631,1.10862,-0.97319,1.926223,1.156848
règle,0.056962,-0.574984,0.874097,-1.906749,0.320055,2.064532,0.508139,-0.644906,-0.282505
volume,0.314425,2.113832,0.402713,-0.07478,0.044622,1.239332,-1.619231,0.921204,-1.117002
calculer,-0.65843,-0.730604,0.662492,-2.267332,-0.200519,1.480785,0.217481,1.353193,-0.387841
constant,0.468014,-0.590845,0.314849,-1.211259,-0.985332,1.528418,-0.548429,0.409894,-0.172043
quatre,1.462987,0.319364,-0.271373,-1.704249,0.386571,-0.149513,0.40392,-0.243807,-1.555201
différentiel,-1.073941,-0.994916,0.571852,-1.996211,-0.745823,0.976236,-0.252611,1.197666,-0.072003
hypothèse,-0.178784,-0.21219,-0.725174,-1.416136,-0.389344,2.077601,-0.462384,-0.759298,0.422198
image,-0.139223,0.203475,0.603788,-1.521528,0.132387,0.581832,-1.38334,-1.036922,-0.797843
régulier,0.435234,-0.262107,0.481521,-1.752364,0.257823,-0.333908,0.845134,0.075802,-1.013249
complet,0.466888,0.657202,0.594857,-1.167299,0.213423,0.742077,-0.452413,-0.343732,-0.674539
racine,0.451163,0.14839,-1.072049,-1.017248,0.25572,0.804313,-1.45422,-0.298204,0.136051
coefficient,-1.153195,-0.925291,0.750479,-1.932104,0.409785,1.56454,0.036411,1.678934,-0.270632
côté,1.294258,-0.392678,-0.817599,-1.449956,-0.10016,-0.809943,-0.087451,-1.24573,-1.022551
preuve,-0.021529,-0.544029,-0.452291,-1.27828,-0.77877,2.103986,0.381525,-1.40187,-0.390115
axiome,-0.979537,-1.705806,0.471689,-0.050131,0.069491,1.952901,-0.18999,0.844938,0.923335
$\mathbb{R}$,-0.737514,0.83863,0.217841,-0.286836,0.101569,-0.142234,-0.448733,1.386481,-1.942237
continue,0.381099,0.233187,-0.134063,-1.18873,-0.334963,0.195227,0.452852,-0.809653,-0.591827
résoudre,-0.245879,-0.877606,-0.306391,-1.413886,-0.990058,1.39291,0.693227,-1.028581,-0.318828
arithmétique,-0.862442,-1.255294,1.037071,-0.851099,0.185525,2.06326,-0.839902,1.213982,1.27865
conjecture,-1.260562,-1.151246,-0.279164,0.27875,-0.594957,1.696281,-0.752934,0.189961,1.107198
réseau,0.703469,0.709467,1.551496,-2.63695,-0.153498,-0.246936,0.570149,0.262635,0.375143
opération,-0.065168,0.54701,-0.069202,-1.528516,-0.895908,0.314257,1.637086,-0.300964,-0.492779
chiffre,0.489543,0.167968,0.791368,-2.008451,0.545164,1.312233,0.450987,0.830067,-0.582553
expression,-0.478079,0.317035,0.093019,-1.595643,0.583297,1.75176,-0.835701,-1.465755,0.037616
propre,0.287445,0.178008,-0.008654,-1.899208,-0.274773,0.883443,-0.087003,-1.58757,-0.530363
principal,0.874279,0.911163,-0.065028,-1.508867,-0.173613,-0.361986,0.101313,-0.981403,-0.662176
paramètre,-0.769015,-0.255134,0.499557,-2.977503,-0.051481,1.594531,-0.402222,1.344755,0.203022
coordonnée,-0.395086,-0.036711,0.236142,-1.296715,0.70403,0.883272,-0.109864,2.198372,0.51945
opérateur,-0.128631,-0.270388,1.757689,-1.428093,-1.31415,-0.351206,0.358009,-0.051065,0.146898
numérique,-0.340888,0.288981,2.279843,-2.28599,0.043316,0.64544,-0.750665,-0.151809,-0.135308
unité,0.736682,0.751359,0.468808,-1.811597,-0.31442,0.756138,1.223595,0.517662,-0.230476
liste,1.547411,1.839131,0.483032,-0.914003,0.717853,-0.201338,0.136845,-0.0504,-0.498669
convexe,-0.504883,-2.055153,-1.455975,-1.944597,1.331194,-0.476592,-1.028326,1.404841,0.564663
rationnel,-0.981503,-0.971643,0.642466,-1.323906,-0.232455,2.454127,-0.986092,-0.749389,0.814423
